period,LSOA,report_count,user_count,average
2009-3,,1,1,1.0
2009-3,E01000002,1,1,1.0
2009-3,E01000007,2,1,2.0
2009-3,E01000009,2,1,2.0
2009-3,E01000039,1,1,1.0
2009-3,E01000129,1,1,1.0
2009-3,E01000138,1,1,1.0
2009-3,E01000155,1,1,1.0
2009-3,E01000160,1,1,1.0
2009-3,E01000197,1,1,1.0
2009-3,E01000203,1,1,1.0
2009-3,E01000210,1,1,1.0
2009-3,E01000243,1,1,1.0
2009-3,E01000250,1,1,1.0
2009-3,E01000258,1,1,1.0
2009-3,E01000260,1,1,1.0
2009-3,E01000276,1,1,1.0
2009-3,E01000290,1,1,1.0
2009-3,E01000298,1,1,1.0
2009-3,E01000304,1,1,1.0
2009-3,E01000309,1,1,1.0
2009-3,E01000320,1,1,1.0
2009-3,E01000364,1,1,1.0
2009-3,E01000371,1,1,1.0
2009-3,E01000404,1,1,1.0
2009-3,E01000412,1,1,1.0
2009-3,E01000416,1,1,1.0
2009-3,E01000424,1,1,1.0
2009-3,E01000446,1,1,1.0
2009-3,E01000455,1,1,1.0
2009-3,E01000471,1,1,1.0
2009-3,E01000490,1,1,1.0
2009-3,E01000530,1,1,1.0
2009-3,E01000531,1,1,1.0
2009-3,E01000553,7,3,2.3333333333333335
2009-3,E01000554,2,1,2.0
2009-3,E01000555,1,1,1.0
2009-3,E01000558,1,1,1.0
2009-3,E01000567,1,1,1.0
2009-3,E01000579,1,1,1.0
2009-3,E01000584,1,1,1.0
2009-3,E01000585,9,1,9.0
2009-3,E01000586,13,1,13.0
2009-3,E01000601,1,1,1.0
2009-3,E01000645,1,1,1.0
2009-3,E01000667,1,1,1.0
2009-3,E01000677,1,1,1.0
2009-3,E01000694,1,1,1.0
2009-3,E01000697,1,1,1.0
2009-3,E01000709,1,1,1.0
2009-3,E01000718,1,1,1.0
2009-3,E01000748,1,1,1.0
2009-3,E01000785,1,1,1.0
2009-3,E01000790,4,2,2.0
2009-3,E01000792,1,1,1.0
2009-3,E01000802,1,1,1.0
2009-3,E01000855,1,1,1.0
2009-3,E01000870,3,1,3.0
2009-3,E01000918,1,1,1.0
2009-3,E01000924,2,2,1.0
2009-3,E01000957,1,1,1.0
2009-3,E01000958,2,2,1.0
2009-3,E01000959,1,1,1.0
2009-3,E01000973,1,1,1.0
2009-3,E01000986,1,1,1.0
2009-3,E01000993,2,2,1.0
2009-3,E01001006,1,1,1.0
2009-3,E01001007,1,1,1.0
2009-3,E01001020,1,1,1.0
2009-3,E01001032,1,1,1.0
2009-3,E01001102,1,1,1.0
2009-3,E01001111,1,1,1.0
2009-3,E01001127,1,1,1.0
2009-3,E01001143,1,1,1.0
2009-3,E01001150,1,1,1.0
2009-3,E01001165,1,1,1.0
2009-3,E01001199,1,1,1.0
2009-3,E01001205,1,1,1.0
2009-3,E01001207,1,1,1.0
2009-3,E01001220,1,1,1.0
2009-3,E01001231,1,1,1.0
2009-3,E01001246,2,1,2.0
2009-3,E01001261,1,1,1.0
2009-3,E01001265,2,1,2.0
2009-3,E01001266,1,1,1.0
2009-3,E01001284,4,1,4.0
2009-3,E01001294,1,1,1.0
2009-3,E01001324,1,1,1.0
2009-3,E01001328,2,1,2.0
2009-3,E01001353,1,1,1.0
2009-3,E01001365,1,1,1.0
2009-3,E01001374,2,2,1.0
2009-3,E01001381,1,1,1.0
2009-3,E01001405,1,1,1.0
2009-3,E01001427,2,2,1.0
2009-3,E01001457,1,1,1.0
2009-3,E01001480,1,1,1.0
2009-3,E01001482,1,1,1.0
2009-3,E01001484,1,1,1.0
2009-3,E01001485,1,1,1.0
2009-3,E01001489,1,1,1.0
2009-3,E01001506,1,1,1.0
2009-3,E01001509,1,1,1.0
2009-3,E01001520,1,1,1.0
2009-3,E01001526,1,1,1.0
2009-3,E01001570,1,1,1.0
2009-3,E01001589,2,2,1.0
2009-3,E01001590,1,1,1.0
2009-3,E01001591,2,2,1.0
2009-3,E01001594,1,1,1.0
2009-3,E01001595,1,1,1.0
2009-3,E01001608,1,1,1.0
2009-3,E01001644,2,2,1.0
2009-3,E01001657,1,1,1.0
2009-3,E01001666,2,1,2.0
