period,LSOA,report_count,user_count,average
2010-6,E01000005,2,2,1.0
2010-6,E01000009,2,1,2.0
2010-6,E01000010,1,1,1.0
2010-6,E01000044,1,1,1.0
2010-6,E01000061,1,1,1.0
2010-6,E01000095,2,1,2.0
2010-6,E01000113,1,1,1.0
2010-6,E01000115,3,2,1.5
2010-6,E01000126,5,2,2.5
2010-6,E01000129,1,1,1.0
2010-6,E01000146,1,1,1.0
2010-6,E01000148,2,2,1.0
2010-6,E01000159,2,1,2.0
2010-6,E01000160,2,2,1.0
2010-6,E01000170,1,1,1.0
2010-6,E01000171,3,1,3.0
2010-6,E01000174,1,1,1.0
2010-6,E01000188,1,1,1.0
2010-6,E01000190,1,1,1.0
2010-6,E01000197,1,1,1.0
2010-6,E01000198,1,1,1.0
2010-6,E01000222,1,1,1.0
2010-6,E01000223,1,1,1.0
2010-6,E01000230,2,1,2.0
2010-6,E01000233,3,2,1.5
2010-6,E01000236,3,2,1.5
2010-6,E01000237,1,1,1.0
2010-6,E01000241,1,1,1.0
2010-6,E01000242,1,1,1.0
2010-6,E01000244,1,1,1.0
2010-6,E01000248,1,1,1.0
2010-6,E01000257,1,1,1.0
2010-6,E01000259,2,1,2.0
2010-6,E01000264,1,1,1.0
2010-6,E01000267,1,1,1.0
2010-6,E01000280,2,1,2.0
2010-6,E01000281,1,1,1.0
2010-6,E01000286,1,1,1.0
2010-6,E01000302,2,2,1.0
2010-6,E01000305,1,1,1.0
2010-6,E01000306,1,1,1.0
2010-6,E01000307,1,1,1.0
2010-6,E01000310,2,2,1.0
2010-6,E01000317,1,1,1.0
2010-6,E01000335,1,1,1.0
2010-6,E01000336,1,1,1.0
2010-6,E01000379,1,1,1.0
2010-6,E01000380,1,1,1.0
2010-6,E01000383,1,1,1.0
2010-6,E01000403,1,1,1.0
2010-6,E01000417,1,1,1.0
2010-6,E01000428,1,1,1.0
2010-6,E01000504,2,1,2.0
2010-6,E01000511,1,1,1.0
2010-6,E01000518,3,3,1.0
2010-6,E01000533,1,1,1.0
2010-6,E01000553,1,1,1.0
2010-6,E01000554,1,1,1.0
2010-6,E01000555,2,1,2.0
2010-6,E01000580,1,1,1.0
2010-6,E01000583,1,1,1.0
2010-6,E01000588,3,2,1.5
2010-6,E01000600,1,1,1.0
2010-6,E01000629,3,1,3.0
2010-6,E01000641,1,1,1.0
2010-6,E01000643,1,1,1.0
2010-6,E01000664,1,1,1.0
2010-6,E01000680,1,1,1.0
2010-6,E01000682,1,1,1.0
2010-6,E01000687,1,1,1.0
2010-6,E01000720,1,1,1.0
2010-6,E01000752,1,1,1.0
2010-6,E01000824,1,1,1.0
2010-6,E01000825,1,1,1.0
2010-6,E01000851,2,1,2.0
2010-6,E01000852,2,2,1.0
2010-6,E01000857,1,1,1.0
2010-6,E01000903,1,1,1.0
2010-6,E01000904,1,1,1.0
2010-6,E01000916,1,1,1.0
2010-6,E01000918,1,1,1.0
2010-6,E01000921,2,2,1.0
2010-6,E01000931,1,1,1.0
2010-6,E01000933,2,1,2.0
2010-6,E01000938,1,1,1.0
2010-6,E01000947,1,1,1.0
2010-6,E01000953,1,1,1.0
2010-6,E01000958,2,1,2.0
2010-6,E01000984,1,1,1.0
2010-6,E01001027,1,1,1.0
2010-6,E01001042,1,1,1.0
2010-6,E01001048,1,1,1.0
2010-6,E01001074,1,1,1.0
2010-6,E01001078,1,1,1.0
2010-6,E01001083,1,1,1.0
2010-6,E01001086,4,3,1.3333333333333333
2010-6,E01001087,1,1,1.0
2010-6,E01001101,1,1,1.0
2010-6,E01001107,3,1,3.0
2010-6,E01001108,1,1,1.0
2010-6,E01001135,1,1,1.0
2010-6,E01001168,2,2,1.0
2010-6,E01001198,1,1,1.0
2010-6,E01001211,1,1,1.0
2010-6,E01001221,1,1,1.0
2010-6,E01001248,1,1,1.0
2010-6,E01001250,3,2,1.5
2010-6,E01001261,1,1,1.0
2010-6,E01001275,1,1,1.0
2010-6,E01001277,1,1,1.0
2010-6,E01001302,1,1,1.0
2010-6,E01001323,1,1,1.0
2010-6,E01001327,1,1,1.0
2010-6,E01001377,1,1,1.0
2010-6,E01001392,1,1,1.0
2010-6,E01001421,1,1,1.0
2010-6,E01001426,1,1,1.0
2010-6,E01001427,2,1,2.0
2010-6,E01001459,1,1,1.0
2010-6,E01001461,1,1,1.0
2010-6,E01001474,1,1,1.0
2010-6,E01001493,1,1,1.0
2010-6,E01001496,1,1,1.0
2010-6,E01001504,1,1,1.0
