period,LSOA,report_count,user_count,average
2007-3,E01000020,1,1,1.0
2007-3,E01000025,1,1,1.0
2007-3,E01000040,2,1,2.0
2007-3,E01000044,1,1,1.0
2007-3,E01000066,2,1,2.0
2007-3,E01000071,1,1,1.0
2007-3,E01000123,1,1,1.0
2007-3,E01000164,1,1,1.0
2007-3,E01000197,1,1,1.0
2007-3,E01000210,1,1,1.0
2007-3,E01000212,1,1,1.0
2007-3,E01000213,1,1,1.0
2007-3,E01000226,1,1,1.0
2007-3,E01000227,1,1,1.0
2007-3,E01000233,3,1,3.0
2007-3,E01000234,1,1,1.0
2007-3,E01000235,1,1,1.0
2007-3,E01000279,2,1,2.0
2007-3,E01000288,1,1,1.0
2007-3,E01000297,1,1,1.0
2007-3,E01000310,3,2,1.5
2007-3,E01000366,1,1,1.0
2007-3,E01000401,1,1,1.0
2007-3,E01000493,2,1,2.0
2007-3,E01000517,1,1,1.0
2007-3,E01000530,1,1,1.0
2007-3,E01000547,1,1,1.0
2007-3,E01000557,1,1,1.0
2007-3,E01000560,1,1,1.0
2007-3,E01000561,1,1,1.0
2007-3,E01000571,1,1,1.0
2007-3,E01000577,1,1,1.0
2007-3,E01000703,2,1,2.0
2007-3,E01000800,1,1,1.0
2007-3,E01000802,1,1,1.0
2007-3,E01000806,1,1,1.0
2007-3,E01000850,2,1,2.0
2007-3,E01000855,2,2,1.0
2007-3,E01000901,1,1,1.0
2007-3,E01000928,1,1,1.0
2007-3,E01000973,1,1,1.0
2007-3,E01000979,1,1,1.0
2007-3,E01000989,1,1,1.0
2007-3,E01001033,1,1,1.0
2007-3,E01001045,1,1,1.0
2007-3,E01001159,1,1,1.0
2007-3,E01001225,1,1,1.0
2007-3,E01001238,1,1,1.0
2007-3,E01001248,1,1,1.0
2007-3,E01001249,1,1,1.0
2007-3,E01001253,1,1,1.0
2007-3,E01001270,1,1,1.0
2007-3,E01001271,1,1,1.0
2007-3,E01001278,1,1,1.0
2007-3,E01001283,1,1,1.0
2007-3,E01001284,1,1,1.0
2007-3,E01001288,1,1,1.0
2007-3,E01001323,1,1,1.0
2007-3,E01001349,1,1,1.0
2007-3,E01001368,1,1,1.0
2007-3,E01001380,1,1,1.0
2007-3,E01001381,2,1,2.0
2007-3,E01001385,1,1,1.0
2007-3,E01001388,1,1,1.0
2007-3,E01001483,1,1,1.0
2007-3,E01001495,1,1,1.0
2007-3,E01001567,2,1,2.0
2007-3,E01001592,1,1,1.0
2007-3,E01001597,1,1,1.0
2007-3,E01001604,1,1,1.0
2007-3,E01001734,2,2,1.0
2007-3,E01001735,1,1,1.0
2007-3,E01001739,1,1,1.0
2007-3,E01001744,1,1,1.0
2007-3,E01001756,1,1,1.0
2007-3,E01001761,1,1,1.0
2007-3,E01001815,1,1,1.0
2007-3,E01001834,1,1,1.0
2007-3,E01001836,1,1,1.0
2007-3,E01001854,1,1,1.0
2007-3,E01001869,1,1,1.0
2007-3,E01001898,1,1,1.0
2007-3,E01001912,1,1,1.0
2007-3,E01001933,1,1,1.0
2007-3,E01001934,1,1,1.0
2007-3,E01001935,1,1,1.0
2007-3,E01001937,1,1,1.0
2007-3,E01001948,1,1,1.0
2007-3,E01001960,1,1,1.0
2007-3,E01001974,1,1,1.0
2007-3,E01001998,2,2,1.0
