period,LSOA,report_count,user_count,average
2014-6,,1,1,1.0
2014-6,95AA09W1,1,1,1.0
2014-6,95BB01S2,1,1,1.0
2014-6,95BB19S3,1,1,1.0
2014-6,95EE08W1,1,1,1.0
2014-6,95GG12S1,1,1,1.0
2014-6,95HH08W1,1,1,1.0
2014-6,95HH13W1,1,1,1.0
2014-6,95LL16S2,3,1,3.0
2014-6,95MM18S2,1,1,1.0
2014-6,95QQ14S1,1,1,1.0
2014-6,95SS20W1,1,1,1.0
2014-6,95SS21S2,1,1,1.0
2014-6,95XX05W1,1,1,1.0
2014-6,E01000003,1,1,1.0
2014-6,E01000027,1,1,1.0
2014-6,E01000030,1,1,1.0
2014-6,E01000040,1,1,1.0
2014-6,E01000050,1,1,1.0
2014-6,E01000065,1,1,1.0
2014-6,E01000075,1,1,1.0
2014-6,E01000076,1,1,1.0
2014-6,E01000092,1,1,1.0
2014-6,E01000095,2,2,1.0
2014-6,E01000096,1,1,1.0
2014-6,E01000115,1,1,1.0
2014-6,E01000117,1,1,1.0
2014-6,E01000121,1,1,1.0
2014-6,E01000122,2,1,2.0
2014-6,E01000123,1,1,1.0
2014-6,E01000124,1,1,1.0
2014-6,E01000125,2,1,2.0
2014-6,E01000126,5,2,2.5
2014-6,E01000130,1,1,1.0
2014-6,E01000137,2,2,1.0
2014-6,E01000138,2,2,1.0
2014-6,E01000140,1,1,1.0
2014-6,E01000141,1,1,1.0
2014-6,E01000144,1,1,1.0
2014-6,E01000146,1,1,1.0
2014-6,E01000147,1,1,1.0
2014-6,E01000150,1,1,1.0
2014-6,E01000154,1,1,1.0
2014-6,E01000155,5,1,5.0
2014-6,E01000158,1,1,1.0
2014-6,E01000160,3,3,1.0
2014-6,E01000169,3,2,1.5
2014-6,E01000170,2,2,1.0
2014-6,E01000171,2,1,2.0
2014-6,E01000173,1,1,1.0
2014-6,E01000174,1,1,1.0
2014-6,E01000177,2,2,1.0
2014-6,E01000178,2,1,2.0
2014-6,E01000181,1,1,1.0
2014-6,E01000182,1,1,1.0
2014-6,E01000184,4,2,2.0
2014-6,E01000185,2,1,2.0
2014-6,E01000192,2,2,1.0
2014-6,E01000196,1,1,1.0
2014-6,E01000197,1,1,1.0
2014-6,E01000199,2,2,1.0
2014-6,E01000201,1,1,1.0
2014-6,E01000204,1,1,1.0
2014-6,E01000205,1,1,1.0
2014-6,E01000207,1,1,1.0
2014-6,E01000208,2,2,1.0
2014-6,E01000210,1,1,1.0
2014-6,E01000216,2,1,2.0
2014-6,E01000221,6,2,3.0
2014-6,E01000223,3,2,1.5
2014-6,E01000224,1,1,1.0
2014-6,E01000226,3,1,3.0
2014-6,E01000228,1,1,1.0
2014-6,E01000231,1,1,1.0
2014-6,E01000234,2,2,1.0
2014-6,E01000235,2,2,1.0
2014-6,E01000237,2,1,2.0
2014-6,E01000240,1,1,1.0
2014-6,E01000244,1,1,1.0
2014-6,E01000247,3,2,1.5
2014-6,E01000248,3,2,1.5
2014-6,E01000250,1,1,1.0
2014-6,E01000253,2,2,1.0
2014-6,E01000255,3,1,3.0
2014-6,E01000256,1,1,1.0
2014-6,E01000258,1,1,1.0
2014-6,E01000260,1,1,1.0
2014-6,E01000262,1,1,1.0
2014-6,E01000264,1,1,1.0
2014-6,E01000266,2,2,1.0
2014-6,E01000271,1,1,1.0
2014-6,E01000277,1,1,1.0
2014-6,E01000280,2,2,1.0
2014-6,E01000284,1,1,1.0
2014-6,E01000285,1,1,1.0
2014-6,E01000289,1,1,1.0
2014-6,E01000293,1,1,1.0
2014-6,E01000296,1,1,1.0
2014-6,E01000298,2,2,1.0
2014-6,E01000301,1,1,1.0
2014-6,E01000304,1,1,1.0
2014-6,E01000306,9,3,3.0
2014-6,E01000307,2,1,2.0
2014-6,E01000309,3,2,1.5
2014-6,E01000314,9,3,3.0
2014-6,E01000315,2,2,1.0
2014-6,E01000317,1,1,1.0
2014-6,E01000320,1,1,1.0
2014-6,E01000330,1,1,1.0
2014-6,E01000335,2,1,2.0
2014-6,E01000354,1,1,1.0
2014-6,E01000387,1,1,1.0
2014-6,E01000408,2,1,2.0
2014-6,E01000411,2,1,2.0
2014-6,E01000423,1,1,1.0
2014-6,E01000428,1,1,1.0
2014-6,E01000436,1,1,1.0
2014-6,E01000437,1,1,1.0
2014-6,E01000456,1,1,1.0
2014-6,E01000457,1,1,1.0
2014-6,E01000472,1,1,1.0
2014-6,E01000475,1,1,1.0
2014-6,E01000481,1,1,1.0
2014-6,E01000482,1,1,1.0
2014-6,E01000483,1,1,1.0
2014-6,E01000486,1,1,1.0
2014-6,E01000497,1,1,1.0
2014-6,E01000507,1,1,1.0
2014-6,E01000511,1,1,1.0
2014-6,E01000513,2,2,1.0
2014-6,E01000515,1,1,1.0
2014-6,E01000517,1,1,1.0
2014-6,E01000545,1,1,1.0
2014-6,E01000559,1,1,1.0
2014-6,E01000572,7,2,3.5
2014-6,E01000573,1,1,1.0
2014-6,E01000578,1,1,1.0
2014-6,E01000586,1,1,1.0
2014-6,E01000612,2,1,2.0
2014-6,E01000646,2,2,1.0
2014-6,E01000647,1,1,1.0
2014-6,E01000648,1,1,1.0
2014-6,E01000649,3,2,1.5
2014-6,E01000651,1,1,1.0
2014-6,E01000652,3,2,1.5
2014-6,E01000656,2,1,2.0
2014-6,E01000659,1,1,1.0
2014-6,E01000661,1,1,1.0
2014-6,E01000662,2,2,1.0
2014-6,E01000663,1,1,1.0
2014-6,E01000665,1,1,1.0
2014-6,E01000666,5,2,2.5
2014-6,E01000667,3,2,1.5
2014-6,E01000670,1,1,1.0
2014-6,E01000671,1,1,1.0
2014-6,E01000672,3,2,1.5
2014-6,E01000673,3,1,3.0
2014-6,E01000674,2,1,2.0
2014-6,E01000675,1,1,1.0
2014-6,E01000676,14,5,2.8
2014-6,E01000677,3,3,1.0
2014-6,E01000679,2,1,2.0
2014-6,E01000680,3,2,1.5
2014-6,E01000681,1,1,1.0
2014-6,E01000682,1,1,1.0
2014-6,E01000683,2,2,1.0
2014-6,E01000686,1,1,1.0
2014-6,E01000687,1,1,1.0
2014-6,E01000693,2,2,1.0
2014-6,E01000696,1,1,1.0
2014-6,E01000697,1,1,1.0
2014-6,E01000699,1,1,1.0
2014-6,E01000700,2,2,1.0
2014-6,E01000701,4,2,2.0
2014-6,E01000702,1,1,1.0
2014-6,E01000703,2,2,1.0
2014-6,E01000704,3,2,1.5
2014-6,E01000705,5,2,2.5
2014-6,E01000706,1,1,1.0
2014-6,E01000709,2,2,1.0
2014-6,E01000710,1,1,1.0
2014-6,E01000711,6,3,2.0
2014-6,E01000712,1,1,1.0
2014-6,E01000714,12,4,3.0
2014-6,E01000715,2,1,2.0
2014-6,E01000716,1,1,1.0
2014-6,E01000717,1,1,1.0
2014-6,E01000719,3,2,1.5
2014-6,E01000720,4,4,1.0
2014-6,E01000721,2,2,1.0
2014-6,E01000722,1,1,1.0
2014-6,E01000724,1,1,1.0
2014-6,E01000725,2,2,1.0
2014-6,E01000727,2,2,1.0
2014-6,E01000728,10,4,2.5
2014-6,E01000729,1,1,1.0
2014-6,E01000732,1,1,1.0
2014-6,E01000733,1,1,1.0
2014-6,E01000736,11,7,1.5714285714285714
2014-6,E01000737,2,1,2.0
2014-6,E01000738,2,2,1.0
2014-6,E01000739,5,1,5.0
2014-6,E01000740,6,5,1.2
2014-6,E01000742,6,4,1.5
2014-6,E01000743,2,2,1.0
2014-6,E01000744,3,3,1.0
2014-6,E01000746,2,2,1.0
2014-6,E01000747,2,2,1.0
2014-6,E01000748,1,1,1.0
2014-6,E01000749,4,3,1.3333333333333333
2014-6,E01000751,2,2,1.0
2014-6,E01000752,2,2,1.0
2014-6,E01000753,6,5,1.2
2014-6,E01000756,2,2,1.0
2014-6,E01000757,1,1,1.0
2014-6,E01000759,7,2,3.5
2014-6,E01000760,4,1,4.0
2014-6,E01000761,5,2,2.5
2014-6,E01000763,2,1,2.0
2014-6,E01000770,1,1,1.0
2014-6,E01000775,1,1,1.0
2014-6,E01000782,2,1,2.0
2014-6,E01000786,1,1,1.0
2014-6,E01000787,6,2,3.0
2014-6,E01000788,4,3,1.3333333333333333
2014-6,E01000792,1,1,1.0
2014-6,E01000793,2,2,1.0
2014-6,E01000795,2,2,1.0
2014-6,E01000797,16,3,5.333333333333333
2014-6,E01000798,1,1,1.0
2014-6,E01000799,3,2,1.5
2014-6,E01000800,1,1,1.0
2014-6,E01000801,2,1,2.0
2014-6,E01000802,3,2,1.5
2014-6,E01000803,4,3,1.3333333333333333
2014-6,E01000804,1,1,1.0
2014-6,E01000805,2,2,1.0
2014-6,E01000806,4,4,1.0
2014-6,E01000807,3,1,3.0
2014-6,E01000809,2,1,2.0
2014-6,E01000810,2,2,1.0
2014-6,E01000811,2,2,1.0
2014-6,E01000812,2,2,1.0
2014-6,E01000815,1,1,1.0
2014-6,E01000818,2,1,2.0
2014-6,E01000819,1,1,1.0
2014-6,E01000823,1,1,1.0
2014-6,E01000824,2,1,2.0
2014-6,E01000830,1,1,1.0
2014-6,E01000831,2,2,1.0
2014-6,E01000832,2,2,1.0
2014-6,E01000835,2,2,1.0
2014-6,E01000837,1,1,1.0
2014-6,E01000838,2,2,1.0
