period,LSOA,report_count,user_count,average
2017-7,,3,2,1.5
2017-7,95BB21S2,1,1,1.0
2017-7,95FF13W1,1,1,1.0
2017-7,95GG29S2,1,1,1.0
2017-7,95GG50S1,1,1,1.0
2017-7,95GG50S2,6,2,3.0
2017-7,95GG50S3,1,1,1.0
2017-7,95HH17W1,1,1,1.0
2017-7,95LL08S1,1,1,1.0
2017-7,95MM01S3,1,1,1.0
2017-7,95MM02S1,1,1,1.0
2017-7,95MM29W1,1,1,1.0
2017-7,95NN21W1,2,2,1.0
2017-7,95QQ14S1,1,1,1.0
2017-7,95WW21S2,1,1,1.0
2017-7,E01000005,1,1,1.0
2017-7,E01000014,1,1,1.0
2017-7,E01000029,2,1,2.0
2017-7,E01000049,1,1,1.0
2017-7,E01000053,1,1,1.0
2017-7,E01000054,1,1,1.0
2017-7,E01000074,1,1,1.0
2017-7,E01000078,1,1,1.0
2017-7,E01000083,1,1,1.0
2017-7,E01000092,3,1,3.0
2017-7,E01000094,1,1,1.0
2017-7,E01000095,1,1,1.0
2017-7,E01000112,1,1,1.0
2017-7,E01000115,1,1,1.0
2017-7,E01000116,2,2,1.0
2017-7,E01000124,3,3,1.0
2017-7,E01000126,5,1,5.0
2017-7,E01000127,1,1,1.0
2017-7,E01000128,5,3,1.6666666666666667
2017-7,E01000129,1,1,1.0
2017-7,E01000130,3,3,1.0
2017-7,E01000131,2,2,1.0
2017-7,E01000132,7,3,2.3333333333333335
2017-7,E01000133,1,1,1.0
2017-7,E01000136,2,1,2.0
2017-7,E01000137,1,1,1.0
2017-7,E01000138,1,1,1.0
2017-7,E01000140,4,4,1.0
2017-7,E01000142,1,1,1.0
2017-7,E01000146,3,1,3.0
2017-7,E01000147,1,1,1.0
2017-7,E01000148,1,1,1.0
2017-7,E01000150,10,2,5.0
2017-7,E01000152,1,1,1.0
2017-7,E01000153,4,2,2.0
2017-7,E01000155,2,2,1.0
2017-7,E01000157,1,1,1.0
2017-7,E01000158,1,1,1.0
2017-7,E01000160,1,1,1.0
2017-7,E01000164,5,2,2.5
2017-7,E01000165,1,1,1.0
2017-7,E01000166,1,1,1.0
2017-7,E01000173,1,1,1.0
2017-7,E01000176,1,1,1.0
2017-7,E01000177,1,1,1.0
2017-7,E01000181,1,1,1.0
2017-7,E01000182,1,1,1.0
2017-7,E01000184,1,1,1.0
2017-7,E01000188,2,2,1.0
2017-7,E01000190,4,4,1.0
2017-7,E01000194,1,1,1.0
2017-7,E01000195,1,1,1.0
2017-7,E01000196,1,1,1.0
2017-7,E01000198,4,3,1.3333333333333333
2017-7,E01000199,2,2,1.0
2017-7,E01000202,1,1,1.0
2017-7,E01000206,1,1,1.0
2017-7,E01000208,1,1,1.0
2017-7,E01000209,1,1,1.0
2017-7,E01000210,1,1,1.0
2017-7,E01000211,2,2,1.0
2017-7,E01000212,1,1,1.0
2017-7,E01000214,2,2,1.0
2017-7,E01000218,1,1,1.0
2017-7,E01000223,4,4,1.0
2017-7,E01000224,4,3,1.3333333333333333
2017-7,E01000226,4,2,2.0
2017-7,E01000228,1,1,1.0
2017-7,E01000229,1,1,1.0
2017-7,E01000233,1,1,1.0
2017-7,E01000234,2,1,2.0
2017-7,E01000236,1,1,1.0
2017-7,E01000238,4,3,1.3333333333333333
2017-7,E01000243,2,2,1.0
2017-7,E01000244,1,1,1.0
2017-7,E01000245,1,1,1.0
2017-7,E01000247,3,3,1.0
2017-7,E01000248,5,3,1.6666666666666667
2017-7,E01000250,4,4,1.0
2017-7,E01000251,1,1,1.0
2017-7,E01000253,2,2,1.0
2017-7,E01000254,1,1,1.0
2017-7,E01000256,2,2,1.0
2017-7,E01000257,1,1,1.0
2017-7,E01000258,1,1,1.0
2017-7,E01000260,2,1,2.0
2017-7,E01000261,1,1,1.0
2017-7,E01000262,3,3,1.0
2017-7,E01000263,1,1,1.0
2017-7,E01000264,3,2,1.5
2017-7,E01000267,1,1,1.0
2017-7,E01000268,3,1,3.0
2017-7,E01000270,1,1,1.0
2017-7,E01000275,1,1,1.0
2017-7,E01000281,1,1,1.0
2017-7,E01000282,2,2,1.0
2017-7,E01000285,1,1,1.0
2017-7,E01000289,2,1,2.0
2017-7,E01000291,1,1,1.0
2017-7,E01000293,2,2,1.0
2017-7,E01000294,5,1,5.0
2017-7,E01000296,1,1,1.0
2017-7,E01000298,1,1,1.0
2017-7,E01000303,4,2,2.0
2017-7,E01000304,2,2,1.0
2017-7,E01000305,1,1,1.0
2017-7,E01000307,4,3,1.3333333333333333
2017-7,E01000308,1,1,1.0
2017-7,E01000309,1,1,1.0
2017-7,E01000311,4,4,1.0
2017-7,E01000313,1,1,1.0
2017-7,E01000315,1,1,1.0
2017-7,E01000316,3,2,1.5
2017-7,E01000317,1,1,1.0
2017-7,E01000321,1,1,1.0
2017-7,E01000322,1,1,1.0
2017-7,E01000324,2,1,2.0
2017-7,E01000326,3,1,3.0
2017-7,E01000331,4,2,2.0
2017-7,E01000335,4,3,1.3333333333333333
2017-7,E01000336,1,1,1.0
2017-7,E01000338,1,1,1.0
2017-7,E01000339,3,3,1.0
2017-7,E01000344,7,3,2.3333333333333335
2017-7,E01000349,1,1,1.0
2017-7,E01000355,3,2,1.5
2017-7,E01000358,1,1,1.0
2017-7,E01000366,1,1,1.0
2017-7,E01000372,1,1,1.0
2017-7,E01000373,1,1,1.0
2017-7,E01000387,1,1,1.0
2017-7,E01000390,1,1,1.0
2017-7,E01000398,1,1,1.0
2017-7,E01000403,1,1,1.0
2017-7,E01000408,1,1,1.0
2017-7,E01000409,2,1,2.0
2017-7,E01000416,1,1,1.0
2017-7,E01000417,3,3,1.0
2017-7,E01000418,2,2,1.0
2017-7,E01000428,5,2,2.5
2017-7,E01000430,7,1,7.0
2017-7,E01000432,1,1,1.0
2017-7,E01000437,4,2,2.0
2017-7,E01000447,2,1,2.0
2017-7,E01000449,2,2,1.0
2017-7,E01000450,1,1,1.0
2017-7,E01000451,1,1,1.0
2017-7,E01000457,1,1,1.0
2017-7,E01000462,1,1,1.0
2017-7,E01000467,1,1,1.0
2017-7,E01000468,3,1,3.0
2017-7,E01000469,1,1,1.0
2017-7,E01000472,1,1,1.0
2017-7,E01000473,1,1,1.0
2017-7,E01000477,3,1,3.0
2017-7,E01000487,1,1,1.0
2017-7,E01000491,2,1,2.0
2017-7,E01000494,1,1,1.0
2017-7,E01000499,1,1,1.0
2017-7,E01000506,1,1,1.0
2017-7,E01000508,1,1,1.0
2017-7,E01000512,1,1,1.0
2017-7,E01000514,1,1,1.0
2017-7,E01000516,1,1,1.0
2017-7,E01000517,1,1,1.0
2017-7,E01000518,1,1,1.0
2017-7,E01000520,1,1,1.0
2017-7,E01000550,1,1,1.0
2017-7,E01000551,3,1,3.0
2017-7,E01000553,1,1,1.0
2017-7,E01000560,1,1,1.0
2017-7,E01000561,1,1,1.0
2017-7,E01000563,1,1,1.0
2017-7,E01000564,1,1,1.0
2017-7,E01000570,2,1,2.0
2017-7,E01000571,1,1,1.0
2017-7,E01000576,1,1,1.0
2017-7,E01000578,2,2,1.0
2017-7,E01000583,4,1,4.0
2017-7,E01000586,3,1,3.0
2017-7,E01000592,1,1,1.0
2017-7,E01000594,1,1,1.0
2017-7,E01000600,1,1,1.0
2017-7,E01000601,1,1,1.0
2017-7,E01000611,1,1,1.0
2017-7,E01000622,3,1,3.0
2017-7,E01000632,1,1,1.0
2017-7,E01000638,1,1,1.0
2017-7,E01000645,2,1,2.0
2017-7,E01000647,1,1,1.0
2017-7,E01000649,1,1,1.0
2017-7,E01000650,3,3,1.0
2017-7,E01000651,1,1,1.0
2017-7,E01000652,2,1,2.0
2017-7,E01000653,1,1,1.0
2017-7,E01000655,1,1,1.0
2017-7,E01000656,4,4,1.0
2017-7,E01000658,7,3,2.3333333333333335
2017-7,E01000659,2,2,1.0
2017-7,E01000662,1,1,1.0
2017-7,E01000664,1,1,1.0
2017-7,E01000665,1,1,1.0
2017-7,E01000666,9,6,1.5
2017-7,E01000667,1,1,1.0
2017-7,E01000668,4,4,1.0
2017-7,E01000669,1,1,1.0
2017-7,E01000670,1,1,1.0
2017-7,E01000671,6,2,3.0
2017-7,E01000672,8,2,4.0
2017-7,E01000673,5,4,1.25
2017-7,E01000674,5,2,2.5
2017-7,E01000675,8,4,2.0
2017-7,E01000676,7,4,1.75
2017-7,E01000677,4,4,1.0
2017-7,E01000678,3,3,1.0
2017-7,E01000680,7,5,1.4
2017-7,E01000682,1,1,1.0
2017-7,E01000683,2,2,1.0
2017-7,E01000684,1,1,1.0
2017-7,E01000685,1,1,1.0
2017-7,E01000686,2,2,1.0
2017-7,E01000687,3,3,1.0
2017-7,E01000688,1,1,1.0
2017-7,E01000689,2,2,1.0
2017-7,E01000690,1,1,1.0
2017-7,E01000691,2,2,1.0
2017-7,E01000692,2,2,1.0
2017-7,E01000694,5,3,1.6666666666666667
2017-7,E01000695,1,1,1.0
2017-7,E01000696,3,3,1.0
2017-7,E01000697,5,3,1.6666666666666667
2017-7,E01000698,1,1,1.0
2017-7,E01000699,3,2,1.5
2017-7,E01000700,3,3,1.0
2017-7,E01000701,4,4,1.0
2017-7,E01000702,1,1,1.0
2017-7,E01000704,8,5,1.6
2017-7,E01000705,3,1,3.0
2017-7,E01000706,1,1,1.0
2017-7,E01000707,1,1,1.0
2017-7,E01000709,1,1,1.0
2017-7,E01000710,10,6,1.6666666666666667
2017-7,E01000711,1,1,1.0
2017-7,E01000712,1,1,1.0
2017-7,E01000713,2,2,1.0
2017-7,E01000714,5,5,1.0
2017-7,E01000716,2,2,1.0
2017-7,E01000717,1,1,1.0
2017-7,E01000718,3,2,1.5
2017-7,E01000720,11,6,1.8333333333333333
2017-7,E01000722,5,4,1.25
2017-7,E01000723,1,1,1.0
2017-7,E01000724,1,1,1.0
2017-7,E01000725,2,2,1.0
2017-7,E01000726,1,1,1.0
2017-7,E01000727,2,1,2.0
2017-7,E01000728,3,3,1.0
2017-7,E01000730,4,3,1.3333333333333333
2017-7,E01000731,1,1,1.0
2017-7,E01000732,4,3,1.3333333333333333
2017-7,E01000733,1,1,1.0
2017-7,E01000735,3,3,1.0
2017-7,E01000737,4,4,1.0
2017-7,E01000738,1,1,1.0
2017-7,E01000739,1,1,1.0
2017-7,E01000740,7,6,1.1666666666666667
2017-7,E01000741,11,8,1.375
2017-7,E01000742,3,2,1.5
2017-7,E01000743,2,2,1.0
2017-7,E01000744,13,6,2.1666666666666665
2017-7,E01000745,2,2,1.0
2017-7,E01000746,12,6,2.0
2017-7,E01000747,8,5,1.6
2017-7,E01000748,7,5,1.4
2017-7,E01000749,11,6,1.8333333333333333
2017-7,E01000750,1,1,1.0
2017-7,E01000751,3,3,1.0
2017-7,E01000752,3,3,1.0
2017-7,E01000753,1,1,1.0
2017-7,E01000755,1,1,1.0
2017-7,E01000756,1,1,1.0
2017-7,E01000757,1,1,1.0
2017-7,E01000758,1,1,1.0
2017-7,E01000759,3,3,1.0
2017-7,E01000760,1,1,1.0
2017-7,E01000763,1,1,1.0
2017-7,E01000764,1,1,1.0
2017-7,E01000766,1,1,1.0
2017-7,E01000767,12,7,1.7142857142857142
2017-7,E01000771,4,2,2.0
2017-7,E01000772,1,1,1.0
2017-7,E01000774,2,2,1.0
2017-7,E01000775,2,2,1.0
2017-7,E01000777,4,3,1.3333333333333333
2017-7,E01000778,1,1,1.0
2017-7,E01000779,1,1,1.0
2017-7,E01000786,2,2,1.0
2017-7,E01000787,1,1,1.0
2017-7,E01000788,3,2,1.5
2017-7,E01000790,3,3,1.0
2017-7,E01000791,2,2,1.0
2017-7,E01000794,2,2,1.0
2017-7,E01000796,4,2,2.0
2017-7,E01000797,8,5,1.6
2017-7,E01000799,11,9,1.2222222222222223
2017-7,E01000800,4,3,1.3333333333333333
2017-7,E01000801,1,1,1.0
2017-7,E01000802,9,5,1.8
2017-7,E01000803,14,4,3.5
2017-7,E01000804,17,9,1.8888888888888888
2017-7,E01000805,4,3,1.3333333333333333
2017-7,E01000806,3,3,1.0
2017-7,E01000807,2,2,1.0
2017-7,E01000809,1,1,1.0
2017-7,E01000810,1,1,1.0
2017-7,E01000811,6,4,1.5
2017-7,E01000812,2,2,1.0
2017-7,E01000814,1,1,1.0
2017-7,E01000816,1,1,1.0
2017-7,E01000818,1,1,1.0
2017-7,E01000820,1,1,1.0
2017-7,E01000823,1,1,1.0
2017-7,E01000824,2,2,1.0
2017-7,E01000829,1,1,1.0
2017-7,E01000830,1,1,1.0
2017-7,E01000832,2,2,1.0
2017-7,E01000833,3,3,1.0
2017-7,E01000834,1,1,1.0
2017-7,E01000835,1,1,1.0
2017-7,E01000838,2,2,1.0
2017-7,E01000840,1,1,1.0
2017-7,E01000841,2,2,1.0
2017-7,E01000850,4,2,2.0
2017-7,E01000870,2,1,2.0
2017-7,E01000873,3,1,3.0
2017-7,E01000875,1,1,1.0
2017-7,E01000877,1,1,1.0
2017-7,E01000880,1,1,1.0
2017-7,E01000899,1,1,1.0
2017-7,E01000908,1,1,1.0
2017-7,E01000914,8,3,2.6666666666666665
2017-7,E01000916,1,1,1.0
2017-7,E01000917,1,1,1.0
2017-7,E01000918,2,2,1.0
2017-7,E01000919,2,1,2.0
2017-7,E01000921,2,2,1.0
2017-7,E01000928,2,2,1.0
2017-7,E01000940,1,1,1.0
2017-7,E01000941,1,1,1.0
2017-7,E01000945,1,1,1.0
2017-7,E01000948,2,1,2.0
2017-7,E01000953,1,1,1.0
2017-7,E01000956,1,1,1.0
2017-7,E01000969,1,1,1.0
2017-7,E01000975,1,1,1.0
2017-7,E01000981,1,1,1.0
2017-7,E01000982,2,2,1.0
2017-7,E01000983,1,1,1.0
2017-7,E01000991,2,1,2.0
2017-7,E01001000,4,3,1.3333333333333333
2017-7,E01001001,1,1,1.0
2017-7,E01001013,1,1,1.0
2017-7,E01001014,4,2,2.0
2017-7,E01001017,1,1,1.0
2017-7,E01001018,1,1,1.0
2017-7,E01001021,1,1,1.0
2017-7,E01001041,1,1,1.0
2017-7,E01001042,2,1,2.0
2017-7,E01001043,4,2,2.0
2017-7,E01001045,1,1,1.0
2017-7,E01001051,1,1,1.0
2017-7,E01001073,1,1,1.0
2017-7,E01001081,1,1,1.0
2017-7,E01001084,1,1,1.0
2017-7,E01001085,4,1,4.0
2017-7,E01001088,1,1,1.0
2017-7,E01001089,1,1,1.0
2017-7,E01001090,1,1,1.0
2017-7,E01001097,1,1,1.0
2017-7,E01001098,1,1,1.0
2017-7,E01001109,1,1,1.0
2017-7,E01001110,1,1,1.0
2017-7,E01001114,1,1,1.0
2017-7,E01001116,1,1,1.0
2017-7,E01001118,1,1,1.0
2017-7,E01001124,1,1,1.0
2017-7,E01001136,1,1,1.0
2017-7,E01001137,1,1,1.0
2017-7,E01001140,2,1,2.0
2017-7,E01001142,1,1,1.0
2017-7,E01001144,3,2,1.5
2017-7,E01001145,1,1,1.0
2017-7,E01001146,4,2,2.0
2017-7,E01001147,1,1,1.0
2017-7,E01001149,3,2,1.5
2017-7,E01001150,1,1,1.0
2017-7,E01001151,2,2,1.0
2017-7,E01001153,3,3,1.0
2017-7,E01001154,8,2,4.0
2017-7,E01001156,1,1,1.0
2017-7,E01001158,4,2,2.0
2017-7,E01001159,2,2,1.0
2017-7,E01001162,2,1,2.0
2017-7,E01001164,10,5,2.0
2017-7,E01001165,2,1,2.0
2017-7,E01001166,4,2,2.0
2017-7,E01001168,1,1,1.0
2017-7,E01001170,1,1,1.0
2017-7,E01001174,1,1,1.0
2017-7,E01001179,1,1,1.0
2017-7,E01001187,1,1,1.0
2017-7,E01001188,1,1,1.0
2017-7,E01001192,2,1,2.0
2017-7,E01001194,1,1,1.0
2017-7,E01001200,1,1,1.0
2017-7,E01001221,1,1,1.0
2017-7,E01001231,1,1,1.0
2017-7,E01001234,1,1,1.0
2017-7,E01001235,1,1,1.0
2017-7,E01001237,1,1,1.0
2017-7,E01001241,1,1,1.0
2017-7,E01001244,2,2,1.0
2017-7,E01001245,2,2,1.0
2017-7,E01001247,1,1,1.0
2017-7,E01001250,1,1,1.0
2017-7,E01001259,2,1,2.0
2017-7,E01001261,4,2,2.0
2017-7,E01001267,1,1,1.0
2017-7,E01001278,2,2,1.0
2017-7,E01001279,1,1,1.0
2017-7,E01001300,1,1,1.0
2017-7,E01001301,2,2,1.0
2017-7,E01001303,1,1,1.0
2017-7,E01001306,1,1,1.0
2017-7,E01001309,1,1,1.0
2017-7,E01001317,1,1,1.0
2017-7,E01001319,1,1,1.0
2017-7,E01001333,1,1,1.0
2017-7,E01001342,2,1,2.0
2017-7,E01001344,1,1,1.0
2017-7,E01001346,1,1,1.0
2017-7,E01001353,1,1,1.0
2017-7,E01001365,1,1,1.0
2017-7,E01001370,2,1,2.0
2017-7,E01001374,1,1,1.0
2017-7,E01001377,1,1,1.0
2017-7,E01001381,2,2,1.0
2017-7,E01001388,1,1,1.0
2017-7,E01001389,1,1,1.0
2017-7,E01001390,1,1,1.0
2017-7,E01001391,1,1,1.0
2017-7,E01001393,1,1,1.0
2017-7,E01001394,1,1,1.0
2017-7,E01001396,2,2,1.0
2017-7,E01001403,1,1,1.0
2017-7,E01001404,2,1,2.0
2017-7,E01001406,1,1,1.0
2017-7,E01001416,3,1,3.0
2017-7,E01001417,1,1,1.0
2017-7,E01001419,1,1,1.0
2017-7,E01001422,1,1,1.0
2017-7,E01001427,4,1,4.0
2017-7,E01001450,1,1,1.0
2017-7,E01001456,1,1,1.0
2017-7,E01001461,1,1,1.0
2017-7,E01001463,3,1,3.0
2017-7,E01001465,1,1,1.0
2017-7,E01001469,1,1,1.0
2017-7,E01001471,1,1,1.0
2017-7,E01001472,1,1,1.0
2017-7,E01001475,2,1,2.0
2017-7,E01001484,2,1,2.0
2017-7,E01001493,2,2,1.0
2017-7,E01001496,1,1,1.0
2017-7,E01001500,3,1,3.0
2017-7,E01001501,2,1,2.0
2017-7,E01001502,4,1,4.0
2017-7,E01001503,1,1,1.0
2017-7,E01001505,1,1,1.0
2017-7,E01001506,1,1,1.0
2017-7,E01001509,1,1,1.0
2017-7,E01001512,1,1,1.0
2017-7,E01001514,1,1,1.0
2017-7,E01001519,1,1,1.0
2017-7,E01001523,1,1,1.0
2017-7,E01001524,1,1,1.0
2017-7,E01001526,1,1,1.0
2017-7,E01001529,1,1,1.0
2017-7,E01001531,1,1,1.0
2017-7,E01001533,2,2,1.0
2017-7,E01001536,2,2,1.0
2017-7,E01001540,3,1,3.0
2017-7,E01001541,1,1,1.0
2017-7,E01001543,1,1,1.0
2017-7,E01001570,3,2,1.5
2017-7,E01001572,5,3,1.6666666666666667
2017-7,E01001574,1,1,1.0
2017-7,E01001576,4,2,2.0
2017-7,E01001577,2,1,2.0
2017-7,E01001578,1,1,1.0
2017-7,E01001579,2,2,1.0
2017-7,E01001580,2,2,1.0
2017-7,E01001581,1,1,1.0
2017-7,E01001586,1,1,1.0
2017-7,E01001587,2,2,1.0
2017-7,E01001588,1,1,1.0
2017-7,E01001589,6,4,1.5
2017-7,E01001590,4,4,1.0
2017-7,E01001591,1,1,1.0
2017-7,E01001592,1,1,1.0
2017-7,E01001593,2,2,1.0
2017-7,E01001594,3,1,3.0
2017-7,E01001595,2,2,1.0
2017-7,E01001596,2,1,2.0
2017-7,E01001597,3,1,3.0
2017-7,E01001599,4,2,2.0
2017-7,E01001600,5,2,2.5
2017-7,E01001601,1,1,1.0
2017-7,E01001603,2,1,2.0
2017-7,E01001604,4,1,4.0
2017-7,E01001605,2,1,2.0
2017-7,E01001608,1,1,1.0
2017-7,E01001609,2,1,2.0
2017-7,E01001613,1,1,1.0
2017-7,E01001614,3,3,1.0
2017-7,E01001615,3,3,1.0
2017-7,E01001617,1,1,1.0
2017-7,E01001618,1,1,1.0
2017-7,E01001623,4,4,1.0
2017-7,E01001625,1,1,1.0
2017-7,E01001629,1,1,1.0
2017-7,E01001635,1,1,1.0
2017-7,E01001636,1,1,1.0
2017-7,E01001638,2,2,1.0
2017-7,E01001641,1,1,1.0
2017-7,E01001642,1,1,1.0
2017-7,E01001644,1,1,1.0
2017-7,E01001645,2,2,1.0
2017-7,E01001648,1,1,1.0
2017-7,E01001649,1,1,1.0
2017-7,E01001651,1,1,1.0
2017-7,E01001652,2,2,1.0
2017-7,E01001653,1,1,1.0
2017-7,E01001656,1,1,1.0
2017-7,E01001658,1,1,1.0
2017-7,E01001660,1,1,1.0
2017-7,E01001665,5,4,1.25
2017-7,E01001666,6,6,1.0
2017-7,E01001667,4,3,1.3333333333333333
2017-7,E01001668,5,2,2.5
2017-7,E01001669,2,2,1.0
2017-7,E01001673,1,1,1.0
2017-7,E01001675,4,2,2.0
2017-7,E01001677,6,4,1.5
2017-7,E01001679,2,1,2.0
2017-7,E01001681,1,1,1.0
2017-7,E01001683,1,1,1.0
2017-7,E01001684,2,1,2.0
2017-7,E01001685,1,1,1.0
2017-7,E01001686,4,3,1.3333333333333333
2017-7,E01001687,1,1,1.0
2017-7,E01001688,1,1,1.0
2017-7,E01001690,3,1,3.0
2017-7,E01001692,1,1,1.0
2017-7,E01001696,2,1,2.0
2017-7,E01001700,1,1,1.0
2017-7,E01001701,8,3,2.6666666666666665
2017-7,E01001702,1,1,1.0
2017-7,E01001703,2,2,1.0
2017-7,E01001705,1,1,1.0
2017-7,E01001706,1,1,1.0
2017-7,E01001708,3,3,1.0
2017-7,E01001709,2,1,2.0
2017-7,E01001710,1,1,1.0
2017-7,E01001712,1,1,1.0
2017-7,E01001716,1,1,1.0
2017-7,E01001736,1,1,1.0
2017-7,E01001738,1,1,1.0
2017-7,E01001739,2,1,2.0
2017-7,E01001747,2,2,1.0
2017-7,E01001755,1,1,1.0
2017-7,E01001770,2,1,2.0
2017-7,E01001772,1,1,1.0
2017-7,E01001773,1,1,1.0
2017-7,E01001774,1,1,1.0
2017-7,E01001777,1,1,1.0
2017-7,E01001780,1,1,1.0
2017-7,E01001782,1,1,1.0
2017-7,E01001814,1,1,1.0
2017-7,E01001815,1,1,1.0
2017-7,E01001824,1,1,1.0
2017-7,E01001826,1,1,1.0
2017-7,E01001860,2,2,1.0
2017-7,E01001861,1,1,1.0
2017-7,E01001865,1,1,1.0
2017-7,E01001876,1,1,1.0
2017-7,E01001877,1,1,1.0
2017-7,E01001893,1,1,1.0
2017-7,E01001894,2,2,1.0
2017-7,E01001899,1,1,1.0
2017-7,E01001917,1,1,1.0
2017-7,E01001920,1,1,1.0
2017-7,E01001923,1,1,1.0
2017-7,E01001943,3,1,3.0
2017-7,E01001945,1,1,1.0
2017-7,E01001960,1,1,1.0
2017-7,E01001963,1,1,1.0
2017-7,E01001966,1,1,1.0
2017-7,E01001973,1,1,1.0
2017-7,E01001974,3,3,1.0
2017-7,E01001975,1,1,1.0
2017-7,E01001979,2,1,2.0
2017-7,E01001982,5,2,2.5
2017-7,E01002002,3,3,1.0
2017-7,E01002006,1,1,1.0
2017-7,E01002007,2,1,2.0
2017-7,E01002008,2,1,2.0
2017-7,E01002009,2,2,1.0
2017-7,E01002011,2,1,2.0
2017-7,E01002015,1,1,1.0
2017-7,E01002026,1,1,1.0
2017-7,E01002027,1,1,1.0
2017-7,E01002030,1,1,1.0
2017-7,E01002031,1,1,1.0
2017-7,E01002032,1,1,1.0
2017-7,E01002034,1,1,1.0
2017-7,E01002038,1,1,1.0
2017-7,E01002042,1,1,1.0
2017-7,E01002043,1,1,1.0
2017-7,E01002044,6,1,6.0
2017-7,E01002046,1,1,1.0
2017-7,E01002047,2,1,2.0
2017-7,E01002049,1,1,1.0
2017-7,E01002056,1,1,1.0
2017-7,E01002058,2,1,2.0
2017-7,E01002062,2,1,2.0
2017-7,E01002069,22,3,7.333333333333333
2017-7,E01002070,2,1,2.0
2017-7,E01002072,5,1,5.0
2017-7,E01002073,7,2,3.5
2017-7,E01002075,1,1,1.0
2017-7,E01002077,6,2,3.0
2017-7,E01002079,2,1,2.0
2017-7,E01002080,4,1,4.0
2017-7,E01002081,1,1,1.0
2017-7,E01002085,4,1,4.0
2017-7,E01002087,1,1,1.0
2017-7,E01002102,2,1,2.0
2017-7,E01002108,2,2,1.0
2017-7,E01002119,1,1,1.0
2017-7,E01002133,2,2,1.0
2017-7,E01002145,1,1,1.0
2017-7,E01002148,1,1,1.0
2017-7,E01002151,3,1,3.0
2017-7,E01002153,1,1,1.0
2017-7,E01002154,1,1,1.0
2017-7,E01002158,1,1,1.0
2017-7,E01002159,1,1,1.0
2017-7,E01002165,1,1,1.0
2017-7,E01002169,1,1,1.0
2017-7,E01002171,1,1,1.0
2017-7,E01002179,1,1,1.0
2017-7,E01002180,1,1,1.0
2017-7,E01002181,1,1,1.0
2017-7,E01002187,1,1,1.0
2017-7,E01002189,1,1,1.0
2017-7,E01002200,1,1,1.0
2017-7,E01002201,1,1,1.0
2017-7,E01002204,1,1,1.0
2017-7,E01002209,1,1,1.0
2017-7,E01002211,1,1,1.0
2017-7,E01002218,1,1,1.0
2017-7,E01002224,5,1,5.0
2017-7,E01002237,1,1,1.0
2017-7,E01002239,1,1,1.0
2017-7,E01002303,1,1,1.0
2017-7,E01002378,1,1,1.0
2017-7,E01002392,1,1,1.0
2017-7,E01002406,2,2,1.0
2017-7,E01002407,1,1,1.0
2017-7,E01002416,1,1,1.0
2017-7,E01002428,1,1,1.0
2017-7,E01002439,1,1,1.0
2017-7,E01002442,1,1,1.0
2017-7,E01002443,1,1,1.0
2017-7,E01002444,5,3,1.6666666666666667
2017-7,E01002448,1,1,1.0
2017-7,E01002453,1,1,1.0
2017-7,E01002454,1,1,1.0
2017-7,E01002459,1,1,1.0
2017-7,E01002462,1,1,1.0
2017-7,E01002466,1,1,1.0
2017-7,E01002474,1,1,1.0
2017-7,E01002482,1,1,1.0
2017-7,E01002499,2,1,2.0
2017-7,E01002505,1,1,1.0
2017-7,E01002506,1,1,1.0
2017-7,E01002512,1,1,1.0
2017-7,E01002519,1,1,1.0
2017-7,E01002542,1,1,1.0
2017-7,E01002549,1,1,1.0
2017-7,E01002554,1,1,1.0
2017-7,E01002555,1,1,1.0
2017-7,E01002557,1,1,1.0
2017-7,E01002558,1,1,1.0
2017-7,E01002561,2,2,1.0
2017-7,E01002563,1,1,1.0
2017-7,E01002564,7,3,2.3333333333333335
2017-7,E01002565,4,4,1.0
2017-7,E01002566,2,2,1.0
2017-7,E01002567,2,2,1.0
