lad,reports,unique_users,average_per_user
E06000001,36,23,1.565217391304348
E06000002,6,4,1.5
E06000003,5,5,1.0
E06000004,17,17,1.0
E06000005,19,7,2.7142857142857144
E06000006,8,8,1.0
E06000007,37,27,1.3703703703703705
E06000008,31,20,1.55
E06000009,10,7,1.4285714285714286
E06000010,49,26,1.8846153846153846
E06000011,6,5,1.2
E06000012,13,8,1.625
E06000013,15,12,1.25
E06000014,19,12,1.5833333333333333
E06000015,30,28,1.0714285714285714
E06000016,16,13,1.2307692307692308
E06000017,14,12,1.1666666666666667
E06000018,8,7,1.1428571428571428
E06000019,17,12,1.4166666666666667
E06000020,13,8,1.625
E06000021,53,36,1.4722222222222223
E06000022,148,69,2.1449275362318843
E06000023,203,131,1.549618320610687
E06000024,26,18,1.4444444444444444
E06000025,70,40,1.75
E06000026,12,10,1.2
E06000027,11,8,1.375
E06000030,19,17,1.1176470588235294
E06000031,96,32,3.0
E06000032,135,73,1.8493150684931507
E06000033,22,16,1.375
E06000034,9,8,1.125
E06000035,33,27,1.2222222222222223
E06000036,28,17,1.6470588235294117
E06000037,27,19,1.4210526315789473
E06000038,66,50,1.32
E06000039,41,23,1.7826086956521738
E06000040,36,29,1.2413793103448276
E06000041,98,60,1.6333333333333333
E06000042,24,17,1.411764705882353
E06000043,54,36,1.5
E06000044,15,15,1.0
E06000045,97,50,1.94
E06000046,10,7,1.4285714285714286
E06000047,14,13,1.0769230769230769
E06000049,106,63,1.6825396825396826
E06000050,25,20,1.25
E06000051,34,24,1.4166666666666667
E06000052,86,56,1.5357142857142858
E06000054,7,6,1.1666666666666667
E06000055,35,22,1.5909090909090908
E06000056,17,16,1.0625
E06000057,37,24,1.5416666666666667
E06000058,18,13,1.3846153846153846
E06000059,18,13,1.3846153846153846
E06000060,451,275,1.64
E07000008,9,9,1.0
E07000009,5,4,1.25
E07000010,5,5,1.0
E07000011,10,10,1.0
E07000012,7,7,1.0
E07000026,3,3,1.0
E07000027,4,4,1.0
E07000028,9,7,1.2857142857142858
E07000029,17,11,1.5454545454545454
E07000030,1,1,1.0
E07000031,14,13,1.0769230769230769
E07000032,12,11,1.0909090909090908
E07000033,18,12,1.5
E07000034,14,11,1.2727272727272727
E07000035,16,12,1.3333333333333333
E07000036,33,12,2.75
E07000037,3,3,1.0
E07000038,27,17,1.588235294117647
E07000039,24,16,1.5
E07000040,5,5,1.0
E07000041,7,7,1.0
E07000042,1,1,1.0
E07000043,2,2,1.0
E07000044,6,6,1.0
E07000045,7,6,1.1666666666666667
E07000046,3,3,1.0
E07000047,2,2,1.0
E07000061,9,8,1.125
E07000062,26,21,1.2380952380952381
E07000063,46,36,1.2777777777777777
E07000064,96,82,1.170731707317073
E07000065,41,32,1.28125
E07000066,18,14,1.2857142857142858
E07000067,17,12,1.4166666666666667
E07000068,25,4,6.25
E07000069,16,7,2.2857142857142856
E07000070,18,11,1.6363636363636365
E07000071,23,19,1.2105263157894737
E07000072,39,25,1.56
E07000073,9,6,1.5
