lad,reports,unique_users,average_per_user
E06000001,1,1,1.0
E06000002,1,1,1.0
E06000003,1,1,1.0
E06000004,3,1,3.0
E06000005,3,3,1.0
E06000006,1,1,1.0
E06000008,1,1,1.0
E06000009,1,1,1.0
E06000010,3,3,1.0
E06000011,1,1,1.0
E06000012,4,4,1.0
E06000013,2,1,2.0
E06000014,3,3,1.0
E06000015,3,3,1.0
E06000016,2,2,1.0
E06000018,5,4,1.25
E06000019,24,14,1.7142857142857142
E06000020,1,1,1.0
E06000021,4,2,2.0
E06000022,1,1,1.0
E06000023,9,9,1.0
E06000026,4,4,1.0
E06000027,2,2,1.0
E06000030,6,5,1.2
E06000031,31,21,1.4761904761904763
E06000032,2,2,1.0
E06000034,2,2,1.0
E06000035,3,3,1.0
E06000037,1,1,1.0
E06000038,9,7,1.2857142857142858
E06000039,2,2,1.0
E06000041,2,2,1.0
E06000042,5,4,1.25
E06000043,7,4,1.75
E06000044,1,1,1.0
E06000045,5,3,1.6666666666666667
E06000046,2,2,1.0
E06000047,3,2,1.5
E06000049,9,3,3.0
E06000050,2,2,1.0
E06000051,1,1,1.0
E06000052,1,1,1.0
E06000054,19,16,1.1875
E06000055,3,2,1.5
E06000056,1,1,1.0
E06000057,13,5,2.6
E06000058,1,1,1.0
E06000059,5,4,1.25
E06000060,8,8,1.0
E07000008,9,7,1.2857142857142858
E07000010,1,1,1.0
E07000011,3,2,1.5
E07000012,5,3,1.6666666666666667
E07000026,1,1,1.0
E07000036,2,1,2.0
E07000038,1,1,1.0
E07000040,4,4,1.0
E07000041,3,2,1.5
E07000042,1,1,1.0
E07000043,1,1,1.0
E07000044,4,4,1.0
E07000045,2,2,1.0
E07000062,2,2,1.0
E07000065,2,2,1.0
E07000066,7,5,1.4
E07000067,2,2,1.0
E07000071,4,4,1.0
E07000072,9,1,9.0
E07000074,1,1,1.0
E07000075,1,1,1.0
E07000078,23,16,1.4375
E07000081,2,1,2.0
E07000082,1,1,1.0
E07000083,2,2,1.0
E07000084,2,2,1.0
E07000085,2,2,1.0
E07000086,1,1,1.0
E07000088,1,1,1.0
E07000089,1,1,1.0
E07000091,1,1,1.0
E07000092,1,1,1.0
E07000093,1,1,1.0
E07000094,2,1,2.0
E07000095,2,2,1.0
E07000096,5,4,1.25
E07000098,2,2,1.0
E07000099,6,3,2.0
E07000103,3,3,1.0
E07000106,1,1,1.0
E07000107,7,4,1.75
E07000108,3,3,1.0
E07000109,1,1,1.0
E07000110,3,2,1.5
E07000113,3,3,1.0
E07000114,2,2,1.0
E07000115,1,1,1.0
E07000116,1,1,1.0
E07000117,3,2,1.5
E07000118,3,2,1.5
E07000119,1,1,1.0
E07000120,3,3,1.0
E07000121,1,1,1.0
E07000122,1,1,1.0
E07000123,1,1,1.0
E07000124,1,1,1.0
E07000127,1,1,1.0
E07000128,1,1,1.0
E07000129,1,1,1.0
E07000135,1,1,1.0
E07000136,1,1,1.0
E07000137,3,2,1.5
E07000138,3,2,1.5
E07000141,1,1,1.0
E07000144,1,1,1.0
E07000145,3,3,1.0
E07000147,4,3,1.3333333333333333
E07000148,3,3,1.0
E07000149,1,1,1.0
E07000150,1,1,1.0
E07000154,3,2,1.5
E07000155,1,1,1.0
E07000164,1,1,1.0
E07000165,3,3,1.0
E07000166,1,1,1.0
E07000168,1,1,1.0
E07000170,3,1,3.0
E07000172,2,1,2.0
E07000176,1,1,1.0
E07000178,14,6,2.3333333333333335
E07000179,3,3,1.0
E07000181,3,3,1.0
E07000187,2,1,2.0
E07000195,3,3,1.0
E07000196,1,1,1.0
E07000197,3,2,1.5
E07000199,5,4,1.25
E07000202,1,1,1.0
E07000203,1,1,1.0
E07000207,4,4,1.0
E07000208,1,1,1.0
E07000209,2,2,1.0
E07000211,1,1,1.0
E07000214,2,2,1.0
E07000215,4,3,1.3333333333333333
E07000216,1,1,1.0
E07000217,2,2,1.0
E07000219,2,2,1.0
E07000220,3,2,1.5
E07000221,2,2,1.0
E07000222,2,1,2.0
E07000224,1,1,1.0
E07000225,2,2,1.0
E07000226,2,2,1.0
E07000227,1,1,1.0
E07000228,2,2,1.0
E07000229,1,1,1.0
E07000236,2,2,1.0
E07000238,2,2,1.0
E07000240,4,2,2.0
E07000241,4,2,2.0
E07000242,1,1,1.0
E07000243,4,3,1.3333333333333333
E07000244,3,1,3.0
E07000246,1,1,1.0
E08000001,6,6,1.0
E08000002,2,2,1.0
E08000003,4,4,1.0
E08000004,2,1,2.0
E08000005,2,2,1.0
E08000006,1,1,1.0
E08000007,7,6,1.1666666666666667
E08000008,1,1,1.0
E08000009,3,2,1.5
E08000010,5,4,1.25
E08000011,2,2,1.0
E08000012,3,3,1.0
E08000013,1,1,1.0
E08000015,2,2,1.0
E08000016,4,3,1.3333333333333333
E08000017,3,2,1.5
E08000018,4,3,1.3333333333333333
E08000019,12,11,1.0909090909090908
E08000021,1,1,1.0
E08000023,2,2,1.0
E08000024,1,1,1.0
E08000025,7,7,1.0
E08000026,2,2,1.0
E08000027,1,1,1.0
E08000028,1,1,1.0
E08000029,1,1,1.0
E08000030,4,2,2.0
E08000031,1,1,1.0
E08000032,17,14,1.2142857142857142
E08000033,2,1,2.0
E08000034,2,2,1.0
E08000035,13,12,1.0833333333333333
E08000036,1,1,1.0
E08000037,4,4,1.0
E09000001,12,3,4.0
E09000003,7,5,1.4
E09000004,1,1,1.0
E09000005,6,4,1.5
E09000006,4,4,1.0
E09000007,2,2,1.0
E09000008,3,2,1.5
E09000009,13,8,1.625
E09000010,8,5,1.6
E09000011,1,1,1.0
E09000012,9,6,1.5
E09000013,2,2,1.0
E09000014,2,2,1.0
E09000015,3,3,1.0
E09000017,1,1,1.0
E09000018,8,6,1.3333333333333333
E09000019,53,7,7.571428571428571
E09000021,3,3,1.0
E09000022,19,11,1.7272727272727273
E09000023,7,6,1.1666666666666667
E09000024,2,2,1.0
E09000025,2,2,1.0
E09000026,10,10,1.0
E09000028,1,1,1.0
E09000029,1,1,1.0
E09000030,4,3,1.3333333333333333
E09000031,5,4,1.25
E09000032,14,11,1.2727272727272727
E09000033,1,1,1.0
S12000008,1,1,1.0
S12000010,1,1,1.0
S12000014,24,23,1.0434782608695652
S12000017,3,3,1.0
S12000019,1,1,1.0
S12000021,1,1,1.0
S12000036,24,9,2.6666666666666665
S12000038,3,3,1.0
S12000039,1,1,1.0
S12000045,3,1,3.0
S12000049,12,7,1.7142857142857142
W06000003,1,1,1.0
W06000009,1,1,1.0
W06000010,1,1,1.0
W06000011,3,3,1.0
W06000015,1,1,1.0
W06000016,3,3,1.0
W06000018,1,1,1.0
W06000019,1,1,1.0
