period,LAD,report_count,user_count,average
2015-11,E06000001,13,8,1.625
2015-11,E06000002,6,4,1.5
2015-11,E06000003,3,2,1.5
2015-11,E06000004,26,20,1.3
2015-11,E06000005,16,7,2.2857142857142856
2015-11,E06000006,8,7,1.1428571428571428
2015-11,E06000007,22,14,1.5714285714285714
2015-11,E06000008,32,28,1.1428571428571428
2015-11,E06000009,26,18,1.4444444444444444
2015-11,E06000010,96,19,5.052631578947368
2015-11,E06000011,78,13,6.0
2015-11,E06000012,8,4,2.0
2015-11,E06000013,23,5,4.6
2015-11,E06000014,42,11,3.8181818181818183
2015-11,E06000015,13,12,1.0833333333333333
2015-11,E06000016,14,10,1.4
2015-11,E06000017,6,6,1.0
2015-11,E06000018,26,16,1.625
2015-11,E06000019,8,6,1.3333333333333333
2015-11,E06000020,7,7,1.0
2015-11,E06000021,13,8,1.625
2015-11,E06000022,12,11,1.0909090909090908
2015-11,E06000023,86,64,1.34375
2015-11,E06000024,18,13,1.3846153846153846
2015-11,E06000025,39,28,1.3928571428571428
2015-11,E06000026,14,12,1.1666666666666667
2015-11,E06000027,8,5,1.6
2015-11,E06000030,17,15,1.1333333333333333
2015-11,E06000031,68,33,2.0606060606060606
2015-11,E06000032,34,22,1.5454545454545454
2015-11,E06000033,14,11,1.2727272727272727
2015-11,E06000034,25,10,2.5
2015-11,E06000035,20,13,1.5384615384615385
2015-11,E06000036,21,18,1.1666666666666667
2015-11,E06000037,13,9,1.4444444444444444
2015-11,E06000038,31,21,1.4761904761904763
2015-11,E06000039,11,6,1.8333333333333333
2015-11,E06000040,41,33,1.2424242424242424
2015-11,E06000041,45,33,1.3636363636363635
2015-11,E06000042,42,21,2.0
2015-11,E06000043,29,24,1.2083333333333333
2015-11,E06000044,5,5,1.0
2015-11,E06000045,93,53,1.7547169811320755
2015-11,E06000046,11,8,1.375
2015-11,E06000047,49,34,1.4411764705882353
2015-11,E06000049,66,40,1.65
2015-11,E06000050,29,22,1.3181818181818181
2015-11,E06000051,14,11,1.2727272727272727
2015-11,E06000052,50,31,1.6129032258064515
2015-11,E06000054,25,20,1.25
2015-11,E06000055,15,11,1.3636363636363635
2015-11,E06000056,48,35,1.3714285714285714
2015-11,E06000057,40,29,1.3793103448275863
2015-11,E06000058,33,27,1.2222222222222223
2015-11,E06000059,20,15,1.3333333333333333
2015-11,E07000004,24,20,1.2
2015-11,E07000005,15,10,1.5
2015-11,E07000006,12,10,1.2
2015-11,E07000007,35,23,1.5217391304347827
2015-11,E07000008,11,11,1.0
