lad,reports,unique_users,average_per_user
E06000001,11,6,1.8333333333333333
E06000002,12,10,1.2
E06000003,11,9,1.2222222222222223
E06000004,32,21,1.5238095238095237
E06000005,10,9,1.1111111111111112
E06000006,4,4,1.0
E06000007,11,10,1.1
E06000008,26,19,1.368421052631579
E06000009,9,9,1.0
E06000010,20,12,1.6666666666666667
E06000011,21,13,1.6153846153846154
E06000012,6,4,1.5
E06000013,2,2,1.0
E06000014,71,13,5.461538461538462
E06000015,9,8,1.125
E06000016,24,20,1.2
E06000017,11,11,1.0
E06000018,29,15,1.9333333333333333
E06000019,9,9,1.0
E06000020,8,7,1.1428571428571428
E06000021,22,14,1.5714285714285714
E06000022,21,12,1.75
E06000023,171,115,1.4869565217391305
E06000024,20,17,1.1764705882352942
E06000025,38,30,1.2666666666666666
E06000026,20,17,1.1764705882352942
E06000027,8,7,1.1428571428571428
E06000030,18,15,1.2
E06000031,75,29,2.586206896551724
E06000032,90,37,2.4324324324324325
E06000033,36,14,2.5714285714285716
E06000034,15,12,1.25
E06000035,14,12,1.1666666666666667
E06000036,17,12,1.4166666666666667
E06000037,16,13,1.2307692307692308
E06000038,44,28,1.5714285714285714
E06000039,20,11,1.8181818181818181
E06000040,82,26,3.1538461538461537
E06000041,27,14,1.9285714285714286
E06000042,19,15,1.2666666666666666
E06000043,22,19,1.1578947368421053
E06000044,4,4,1.0
E06000045,72,36,2.0
E06000046,8,6,1.3333333333333333
E06000047,74,34,2.176470588235294
E06000049,81,43,1.8837209302325582
E06000050,24,21,1.1428571428571428
E06000051,14,11,1.2727272727272727
E06000052,58,41,1.4146341463414633
E06000054,10,7,1.4285714285714286
E06000055,23,17,1.3529411764705883
E06000056,50,42,1.1904761904761905
E06000057,23,19,1.2105263157894737
E06000058,28,23,1.2173913043478262
E06000059,21,14,1.5
E06000060,110,78,1.4102564102564104
E07000008,16,6,2.6666666666666665
E07000009,4,4,1.0
E07000010,2,2,1.0
E07000011,3,3,1.0
E07000012,6,6,1.0
E07000026,5,3,1.6666666666666667
E07000028,4,4,1.0
E07000029,20,19,1.0526315789473684
E07000031,4,4,1.0
E07000032,12,10,1.2
E07000033,6,5,1.2
E07000034,45,12,3.75
E07000035,6,5,1.2
E07000036,25,8,3.125
E07000037,8,7,1.1428571428571428
E07000038,23,12,1.9166666666666667
E07000039,21,18,1.1666666666666667
E07000040,14,11,1.2727272727272727
E07000041,13,9,1.4444444444444444
E07000042,3,2,1.5
E07000043,20,19,1.0526315789473684
E07000044,23,13,1.7692307692307692
E07000045,11,10,1.1
E07000046,8,7,1.1428571428571428
E07000047,4,4,1.0
E07000061,13,7,1.8571428571428572
E07000062,61,30,2.033333333333333
E07000063,72,51,1.411764705882353
E07000064,99,88,1.125
E07000065,59,37,1.5945945945945945
E07000066,19,16,1.1875
E07000067,11,9,1.2222222222222223
E07000068,3,3,1.0
E07000069,17,9,1.8888888888888888
E07000070,17,13,1.3076923076923077
E07000071,45,26,1.7307692307692308
E07000072,12,12,1.0
E07000073,6,6,1.0
E07000074,1,1,1.0
E07000075,10,10,1.0
E07000076,12,9,1.3333333333333333
E07000077,10,8,1.25
E07000078,33,18,1.8333333333333333
E07000079,24,18,1.3333333333333333
E07000080,13,9,1.4444444444444444
E07000081,16,9,1.7777777777777777
E07000082,15,12,1.25
E07000083,20,12,1.6666666666666667
E07000084,27,19,1.4210526315789473
E07000085,18,16,1.125
E07000086,12,9,1.3333333333333333
E07000087,7,7,1.0
E07000088,5,3,1.6666666666666667
E07000089,25,23,1.0869565217391304
E07000090,5,5,1.0
E07000091,18,15,1.2
E07000092,20,11,1.8181818181818181
E07000093,11,7,1.5714285714285714
E07000094,22,16,1.375
E07000095,25,18,1.3888888888888888
E07000096,57,39,1.4615384615384615
E07000098,26,19,1.368421052631579
E07000099,49,31,1.5806451612903225
E07000102,28,23,1.2173913043478262
E07000103,41,14,2.9285714285714284
E07000105,9,9,1.0
E07000106,28,16,1.75
E07000107,18,11,1.6363636363636365
E07000108,7,7,1.0
E07000109,15,5,3.0
E07000110,10,7,1.4285714285714286
E07000111,27,21,1.2857142857142858
E07000112,14,10,1.4
E07000113,19,13,1.4615384615384615
E07000114,45,23,1.9565217391304348
E07000115,16,14,1.1428571428571428
E07000116,23,12,1.9166666666666667
E07000117,2,2,1.0
E07000118,18,14,1.2857142857142858
E07000119,9,8,1.125
E07000120,6,6,1.0
E07000121,27,24,1.125
E07000122,4,4,1.0
E07000123,15,9,1.6666666666666667
E07000124,7,5,1.4
E07000125,9,8,1.125
E07000126,8,5,1.6
E07000127,11,9,1.2222222222222223
E07000128,14,8,1.75
E07000129,7,7,1.0
E07000130,4,4,1.0
E07000131,18,5,3.6
E07000132,12,7,1.7142857142857142
E07000133,3,3,1.0
E07000134,9,5,1.8
E07000135,2,1,2.0
E07000136,3,2,1.5
E07000137,17,15,1.1333333333333333
E07000138,11,9,1.2222222222222223
E07000139,41,30,1.3666666666666667
E07000140,4,3,1.3333333333333333
E07000141,39,20,1.95
E07000142,13,11,1.1818181818181819
E07000143,16,15,1.0666666666666667
E07000144,24,20,1.2
E07000145,11,9,1.2222222222222223
E07000146,41,23,1.7826086956521738
E07000147,6,4,1.5
E07000148,31,21,1.4761904761904763
E07000149,12,9,1.3333333333333333
E07000150,1,1,1.0
E07000151,7,6,1.1666666666666667
E07000152,14,13,1.0769230769230769
E07000153,9,7,1.2857142857142858
E07000154,34,24,1.4166666666666667
E07000155,6,4,1.5
E07000156,4,3,1.3333333333333333
E07000163,2,2,1.0
E07000164,1,1,1.0
E07000165,38,26,1.4615384615384615
E07000166,1,1,1.0
E07000167,3,3,1.0
E07000168,2,2,1.0
E07000169,12,9,1.3333333333333333
E07000170,16,10,1.6
E07000171,23,14,1.6428571428571428
E07000172,5,5,1.0
E07000173,8,7,1.1428571428571428
E07000174,3,1,3.0
E07000175,5,4,1.25
E07000176,9,5,1.8
E07000177,67,46,1.4565217391304348
E07000178,60,42,1.4285714285714286
E07000179,90,64,1.40625
E07000180,99,60,1.65
E07000181,36,25,1.44
E07000187,31,25,1.24
E07000188,10,6,1.6666666666666667
E07000189,11,10,1.1
E07000192,5,4,1.25
E07000193,4,3,1.3333333333333333
E07000194,18,18,1.0
E07000195,2,2,1.0
E07000196,6,5,1.2
E07000197,3,3,1.0
E07000198,7,3,2.3333333333333335
E07000199,2,2,1.0
E07000200,5,2,2.5
E07000202,32,13,2.4615384615384617
E07000203,8,7,1.1428571428571428
E07000207,14,11,1.2727272727272727
E07000208,9,7,1.2857142857142858
E07000209,23,15,1.5333333333333334
E07000210,14,11,1.2727272727272727
E07000211,29,15,1.9333333333333333
E07000212,22,16,1.375
E07000213,13,8,1.625
E07000214,19,16,1.1875
E07000215,12,10,1.2
E07000216,22,20,1.1
E07000217,10,8,1.25
E07000218,4,4,1.0
E07000219,17,15,1.1333333333333333
E07000220,35,17,2.0588235294117645
E07000221,21,17,1.2352941176470589
E07000222,9,8,1.125
E07000223,2,2,1.0
E07000224,20,15,1.3333333333333333
E07000225,9,9,1.0
E07000226,9,5,1.8
E07000227,11,9,1.2222222222222223
E07000228,8,7,1.1428571428571428
E07000229,8,7,1.1428571428571428
E07000234,6,3,2.0
E07000235,2,2,1.0
E07000236,4,4,1.0
E07000237,1,1,1.0
E07000238,5,3,1.6666666666666667
E07000239,1,1,1.0
E07000240,30,25,1.2
E07000241,34,25,1.36
E07000242,23,17,1.3529411764705883
E07000243,53,36,1.4722222222222223
E07000244,20,16,1.25
E07000245,23,17,1.3529411764705883
E07000246,9,8,1.125
E08000001,146,26,5.615384615384615
E08000002,23,12,1.9166666666666667
E08000003,131,56,2.3392857142857144
E08000004,179,18,9.944444444444445
E08000005,9,7,1.2857142857142858
E08000006,1,1,1.0
E08000007,21,18,1.1666666666666667
E08000008,19,10,1.9
E08000009,92,33,2.787878787878788
E08000010,9,7,1.2857142857142858
E08000011,13,10,1.3
E08000012,62,36,1.7222222222222223
E08000013,6,4,1.5
E08000014,13,13,1.0
E08000015,28,24,1.1666666666666667
E08000016,46,27,1.7037037037037037
E08000017,31,11,2.8181818181818183
E08000018,23,17,1.3529411764705883
E08000019,157,89,1.7640449438202248
E08000021,34,18,1.8888888888888888
E08000022,19,14,1.3571428571428572
E08000023,8,6,1.3333333333333333
E08000024,39,13,3.0
E08000025,251,83,3.0240963855421685
E08000026,34,22,1.5454545454545454
E08000027,13,12,1.0833333333333333
E08000028,9,7,1.2857142857142858
E08000029,32,20,1.6
E08000030,20,12,1.6666666666666667
E08000031,12,9,1.3333333333333333
E08000032,48,34,1.411764705882353
E08000033,15,12,1.25
E08000034,39,31,1.2580645161290323
E08000035,53,42,1.2619047619047619
E08000036,23,14,1.6428571428571428
E08000037,17,12,1.4166666666666667
E09000001,4,2,2.0
E09000002,7,7,1.0
E09000003,202,99,2.04040404040404
E09000004,40,22,1.8181818181818181
E09000005,30,19,1.5789473684210527
E09000006,414,191,2.167539267015707
E09000007,73,26,2.8076923076923075
E09000008,84,38,2.210526315789474
E09000009,66,38,1.736842105263158
E09000010,45,31,1.4516129032258065
E09000011,187,90,2.077777777777778
E09000012,18,14,1.2857142857142858
E09000013,8,7,1.1428571428571428
E09000014,60,23,2.608695652173913
E09000015,23,15,1.5333333333333334
E09000016,4,4,1.0
E09000017,36,25,1.44
E09000018,80,32,2.5
E09000019,24,18,1.3333333333333333
E09000020,10,7,1.4285714285714286
E09000021,15,14,1.0714285714285714
E09000022,107,55,1.9454545454545455
E09000023,909,338,2.6893491124260356
E09000024,18,14,1.2857142857142858
E09000025,9,8,1.125
E09000027,12,10,1.2
E09000028,59,30,1.9666666666666666
E09000029,23,12,1.9166666666666667
E09000030,38,24,1.5833333333333333
E09000031,54,30,1.8
E09000032,17,15,1.1333333333333333
E09000033,22,16,1.375
N09000001,1,1,1.0
N09000002,4,2,2.0
N09000003,3,3,1.0
N09000005,1,1,1.0
N09000006,2,2,1.0
N09000007,2,2,1.0
N09000008,1,1,1.0
N09000010,4,3,1.3333333333333333
N09000011,2,2,1.0
S12000005,6,4,1.5
S12000006,6,5,1.2
S12000008,10,5,2.0
S12000010,7,6,1.1666666666666667
S12000011,2,2,1.0
S12000014,2,2,1.0
S12000017,19,18,1.0555555555555556
S12000019,7,7,1.0
S12000020,2,2,1.0
S12000021,11,8,1.375
S12000026,8,3,2.6666666666666665
S12000028,7,5,1.4
S12000029,2,2,1.0
S12000030,2,2,1.0
S12000033,31,6,5.166666666666667
S12000034,19,9,2.111111111111111
S12000035,2,2,1.0
S12000036,103,63,1.6349206349206349
S12000038,45,32,1.40625
S12000039,25,4,6.25
S12000040,25,13,1.9230769230769231
S12000041,9,4,2.25
S12000042,6,4,1.5
S12000045,11,10,1.1
S12000047,13,10,1.3
S12000048,11,9,1.2222222222222223
S12000049,83,62,1.3387096774193548
S12000050,24,17,1.411764705882353
W06000001,7,5,1.4
W06000002,5,4,1.25
W06000003,17,13,1.3076923076923077
W06000004,4,3,1.3333333333333333
W06000005,12,9,1.3333333333333333
W06000006,3,3,1.0
W06000008,4,3,1.3333333333333333
W06000009,3,3,1.0
W06000010,6,6,1.0
W06000011,24,11,2.1818181818181817
W06000012,15,10,1.5
W06000013,29,24,1.2083333333333333
W06000014,27,11,2.4545454545454546
W06000015,161,65,2.476923076923077
W06000016,8,8,1.0
W06000018,12,7,1.7142857142857142
W06000019,4,3,1.3333333333333333
W06000020,2,2,1.0
W06000021,23,14,1.6428571428571428
W06000022,8,7,1.1428571428571428
W06000023,7,5,1.4
W06000024,9,4,2.25
