period,LAD,report_count,user_count,average
2013-5,,16,15,1.0666666666666667
2013-5,E06000001,8,3,2.6666666666666665
2013-5,E06000003,11,6,1.8333333333333333
2013-5,E06000004,2,2,1.0
2013-5,E06000005,8,6,1.3333333333333333
2013-5,E06000006,7,5,1.4
2013-5,E06000007,11,9,1.2222222222222223
2013-5,E06000008,38,31,1.2258064516129032
2013-5,E06000009,11,10,1.1
2013-5,E06000010,7,5,1.4
2013-5,E06000011,12,9,1.3333333333333333
2013-5,E06000012,8,5,1.6
2013-5,E06000013,7,5,1.4
2013-5,E06000014,11,6,1.8333333333333333
2013-5,E06000015,8,6,1.3333333333333333
2013-5,E06000016,13,9,1.4444444444444444
2013-5,E06000017,4,2,2.0
2013-5,E06000018,22,15,1.4666666666666666
2013-5,E06000019,31,19,1.631578947368421
2013-5,E06000020,21,6,3.5
2013-5,E06000021,54,18,3.0
2013-5,E06000022,16,8,2.0
2013-5,E06000023,39,25,1.56
2013-5,E06000024,15,7,2.142857142857143
2013-5,E06000025,10,10,1.0
2013-5,E06000026,26,20,1.3
2013-5,E06000027,4,4,1.0
2013-5,E06000028,27,14,1.9285714285714286
2013-5,E06000029,4,3,1.3333333333333333
2013-5,E06000030,14,10,1.4
2013-5,E06000031,56,18,3.111111111111111
2013-5,E06000032,6,4,1.5
2013-5,E06000033,16,12,1.3333333333333333
2013-5,E06000034,2,1,2.0
2013-5,E06000035,3,3,1.0
2013-5,E06000036,4,4,1.0
2013-5,E06000037,19,15,1.2666666666666666
2013-5,E06000038,33,23,1.434782608695652
2013-5,E06000039,6,5,1.2
2013-5,E06000040,6,4,1.5
2013-5,E06000041,45,18,2.5
2013-5,E06000042,21,15,1.4
2013-5,E06000043,46,32,1.4375
2013-5,E06000044,12,12,1.0
2013-5,E06000045,39,19,2.0526315789473686
2013-5,E06000046,12,6,2.0
2013-5,E06000047,28,20,1.4
2013-5,E06000049,54,33,1.6363636363636365
2013-5,E06000050,22,13,1.6923076923076923
2013-5,E06000051,7,6,1.1666666666666667
2013-5,E06000052,23,14,1.6428571428571428
2013-5,E06000054,51,33,1.5454545454545454
2013-5,E06000055,5,5,1.0
2013-5,E06000056,25,20,1.25
2013-5,E06000057,25,19,1.3157894736842106
2013-5,E07000004,21,16,1.3125
2013-5,E07000005,25,9,2.7777777777777777
2013-5,E07000006,10,8,1.25
2013-5,E07000007,28,17,1.6470588235294117
2013-5,E07000008,39,18,2.1666666666666665
2013-5,E07000009,5,4,1.25
2013-5,E07000010,2,1,2.0
2013-5,E07000011,17,12,1.4166666666666667
2013-5,E07000012,23,20,1.15
2013-5,E07000026,3,3,1.0
2013-5,E07000027,8,2,4.0
2013-5,E07000029,8,4,2.0
2013-5,E07000030,1,1,1.0
2013-5,E07000031,10,8,1.25
2013-5,E07000032,2,2,1.0
2013-5,E07000033,6,4,1.5
2013-5,E07000034,3,3,1.0
2013-5,E07000035,5,5,1.0
2013-5,E07000036,7,5,1.4
2013-5,E07000037,3,3,1.0
2013-5,E07000038,11,9,1.2222222222222223
2013-5,E07000039,5,5,1.0
2013-5,E07000040,18,10,1.8
2013-5,E07000041,9,9,1.0
2013-5,E07000042,5,4,1.25
2013-5,E07000043,19,16,1.1875
2013-5,E07000044,6,5,1.2
2013-5,E07000045,9,9,1.0
2013-5,E07000046,13,9,1.4444444444444444
2013-5,E07000047,1,1,1.0
2013-5,E07000048,6,4,1.5
2013-5,E07000049,3,3,1.0
2013-5,E07000050,2,2,1.0
2013-5,E07000051,2,2,1.0
2013-5,E07000052,7,6,1.1666666666666667
2013-5,E07000053,3,2,1.5
2013-5,E07000061,7,2,3.5
2013-5,E07000062,14,9,1.5555555555555556
2013-5,E07000063,3,3,1.0
2013-5,E07000064,15,12,1.25
2013-5,E07000065,16,14,1.1428571428571428
2013-5,E07000066,7,6,1.1666666666666667
2013-5,E07000067,4,3,1.3333333333333333
2013-5,E07000068,12,5,2.4
2013-5,E07000069,3,3,1.0
2013-5,E07000070,29,12,2.4166666666666665
2013-5,E07000071,33,16,2.0625
2013-5,E07000072,21,12,1.75
2013-5,E07000073,5,4,1.25
2013-5,E07000074,1,1,1.0
2013-5,E07000075,7,7,1.0
2013-5,E07000076,12,7,1.7142857142857142
2013-5,E07000077,19,8,2.375
2013-5,E07000078,27,18,1.5
2013-5,E07000079,13,8,1.625
2013-5,E07000080,8,8,1.0
2013-5,E07000081,6,6,1.0
2013-5,E07000082,12,9,1.3333333333333333
2013-5,E07000083,13,8,1.625
2013-5,E07000084,25,16,1.5625
2013-5,E07000085,14,12,1.1666666666666667
2013-5,E07000086,10,9,1.1111111111111112
2013-5,E07000087,6,5,1.2
2013-5,E07000088,6,4,1.5
2013-5,E07000089,10,9,1.1111111111111112
2013-5,E07000090,1,1,1.0
2013-5,E07000091,24,14,1.7142857142857142
2013-5,E07000092,2,2,1.0
2013-5,E07000093,7,7,1.0
2013-5,E07000094,7,5,1.4
2013-5,E07000095,1,1,1.0
2013-5,E07000096,21,19,1.105263157894737
2013-5,E07000098,16,10,1.6
2013-5,E07000099,16,13,1.2307692307692308
2013-5,E07000102,12,9,1.3333333333333333
2013-5,E07000103,6,4,1.5
