period,LAD,report_count,user_count,average
2016-7,,38,28,1.3571428571428572
2016-7,E06000001,10,8,1.25
2016-7,E06000002,13,10,1.3
2016-7,E06000003,8,5,1.6
2016-7,E06000004,59,44,1.3409090909090908
2016-7,E06000005,9,6,1.5
2016-7,E06000006,9,8,1.125
2016-7,E06000007,34,24,1.4166666666666667
2016-7,E06000008,28,21,1.3333333333333333
2016-7,E06000009,22,11,2.0
2016-7,E06000010,74,18,4.111111111111111
2016-7,E06000011,159,22,7.2272727272727275
2016-7,E06000012,17,9,1.8888888888888888
2016-7,E06000013,27,12,2.25
2016-7,E06000014,26,13,2.0
2016-7,E06000015,17,11,1.5454545454545454
2016-7,E06000016,26,23,1.1304347826086956
2016-7,E06000017,7,5,1.4
2016-7,E06000018,54,24,2.25
2016-7,E06000019,19,14,1.3571428571428572
2016-7,E06000020,8,8,1.0
2016-7,E06000021,31,23,1.3478260869565217
2016-7,E06000022,19,13,1.4615384615384615
2016-7,E06000023,173,103,1.6796116504854368
2016-7,E06000024,39,18,2.1666666666666665
2016-7,E06000025,62,39,1.5897435897435896
2016-7,E06000026,40,27,1.4814814814814814
2016-7,E06000027,14,11,1.2727272727272727
2016-7,E06000028,21,18,1.1666666666666667
2016-7,E06000029,10,9,1.1111111111111112
2016-7,E06000030,23,20,1.15
2016-7,E06000031,94,48,1.9583333333333333
2016-7,E06000032,102,39,2.6153846153846154
2016-7,E06000033,29,19,1.5263157894736843
2016-7,E06000034,16,13,1.2307692307692308
2016-7,E06000035,25,21,1.1904761904761905
2016-7,E06000036,22,19,1.1578947368421053
2016-7,E06000037,20,17,1.1764705882352942
2016-7,E06000038,45,32,1.40625
2016-7,E06000039,10,9,1.1111111111111112
2016-7,E06000040,55,27,2.037037037037037
2016-7,E06000041,49,34,1.4411764705882353
2016-7,E06000042,34,21,1.619047619047619
2016-7,E06000043,50,41,1.2195121951219512
2016-7,E06000044,5,4,1.25
2016-7,E06000045,80,49,1.6326530612244898
2016-7,E06000046,8,6,1.3333333333333333
2016-7,E06000047,64,44,1.4545454545454546
2016-7,E06000049,80,47,1.702127659574468
2016-7,E06000050,38,30,1.2666666666666666
2016-7,E06000051,17,14,1.2142857142857142
2016-7,E06000052,69,43,1.6046511627906976
2016-7,E06000054,10,8,1.25
2016-7,E06000055,23,19,1.2105263157894737
2016-7,E06000056,63,53,1.1886792452830188
2016-7,E06000057,28,24,1.1666666666666667
2016-7,E07000004,50,31,1.6129032258064515
2016-7,E07000005,20,18,1.1111111111111112
2016-7,E07000006,30,22,1.3636363636363635
2016-7,E07000007,46,29,1.5862068965517242
2016-7,E07000008,20,14,1.4285714285714286
2016-7,E07000009,2,2,1.0
2016-7,E07000010,3,3,1.0
2016-7,E07000011,7,5,1.4
2016-7,E07000012,11,8,1.375
2016-7,E07000026,4,4,1.0
2016-7,E07000027,7,4,1.75
2016-7,E07000028,3,1,3.0
2016-7,E07000029,4,4,1.0
2016-7,E07000030,4,3,1.3333333333333333
2016-7,E07000031,5,5,1.0
2016-7,E07000032,17,13,1.3076923076923077
2016-7,E07000033,4,4,1.0
2016-7,E07000034,27,10,2.7
2016-7,E07000035,16,7,2.2857142857142856
2016-7,E07000036,14,10,1.4
2016-7,E07000037,10,10,1.0
2016-7,E07000038,36,11,3.272727272727273
2016-7,E07000039,11,10,1.1
2016-7,E07000040,11,8,1.375
2016-7,E07000041,13,7,1.8571428571428572
2016-7,E07000042,11,8,1.375
2016-7,E07000043,27,23,1.173913043478261
2016-7,E07000044,19,17,1.1176470588235294
2016-7,E07000045,14,14,1.0
2016-7,E07000046,29,21,1.380952380952381
2016-7,E07000047,15,8,1.875
2016-7,E07000048,3,2,1.5
2016-7,E07000049,8,6,1.3333333333333333
2016-7,E07000050,8,5,1.6
2016-7,E07000051,3,3,1.0
2016-7,E07000052,9,8,1.125
2016-7,E07000053,11,8,1.375
2016-7,E07000061,10,9,1.1111111111111112
2016-7,E07000062,52,33,1.5757575757575757
2016-7,E07000063,57,42,1.3571428571428572
2016-7,E07000064,49,27,1.8148148148148149
2016-7,E07000065,92,60,1.5333333333333334
2016-7,E07000066,29,16,1.8125
2016-7,E07000067,11,11,1.0
2016-7,E07000068,5,3,1.6666666666666667
2016-7,E07000069,10,5,2.0
2016-7,E07000070,40,22,1.8181818181818181
2016-7,E07000071,40,26,1.5384615384615385
2016-7,E07000072,18,16,1.125
2016-7,E07000074,7,5,1.4
2016-7,E07000075,12,11,1.0909090909090908
2016-7,E07000076,11,8,1.375
2016-7,E07000078,67,31,2.161290322580645
2016-7,E07000079,20,12,1.6666666666666667
2016-7,E07000080,9,5,1.8
2016-7,E07000081,16,13,1.2307692307692308
2016-7,E07000082,13,12,1.0833333333333333
2016-7,E07000083,25,21,1.1904761904761905
2016-7,E07000084,26,15,1.7333333333333334
2016-7,E07000085,25,22,1.1363636363636365
2016-7,E07000086,19,16,1.1875
2016-7,E07000087,18,13,1.3846153846153846
2016-7,E07000088,7,6,1.1666666666666667
2016-7,E07000089,63,50,1.26
2016-7,E07000090,12,10,1.2
2016-7,E07000091,13,11,1.1818181818181819
2016-7,E07000092,26,13,2.0
2016-7,E07000093,19,15,1.2666666666666666
2016-7,E07000094,31,24,1.2916666666666667
2016-7,E07000095,14,11,1.2727272727272727
2016-7,E07000096,33,27,1.2222222222222223
2016-7,E07000098,36,30,1.2
2016-7,E07000099,49,28,1.75
2016-7,E07000102,46,38,1.2105263157894737
2016-7,E07000103,25,15,1.6666666666666667
2016-7,E07000105,28,20,1.4
2016-7,E07000106,19,14,1.3571428571428572
2016-7,E07000107,13,10,1.3
2016-7,E07000108,7,5,1.4
2016-7,E07000109,49,9,5.444444444444445
2016-7,E07000110,17,15,1.1333333333333333
2016-7,E07000111,42,29,1.4482758620689655
2016-7,E07000112,21,17,1.2352941176470589
2016-7,E07000113,25,20,1.25
2016-7,E07000114,60,32,1.875
2016-7,E07000115,33,18,1.8333333333333333
2016-7,E07000116,28,15,1.8666666666666667
2016-7,E07000117,9,7,1.2857142857142858
2016-7,E07000118,13,7,1.8571428571428572
2016-7,E07000119,23,12,1.9166666666666667
2016-7,E07000120,7,5,1.4
2016-7,E07000121,39,31,1.2580645161290323
2016-7,E07000122,8,6,1.3333333333333333
2016-7,E07000123,67,22,3.0454545454545454
2016-7,E07000124,10,8,1.25
2016-7,E07000125,10,8,1.25
2016-7,E07000126,15,14,1.0714285714285714
2016-7,E07000127,15,13,1.1538461538461537
2016-7,E07000128,18,11,1.6363636363636365
2016-7,E07000129,9,7,1.2857142857142858
2016-7,E07000130,10,9,1.1111111111111112
2016-7,E07000131,19,12,1.5833333333333333
2016-7,E07000132,9,4,2.25
2016-7,E07000133,5,3,1.6666666666666667
2016-7,E07000134,7,7,1.0
2016-7,E07000135,1,1,1.0
2016-7,E07000136,2,2,1.0
2016-7,E07000137,18,12,1.5
2016-7,E07000138,20,10,2.0
2016-7,E07000139,32,24,1.3333333333333333
2016-7,E07000140,25,11,2.272727272727273
2016-7,E07000141,21,12,1.75
2016-7,E07000142,11,7,1.5714285714285714
2016-7,E07000143,29,22,1.3181818181818181
2016-7,E07000144,16,13,1.2307692307692308
2016-7,E07000145,26,16,1.625
2016-7,E07000146,47,24,1.9583333333333333
