lad,reports,unique_users,average_per_user
E06000001,67,41,1.6341463414634145
E06000002,76,41,1.853658536585366
E06000003,63,36,1.75
E06000004,314,185,1.6972972972972973
E06000005,86,47,1.8297872340425532
E06000006,129,74,1.7432432432432432
E06000007,259,128,2.0234375
E06000008,434,207,2.0966183574879227
E06000009,181,102,1.7745098039215685
E06000010,236,89,2.651685393258427
E06000011,303,157,1.929936305732484
E06000012,96,54,1.7777777777777777
E06000013,102,35,2.914285714285714
E06000014,223,96,2.3229166666666665
E06000015,149,86,1.7325581395348837
E06000016,160,93,1.7204301075268817
E06000017,45,22,2.0454545454545454
E06000018,335,119,2.8151260504201683
E06000019,437,183,2.387978142076503
E06000020,114,67,1.7014925373134329
E06000021,340,136,2.5
E06000022,262,113,2.3185840707964602
E06000023,844,351,2.4045584045584047
E06000024,380,171,2.2222222222222223
E06000025,493,206,2.3932038834951457
E06000026,620,262,2.366412213740458
E06000027,158,78,2.0256410256410255
E06000030,287,141,2.0354609929078014
E06000031,787,192,4.098958333333333
E06000032,556,89,6.247191011235955
E06000033,287,92,3.119565217391304
E06000034,283,86,3.2906976744186047
E06000035,173,88,1.9659090909090908
E06000036,198,99,2.0
E06000037,282,135,2.088888888888889
E06000038,568,176,3.227272727272727
E06000039,214,79,2.7088607594936707
E06000040,307,138,2.2246376811594204
E06000041,616,211,2.919431279620853
E06000042,476,151,3.152317880794702
E06000043,454,210,2.1619047619047618
E06000044,131,95,1.3789473684210527
E06000045,947,353,2.68271954674221
E06000046,284,75,3.7866666666666666
E06000047,575,260,2.2115384615384617
E06000049,905,357,2.5350140056022408
E06000050,420,216,1.9444444444444444
E06000051,240,150,1.6
E06000052,655,330,1.9848484848484849
E06000054,758,367,2.0653950953678475
E06000055,201,94,2.1382978723404253
E06000056,713,232,3.0732758620689653
E06000057,435,204,2.1323529411764706
E06000058,932,227,4.105726872246696
E06000059,408,213,1.9154929577464788
E06000060,1926,826,2.331719128329298
E07000008,575,260,2.2115384615384617
E07000009,121,66,1.8333333333333333
E07000010,174,46,3.782608695652174
E07000011,279,174,1.603448275862069
E07000012,577,329,1.7537993920972645
E07000026,78,47,1.6595744680851063
E07000027,73,36,2.0277777777777777
E07000028,60,33,1.8181818181818181
E07000029,214,111,1.927927927927928
E07000030,35,22,1.5909090909090908
E07000031,106,65,1.6307692307692307
E07000032,112,71,1.5774647887323943
E07000033,137,63,2.1746031746031744
E07000034,211,67,3.1492537313432836
E07000035,103,44,2.340909090909091
E07000036,158,93,1.6989247311827957
E07000037,97,61,1.5901639344262295
E07000038,269,79,3.4050632911392404
E07000039,197,102,1.9313725490196079
E07000040,329,137,2.4014598540145986
E07000041,121,84,1.4404761904761905
E07000042,83,53,1.5660377358490567
E07000043,330,200,1.65
E07000044,169,91,1.8571428571428572
E07000045,245,132,1.856060606060606
E07000046,233,68,3.426470588235294
E07000047,62,40,1.55
E07000061,99,64,1.546875
E07000062,123,59,2.0847457627118646
E07000063,129,81,1.5925925925925926
E07000064,224,89,2.5168539325842696
E07000065,354,165,2.1454545454545455
E07000066,183,111,1.6486486486486487
E07000067,118,88,1.3409090909090908
E07000068,192,55,3.4909090909090907
E07000069,109,58,1.8793103448275863
E07000070,238,122,1.9508196721311475
E07000071,720,228,3.1578947368421053
E07000072,191,115,1.6608695652173913
E07000073,54,34,1.588235294117647
E07000074,76,25,3.04
E07000075,125,72,1.7361111111111112
E07000076,128,97,1.3195876288659794
E07000077,159,72,2.2083333333333335
E07000078,509,222,2.2927927927927927
E07000079,209,75,2.7866666666666666
E07000080,113,58,1.9482758620689655
E07000081,204,72,2.8333333333333335
E07000082,179,95,1.8842105263157896
E07000083,193,108,1.787037037037037
E07000084,347,147,2.360544217687075
E07000085,234,126,1.8571428571428572
E07000086,216,114,1.894736842105263
E07000087,145,86,1.686046511627907
E07000088,76,50,1.52
E07000089,311,161,1.9316770186335404
E07000090,103,72,1.4305555555555556
E07000091,405,189,2.142857142857143
E07000092,149,67,2.2238805970149254
E07000093,257,131,1.9618320610687023
E07000094,372,182,2.043956043956044
E07000095,141,77,1.8311688311688312
E07000096,555,249,2.2289156626506026
E07000098,405,215,1.8837209302325582
E07000099,383,171,2.239766081871345
E07000102,328,99,3.313131313131313
E07000103,279,102,2.735294117647059
E07000105,271,128,2.1171875
E07000106,232,119,1.949579831932773
E07000107,446,100,4.46
E07000108,104,61,1.7049180327868851
E07000109,90,57,1.5789473684210527
E07000110,191,120,1.5916666666666666
E07000111,385,139,2.7697841726618706
E07000112,206,87,2.367816091954023
E07000113,255,93,2.7419354838709675
E07000114,245,111,2.2072072072072073
E07000115,149,74,2.0135135135135136
E07000116,264,122,2.1639344262295084
E07000117,48,34,1.411764705882353
E07000118,263,100,2.63
E07000119,117,67,1.7462686567164178
E07000120,68,45,1.511111111111111
E07000121,416,255,1.6313725490196078
E07000122,55,33,1.6666666666666667
E07000123,161,95,1.694736842105263
E07000124,149,68,2.1911764705882355
E07000125,79,39,2.0256410256410255
E07000126,186,100,1.86
E07000127,161,79,2.037974683544304
E07000128,102,66,1.5454545454545454
E07000129,46,30,1.5333333333333334
E07000130,112,64,1.75
E07000131,222,126,1.7619047619047619
E07000132,67,27,2.4814814814814814
E07000133,52,25,2.08
E07000134,67,41,1.6341463414634145
E07000135,33,16,2.0625
E07000136,40,27,1.4814814814814814
E07000137,207,92,2.25
E07000138,106,58,1.8275862068965518
E07000139,224,127,1.763779527559055
E07000140,62,42,1.4761904761904763
E07000141,443,130,3.4076923076923076
E07000142,205,41,5.0
E07000143,267,133,2.007518796992481
E07000144,127,65,1.9538461538461538
E07000145,163,77,2.116883116883117
E07000146,189,93,2.032258064516129
E07000147,64,47,1.3617021276595744
E07000148,159,83,1.9156626506024097
E07000149,185,97,1.907216494845361
E07000150,45,29,1.5517241379310345
E07000151,134,48,2.7916666666666665
E07000152,87,54,1.6111111111111112
E07000153,78,41,1.9024390243902438
E07000154,303,159,1.9056603773584906
E07000155,122,73,1.6712328767123288
E07000156,47,33,1.4242424242424243
E07000163,62,34,1.8235294117647058
E07000164,120,100,1.2
E07000165,293,143,2.0489510489510487
E07000166,36,22,1.6363636363636365
E07000167,112,49,2.2857142857142856
E07000168,71,45,1.5777777777777777
E07000169,71,43,1.6511627906976745
E07000170,171,80,2.1375
E07000171,193,63,3.0634920634920637
E07000172,113,65,1.7384615384615385
E07000173,140,80,1.75
E07000174,74,41,1.8048780487804879
E07000175,54,36,1.5
E07000176,89,59,1.5084745762711864
E07000177,519,214,2.425233644859813
E07000178,318,154,2.064935064935065
E07000179,901,388,2.3221649484536084
E07000180,948,289,3.2802768166089966
E07000181,295,124,2.379032258064516
E07000187,201,103,1.9514563106796117
E07000188,240,77,3.116883116883117
E07000189,358,139,2.5755395683453237
E07000192,109,57,1.912280701754386
E07000193,148,81,1.8271604938271604
E07000194,412,252,1.6349206349206349
E07000195,267,89,3.0
E07000196,243,121,2.0082644628099175
E07000197,193,102,1.892156862745098
E07000198,118,66,1.7878787878787878
E07000199,114,55,2.0727272727272728
E07000200,130,67,1.9402985074626866
E07000202,252,94,2.6808510638297873
E07000203,168,84,2.0
E07000207,298,160,1.8625
E07000208,148,75,1.9733333333333334
E07000209,486,214,2.2710280373831777
E07000210,296,122,2.4262295081967213
E07000211,333,155,2.1483870967741936
E07000212,313,168,1.8630952380952381
E07000213,169,94,1.797872340425532
E07000214,243,142,1.7112676056338028
E07000215,313,131,2.3893129770992365
E07000216,301,154,1.9545454545454546
E07000217,189,103,1.8349514563106797
E07000218,88,47,1.872340425531915
E07000219,117,50,2.34
E07000220,81,53,1.528301886792453
E07000221,120,75,1.6
E07000222,143,76,1.881578947368421
E07000223,89,41,2.1707317073170733
E07000224,163,69,2.36231884057971
E07000225,165,89,1.853932584269663
E07000226,143,80,1.7875
E07000227,225,109,2.0642201834862384
E07000228,290,135,2.1481481481481484
E07000229,115,76,1.513157894736842
E07000234,147,77,1.9090909090909092
