lad,reports,unique_users,average_per_user
E06000001,165,65,2.5384615384615383
E06000002,154,73,2.1095890410958904
E06000003,130,62,2.096774193548387
E06000004,517,248,2.0846774193548385
E06000005,177,60,2.95
E06000006,149,77,1.9350649350649352
E06000007,281,141,1.9929078014184398
E06000008,345,172,2.005813953488372
E06000009,238,100,2.38
E06000010,436,176,2.477272727272727
E06000011,421,173,2.433526011560694
E06000012,111,55,2.018181818181818
E06000013,172,58,2.9655172413793105
E06000014,356,104,3.423076923076923
E06000015,168,102,1.6470588235294117
E06000016,254,157,1.6178343949044587
E06000017,85,37,2.2972972972972974
E06000018,501,165,3.036363636363636
E06000019,260,110,2.3636363636363638
E06000020,101,70,1.4428571428571428
E06000021,403,193,2.088082901554404
E06000022,261,112,2.330357142857143
E06000023,2130,737,2.8900949796472184
E06000024,316,164,1.9268292682926829
E06000025,545,236,2.309322033898305
E06000026,357,182,1.9615384615384615
E06000027,164,88,1.8636363636363635
E06000030,338,192,1.7604166666666667
E06000031,1050,229,4.585152838427947
E06000032,1427,275,5.189090909090909
E06000033,274,132,2.0757575757575757
E06000034,313,117,2.675213675213675
E06000035,318,161,1.9751552795031055
E06000036,380,182,2.087912087912088
E06000037,263,123,2.138211382113821
E06000038,628,267,2.352059925093633
E06000039,211,106,1.990566037735849
E06000040,550,265,2.0754716981132075
E06000041,601,269,2.2342007434944238
E06000042,532,199,2.6733668341708543
E06000043,529,245,2.159183673469388
E06000044,55,43,1.2790697674418605
E06000045,1174,397,2.957178841309824
E06000046,192,58,3.310344827586207
E06000047,1065,275,3.8727272727272726
E06000049,1243,442,2.8122171945701355
E06000050,412,230,1.791304347826087
E06000051,265,115,2.3043478260869565
E06000052,757,348,2.175287356321839
E06000054,229,158,1.4493670886075949
E06000055,272,123,2.2113821138211383
E06000056,923,415,2.2240963855421687
E06000057,427,204,2.093137254901961
E06000058,525,308,1.7045454545454546
E06000059,452,250,1.808
E06000060,1872,900,2.08
E07000008,165,79,2.088607594936709
E07000009,50,25,2.0
E07000010,36,28,1.2857142857142858
E07000011,102,87,1.1724137931034482
E07000012,116,92,1.2608695652173914
E07000026,93,49,1.8979591836734695
E07000027,131,43,3.046511627906977
E07000028,59,40,1.475
E07000029,207,112,1.8482142857142858
E07000030,59,31,1.903225806451613
E07000031,136,74,1.837837837837838
E07000032,181,88,2.0568181818181817
E07000033,144,82,1.7560975609756098
E07000034,435,69,6.304347826086956
E07000035,121,64,1.890625
E07000036,169,93,1.8172043010752688
