lad,reports,unique_users,average_per_user
E06000001,30,19,1.5789473684210527
E06000002,3,3,1.0
E06000003,27,15,1.8
E06000004,58,46,1.2608695652173914
E06000005,36,12,3.0
E06000006,29,25,1.16
E06000007,32,25,1.28
E06000008,34,20,1.7
E06000009,32,16,2.0
E06000010,62,38,1.631578947368421
E06000011,7,6,1.1666666666666667
E06000012,1,1,1.0
E06000013,27,19,1.4210526315789473
E06000014,12,9,1.3333333333333333
E06000015,29,23,1.2608695652173914
E06000016,21,17,1.2352941176470589
E06000017,43,29,1.4827586206896552
E06000018,8,7,1.1428571428571428
E06000019,69,46,1.5
E06000020,8,6,1.3333333333333333
E06000021,107,57,1.8771929824561404
E06000022,235,134,1.7537313432835822
E06000023,241,149,1.6174496644295302
E06000024,28,23,1.2173913043478262
E06000025,94,57,1.6491228070175439
E06000026,9,9,1.0
E06000027,4,4,1.0
E06000030,23,17,1.3529411764705883
E06000031,145,57,2.543859649122807
E06000032,121,71,1.704225352112676
E06000033,30,21,1.4285714285714286
E06000034,12,8,1.5
E06000035,88,44,2.0
E06000036,23,17,1.3529411764705883
E06000037,29,26,1.1153846153846154
E06000038,74,45,1.6444444444444444
E06000039,35,24,1.4583333333333333
E06000040,60,43,1.3953488372093024
E06000041,73,54,1.3518518518518519
E06000042,40,29,1.3793103448275863
E06000043,45,34,1.3235294117647058
E06000044,18,18,1.0
E06000045,29,18,1.6111111111111112
E06000046,23,6,3.8333333333333335
E06000047,6,5,1.2
E06000049,20,17,1.1764705882352942
E06000050,11,9,1.2222222222222223
E06000051,46,35,1.3142857142857143
E06000052,127,92,1.3804347826086956
E06000054,9,9,1.0
E06000055,33,28,1.1785714285714286
E06000056,19,18,1.0555555555555556
E06000057,60,45,1.3333333333333333
E06000058,3,3,1.0
E06000059,36,34,1.0588235294117647
E06000060,759,465,1.632258064516129
E07000008,24,14,1.7142857142857142
E07000009,3,3,1.0
E07000010,6,4,1.5
E07000011,15,11,1.3636363636363635
E07000012,18,16,1.125
E07000026,9,7,1.2857142857142858
E07000027,7,4,1.75
E07000028,9,7,1.2857142857142858
E07000029,26,17,1.5294117647058822
E07000030,11,7,1.5714285714285714
E07000031,18,16,1.125
E07000032,25,20,1.25
E07000033,14,13,1.0769230769230769
E07000034,19,15,1.2666666666666666
E07000035,24,16,1.5
E07000036,35,19,1.8421052631578947
E07000037,23,16,1.4375
E07000038,46,29,1.5862068965517242
E07000039,38,22,1.7272727272727273
E07000040,11,10,1.1
E07000041,7,7,1.0
E07000042,1,1,1.0
E07000043,6,6,1.0
E07000044,5,5,1.0
E07000045,8,6,1.3333333333333333
E07000046,5,5,1.0
E07000047,4,3,1.3333333333333333
E07000061,15,9,1.6666666666666667
E07000062,32,16,2.0
E07000063,63,44,1.4318181818181819
E07000064,114,75,1.52
E07000065,122,71,1.7183098591549295
E07000066,26,23,1.1304347826086956
E07000067,12,11,1.0909090909090908
E07000068,15,9,1.6666666666666667
E07000069,18,7,2.5714285714285716
E07000070,38,26,1.4615384615384615
E07000071,43,26,1.6538461538461537
E07000072,36,31,1.1612903225806452
E07000073,11,9,1.2222222222222223
E07000074,2,2,1.0
E07000075,11,9,1.2222222222222223
E07000076,17,15,1.1333333333333333
E07000077,12,11,1.0909090909090908
E07000078,56,27,2.074074074074074
E07000079,30,21,1.4285714285714286
E07000080,43,33,1.303030303030303
E07000081,20,17,1.1764705882352942
E07000082,28,19,1.4736842105263157
E07000083,58,32,1.8125
E07000084,46,28,1.6428571428571428
E07000085,83,30,2.7666666666666666
E07000086,30,23,1.3043478260869565
E07000087,5,5,1.0
E07000088,11,9,1.2222222222222223
E07000089,79,60,1.3166666666666667
E07000090,18,10,1.8
E07000091,28,16,1.75
E07000092,14,13,1.0769230769230769
E07000093,20,17,1.1764705882352942
E07000094,34,26,1.3076923076923077
E07000095,13,10,1.3
E07000096,30,25,1.2
E07000098,52,43,1.2093023255813953
E07000099,36,29,1.2413793103448276
E07000102,38,22,1.7272727272727273
E07000103,19,12,1.5833333333333333
E07000105,33,26,1.2692307692307692
E07000106,23,17,1.3529411764705883
E07000107,15,11,1.3636363636363635
E07000108,15,13,1.1538461538461537
E07000109,30,16,1.875
E07000110,12,12,1.0
E07000111,60,38,1.5789473684210527
E07000112,58,24,2.4166666666666665
E07000113,75,29,2.586206896551724
E07000114,22,18,1.2222222222222223
E07000115,21,19,1.105263157894737
E07000116,30,24,1.25
E07000117,7,6,1.1666666666666667
E07000118,12,9,1.3333333333333333
