lad,reports,unique_users,average_per_user
E06000001,1,1,1.0
E06000002,3,3,1.0
E06000003,9,7,1.2857142857142858
E06000004,9,5,1.8
E06000006,2,2,1.0
E06000007,5,5,1.0
E06000009,2,2,1.0
E06000010,5,3,1.6666666666666667
E06000011,12,5,2.4
E06000012,2,2,1.0
E06000014,2,2,1.0
E06000015,1,1,1.0
E06000016,1,1,1.0
E06000018,20,3,6.666666666666667
E06000019,8,4,2.0
E06000020,3,2,1.5
E06000021,2,2,1.0
E06000022,1,1,1.0
E06000023,18,14,1.2857142857142858
E06000024,6,6,1.0
E06000025,3,3,1.0
E06000026,3,3,1.0
E06000027,2,2,1.0
E06000030,3,3,1.0
E06000031,22,12,1.8333333333333333
E06000033,1,1,1.0
E06000035,1,1,1.0
E06000036,4,3,1.3333333333333333
E06000037,8,4,2.0
E06000038,4,2,2.0
E06000039,1,1,1.0
E06000040,4,3,1.3333333333333333
E06000041,3,2,1.5
E06000042,7,4,1.75
E06000043,8,8,1.0
E06000044,3,3,1.0
E06000045,4,4,1.0
E06000046,1,1,1.0
E06000047,10,6,1.6666666666666667
E06000049,11,8,1.375
E06000050,5,5,1.0
E06000051,1,1,1.0
E06000052,1,1,1.0
E06000054,8,7,1.1428571428571428
E06000056,14,10,1.4
E06000057,3,3,1.0
E06000058,13,8,1.625
E06000059,6,4,1.5
E06000060,13,11,1.1818181818181819
E07000008,15,11,1.3636363636363635
E07000010,12,9,1.3333333333333333
E07000011,2,2,1.0
E07000012,9,5,1.8
E07000026,2,2,1.0
E07000027,1,1,1.0
E07000028,2,2,1.0
E07000029,1,1,1.0
E07000031,1,1,1.0
E07000032,7,6,1.1666666666666667
E07000034,2,2,1.0
E07000035,1,1,1.0
E07000036,5,5,1.0
E07000037,1,1,1.0
E07000038,4,2,2.0
E07000039,2,1,2.0
E07000040,5,5,1.0
E07000041,2,2,1.0
E07000042,1,1,1.0
E07000043,2,2,1.0
E07000044,1,1,1.0
E07000045,2,2,1.0
E07000061,10,4,2.5
E07000063,2,2,1.0
E07000064,3,3,1.0
E07000066,1,1,1.0
E07000069,1,1,1.0
E07000072,4,4,1.0
E07000073,1,1,1.0
E07000075,4,4,1.0
E07000078,39,23,1.6956521739130435
E07000080,1,1,1.0
E07000081,2,2,1.0
E07000082,2,2,1.0
E07000083,10,7,1.4285714285714286
E07000084,36,5,7.2
E07000085,4,4,1.0
E07000087,2,2,1.0
E07000088,1,1,1.0
E07000089,1,1,1.0
E07000090,1,1,1.0
E07000091,8,3,2.6666666666666665
E07000092,1,1,1.0
E07000093,1,1,1.0
E07000094,11,9,1.2222222222222223
E07000095,1,1,1.0
E07000096,4,2,2.0
E07000098,1,1,1.0
E07000099,6,6,1.0
E07000103,2,2,1.0
E07000105,3,3,1.0
E07000106,67,13,5.153846153846154
E07000107,1,1,1.0
E07000108,1,1,1.0
E07000109,6,6,1.0
E07000110,1,1,1.0
E07000111,6,5,1.2
E07000112,1,1,1.0
E07000113,4,4,1.0
E07000114,12,5,2.4
E07000116,2,2,1.0
E07000117,1,1,1.0
E07000118,1,1,1.0
E07000119,3,3,1.0
E07000120,1,1,1.0
E07000121,1,1,1.0
E07000122,3,3,1.0
E07000125,4,3,1.3333333333333333
E07000127,3,3,1.0
E07000128,3,2,1.5
E07000129,1,1,1.0
E07000130,2,2,1.0
E07000132,1,1,1.0
E07000134,4,2,2.0
E07000137,3,3,1.0
E07000138,2,2,1.0
E07000139,7,7,1.0
E07000140,3,3,1.0
E07000141,7,4,1.75
E07000142,1,1,1.0
E07000143,5,2,2.5
E07000144,4,3,1.3333333333333333
E07000145,4,4,1.0
E07000146,2,1,2.0
E07000147,1,1,1.0
E07000148,3,2,1.5
E07000149,2,2,1.0
E07000152,2,2,1.0
E07000154,10,6,1.6666666666666667
E07000155,3,3,1.0
E07000163,1,1,1.0
E07000164,1,1,1.0
E07000165,3,3,1.0
E07000166,1,1,1.0
E07000167,2,1,2.0
E07000168,1,1,1.0
E07000169,2,2,1.0
E07000171,3,2,1.5
E07000173,2,2,1.0
E07000175,1,1,1.0
E07000176,2,2,1.0
E07000178,15,9,1.6666666666666667
E07000179,6,6,1.0
E07000180,9,6,1.5
E07000181,1,1,1.0
E07000187,2,2,1.0
E07000189,3,3,1.0
E07000193,2,2,1.0
E07000194,1,1,1.0
E07000195,1,1,1.0
E07000198,2,1,2.0
E07000199,1,1,1.0
E07000202,69,7,9.857142857142858
E07000207,5,3,1.6666666666666667
E07000209,4,4,1.0
E07000210,5,5,1.0
E07000211,8,6,1.3333333333333333
E07000213,1,1,1.0
E07000214,3,3,1.0
E07000215,1,1,1.0
E07000216,3,3,1.0
E07000217,1,1,1.0
E07000219,1,1,1.0
E07000221,1,1,1.0
E07000222,2,1,2.0
E07000223,1,1,1.0
E07000224,2,2,1.0
E07000225,1,1,1.0
E07000226,4,3,1.3333333333333333
E07000227,2,2,1.0
E07000228,2,2,1.0
E07000229,1,1,1.0
E07000234,4,4,1.0
E07000236,2,2,1.0
E07000239,2,1,2.0
E07000240,13,7,1.8571428571428572
E07000241,2,2,1.0
E07000242,5,4,1.25
E07000244,2,2,1.0
E07000245,4,3,1.3333333333333333
E07000246,3,3,1.0
E08000001,12,12,1.0
E08000002,2,2,1.0
E08000003,14,11,1.2727272727272727
E08000004,3,3,1.0
E08000005,4,4,1.0
E08000006,4,4,1.0
E08000007,7,6,1.1666666666666667
E08000008,8,3,2.6666666666666665
E08000009,4,3,1.3333333333333333
E08000010,2,2,1.0
E08000011,1,1,1.0
E08000012,7,6,1.1666666666666667
E08000014,11,11,1.0
E08000015,5,4,1.25
E08000016,4,4,1.0
E08000017,15,8,1.875
E08000018,12,8,1.5
E08000019,43,22,1.9545454545454546
E08000021,4,4,1.0
E08000022,9,6,1.5
E08000024,1,1,1.0
E08000025,31,23,1.3478260869565217
E08000026,5,5,1.0
E08000027,1,1,1.0
E08000028,9,7,1.2857142857142858
E08000029,3,1,3.0
E08000030,5,5,1.0
E08000031,3,3,1.0
E08000032,7,6,1.1666666666666667
E08000033,12,7,1.7142857142857142
E08000034,4,4,1.0
E08000035,20,19,1.0526315789473684
E08000036,1,1,1.0
E08000037,2,2,1.0
E09000001,1,1,1.0
E09000002,10,4,2.5
E09000003,12,11,1.0909090909090908
E09000004,1,1,1.0
E09000005,6,6,1.0
E09000006,4,4,1.0
E09000007,11,10,1.1
E09000008,1,1,1.0
E09000009,12,8,1.5
E09000010,4,4,1.0
E09000011,5,3,1.6666666666666667
E09000012,12,11,1.0909090909090908
E09000013,3,3,1.0
E09000014,12,9,1.3333333333333333
E09000015,3,3,1.0
E09000016,4,4,1.0
E09000017,11,7,1.5714285714285714
E09000018,12,11,1.0909090909090908
E09000019,18,12,1.5
E09000020,4,3,1.3333333333333333
E09000021,3,2,1.5
E09000022,17,13,1.3076923076923077
E09000023,7,4,1.75
E09000024,8,7,1.1428571428571428
E09000025,7,6,1.1666666666666667
E09000026,9,8,1.125
E09000027,5,5,1.0
E09000028,12,11,1.0909090909090908
E09000029,7,6,1.1666666666666667
E09000030,15,11,1.3636363636363635
E09000031,13,8,1.625
E09000032,9,9,1.0
E09000033,6,5,1.2
S12000005,4,3,1.3333333333333333
S12000006,1,1,1.0
S12000008,1,1,1.0
S12000010,5,2,2.5
S12000011,7,6,1.1666666666666667
S12000013,1,1,1.0
S12000014,48,41,1.170731707317073
S12000017,1,1,1.0
S12000019,2,2,1.0
S12000020,4,1,4.0
S12000021,2,2,1.0
S12000028,2,2,1.0
S12000029,10,9,1.1111111111111112
S12000030,8,4,2.0
S12000033,2,2,1.0
S12000035,2,2,1.0
S12000036,46,29,1.5862068965517242
S12000038,4,3,1.3333333333333333
S12000039,9,4,2.25
S12000040,5,5,1.0
S12000041,1,1,1.0
S12000042,1,1,1.0
S12000045,3,3,1.0
S12000047,16,12,1.3333333333333333
S12000048,1,1,1.0
S12000049,48,32,1.5
S12000050,6,5,1.2
W06000001,1,1,1.0
W06000002,4,3,1.3333333333333333
W06000003,3,2,1.5
W06000004,1,1,1.0
W06000005,2,1,2.0
W06000006,1,1,1.0
W06000008,2,2,1.0
W06000009,5,3,1.6666666666666667
W06000010,1,1,1.0
W06000011,4,3,1.3333333333333333
W06000012,2,2,1.0
W06000013,2,1,2.0
W06000014,4,3,1.3333333333333333
W06000015,4,4,1.0
W06000016,6,5,1.2
W06000018,1,1,1.0
W06000020,4,3,1.3333333333333333
W06000021,2,2,1.0
W06000022,3,3,1.0
W06000023,3,2,1.5
W06000024,1,1,1.0
