lad,reports,unique_users,average_per_user
E06000001,29,23,1.2608695652173914
E06000002,3,3,1.0
E06000003,18,14,1.2857142857142858
E06000004,50,38,1.3157894736842106
E06000005,51,18,2.8333333333333335
E06000006,39,19,2.0526315789473686
E06000007,15,12,1.25
E06000008,30,17,1.7647058823529411
E06000009,7,7,1.0
E06000010,99,44,2.25
E06000011,3,3,1.0
E06000012,15,10,1.5
E06000013,13,9,1.4444444444444444
E06000014,16,12,1.3333333333333333
E06000015,46,29,1.5862068965517242
E06000016,27,18,1.5
E06000017,39,27,1.4444444444444444
E06000018,5,4,1.25
E06000019,57,31,1.8387096774193548
E06000020,14,9,1.5555555555555556
E06000021,68,47,1.446808510638298
E06000022,268,122,2.19672131147541
E06000023,265,159,1.6666666666666667
E06000024,48,34,1.411764705882353
E06000025,87,57,1.5263157894736843
E06000026,25,23,1.0869565217391304
E06000027,9,8,1.125
E06000030,17,16,1.0625
E06000031,113,47,2.404255319148936
E06000032,141,78,1.8076923076923077
E06000033,30,20,1.5
E06000034,14,11,1.2727272727272727
E06000035,81,52,1.5576923076923077
E06000036,34,31,1.096774193548387
E06000037,32,20,1.6
E06000038,84,49,1.7142857142857142
E06000039,72,28,2.5714285714285716
E06000040,65,39,1.6666666666666667
E06000041,82,47,1.7446808510638299
E06000042,36,27,1.3333333333333333
E06000043,46,33,1.393939393939394
E06000044,17,16,1.0625
E06000045,137,68,2.014705882352941
E06000046,8,5,1.6
E06000047,5,5,1.0
E06000049,16,14,1.1428571428571428
E06000050,12,12,1.0
E06000051,52,31,1.6774193548387097
E06000052,127,81,1.5679012345679013
E06000054,6,5,1.2
E06000055,37,35,1.0571428571428572
E06000056,26,23,1.1304347826086956
E06000057,43,29,1.4827586206896552
E06000058,9,9,1.0
E06000059,52,38,1.368421052631579
E06000060,706,380,1.8578947368421053
E07000008,12,11,1.0909090909090908
E07000009,4,3,1.3333333333333333
E07000010,4,4,1.0
E07000011,21,16,1.3125
E07000012,11,9,1.2222222222222223
E07000026,1,1,1.0
E07000027,9,5,1.8
E07000028,15,8,1.875
E07000029,10,8,1.25
E07000030,3,2,1.5
E07000031,16,16,1.0
