period,LAD,report_count,user_count,average
2012-9,,8,8,1.0
2012-9,E06000001,1,1,1.0
2012-9,E06000002,4,4,1.0
2012-9,E06000003,3,3,1.0
2012-9,E06000004,6,5,1.2
2012-9,E06000005,4,4,1.0
2012-9,E06000006,4,4,1.0
2012-9,E06000007,4,4,1.0
2012-9,E06000008,14,11,1.2727272727272727
2012-9,E06000009,9,5,1.8
2012-9,E06000010,5,5,1.0
2012-9,E06000011,11,8,1.375
2012-9,E06000012,8,7,1.1428571428571428
2012-9,E06000013,8,5,1.6
2012-9,E06000014,9,9,1.0
2012-9,E06000015,5,5,1.0
2012-9,E06000016,13,11,1.1818181818181819
2012-9,E06000018,15,12,1.25
2012-9,E06000019,8,7,1.1428571428571428
2012-9,E06000020,16,9,1.7777777777777777
2012-9,E06000021,8,6,1.3333333333333333
2012-9,E06000022,7,6,1.1666666666666667
2012-9,E06000023,21,20,1.05
2012-9,E06000024,18,10,1.8
2012-9,E06000025,20,12,1.6666666666666667
2012-9,E06000026,19,14,1.3571428571428572
2012-9,E06000027,8,6,1.3333333333333333
2012-9,E06000028,23,12,1.9166666666666667
2012-9,E06000029,4,4,1.0
2012-9,E06000030,23,18,1.2777777777777777
2012-9,E06000031,55,27,2.037037037037037
2012-9,E06000032,6,3,2.0
2012-9,E06000033,14,9,1.5555555555555556
2012-9,E06000034,2,2,1.0
2012-9,E06000035,5,4,1.25
2012-9,E06000036,9,8,1.125
2012-9,E06000037,8,7,1.1428571428571428
2012-9,E06000038,31,20,1.55
2012-9,E06000039,11,8,1.375
2012-9,E06000040,7,6,1.1666666666666667
2012-9,E06000041,29,18,1.6111111111111112
2012-9,E06000042,13,10,1.3
2012-9,E06000043,13,13,1.0
2012-9,E06000044,8,8,1.0
2012-9,E06000045,54,18,3.0
2012-9,E06000046,4,3,1.3333333333333333
2012-9,E06000047,19,14,1.3571428571428572
2012-9,E06000049,46,22,2.090909090909091
2012-9,E06000050,14,13,1.0769230769230769
2012-9,E06000051,7,6,1.1666666666666667
2012-9,E06000052,23,22,1.0454545454545454
2012-9,E06000054,15,12,1.25
2012-9,E06000055,7,7,1.0
2012-9,E06000056,43,28,1.5357142857142858
2012-9,E06000057,25,19,1.3157894736842106
2012-9,E07000004,17,14,1.2142857142857142
2012-9,E07000005,6,6,1.0
2012-9,E07000006,11,10,1.1
2012-9,E07000007,18,11,1.6363636363636365
2012-9,E07000008,48,23,2.0869565217391304
2012-9,E07000009,2,1,2.0
2012-9,E07000010,5,5,1.0
2012-9,E07000011,13,10,1.3
2012-9,E07000012,16,10,1.6
2012-9,E07000026,1,1,1.0
2012-9,E07000027,2,1,2.0
2012-9,E07000029,6,5,1.2
2012-9,E07000031,11,10,1.1
2012-9,E07000032,5,5,1.0
2012-9,E07000033,4,4,1.0
2012-9,E07000034,7,6,1.1666666666666667
2012-9,E07000035,5,5,1.0
2012-9,E07000036,5,5,1.0
2012-9,E07000037,4,4,1.0
2012-9,E07000038,3,3,1.0
2012-9,E07000039,1,1,1.0
2012-9,E07000040,18,12,1.5
2012-9,E07000041,3,2,1.5
2012-9,E07000042,1,1,1.0
2012-9,E07000043,17,17,1.0
2012-9,E07000044,9,7,1.2857142857142858
2012-9,E07000045,8,5,1.6
2012-9,E07000046,13,8,1.625
2012-9,E07000047,4,3,1.3333333333333333
2012-9,E07000048,4,4,1.0
2012-9,E07000049,5,5,1.0
2012-9,E07000051,1,1,1.0
2012-9,E07000052,2,1,2.0
2012-9,E07000061,1,1,1.0
2012-9,E07000062,3,3,1.0
2012-9,E07000063,5,3,1.6666666666666667
2012-9,E07000064,10,7,1.4285714285714286
2012-9,E07000065,6,6,1.0
2012-9,E07000066,6,4,1.5
2012-9,E07000067,4,3,1.3333333333333333
2012-9,E07000068,10,6,1.6666666666666667
2012-9,E07000069,4,2,2.0
2012-9,E07000070,8,8,1.0
2012-9,E07000071,21,11,1.9090909090909092
2012-9,E07000072,15,11,1.3636363636363635
2012-9,E07000073,5,2,2.5
2012-9,E07000075,4,3,1.3333333333333333
2012-9,E07000076,5,4,1.25
2012-9,E07000077,4,4,1.0
2012-9,E07000078,20,13,1.5384615384615385
2012-9,E07000079,3,3,1.0
2012-9,E07000080,3,2,1.5
2012-9,E07000081,11,5,2.2
2012-9,E07000082,10,5,2.0
2012-9,E07000083,1,1,1.0
2012-9,E07000084,11,8,1.375
2012-9,E07000085,8,7,1.1428571428571428
2012-9,E07000086,8,8,1.0
2012-9,E07000087,5,5,1.0
2012-9,E07000089,3,3,1.0
2012-9,E07000090,3,2,1.5
2012-9,E07000091,30,15,2.0
2012-9,E07000092,7,5,1.4
2012-9,E07000093,21,17,1.2352941176470589
2012-9,E07000094,17,13,1.3076923076923077
2012-9,E07000095,4,3,1.3333333333333333
2012-9,E07000096,42,25,1.68
2012-9,E07000098,10,10,1.0
2012-9,E07000099,7,6,1.1666666666666667
2012-9,E07000102,11,7,1.5714285714285714
2012-9,E07000103,8,7,1.1428571428571428
2012-9,E07000105,7,6,1.1666666666666667
2012-9,E07000106,10,8,1.25
2012-9,E07000107,7,3,2.3333333333333335
2012-9,E07000108,6,3,2.0
2012-9,E07000109,2,2,1.0
2012-9,E07000110,14,8,1.75
2012-9,E07000111,10,8,1.25
2012-9,E07000112,9,6,1.5
2012-9,E07000113,31,7,4.428571428571429
2012-9,E07000114,6,6,1.0
2012-9,E07000115,24,5,4.8
2012-9,E07000116,7,5,1.4
2012-9,E07000117,1,1,1.0
2012-9,E07000118,7,4,1.75
2012-9,E07000119,5,4,1.25
2012-9,E07000120,7,3,2.3333333333333335
2012-9,E07000121,15,13,1.1538461538461537
2012-9,E07000122,3,3,1.0
2012-9,E07000123,5,5,1.0
2012-9,E07000124,5,5,1.0
