lad,reports,unique_users,average_per_user
E06000001,36,29,1.2413793103448276
E06000002,13,4,3.25
E06000003,12,10,1.2
E06000004,40,29,1.3793103448275863
E06000005,19,12,1.5833333333333333
E06000006,12,8,1.5
E06000007,26,22,1.1818181818181819
E06000008,29,22,1.3181818181818181
E06000009,18,13,1.3846153846153846
E06000010,102,38,2.6842105263157894
E06000011,4,4,1.0
E06000012,2,2,1.0
E06000013,22,15,1.4666666666666666
E06000014,17,11,1.5454545454545454
E06000015,78,35,2.2285714285714286
E06000016,23,17,1.3529411764705883
E06000017,32,24,1.3333333333333333
E06000018,1,1,1.0
E06000019,29,21,1.380952380952381
E06000020,11,11,1.0
E06000021,71,39,1.8205128205128205
E06000022,187,128,1.4609375
E06000023,241,157,1.535031847133758
E06000024,32,29,1.103448275862069
E06000025,71,49,1.4489795918367347
E06000026,20,19,1.0526315789473684
E06000027,7,7,1.0
E06000030,25,16,1.5625
E06000031,103,70,1.4714285714285715
E06000032,125,77,1.6233766233766234
E06000033,24,15,1.6
E06000034,15,15,1.0
E06000035,86,53,1.6226415094339623
E06000036,29,25,1.16
E06000037,16,13,1.2307692307692308
E06000038,72,51,1.411764705882353
E06000039,36,20,1.8
E06000040,57,39,1.4615384615384615
E06000041,77,49,1.5714285714285714
E06000042,35,21,1.6666666666666667
E06000043,50,38,1.3157894736842106
E06000044,5,5,1.0
E06000045,116,64,1.8125
E06000046,10,10,1.0
E06000047,6,6,1.0
E06000049,6,6,1.0
E06000050,5,5,1.0
E06000051,43,34,1.2647058823529411
E06000052,77,61,1.2622950819672132
E06000054,7,7,1.0
E06000055,31,25,1.24
E06000056,18,16,1.125
E06000057,24,21,1.1428571428571428
E06000058,9,9,1.0
E06000059,37,24,1.5416666666666667
E06000060,803,426,1.8849765258215962
E07000008,17,12,1.4166666666666667
E07000009,5,4,1.25
E07000010,6,4,1.5
E07000011,11,10,1.1
E07000012,9,8,1.125
E07000026,11,9,1.2222222222222223
E07000027,9,5,1.8
E07000028,8,5,1.6
E07000029,7,7,1.0
E07000030,6,3,2.0
E07000031,25,17,1.4705882352941178
E07000032,30,15,2.0
E07000033,32,20,1.6
E07000034,22,12,1.8333333333333333
E07000035,10,8,1.25
E07000036,30,20,1.5
E07000037,21,9,2.3333333333333335
E07000038,35,25,1.4
E07000039,10,7,1.4285714285714286
E07000040,5,5,1.0
E07000041,10,5,2.0
E07000042,1,1,1.0
E07000043,4,4,1.0
E07000044,4,4,1.0
E07000045,10,9,1.1111111111111112
E07000046,2,2,1.0
E07000047,2,2,1.0
E07000061,14,12,1.1666666666666667
E07000062,21,19,1.105263157894737
E07000063,39,27,1.4444444444444444
E07000064,63,45,1.4
E07000065,29,26,1.1153846153846154
E07000066,45,31,1.4516129032258065
E07000067,15,11,1.3636363636363635
E07000068,11,9,1.2222222222222223
E07000069,13,5,2.6
E07000070,50,35,1.4285714285714286
E07000071,29,22,1.3181818181818181
E07000072,35,24,1.4583333333333333
E07000073,5,4,1.25
