lad,reports,unique_users,average_per_user
E06000001,47,20,2.35
E06000002,11,7,1.5714285714285714
E06000003,48,27,1.7777777777777777
E06000004,121,47,2.574468085106383
E06000005,14,10,1.4
E06000006,12,12,1.0
E06000007,22,19,1.1578947368421053
E06000008,35,27,1.2962962962962963
E06000009,11,11,1.0
E06000010,42,32,1.3125
E06000011,4,4,1.0
E06000012,2,2,1.0
E06000013,26,23,1.1304347826086956
E06000014,28,24,1.1666666666666667
E06000015,34,28,1.2142857142857142
E06000016,33,19,1.736842105263158
E06000017,51,29,1.7586206896551724
E06000018,14,12,1.1666666666666667
E06000019,68,37,1.837837837837838
E06000020,13,9,1.4444444444444444
E06000021,95,52,1.8269230769230769
E06000022,293,161,1.8198757763975155
E06000023,239,140,1.707142857142857
E06000024,54,34,1.588235294117647
E06000025,98,65,1.5076923076923077
E06000026,7,7,1.0
E06000027,9,7,1.2857142857142858
E06000030,40,30,1.3333333333333333
E06000031,307,103,2.9805825242718447
E06000032,119,79,1.5063291139240507
E06000033,51,24,2.125
E06000034,20,14,1.4285714285714286
E06000035,89,63,1.4126984126984128
E06000036,43,31,1.3870967741935485
E06000037,64,43,1.4883720930232558
E06000038,87,67,1.2985074626865671
E06000039,49,25,1.96
E06000040,43,26,1.6538461538461537
E06000041,87,55,1.5818181818181818
E06000042,30,24,1.25
E06000043,79,52,1.5192307692307692
E06000044,8,8,1.0
E06000045,8,7,1.1428571428571428
E06000046,29,12,2.4166666666666665
E06000047,7,7,1.0
E06000049,42,33,1.2727272727272727
E06000050,14,13,1.0769230769230769
E06000051,329,167,1.970059880239521
E06000052,110,59,1.8644067796610169
E06000054,8,7,1.1428571428571428
E06000055,63,38,1.6578947368421053
E06000056,17,16,1.0625
E06000057,48,31,1.5483870967741935
E06000058,12,9,1.3333333333333333
E06000059,44,35,1.2571428571428571
E06000060,1293,720,1.7958333333333334
E07000008,9,8,1.125
E07000009,4,4,1.0
E07000010,2,2,1.0
E07000011,21,18,1.1666666666666667
E07000012,14,13,1.0769230769230769
E07000026,15,12,1.25
E07000027,3,3,1.0
E07000028,20,6,3.3333333333333335
E07000029,19,13,1.4615384615384615
E07000030,14,6,2.3333333333333335
E07000031,61,37,1.6486486486486487
E07000032,39,22,1.7727272727272727
E07000033,48,31,1.5483870967741935
E07000034,24,17,1.411764705882353
E07000035,30,13,2.3076923076923075
E07000036,76,30,2.533333333333333
E07000037,24,21,1.1428571428571428
E07000038,60,33,1.8181818181818181
E07000039,59,31,1.903225806451613
E07000040,10,10,1.0
E07000041,5,5,1.0
E07000042,3,3,1.0
E07000043,3,1,3.0
E07000044,5,5,1.0
E07000045,5,5,1.0
E07000046,4,4,1.0
E07000047,2,2,1.0
E07000061,23,16,1.4375
E07000062,61,31,1.967741935483871
E07000063,69,43,1.6046511627906976
E07000064,169,85,1.988235294117647
E07000065,155,101,1.5346534653465347
E07000066,40,19,2.1052631578947367
E07000067,29,17,1.7058823529411764
E07000068,42,16,2.625
E07000069,15,7,2.142857142857143
E07000070,24,19,1.263157894736842
E07000071,44,28,1.5714285714285714
E07000072,43,25,1.72
E07000073,17,12,1.4166666666666667
E07000074,9,7,1.2857142857142858
E07000075,19,13,1.4615384615384615
E07000076,47,29,1.6206896551724137
E07000077,29,18,1.6111111111111112
E07000078,66,38,1.736842105263158
E07000079,85,42,2.0238095238095237
E07000080,83,59,1.4067796610169492
E07000081,74,31,2.3870967741935485
E07000082,45,35,1.2857142857142858
E07000083,56,38,1.4736842105263157
E07000084,91,53,1.7169811320754718
E07000085,89,42,2.119047619047619
E07000086,28,25,1.12
E07000087,9,7,1.2857142857142858
E07000088,20,15,1.3333333333333333
E07000089,168,110,1.5272727272727273
E07000090,29,20,1.45
E07000091,54,29,1.8620689655172413
E07000092,35,21,1.6666666666666667
E07000093,32,25,1.28
E07000094,63,42,1.5
E07000095,20,18,1.1111111111111112
E07000096,69,44,1.5681818181818181
E07000098,56,42,1.3333333333333333
E07000099,35,29,1.206896551724138
E07000102,62,45,1.3777777777777778
E07000103,22,14,1.5714285714285714
E07000105,55,29,1.896551724137931
E07000106,88,24,3.6666666666666665
E07000107,17,10,1.7
E07000108,15,11,1.3636363636363635
E07000109,25,15,1.6666666666666667
E07000110,33,17,1.9411764705882353
E07000111,95,56,1.6964285714285714
E07000112,88,32,2.75
E07000113,99,32,3.09375
E07000114,37,18,2.0555555555555554
E07000115,44,26,1.6923076923076923
E07000116,86,45,1.9111111111111112
E07000117,13,9,1.4444444444444444
E07000118,25,15,1.6666666666666667
E07000119,17,11,1.5454545454545454
E07000120,14,12,1.1666666666666667
E07000121,48,32,1.5
E07000122,10,8,1.25
E07000123,51,28,1.8214285714285714
E07000124,29,23,1.2608695652173914
E07000125,18,15,1.2
E07000126,36,19,1.894736842105263
E07000127,52,38,1.368421052631579
E07000128,12,11,1.0909090909090908
E07000129,19,13,1.4615384615384615
E07000130,21,15,1.4
E07000131,39,23,1.6956521739130435
E07000132,16,11,1.4545454545454546
E07000133,10,6,1.6666666666666667
E07000134,39,20,1.95
E07000135,7,7,1.0
E07000136,31,21,1.4761904761904763
E07000137,173,101,1.7128712871287128
E07000138,64,45,1.4222222222222223
E07000139,204,114,1.7894736842105263
E07000140,92,55,1.6727272727272726
E07000141,146,80,1.825
E07000142,92,64,1.4375
E07000143,45,26,1.7307692307692308
E07000144,26,18,1.4444444444444444
E07000145,4,3,1.3333333333333333
E07000146,43,24,1.7916666666666667
E07000147,30,17,1.7647058823529411
E07000148,22,12,1.8333333333333333
E07000149,23,20,1.15
E07000150,39,29,1.3448275862068966
E07000151,72,37,1.945945945945946
E07000152,69,40,1.725
E07000153,59,35,1.6857142857142857
E07000154,108,40,2.7
E07000155,133,81,1.6419753086419753
E07000156,47,24,1.9583333333333333
E07000163,15,10,1.5
E07000164,3,3,1.0
E07000165,22,16,1.375
E07000166,5,5,1.0
E07000167,7,6,1.1666666666666667
E07000168,4,3,1.3333333333333333
E07000169,8,6,1.3333333333333333
E07000170,25,24,1.0416666666666667
E07000171,28,16,1.75
E07000172,46,25,1.84
E07000173,15,9,1.6666666666666667
E07000174,10,9,1.1111111111111112
E07000175,19,17,1.1176470588235294
