lad,reports,unique_users,average_per_user
E06000001,13,10,1.3
E06000002,7,6,1.1666666666666667
E06000003,12,7,1.7142857142857142
E06000004,54,29,1.8620689655172413
E06000005,27,17,1.588235294117647
E06000006,15,13,1.1538461538461537
E06000007,43,27,1.5925925925925926
E06000008,49,35,1.4
E06000009,31,25,1.24
E06000010,41,19,2.1578947368421053
E06000011,29,24,1.2083333333333333
E06000012,9,9,1.0
E06000013,17,8,2.125
E06000014,28,18,1.5555555555555556
E06000015,22,16,1.375
E06000016,24,19,1.263157894736842
E06000017,8,5,1.6
E06000018,33,25,1.32
E06000019,42,27,1.5555555555555556
E06000020,9,8,1.125
E06000021,55,33,1.6666666666666667
E06000022,16,9,1.7777777777777777
E06000023,86,64,1.34375
E06000024,36,24,1.5
E06000025,103,53,1.9433962264150944
E06000026,56,39,1.435897435897436
E06000027,22,13,1.6923076923076923
E06000030,18,17,1.0588235294117647
E06000031,77,31,2.4838709677419355
E06000032,63,19,3.3157894736842106
E06000033,13,12,1.0833333333333333
E06000034,28,18,1.5555555555555556
E06000035,20,14,1.4285714285714286
E06000036,20,19,1.0526315789473684
E06000037,32,20,1.6
E06000038,41,16,2.5625
E06000039,24,13,1.8461538461538463
E06000040,45,28,1.6071428571428572
E06000041,61,39,1.564102564102564
E06000042,75,33,2.272727272727273
E06000043,45,32,1.40625
E06000044,23,20,1.15
E06000045,85,46,1.8478260869565217
E06000046,22,14,1.5714285714285714
E06000047,90,52,1.7307692307692308
E06000049,123,61,2.0163934426229506
E06000050,39,31,1.2580645161290323
E06000051,38,27,1.4074074074074074
E06000052,84,58,1.4482758620689655
E06000054,70,53,1.320754716981132
E06000055,25,18,1.3888888888888888
E06000056,88,41,2.1463414634146343
E06000057,51,32,1.59375
E06000058,103,48,2.1458333333333335
E06000059,24,18,1.3333333333333333
E06000060,166,110,1.509090909090909
E07000008,53,41,1.2926829268292683
E07000009,7,7,1.0
E07000010,16,12,1.3333333333333333
E07000011,36,22,1.6363636363636365
E07000012,42,36,1.1666666666666667
E07000026,6,6,1.0
E07000027,10,6,1.6666666666666667
E07000028,13,10,1.3
E07000029,14,7,2.0
E07000030,2,2,1.0
E07000031,11,10,1.1
E07000032,20,14,1.4285714285714286
E07000033,23,14,1.6428571428571428
E07000034,10,9,1.1111111111111112
E07000035,10,8,1.25
E07000036,17,14,1.2142857142857142
E07000037,11,8,1.375
E07000038,20,12,1.6666666666666667
E07000039,24,16,1.5
E07000040,17,13,1.3076923076923077
E07000041,24,20,1.2
E07000042,6,6,1.0
E07000043,27,21,1.2857142857142858
E07000044,15,12,1.25
E07000045,24,15,1.6
E07000046,23,12,1.9166666666666667
E07000047,5,5,1.0
E07000061,17,11,1.5454545454545454
