lad,reports,unique_users,average_per_user
E06000001,2,2,1.0
E06000002,5,5,1.0
E06000003,4,4,1.0
E06000004,18,16,1.125
E06000005,5,5,1.0
E06000006,6,6,1.0
E06000007,15,10,1.5
E06000008,25,17,1.4705882352941178
E06000009,11,8,1.375
E06000010,19,13,1.4615384615384615
E06000011,21,16,1.3125
E06000012,9,6,1.5
E06000013,3,2,1.5
E06000014,24,11,2.1818181818181817
E06000015,9,9,1.0
E06000016,7,6,1.1666666666666667
E06000017,6,3,2.0
E06000018,13,10,1.3
E06000019,17,16,1.0625
E06000020,12,10,1.2
E06000021,16,13,1.2307692307692308
E06000022,11,9,1.2222222222222223
E06000023,67,38,1.763157894736842
E06000024,26,19,1.368421052631579
E06000025,31,21,1.4761904761904763
E06000026,24,17,1.411764705882353
E06000027,4,4,1.0
E06000030,13,10,1.3
E06000031,63,26,2.423076923076923
E06000032,27,13,2.076923076923077
E06000033,26,8,3.25
E06000034,34,8,4.25
E06000035,13,9,1.4444444444444444
E06000036,9,8,1.125
E06000037,5,5,1.0
E06000038,30,19,1.5789473684210527
E06000039,15,11,1.3636363636363635
E06000040,20,10,2.0
E06000041,23,19,1.2105263157894737
E06000042,27,19,1.4210526315789473
E06000043,21,15,1.4
E06000044,10,9,1.1111111111111112
E06000045,86,51,1.6862745098039216
E06000046,19,12,1.5833333333333333
E06000047,66,35,1.8857142857142857
E06000049,104,59,1.7627118644067796
E06000050,32,24,1.3333333333333333
E06000051,13,8,1.625
E06000052,36,21,1.7142857142857142
E06000054,46,34,1.3529411764705883
E06000055,21,12,1.75
E06000056,42,23,1.826086956521739
E06000057,14,8,1.75
E06000058,95,18,5.277777777777778
E06000059,19,15,1.2666666666666666
E06000060,103,68,1.5147058823529411
E07000008,21,17,1.2352941176470589
E07000009,15,9,1.6666666666666667
E07000010,6,5,1.2
E07000011,8,8,1.0
E07000012,26,25,1.04
E07000026,16,9,1.7777777777777777
E07000027,6,5,1.2
E07000028,2,2,1.0
E07000029,11,10,1.1
E07000030,3,3,1.0
E07000031,6,4,1.5
E07000032,8,8,1.0
E07000033,8,7,1.1428571428571428
E07000034,5,5,1.0
E07000035,2,2,1.0
E07000036,11,9,1.2222222222222223
E07000037,14,10,1.4
E07000038,7,5,1.4
E07000039,21,10,2.1
E07000040,21,10,2.1
E07000041,6,6,1.0
E07000042,2,2,1.0
E07000043,29,23,1.2608695652173914
E07000044,15,11,1.3636363636363635
E07000045,9,9,1.0
E07000046,8,6,1.3333333333333333
E07000047,2,2,1.0
E07000061,8,8,1.0
E07000062,11,9,1.2222222222222223
E07000063,19,17,1.1176470588235294
E07000064,16,9,1.7777777777777777
E07000065,30,16,1.875
E07000066,8,7,1.1428571428571428
E07000067,10,6,1.6666666666666667
E07000068,8,6,1.3333333333333333
E07000069,6,6,1.0
E07000070,13,9,1.4444444444444444
E07000071,37,28,1.3214285714285714
E07000072,10,7,1.4285714285714286
E07000073,4,3,1.3333333333333333
E07000074,2,2,1.0
E07000075,9,7,1.2857142857142858
E07000076,9,8,1.125
E07000077,4,2,2.0
E07000078,28,22,1.2727272727272727
E07000079,23,12,1.9166666666666667
E07000080,9,7,1.2857142857142858
E07000081,9,6,1.5
E07000082,9,7,1.2857142857142858
E07000083,12,12,1.0
E07000084,22,19,1.1578947368421053
E07000085,10,8,1.25
E07000086,11,11,1.0
E07000087,8,8,1.0
E07000088,8,7,1.1428571428571428
E07000089,20,19,1.0526315789473684
E07000090,5,5,1.0
E07000091,21,15,1.4
E07000092,4,4,1.0
E07000093,20,13,1.5384615384615385
E07000094,22,19,1.1578947368421053
E07000095,12,9,1.3333333333333333
E07000096,32,21,1.5238095238095237
E07000098,30,23,1.3043478260869565
E07000099,38,25,1.52
E07000102,40,10,4.0
E07000103,15,8,1.875
E07000105,30,16,1.875
E07000106,31,19,1.631578947368421
E07000107,42,10,4.2
E07000108,4,4,1.0
E07000109,3,2,1.5
E07000110,10,9,1.1111111111111112
E07000111,15,8,1.875
E07000112,10,6,1.6666666666666667
E07000113,14,7,2.0
E07000114,11,9,1.2222222222222223
E07000115,8,4,2.0
E07000116,27,11,2.4545454545454546
E07000117,7,4,1.75
E07000118,12,9,1.3333333333333333
E07000119,7,7,1.0
E07000120,4,4,1.0
E07000121,17,15,1.1333333333333333
E07000122,9,6,1.5
E07000123,14,12,1.1666666666666667
E07000124,8,5,1.6
E07000125,8,4,2.0
E07000126,31,16,1.9375
E07000127,12,10,1.2
E07000128,7,4,1.75
E07000129,2,2,1.0
E07000130,11,7,1.5714285714285714
E07000131,4,4,1.0
E07000132,3,2,1.5
E07000133,3,1,3.0
E07000134,4,4,1.0
E07000135,4,4,1.0
E07000136,3,3,1.0
E07000137,21,14,1.5
E07000138,8,8,1.0
E07000139,15,13,1.1538461538461537
E07000140,3,3,1.0
E07000141,24,17,1.411764705882353
E07000142,73,6,12.166666666666666
E07000143,30,19,1.5789473684210527
