period,LAD,report_count,user_count,average
2012-4,E06000001,2,2,1.0
2012-4,E06000002,12,7,1.7142857142857142
2012-4,E06000003,7,7,1.0
2012-4,E06000004,4,4,1.0
2012-4,E06000005,6,4,1.5
2012-4,E06000006,3,3,1.0
2012-4,E06000007,7,6,1.1666666666666667
2012-4,E06000008,35,28,1.25
2012-4,E06000009,21,14,1.5
2012-4,E06000010,3,3,1.0
2012-4,E06000011,23,18,1.2777777777777777
2012-4,E06000012,5,3,1.6666666666666667
2012-4,E06000013,5,5,1.0
2012-4,E06000014,11,9,1.2222222222222223
2012-4,E06000015,13,9,1.4444444444444444
2012-4,E06000016,11,7,1.5714285714285714
2012-4,E06000017,6,2,3.0
2012-4,E06000018,18,12,1.5
2012-4,E06000019,7,5,1.4
2012-4,E06000020,24,6,4.0
2012-4,E06000021,36,23,1.565217391304348
2012-4,E06000022,9,7,1.2857142857142858
2012-4,E06000023,98,27,3.6296296296296298
2012-4,E06000024,21,17,1.2352941176470589
2012-4,E06000025,16,11,1.4545454545454546
2012-4,E06000026,21,14,1.5
2012-4,E06000027,8,5,1.6
2012-4,E06000030,11,10,1.1
2012-4,E06000031,56,18,3.111111111111111
2012-4,E06000032,23,7,3.2857142857142856
2012-4,E06000033,5,2,2.5
2012-4,E06000034,2,2,1.0
2012-4,E06000035,4,4,1.0
2012-4,E06000036,10,9,1.1111111111111112
2012-4,E06000037,28,11,2.5454545454545454
2012-4,E06000038,28,19,1.4736842105263157
2012-4,E06000039,14,7,2.0
2012-4,E06000040,11,8,1.375
2012-4,E06000041,23,20,1.15
2012-4,E06000042,11,8,1.375
2012-4,E06000043,33,25,1.32
2012-4,E06000044,11,10,1.1
2012-4,E06000045,87,18,4.833333333333333
2012-4,E06000046,13,6,2.1666666666666665
2012-4,E06000047,22,18,1.2222222222222223
2012-4,E06000049,78,46,1.6956521739130435
2012-4,E06000050,14,13,1.0769230769230769
2012-4,E06000051,17,13,1.3076923076923077
2012-4,E06000052,48,41,1.170731707317073
2012-4,E06000054,32,24,1.3333333333333333
2012-4,E06000055,7,6,1.1666666666666667
2012-4,E06000056,67,21,3.1904761904761907
2012-4,E06000057,42,28,1.5
2012-4,E06000058,30,24,1.25
2012-4,E06000059,28,16,1.75
2012-4,E07000004,21,14,1.5
2012-4,E07000005,17,15,1.1333333333333333
2012-4,E07000006,10,9,1.1111111111111112
2012-4,E07000007,29,18,1.6111111111111112
2012-4,E07000008,51,21,2.4285714285714284
2012-4,E07000009,5,5,1.0
2012-4,E07000010,9,4,2.25
2012-4,E07000011,9,8,1.125
2012-4,E07000012,34,21,1.619047619047619
2012-4,E07000026,5,4,1.25
2012-4,E07000027,4,3,1.3333333333333333
2012-4,E07000028,2,1,2.0
2012-4,E07000029,3,2,1.5
2012-4,E07000030,1,1,1.0
2012-4,E07000031,9,5,1.8
2012-4,E07000032,8,6,1.3333333333333333
2012-4,E07000033,4,4,1.0
2012-4,E07000034,2,2,1.0
2012-4,E07000035,3,3,1.0
2012-4,E07000036,4,4,1.0
2012-4,E07000037,6,5,1.2
2012-4,E07000038,11,7,1.5714285714285714
2012-4,E07000039,4,3,1.3333333333333333
2012-4,E07000040,5,5,1.0
2012-4,E07000041,2,2,1.0
2012-4,E07000042,3,3,1.0
2012-4,E07000043,13,12,1.0833333333333333
2012-4,E07000044,3,2,1.5
2012-4,E07000045,6,6,1.0
2012-4,E07000046,7,7,1.0
2012-4,E07000047,6,6,1.0
2012-4,E07000062,8,5,1.6
2012-4,E07000063,9,7,1.2857142857142858
2012-4,E07000064,7,6,1.1666666666666667
2012-4,E07000065,14,12,1.1666666666666667
2012-4,E07000066,22,16,1.375
2012-4,E07000067,10,8,1.25
2012-4,E07000068,10,5,2.0
2012-4,E07000069,18,8,2.25
2012-4,E07000070,13,10,1.3
2012-4,E07000071,25,10,2.5
2012-4,E07000072,30,9,3.3333333333333335
2012-4,E07000073,5,5,1.0
2012-4,E07000074,3,3,1.0
2012-4,E07000075,10,9,1.1111111111111112
2012-4,E07000076,8,5,1.6
2012-4,E07000077,7,6,1.1666666666666667
2012-4,E07000078,34,21,1.619047619047619
2012-4,E07000079,18,6,3.0
2012-4,E07000080,3,3,1.0
2012-4,E07000081,6,4,1.5
2012-4,E07000082,4,3,1.3333333333333333
2012-4,E07000083,6,5,1.2
2012-4,E07000084,13,9,1.4444444444444444
2012-4,E07000085,11,11,1.0
2012-4,E07000086,13,9,1.4444444444444444
