lad,reports,unique_users,average_per_user
E06000001,62,37,1.6756756756756757
E06000002,10,10,1.0
E06000003,62,43,1.441860465116279
E06000004,81,63,1.2857142857142858
E06000005,32,11,2.909090909090909
E06000006,19,15,1.2666666666666666
E06000007,15,13,1.1538461538461537
E06000008,61,34,1.7941176470588236
E06000009,18,17,1.0588235294117647
E06000010,45,34,1.3235294117647058
E06000011,117,7,16.714285714285715
E06000012,2,2,1.0
E06000013,29,23,1.2608695652173914
E06000014,14,14,1.0
E06000015,42,28,1.5
E06000016,41,36,1.1388888888888888
E06000017,45,30,1.5
E06000018,5,5,1.0
E06000019,41,27,1.5185185185185186
E06000020,15,13,1.1538461538461537
E06000021,59,38,1.5526315789473684
E06000022,270,150,1.8
E06000023,233,130,1.7923076923076924
E06000024,44,34,1.2941176470588236
E06000025,92,60,1.5333333333333334
E06000026,3,3,1.0
E06000027,26,20,1.3
E06000030,25,21,1.1904761904761905
E06000031,209,99,2.111111111111111
E06000032,161,77,2.090909090909091
E06000033,24,18,1.3333333333333333
E06000034,7,5,1.4
E06000035,110,71,1.5492957746478873
E06000036,43,25,1.72
E06000037,46,29,1.5862068965517242
E06000038,85,65,1.3076923076923077
E06000039,46,34,1.3529411764705883
E06000040,49,27,1.8148148148148149
E06000041,69,52,1.3269230769230769
E06000042,45,33,1.3636363636363635
E06000043,47,34,1.3823529411764706
E06000044,23,19,1.2105263157894737
E06000045,14,11,1.2727272727272727
E06000046,34,18,1.8888888888888888
E06000047,8,8,1.0
E06000049,38,32,1.1875
E06000050,12,11,1.0909090909090908
E06000051,91,50,1.82
E06000052,123,75,1.64
E06000054,5,5,1.0
E06000055,61,47,1.297872340425532
E06000056,22,19,1.1578947368421053
E06000057,49,28,1.75
E06000058,5,5,1.0
E06000059,51,33,1.5454545454545454
E06000060,801,503,1.5924453280318092
E07000008,10,10,1.0
E07000009,7,7,1.0
E07000010,4,4,1.0
E07000011,19,14,1.3571428571428572
E07000012,14,11,1.2727272727272727
E07000026,9,8,1.125
E07000027,7,5,1.4
E07000028,11,8,1.375
E07000029,20,15,1.3333333333333333
E07000030,5,5,1.0
E07000031,22,16,1.375
E07000032,38,28,1.3571428571428572
E07000033,23,19,1.2105263157894737
E07000034,17,12,1.4166666666666667
E07000035,11,9,1.2222222222222223
E07000036,33,25,1.32
E07000037,13,11,1.1818181818181819
E07000038,43,33,1.303030303030303
E07000039,15,12,1.25
E07000040,5,5,1.0
E07000041,7,7,1.0
E07000042,5,2,2.5
E07000043,5,5,1.0
E07000044,12,11,1.0909090909090908
E07000045,7,7,1.0
E07000046,3,3,1.0
E07000061,8,8,1.0
E07000062,23,20,1.15
E07000063,51,33,1.5454545454545454
E07000064,83,56,1.4821428571428572
E07000065,72,42,1.7142857142857142
E07000066,29,23,1.2608695652173914
E07000067,15,12,1.25
E07000068,16,14,1.1428571428571428
E07000069,15,11,1.3636363636363635
E07000070,29,19,1.5263157894736843
E07000071,23,16,1.4375
E07000072,35,26,1.3461538461538463
E07000073,24,17,1.411764705882353
E07000074,3,3,1.0
E07000075,12,9,1.3333333333333333
E07000076,20,13,1.5384615384615385
E07000077,5,5,1.0
E07000078,52,32,1.625
E07000079,43,25,1.72
E07000080,37,29,1.2758620689655173
E07000081,30,23,1.3043478260869565
E07000082,43,30,1.4333333333333333
E07000083,47,27,1.7407407407407407
E07000084,59,46,1.2826086956521738
E07000085,39,31,1.2580645161290323
E07000086,21,17,1.2352941176470589
E07000087,27,18,1.5
E07000088,20,16,1.25
E07000089,149,96,1.5520833333333333
E07000090,37,22,1.6818181818181819
E07000091,31,24,1.2916666666666667
E07000092,21,17,1.2352941176470589
E07000093,27,19,1.4210526315789473
E07000094,48,34,1.411764705882353
E07000095,15,13,1.1538461538461537
E07000096,59,45,1.3111111111111111
E07000098,51,35,1.457142857142857
E07000099,39,28,1.3928571428571428
E07000102,27,20,1.35
E07000103,29,15,1.9333333333333333
E07000105,28,22,1.2727272727272727
E07000106,36,25,1.44
E07000107,8,8,1.0
E07000108,10,9,1.1111111111111112
E07000109,25,15,1.6666666666666667
E07000110,4,4,1.0
E07000111,114,59,1.9322033898305084
E07000112,69,36,1.9166666666666667
E07000113,105,39,2.6923076923076925
E07000114,16,11,1.4545454545454546
E07000115,48,33,1.4545454545454546
E07000116,84,24,3.5
E07000117,10,5,2.0
E07000118,14,12,1.1666666666666667
E07000119,19,18,1.0555555555555556
E07000120,7,6,1.1666666666666667
