lad,reports,unique_users,average_per_user
E06000001,4,4,1.0
E06000002,8,7,1.1428571428571428
E06000003,20,12,1.6666666666666667
E06000004,22,13,1.6923076923076923
E06000005,6,5,1.2
E06000006,16,13,1.2307692307692308
E06000007,11,11,1.0
E06000008,15,13,1.1538461538461537
E06000009,15,15,1.0
E06000010,24,18,1.3333333333333333
E06000011,10,10,1.0
E06000012,13,9,1.4444444444444444
E06000013,14,2,7.0
E06000014,24,19,1.263157894736842
E06000015,26,20,1.3
E06000016,39,25,1.56
E06000018,84,35,2.4
E06000019,73,33,2.212121212121212
E06000020,38,15,2.533333333333333
E06000021,45,18,2.5
E06000022,50,26,1.9230769230769231
E06000023,100,76,1.3157894736842106
E06000024,29,21,1.380952380952381
E06000025,19,19,1.0
E06000026,71,39,1.8205128205128205
E06000027,16,13,1.2307692307692308
E06000030,35,32,1.09375
E06000031,129,59,2.1864406779661016
E06000032,8,7,1.1428571428571428
E06000033,6,5,1.2
E06000034,11,11,1.0
E06000035,29,21,1.380952380952381
E06000036,23,14,1.6428571428571428
E06000037,22,14,1.5714285714285714
E06000038,51,30,1.7
E06000039,22,16,1.375
E06000040,28,22,1.2727272727272727
E06000041,62,45,1.3777777777777778
E06000042,63,28,2.25
E06000043,104,65,1.6
E06000044,22,16,1.375
E06000045,39,28,1.3928571428571428
E06000046,11,11,1.0
E06000047,50,35,1.4285714285714286
E06000049,62,28,2.2142857142857144
E06000050,24,22,1.0909090909090908
E06000051,35,17,2.0588235294117645
E06000052,39,39,1.0
E06000054,81,60,1.35
E06000055,25,19,1.3157894736842106
E06000056,39,30,1.3
E06000057,36,20,1.8
E06000058,27,20,1.35
E06000059,32,25,1.28
E06000060,109,64,1.703125
E07000008,101,54,1.8703703703703705
E07000009,3,3,1.0
E07000010,9,8,1.125
E07000011,20,18,1.1111111111111112
E07000012,86,55,1.5636363636363637
E07000026,27,10,2.7
E07000028,10,9,1.1111111111111112
E07000029,4,3,1.3333333333333333
E07000030,3,3,1.0
E07000031,6,4,1.5
E07000032,7,6,1.1666666666666667
E07000033,6,5,1.2
E07000034,4,4,1.0
E07000035,9,8,1.125
E07000036,15,12,1.25
E07000037,5,5,1.0
E07000038,3,3,1.0
E07000039,6,5,1.2
E07000040,31,19,1.631578947368421
E07000041,16,13,1.2307692307692308
E07000042,5,4,1.25
E07000043,1,1,1.0
E07000044,14,14,1.0
E07000045,11,9,1.2222222222222223
E07000046,13,9,1.4444444444444444
E07000047,7,7,1.0
E07000061,7,6,1.1666666666666667
E07000062,12,11,1.0909090909090908
E07000063,9,9,1.0
E07000064,10,6,1.6666666666666667
E07000065,14,13,1.0769230769230769
E07000066,42,36,1.1666666666666667
E07000067,13,12,1.0833333333333333
E07000068,4,4,1.0
E07000069,3,2,1.5
E07000070,21,20,1.05
E07000071,19,19,1.0
E07000072,53,10,5.3
E07000073,8,6,1.3333333333333333
E07000074,5,4,1.25
E07000075,2,2,1.0
E07000076,5,5,1.0
E07000077,3,3,1.0
E07000078,189,124,1.5241935483870968
E07000079,4,3,1.3333333333333333
E07000080,8,6,1.3333333333333333
E07000081,11,6,1.8333333333333333
E07000082,26,17,1.5294117647058822
E07000083,21,15,1.4
E07000084,46,26,1.7692307692307692
E07000085,18,13,1.3846153846153846
E07000086,9,9,1.0
E07000087,4,4,1.0
E07000088,9,9,1.0
E07000089,17,13,1.3076923076923077
E07000090,9,9,1.0
E07000091,12,8,1.5
E07000092,8,8,1.0
E07000093,21,12,1.75
E07000094,19,18,1.0555555555555556
E07000095,9,6,1.5
E07000096,30,23,1.3043478260869565
E07000098,20,17,1.1764705882352942
E07000099,36,16,2.25
E07000102,6,4,1.5
E07000103,15,12,1.25
E07000105,19,17,1.1176470588235294
E07000106,36,20,1.8
E07000107,27,19,1.4210526315789473
E07000108,9,8,1.125
E07000109,10,8,1.25
E07000110,26,21,1.2380952380952381
E07000111,10,10,1.0
E07000112,20,13,1.5384615384615385
E07000113,10,10,1.0
E07000114,78,31,2.5161290322580645
E07000115,8,5,1.6
E07000116,13,11,1.1818181818181819
E07000117,15,14,1.0714285714285714
E07000118,12,10,1.2
E07000119,11,10,1.1
E07000120,30,22,1.3636363636363635
E07000121,9,8,1.125
E07000122,12,9,1.3333333333333333
E07000123,9,9,1.0
E07000124,4,4,1.0
E07000125,2,2,1.0
E07000126,5,4,1.25
E07000127,2,2,1.0
E07000128,14,10,1.4
E07000129,5,4,1.25
E07000130,10,9,1.1111111111111112
E07000131,3,2,1.5
E07000132,12,5,2.4
E07000133,2,2,1.0
E07000134,5,4,1.25
E07000135,3,3,1.0
E07000136,8,6,1.3333333333333333
E07000137,15,10,1.5
E07000138,20,17,1.1764705882352942
E07000139,13,11,1.1818181818181819
E07000140,7,6,1.1666666666666667
E07000141,21,10,2.1
E07000142,3,2,1.5
E07000143,17,16,1.0625
E07000144,25,19,1.3157894736842106
E07000145,101,43,2.3488372093023258
E07000146,18,14,1.2857142857142858
E07000147,74,28,2.642857142857143
E07000148,41,27,1.5185185185185186
E07000149,22,16,1.375
E07000150,9,8,1.125
E07000151,11,8,1.375
E07000152,13,9,1.4444444444444444
E07000153,8,5,1.6
E07000154,33,23,1.434782608695652
E07000155,5,5,1.0
E07000156,9,5,1.8
