lad,reports,unique_users,average_per_user
E06000001,100,45,2.2222222222222223
E06000002,92,48,1.9166666666666667
E06000003,67,48,1.3958333333333333
E06000004,360,191,1.8848167539267016
E06000005,106,45,2.3555555555555556
E06000006,142,61,2.3278688524590163
E06000007,297,123,2.4146341463414633
E06000008,398,164,2.426829268292683
E06000009,237,115,2.0608695652173914
E06000010,415,174,2.3850574712643677
E06000011,750,397,1.8891687657430731
E06000012,117,53,2.207547169811321
E06000013,167,37,4.513513513513513
E06000014,354,110,3.2181818181818183
E06000015,154,95,1.6210526315789473
E06000016,212,118,1.7966101694915255
E06000017,127,29,4.379310344827586
E06000018,403,122,3.30327868852459
E06000019,221,95,2.3263157894736843
E06000020,133,81,1.6419753086419753
E06000021,359,150,2.3933333333333335
E06000022,195,83,2.3493975903614457
E06000023,1048,452,2.3185840707964602
E06000024,295,130,2.269230769230769
E06000025,373,171,2.181286549707602
E06000026,277,144,1.9236111111111112
E06000027,158,68,2.323529411764706
E06000030,230,130,1.7692307692307692
E06000031,645,191,3.3769633507853403
E06000032,514,115,4.469565217391304
E06000033,212,90,2.3555555555555556
E06000034,405,97,4.175257731958763
E06000035,295,140,2.107142857142857
E06000036,291,160,1.81875
E06000037,236,102,2.3137254901960786
E06000038,378,172,2.197674418604651
E06000039,181,86,2.104651162790698
E06000040,375,182,2.0604395604395602
E06000041,474,192,2.46875
E06000042,388,163,2.3803680981595092
E06000043,506,248,2.0403225806451615
E06000044,98,81,1.2098765432098766
E06000045,910,356,2.556179775280899
E06000046,235,81,2.9012345679012346
E06000047,608,246,2.4715447154471546
E06000049,917,428,2.142523364485981
E06000050,406,218,1.8623853211009174
E06000051,226,140,1.6142857142857143
E06000052,551,250,2.204
E06000054,533,291,1.831615120274914
E06000055,217,83,2.6144578313253013
E06000056,816,313,2.6070287539936103
E06000057,318,185,1.718918918918919
E06000058,589,269,2.1895910780669143
E06000059,352,198,1.7777777777777777
E06000060,1600,704,2.272727272727273
E07000008,383,189,2.0264550264550265
E07000009,107,55,1.9454545454545455
E07000010,87,47,1.851063829787234
E07000011,221,144,1.5347222222222223
E07000012,421,229,1.8384279475982532
E07000026,96,39,2.4615384615384617
E07000027,89,35,2.5428571428571427
E07000028,55,34,1.6176470588235294
E07000029,150,76,1.9736842105263157
E07000030,47,26,1.8076923076923077
E07000031,159,76,2.0921052631578947
E07000032,139,91,1.5274725274725274
E07000033,191,73,2.6164383561643834
E07000034,155,61,2.540983606557377
E07000035,122,63,1.9365079365079365
E07000036,189,96,1.96875
E07000037,102,58,1.7586206896551724
E07000038,290,104,2.7884615384615383
E07000039,208,116,1.793103448275862
E07000040,237,136,1.7426470588235294
E07000041,117,69,1.6956521739130435
E07000042,131,59,2.2203389830508473
E07000043,288,162,1.7777777777777777
E07000044,209,92,2.2717391304347827
E07000045,204,118,1.728813559322034
E07000046,178,79,2.2531645569620253
E07000047,54,34,1.588235294117647
E07000061,177,84,2.107142857142857
E07000062,270,115,2.347826086956522
E07000063,343,177,1.9378531073446328
E07000064,362,146,2.4794520547945207
E07000065,1129,381,2.963254593175853
E07000066,194,114,1.7017543859649122
E07000067,136,78,1.7435897435897436
E07000068,202,63,3.2063492063492065
E07000069,90,51,1.7647058823529411
E07000070,222,103,2.1553398058252426
E07000071,547,193,2.8341968911917097
E07000072,150,88,1.7045454545454546
E07000073,84,43,1.9534883720930232
E07000074,66,20,3.3
E07000075,128,84,1.5238095238095237
E07000076,78,52,1.5
E07000077,132,81,1.6296296296296295
E07000078,524,238,2.2016806722689077
E07000079,244,80,3.05
E07000080,109,58,1.8793103448275863
E07000081,133,76,1.75
E07000082,171,83,2.0602409638554215
E07000083,222,119,1.865546218487395
E07000084,402,147,2.7346938775510203
E07000085,218,129,1.689922480620155
E07000086,205,103,1.9902912621359223
E07000087,100,59,1.694915254237288
E07000088,31,24,1.2916666666666667
E07000089,395,209,1.8899521531100478
E07000090,92,61,1.5081967213114753
E07000091,226,118,1.9152542372881356
E07000092,131,77,1.7012987012987013
E07000093,201,84,2.392857142857143
E07000094,294,161,1.826086956521739
E07000095,163,87,1.8735632183908046
E07000096,494,253,1.9525691699604744
E07000098,376,216,1.7407407407407407
E07000099,424,205,2.0682926829268293
E07000102,584,137,4.262773722627737
E07000103,297,106,2.80188679245283
E07000105,274,110,2.4909090909090907
E07000106,232,109,2.128440366972477
E07000107,392,90,4.355555555555555
E07000108,76,56,1.3571428571428572
E07000109,118,58,2.0344827586206895
E07000110,187,104,1.7980769230769231
E07000111,426,146,2.9178082191780823
E07000112,212,94,2.25531914893617
E07000113,194,83,2.3373493975903616
E07000114,732,188,3.893617021276596
E07000115,121,72,1.6805555555555556
E07000116,325,116,2.8017241379310347
E07000117,109,57,1.912280701754386
E07000118,274,96,2.8541666666666665
E07000119,163,67,2.4328358208955225
E07000120,84,51,1.6470588235294117
E07000121,427,268,1.5932835820895523
E07000122,65,53,1.2264150943396226
E07000123,306,135,2.2666666666666666
E07000124,147,62,2.370967741935484
E07000125,129,76,1.6973684210526316
E07000126,229,130,1.7615384615384615
E07000127,234,109,2.146788990825688
E07000128,134,73,1.8356164383561644
E07000129,74,41,1.8048780487804879
E07000130,210,102,2.0588235294117645
E07000131,153,77,1.9870129870129871
E07000132,81,49,1.653061224489796
E07000133,68,24,2.8333333333333335
E07000134,125,82,1.524390243902439
E07000135,48,21,2.2857142857142856
E07000136,45,29,1.5517241379310345
E07000137,219,97,2.2577319587628866
E07000138,110,48,2.2916666666666665
E07000139,222,115,1.9304347826086956
E07000140,217,44,4.931818181818182
E07000141,354,119,2.9747899159663866
E07000142,155,40,3.875
E07000143,214,111,1.927927927927928
E07000144,154,82,1.8780487804878048
E07000145,165,77,2.142857142857143
E07000146,226,110,2.0545454545454547
E07000147,152,56,2.7142857142857144
E07000148,159,78,2.0384615384615383
E07000149,185,99,1.8686868686868687
E07000150,44,36,1.2222222222222223
E07000151,93,48,1.9375
E07000152,73,51,1.4313725490196079
E07000153,104,76,1.368421052631579
E07000154,313,163,1.9202453987730062
E07000155,112,67,1.671641791044776
E07000156,49,42,1.1666666666666667
E07000163,41,32,1.28125
E07000164,78,45,1.7333333333333334
E07000165,708,328,2.158536585365854
E07000166,47,21,2.238095238095238
E07000167,118,49,2.4081632653061225
E07000168,38,24,1.5833333333333333
E07000169,93,51,1.8235294117647058
E07000170,171,98,1.7448979591836735
E07000171,154,74,2.081081081081081
E07000172,174,97,1.7938144329896908
E07000173,137,85,1.611764705882353
E07000174,57,37,1.5405405405405406
E07000175,79,57,1.3859649122807018
E07000176,109,50,2.18
E07000177,655,275,2.381818181818182
E07000178,360,172,2.0930232558139537
E07000179,1030,414,2.4879227053140096
E07000180,1154,364,3.17032967032967
E07000181,430,189,2.2751322751322753
E07000187,262,121,2.165289256198347
E07000188,192,97,1.9793814432989691
E07000189,219,109,2.0091743119266057
E07000192,213,93,2.2903225806451615
E07000193,159,90,1.7666666666666666
E07000194,475,249,1.9076305220883534
E07000195,253,95,2.663157894736842
E07000196,257,96,2.6770833333333335
E07000197,140,78,1.794871794871795
E07000198,108,45,2.4
E07000199,123,71,1.732394366197183
E07000200,130,60,2.1666666666666665
E07000202,294,94,3.127659574468085
E07000203,135,71,1.9014084507042253
E07000207,189,105,1.8
E07000208,148,53,2.792452830188679
E07000209,326,161,2.0248447204968945
E07000210,190,85,2.235294117647059
E07000211,220,128,1.71875
E07000212,300,153,1.9607843137254901
E07000213,150,81,1.8518518518518519
E07000214,211,113,1.8672566371681416
E07000215,245,125,1.96
E07000216,272,127,2.141732283464567
E07000217,183,76,2.4078947368421053
E07000218,78,56,1.3928571428571428
E07000219,143,73,1.9589041095890412
E07000220,178,78,2.282051282051282
E07000221,162,107,1.514018691588785
E07000222,211,101,2.089108910891089
E07000223,109,44,2.477272727272727
E07000224,177,91,1.945054945054945
E07000225,200,108,1.8518518518518519
E07000226,175,90,1.9444444444444444
E07000227,179,94,1.9042553191489362
E07000228,338,201,1.681592039800995
E07000229,115,63,1.8253968253968254
E07000234,106,68,1.5588235294117647
E07000235,48,34,1.411764705882353
E07000236,108,65,1.6615384615384616
E07000237,37,32,1.15625
E07000238,120,76,1.5789473684210527
E07000239,146,62,2.3548387096774195
E07000240,486,232,2.0948275862068964
E07000241,513,243,2.111111111111111
E07000242,327,181,1.8066298342541436
E07000243,587,193,3.0414507772020727
E07000244,283,156,1.814102564102564
E07000245,410,199,2.0603015075376883
E07000246,139,71,1.9577464788732395
E08000001,377,190,1.9842105263157894
E08000002,578,161,3.590062111801242
E08000003,1617,441,3.6666666666666665
E08000004,728,106,6.867924528301887
E08000005,178,118,1.5084745762711864
E08000006,124,85,1.4588235294117646
E08000007,295,173,1.7052023121387283
E08000008,222,133,1.669172932330827
E08000009,654,189,3.4603174603174605
E08000010,221,137,1.6131386861313868
E08000011,98,58,1.6896551724137931
E08000012,700,262,2.6717557251908395
E08000013,109,64,1.703125
E08000014,104,73,1.4246575342465753
E08000015,445,296,1.5033783783783783
E08000016,371,160,2.31875
E08000017,566,164,3.451219512195122
E08000018,598,251,2.3824701195219125
E08000019,2503,701,3.570613409415121
E08000021,355,159,2.2327044025157234
E08000022,233,104,2.2403846153846154
E08000023,63,43,1.4651162790697674
E08000024,303,142,2.1338028169014085
E08000025,1744,642,2.716510903426791
E08000026,210,129,1.627906976744186
E08000027,366,169,2.165680473372781
E08000028,399,212,1.8820754716981132
E08000029,238,131,1.816793893129771
E08000030,325,131,2.480916030534351
E08000031,194,124,1.564516129032258
E08000032,576,281,2.0498220640569396
E08000033,171,111,1.5405405405405406
E08000034,407,214,1.9018691588785046
E08000035,1427,600,2.3783333333333334
E08000036,313,154,2.0324675324675323
E08000037,179,101,1.7722772277227723
E09000001,46,32,1.4375
E09000002,221,60,3.683333333333333
E09000003,2539,890,2.852808988764045
E09000004,369,101,3.6534653465346536
E09000005,448,166,2.6987951807228914
E09000006,3880,1012,3.83399209486166
E09000007,470,154,3.051948051948052
E09000008,654,257,2.544747081712062
E09000009,623,239,2.6066945606694563
E09000010,367,144,2.548611111111111
E09000011,984,403,2.4416873449131513
E09000012,212,126,1.6825396825396826
E09000013,87,61,1.4262295081967213
E09000014,591,152,3.888157894736842
E09000015,315,140,2.25
E09000016,266,88,3.022727272727273
E09000017,327,148,2.2094594594594597
E09000018,800,266,3.007518796992481
E09000019,369,151,2.443708609271523
E09000020,82,54,1.5185185185185186
E09000021,297,128,2.3203125
E09000022,896,327,2.7400611620795106
E09000023,6012,467,12.873661670235546
E09000024,265,120,2.2083333333333335
E09000025,243,68,3.573529411764706
E09000026,100,57,1.7543859649122806
E09000027,216,107,2.0186915887850465
E09000028,452,232,1.9482758620689655
E09000029,173,76,2.276315789473684
E09000030,363,160,2.26875
E09000031,495,158,3.132911392405063
E09000032,319,167,1.910179640718563
E09000033,328,155,2.1161290322580646
N09000001,15,10,1.5
N09000002,12,11,1.0909090909090908
N09000003,52,31,1.6774193548387097
N09000004,4,3,1.3333333333333333
N09000006,22,6,3.6666666666666665
N09000007,42,23,1.826086956521739
N09000008,9,9,1.0
N09000009,4,4,1.0
N09000010,15,4,3.75
N09000011,50,20,2.5
S12000005,33,14,2.357142857142857
S12000006,85,47,1.8085106382978724
S12000008,107,48,2.2291666666666665
S12000010,54,38,1.4210526315789473
S12000011,190,54,3.5185185185185186
S12000013,2,2,1.0
S12000014,461,169,2.727810650887574
S12000017,268,132,2.0303030303030303
S12000018,17,15,1.1333333333333333
S12000019,91,41,2.2195121951219514
S12000020,19,8,2.375
S12000021,100,47,2.127659574468085
S12000023,2,1,2.0
S12000026,74,41,1.8048780487804879
S12000028,133,67,1.9850746268656716
S12000029,136,96,1.4166666666666667
S12000030,72,38,1.894736842105263
S12000033,300,74,4.054054054054054
S12000034,190,104,1.8269230769230769
S12000035,71,37,1.9189189189189189
S12000036,1284,484,2.652892561983471
S12000038,327,164,1.9939024390243902
S12000039,171,44,3.8863636363636362
S12000040,152,87,1.7471264367816093
S12000041,48,32,1.5
S12000042,102,55,1.8545454545454545
S12000045,176,78,2.2564102564102564
S12000047,244,135,1.8074074074074074
S12000048,103,45,2.2888888888888888
S12000049,1448,613,2.362153344208809
S12000050,245,98,2.5
W06000001,29,17,1.7058823529411764
W06000002,72,43,1.6744186046511629
W06000003,135,62,2.1774193548387095
W06000004,68,44,1.5454545454545454
W06000005,202,98,2.061224489795918
W06000006,72,41,1.7560975609756098
W06000008,67,32,2.09375
W06000009,64,39,1.641025641025641
W06000010,84,50,1.68
W06000011,230,106,2.169811320754717
W06000012,111,61,1.819672131147541
W06000013,287,175,1.64
W06000014,118,57,2.0701754385964914
W06000015,1388,454,3.05726872246696
W06000016,172,104,1.6538461538461537
W06000018,140,47,2.978723404255319
W06000019,30,21,1.4285714285714286
W06000020,35,28,1.25
W06000021,161,67,2.4029850746268657
W06000022,123,72,1.7083333333333333
W06000023,93,57,1.631578947368421
W06000024,40,25,1.6
