period,LAD,report_count,user_count,average
2011-5,E06000001,3,3,1.0
2011-5,E06000002,7,5,1.4
2011-5,E06000003,6,5,1.2
2011-5,E06000004,7,7,1.0
2011-5,E06000005,3,3,1.0
2011-5,E06000006,4,3,1.3333333333333333
2011-5,E06000007,6,6,1.0
2011-5,E06000008,32,27,1.1851851851851851
2011-5,E06000009,20,13,1.5384615384615385
2011-5,E06000010,9,8,1.125
2011-5,E06000011,11,11,1.0
2011-5,E06000012,2,2,1.0
2011-5,E06000013,6,6,1.0
2011-5,E06000014,6,5,1.2
2011-5,E06000015,11,9,1.2222222222222223
2011-5,E06000016,15,13,1.1538461538461537
2011-5,E06000017,2,2,1.0
2011-5,E06000018,25,14,1.7857142857142858
2011-5,E06000019,26,12,2.1666666666666665
2011-5,E06000020,24,14,1.7142857142857142
2011-5,E06000021,17,16,1.0625
2011-5,E06000022,13,8,1.625
2011-5,E06000023,26,19,1.368421052631579
2011-5,E06000024,17,14,1.2142857142857142
2011-5,E06000025,9,7,1.2857142857142858
2011-5,E06000026,25,19,1.3157894736842106
2011-5,E06000027,11,8,1.375
2011-5,E06000030,17,16,1.0625
2011-5,E06000031,46,13,3.5384615384615383
2011-5,E06000032,11,10,1.1
2011-5,E06000033,7,5,1.4
2011-5,E06000034,4,3,1.3333333333333333
2011-5,E06000035,4,4,1.0
2011-5,E06000036,15,12,1.25
2011-5,E06000037,10,8,1.25
2011-5,E06000038,15,10,1.5
2011-5,E06000039,9,8,1.125
2011-5,E06000040,7,7,1.0
2011-5,E06000041,28,19,1.4736842105263157
2011-5,E06000042,17,12,1.4166666666666667
2011-5,E06000043,30,23,1.3043478260869565
2011-5,E06000044,8,8,1.0
2011-5,E06000045,13,10,1.3
2011-5,E06000046,14,5,2.8
2011-5,E06000047,35,26,1.3461538461538463
2011-5,E06000049,36,25,1.44
2011-5,E06000050,13,12,1.0833333333333333
2011-5,E06000051,10,8,1.25
2011-5,E06000052,22,17,1.2941176470588236
2011-5,E06000054,12,11,1.0909090909090908
2011-5,E06000055,7,7,1.0
2011-5,E06000056,37,23,1.608695652173913
2011-5,E06000057,26,22,1.1818181818181819
2011-5,E06000058,23,16,1.4375
2011-5,E06000059,12,12,1.0
2011-5,E07000004,11,11,1.0
2011-5,E07000005,14,9,1.5555555555555556
2011-5,E07000006,14,11,1.2727272727272727
2011-5,E07000007,30,16,1.875
2011-5,E07000008,30,20,1.5
2011-5,E07000009,2,2,1.0
2011-5,E07000010,6,6,1.0
2011-5,E07000011,10,7,1.4285714285714286
2011-5,E07000012,10,9,1.1111111111111112
2011-5,E07000026,7,7,1.0
2011-5,E07000027,1,1,1.0
2011-5,E07000028,3,3,1.0
2011-5,E07000029,1,1,1.0
2011-5,E07000030,1,1,1.0
2011-5,E07000031,9,9,1.0
2011-5,E07000032,3,3,1.0
2011-5,E07000033,1,1,1.0
2011-5,E07000034,5,4,1.25
2011-5,E07000035,1,1,1.0
2011-5,E07000036,6,4,1.5
2011-5,E07000037,2,2,1.0
2011-5,E07000038,6,6,1.0
2011-5,E07000039,4,4,1.0
2011-5,E07000040,8,8,1.0
2011-5,E07000041,5,5,1.0
2011-5,E07000042,2,1,2.0
2011-5,E07000043,8,7,1.1428571428571428
2011-5,E07000044,6,5,1.2
2011-5,E07000045,6,4,1.5
2011-5,E07000046,11,6,1.8333333333333333
