lad,reports,unique_users,average_per_user
E06000001,6,4,1.5
E06000002,12,6,2.0
E06000003,9,6,1.5
E06000004,27,22,1.2272727272727273
E06000005,11,7,1.5714285714285714
E06000006,8,8,1.0
E06000007,24,15,1.6
E06000008,22,12,1.8333333333333333
E06000009,15,10,1.5
E06000010,35,21,1.6666666666666667
E06000011,18,14,1.2857142857142858
E06000012,12,10,1.2
E06000013,9,6,1.5
E06000014,18,13,1.3846153846153846
E06000015,10,6,1.6666666666666667
E06000016,42,23,1.826086956521739
E06000017,4,4,1.0
E06000018,31,14,2.2142857142857144
E06000019,8,7,1.1428571428571428
E06000020,10,8,1.25
E06000021,43,24,1.7916666666666667
E06000022,23,9,2.5555555555555554
E06000023,62,43,1.441860465116279
E06000024,23,15,1.5333333333333334
E06000025,18,15,1.2
E06000026,32,15,2.1333333333333333
E06000027,11,10,1.1
E06000030,12,8,1.5
E06000031,48,27,1.7777777777777777
E06000032,41,17,2.411764705882353
E06000033,22,12,1.8333333333333333
E06000034,30,15,2.0
E06000035,16,12,1.3333333333333333
E06000036,22,18,1.2222222222222223
E06000037,19,10,1.9
E06000038,22,17,1.2941176470588236
E06000039,9,9,1.0
E06000040,25,17,1.4705882352941178
E06000041,33,25,1.32
E06000042,40,25,1.6
E06000043,56,43,1.302325581395349
E06000044,7,7,1.0
E06000045,60,46,1.3043478260869565
E06000046,20,13,1.5384615384615385
E06000047,39,26,1.5
E06000049,46,41,1.1219512195121952
E06000050,25,20,1.25
E06000051,16,14,1.1428571428571428
E06000052,34,29,1.1724137931034482
E06000054,42,30,1.4
E06000055,16,10,1.6
E06000056,63,37,1.7027027027027026
E06000057,19,16,1.1875
E06000058,50,24,2.0833333333333335
E06000059,30,17,1.7647058823529411
E06000060,136,91,1.4945054945054945
E07000008,30,23,1.3043478260869565
E07000009,9,7,1.2857142857142858
E07000010,8,8,1.0
E07000011,12,9,1.3333333333333333
E07000012,25,22,1.1363636363636365
E07000026,2,2,1.0
E07000027,2,2,1.0
E07000028,4,4,1.0
E07000029,8,8,1.0
E07000030,2,1,2.0
E07000031,11,8,1.375
E07000032,9,7,1.2857142857142858
E07000033,11,7,1.5714285714285714
E07000034,7,7,1.0
E07000035,8,6,1.3333333333333333
E07000036,11,10,1.1
E07000037,1,1,1.0
E07000038,20,13,1.5384615384615385
E07000039,11,10,1.1
E07000040,16,12,1.3333333333333333
E07000041,7,6,1.1666666666666667
E07000042,6,5,1.2
E07000043,11,11,1.0
E07000044,12,8,1.5
E07000045,17,11,1.5454545454545454
E07000046,9,8,1.125
E07000047,2,2,1.0
E07000061,10,8,1.25
E07000062,9,5,1.8
E07000063,26,20,1.3
E07000064,16,11,1.4545454545454546
E07000065,64,39,1.641025641025641
E07000066,18,15,1.2
E07000067,14,13,1.0769230769230769
E07000068,18,8,2.25
E07000069,17,10,1.7
E07000070,14,11,1.2727272727272727
E07000071,36,26,1.3846153846153846
E07000072,7,7,1.0
E07000073,4,2,2.0
E07000075,14,10,1.4
E07000076,3,3,1.0
E07000077,14,9,1.5555555555555556
E07000078,47,31,1.5161290322580645
E07000079,23,7,3.2857142857142856
E07000080,5,5,1.0
E07000081,9,8,1.125
E07000082,2,2,1.0
E07000083,21,18,1.1666666666666667
E07000084,37,19,1.9473684210526316
E07000085,17,15,1.1333333333333333
E07000086,12,10,1.2
E07000087,7,5,1.4
E07000088,1,1,1.0
E07000089,23,17,1.3529411764705883
E07000090,7,7,1.0
E07000091,14,11,1.2727272727272727
E07000092,11,10,1.1
E07000093,22,10,2.2
E07000094,18,17,1.0588235294117647
E07000095,16,9,1.7777777777777777
E07000096,38,25,1.52
E07000098,30,20,1.5
E07000099,31,21,1.4761904761904763
E07000102,41,16,2.5625
E07000103,22,11,2.0
E07000105,29,13,2.230769230769231
E07000106,19,11,1.7272727272727273
E07000107,24,13,1.8461538461538463
E07000108,4,3,1.3333333333333333
E07000109,13,11,1.1818181818181819
E07000110,18,15,1.2
E07000111,34,17,2.0
E07000112,12,9,1.3333333333333333
E07000113,8,6,1.3333333333333333
E07000114,74,28,2.642857142857143
E07000115,5,5,1.0
E07000116,39,15,2.6
E07000117,6,6,1.0
E07000118,15,10,1.5
E07000119,16,8,2.0
E07000120,11,5,2.2
E07000121,41,33,1.2424242424242424
E07000122,7,6,1.1666666666666667
E07000123,16,12,1.3333333333333333
E07000124,9,7,1.2857142857142858
E07000125,19,13,1.4615384615384615
E07000126,19,16,1.1875
E07000127,15,11,1.3636363636363635
E07000128,15,12,1.25
E07000129,5,4,1.25
E07000130,18,15,1.2
E07000131,8,7,1.1428571428571428
E07000132,8,7,1.1428571428571428
E07000133,7,6,1.1666666666666667
E07000134,2,2,1.0
E07000135,1,1,1.0
E07000136,4,2,2.0
E07000137,18,12,1.5
E07000138,3,3,1.0
E07000139,16,11,1.4545454545454546
E07000140,30,8,3.75
E07000141,32,17,1.8823529411764706
E07000142,8,4,2.0
E07000143,15,10,1.5
E07000144,11,7,1.5714285714285714
E07000145,12,8,1.5
E07000146,16,11,1.4545454545454546
E07000147,13,4,3.25
E07000148,16,10,1.6
E07000149,11,7,1.5714285714285714
E07000150,4,4,1.0
E07000151,6,5,1.2
E07000152,4,4,1.0
E07000153,5,5,1.0
E07000154,28,21,1.3333333333333333
E07000155,8,7,1.1428571428571428
E07000156,1,1,1.0
E07000163,1,1,1.0
E07000164,2,2,1.0
E07000165,45,35,1.2857142857142858
E07000166,8,3,2.6666666666666665
E07000167,24,8,3.0
E07000168,2,2,1.0
E07000169,4,3,1.3333333333333333
E07000170,14,9,1.5555555555555556
E07000171,6,6,1.0
E07000172,11,11,1.0
E07000173,17,10,1.7
E07000174,5,3,1.6666666666666667
E07000175,8,6,1.3333333333333333
E07000176,12,10,1.2
E07000177,66,39,1.6923076923076923
E07000178,23,17,1.3529411764705883
E07000179,102,57,1.7894736842105263
E07000180,78,39,2.0
E07000181,28,19,1.4736842105263157
E07000187,10,10,1.0
E07000188,16,12,1.3333333333333333
E07000189,15,13,1.1538461538461537
E07000192,18,10,1.8
E07000193,9,7,1.2857142857142858
E07000194,25,21,1.1904761904761905
E07000195,29,16,1.8125
E07000196,31,18,1.7222222222222223
E07000197,11,10,1.1
E07000198,5,3,1.6666666666666667
E07000199,21,11,1.9090909090909092
E07000200,5,5,1.0
E07000202,17,10,1.7
E07000203,5,4,1.25
E07000207,14,11,1.2727272727272727
E07000208,15,7,2.142857142857143
E07000209,20,15,1.3333333333333333
E07000210,10,7,1.4285714285714286
E07000211,15,13,1.1538461538461537
E07000212,19,16,1.1875
E07000213,13,12,1.0833333333333333
E07000214,23,10,2.3
E07000215,25,15,1.6666666666666667
E07000216,14,10,1.4
E07000217,22,11,2.0
E07000218,7,6,1.1666666666666667
E07000219,16,11,1.4545454545454546
E07000220,18,9,2.0
E07000221,20,15,1.3333333333333333
E07000222,25,16,1.5625
E07000223,6,5,1.2
E07000224,16,12,1.3333333333333333
E07000225,14,9,1.5555555555555556
E07000226,10,9,1.1111111111111112
E07000227,15,9,1.6666666666666667
E07000228,22,17,1.2941176470588236
E07000229,8,6,1.3333333333333333
E07000234,10,9,1.1111111111111112
E07000235,3,2,1.5
E07000236,9,8,1.125
E07000237,3,3,1.0
E07000238,11,9,1.2222222222222223
E07000239,10,8,1.25
E07000240,31,29,1.0689655172413792
E07000241,41,28,1.4642857142857142
E07000242,18,18,1.0
E07000243,44,28,1.5714285714285714
E07000244,22,19,1.1578947368421053
E07000245,31,17,1.8235294117647058
E07000246,8,7,1.1428571428571428
E08000001,22,17,1.2941176470588236
E08000002,47,19,2.473684210526316
E08000003,168,60,2.8
E08000004,75,13,5.769230769230769
E08000005,19,18,1.0555555555555556
E08000006,7,7,1.0
E08000007,20,18,1.1111111111111112
E08000008,16,15,1.0666666666666667
E08000009,43,22,1.9545454545454546
E08000010,21,16,1.3125
E08000011,16,11,1.4545454545454546
E08000012,33,24,1.375
E08000013,12,8,1.5
E08000014,8,8,1.0
E08000015,14,13,1.0769230769230769
E08000016,25,18,1.3888888888888888
E08000017,48,18,2.6666666666666665
E08000018,62,39,1.5897435897435896
E08000019,157,93,1.6881720430107527
E08000021,22,15,1.4666666666666666
E08000022,12,5,2.4
