period,LSOA,SHEF_B_CODE,report_count,user_count,average
2015,E01000115,B1,1,1,1.0
2015,E01000115,B19,2,2,1.0
2015,E01000115,B25,5,1,5.0
2015,E01000115,B26,1,1,1.0
2015,E01000115,B28,1,1,1.0
2015,E01000116,B1,1,1,1.0
2015,E01000116,B13,1,1,1.0
2015,E01000116,B19,2,2,1.0
2015,E01000116,B2,1,1,1.0
2015,E01000116,B26,3,3,1.0
2015,E01000116,B28,3,2,1.5
2015,E01000117,B1,1,1,1.0
2015,E01000117,B13,1,1,1.0
2015,E01000117,B14,1,1,1.0
2015,E01000117,B26,3,3,1.0
2015,E01000117,B28,1,1,1.0
2015,E01000117,B6,1,1,1.0
2015,E01000118,B13,1,1,1.0
2015,E01000118,B17,1,1,1.0
2015,E01000118,B19,2,2,1.0
2015,E01000118,B25,2,2,1.0
2015,E01000118,B26,2,2,1.0
2015,E01000118,B28,1,1,1.0
2015,E01000119,B1,1,1,1.0
2015,E01000119,B12,1,1,1.0
2015,E01000119,B13,3,3,1.0
2015,E01000119,B17,1,1,1.0
2015,E01000119,B19,2,2,1.0
2015,E01000119,B25,3,3,1.0
2015,E01000119,B7,1,1,1.0
2015,E01000120,B24,1,1,1.0
2015,E01000120,B25,2,2,1.0
2015,E01000121,B13,1,1,1.0
2015,E01000121,B19,1,1,1.0
2015,E01000121,B28,2,2,1.0
2015,E01000122,B13,3,3,1.0
2015,E01000122,B19,1,1,1.0
2015,E01000122,B25,3,2,1.5
2015,E01000122,B26,1,1,1.0
2015,E01000122,B28,1,1,1.0
2015,E01000123,B1,6,3,2.0
2015,E01000123,B26,3,2,1.5
2015,E01000123,B7,2,2,1.0
2015,E01000124,B19,1,1,1.0
2015,E01000124,B25,1,1,1.0
2015,E01000124,B26,8,8,1.0
2015,E01000125,B1,2,2,1.0
2015,E01000125,B13,1,1,1.0
2015,E01000125,B14,1,1,1.0
2015,E01000125,B25,3,2,1.5
2015,E01000125,B26,6,4,1.5
2015,E01000125,B28,4,3,1.3333333333333333
2015,E01000126,B13,1,1,1.0
2015,E01000126,B14,1,1,1.0
2015,E01000126,B26,3,3,1.0
2015,E01000126,B6,1,1,1.0
2015,E01000127,B13,1,1,1.0
2015,E01000127,B25,1,1,1.0
2015,E01000127,B26,1,1,1.0
2015,E01000128,B1,1,1,1.0
2015,E01000128,B13,1,1,1.0
2015,E01000128,B19,3,2,1.5
2015,E01000128,B24,1,1,1.0
2015,E01000128,B25,1,1,1.0
2015,E01000128,B26,5,4,1.25
2015,E01000129,B13,1,1,1.0
2015,E01000129,B19,2,2,1.0
2015,E01000129,B2,1,1,1.0
2015,E01000129,B25,5,5,1.0
2015,E01000129,B26,7,5,1.4
2015,E01000129,B28,1,1,1.0
2015,E01000130,B1,1,1,1.0
2015,E01000130,B13,1,1,1.0
2015,E01000130,B19,1,1,1.0
2015,E01000130,B26,1,1,1.0
2015,E01000131,B1,1,1,1.0
2015,E01000131,B13,2,2,1.0
2015,E01000131,B17,1,1,1.0
2015,E01000131,B26,4,4,1.0
2015,E01000131,B28,1,1,1.0
2015,E01000132,B1,4,2,2.0
2015,E01000132,B13,2,2,1.0
2015,E01000132,B19,1,1,1.0
2015,E01000132,B26,13,2,6.5
2015,E01000133,B12,1,1,1.0
2015,E01000133,B26,2,2,1.0
2015,E01000134,B1,2,2,1.0
2015,E01000134,B13,1,1,1.0
2015,E01000134,B17,1,1,1.0
2015,E01000134,B25,1,1,1.0
2015,E01000134,B26,2,2,1.0
2015,E01000135,B12,2,2,1.0
2015,E01000135,B13,2,2,1.0
2015,E01000135,B14,1,1,1.0
2015,E01000135,B25,5,5,1.0
2015,E01000135,B26,3,3,1.0
2015,E01000135,B6,2,2,1.0
2015,E01000135,B7,1,1,1.0
2015,E01000136,B13,2,2,1.0
2015,E01000136,B19,1,1,1.0
2015,E01000136,B25,1,1,1.0
2015,E01000136,B7,1,1,1.0
2015,E01000137,B1,1,1,1.0
2015,E01000137,B13,2,2,1.0
2015,E01000137,B14,2,2,1.0
2015,E01000137,B26,1,1,1.0
2015,E01000138,B13,4,2,2.0
2015,E01000138,B14,2,1,2.0
2015,E01000138,B19,1,1,1.0
2015,E01000138,B24,1,1,1.0
2015,E01000138,B25,4,3,1.3333333333333333
2015,E01000138,B26,1,1,1.0
2015,E01000138,B6,1,1,1.0
2015,E01000139,B14,2,1,2.0
2015,E01000139,B19,1,1,1.0
2015,E01000139,B25,1,1,1.0
2015,E01000139,B26,4,3,1.3333333333333333
2015,E01000139,B28,2,2,1.0
2015,E01000139,B7,1,1,1.0
2015,E01000140,B13,1,1,1.0
2015,E01000140,B14,1,1,1.0
2015,E01000140,B19,1,1,1.0
2015,E01000140,B24,1,1,1.0
2015,E01000140,B25,1,1,1.0
2015,E01000140,B26,7,3,2.3333333333333335
2015,E01000140,B28,2,1,2.0
2015,E01000140,B6,2,2,1.0
2015,E01000140,B7,2,2,1.0
2015,E01000141,B1,1,1,1.0
2015,E01000141,B13,2,2,1.0
2015,E01000141,B19,1,1,1.0
2015,E01000141,B25,3,3,1.0
2015,E01000141,B26,10,5,2.0
2015,E01000141,B28,2,2,1.0
2015,E01000141,B7,2,2,1.0
2015,E01000142,B14,1,1,1.0
2015,E01000142,B19,1,1,1.0
2015,E01000142,B26,10,6,1.6666666666666667
2015,E01000142,B6,1,1,1.0
2015,E01000142,B7,1,1,1.0
2015,E01000143,B13,1,1,1.0
2015,E01000143,B19,1,1,1.0
2015,E01000143,B25,1,1,1.0
2015,E01000144,B12,2,2,1.0
2015,E01000144,B13,1,1,1.0
2015,E01000144,B14,1,1,1.0
2015,E01000144,B19,5,4,1.25
2015,E01000144,B24,2,1,2.0
2015,E01000144,B25,4,3,1.3333333333333333
2015,E01000144,B26,12,11,1.0909090909090908
2015,E01000144,B7,4,3,1.3333333333333333
2015,E01000145,B1,1,1,1.0
2015,E01000145,B13,2,2,1.0
2015,E01000145,B14,2,1,2.0
2015,E01000145,B19,4,3,1.3333333333333333
2015,E01000145,B26,2,1,2.0
2015,E01000145,B28,1,1,1.0
2015,E01000146,B13,2,2,1.0
