period,LSOA,SHEF_B_CODE,report_count,user_count,average
2016-6,,B16,1,1,1.0
2016-6,E01000645,B1,1,1,1.0
2016-6,E01000645,B17,2,2,1.0
2016-6,E01000645,B23,1,1,1.0
2016-6,E01000645,B25,4,4,1.0
2016-6,E01000645,B26,2,2,1.0
2016-6,E01000646,B19,1,1,1.0
2016-6,E01000646,B25,4,4,1.0
2016-6,E01000646,B26,1,1,1.0
2016-6,E01000646,B7,1,1,1.0
2016-6,E01000647,B1,2,2,1.0
2016-6,E01000647,B17,1,1,1.0
2016-6,E01000647,B19,1,1,1.0
2016-6,E01000647,B26,1,1,1.0
2016-6,E01000648,B17,2,2,1.0
2016-6,E01000648,B25,2,2,1.0
2016-6,E01000648,B26,3,3,1.0
2016-6,E01000648,B28,1,1,1.0
2016-6,E01000648,B7,1,1,1.0
2016-6,E01000648,B8,1,1,1.0
2016-6,E01000649,B1,3,3,1.0
2016-6,E01000649,B17,2,2,1.0
2016-6,E01000649,B25,4,3,1.3333333333333333
2016-6,E01000649,B26,4,3,1.3333333333333333
2016-6,E01000650,B1,2,2,1.0
2016-6,E01000650,B15,1,1,1.0
2016-6,E01000650,B17,2,2,1.0
2016-6,E01000650,B19,1,1,1.0
2016-6,E01000650,B24,1,1,1.0
2016-6,E01000650,B25,1,1,1.0
2016-6,E01000650,B26,1,1,1.0
2016-6,E01000650,B28,2,2,1.0
2016-6,E01000651,B28,1,1,1.0
2016-6,E01000652,B1,1,1,1.0
2016-6,E01000652,B17,2,2,1.0
2016-6,E01000652,B26,1,1,1.0
2016-6,E01000653,B1,1,1,1.0
2016-6,E01000653,B26,2,1,2.0
2016-6,E01000653,B28,1,1,1.0
2016-6,E01000653,B8,1,1,1.0
2016-6,E01000654,B1,1,1,1.0
2016-6,E01000654,B17,5,4,1.25
2016-6,E01000654,B25,1,1,1.0
2016-6,E01000654,B26,1,1,1.0
2016-6,E01000655,B1,2,2,1.0
2016-6,E01000655,B17,1,1,1.0
2016-6,E01000655,B25,1,1,1.0
2016-6,E01000655,B26,1,1,1.0
2016-6,E01000656,B15,1,1,1.0
2016-6,E01000656,B17,3,3,1.0
2016-6,E01000656,B25,1,1,1.0
2016-6,E01000656,B26,2,2,1.0
2016-6,E01000657,B1,3,2,1.5
2016-6,E01000657,B15,2,2,1.0
2016-6,E01000657,B19,1,1,1.0
2016-6,E01000657,B25,2,2,1.0
2016-6,E01000657,B28,1,1,1.0
2016-6,E01000658,B1,1,1,1.0
2016-6,E01000658,B17,1,1,1.0
2016-6,E01000658,B26,1,1,1.0
2016-6,E01000658,B7,1,1,1.0
2016-6,E01000659,B1,1,1,1.0
2016-6,E01000659,B17,1,1,1.0
2016-6,E01000659,B26,1,1,1.0
2016-6,E01000661,B14,2,1,2.0
2016-6,E01000661,B17,7,5,1.4
2016-6,E01000661,B19,1,1,1.0
2016-6,E01000661,B25,1,1,1.0
2016-6,E01000661,B26,10,1,10.0
2016-6,E01000662,B14,1,1,1.0
2016-6,E01000662,B17,4,2,2.0
2016-6,E01000662,B26,2,2,1.0
2016-6,E01000663,B17,13,5,2.6
2016-6,E01000663,B19,1,1,1.0
2016-6,E01000663,B26,7,2,3.5
2016-6,E01000664,B15,1,1,1.0
2016-6,E01000664,B17,4,2,2.0
2016-6,E01000664,B24,1,1,1.0
2016-6,E01000664,B25,1,1,1.0
2016-6,E01000664,B26,3,2,1.5
2016-6,E01000664,B8,1,1,1.0
2016-6,E01000665,B1,1,1,1.0
2016-6,E01000665,B17,2,2,1.0
2016-6,E01000665,B26,4,2,2.0
2016-6,E01000665,B28,1,1,1.0
2016-6,E01000666,B1,2,2,1.0
2016-6,E01000666,B17,6,3,2.0
2016-6,E01000666,B25,2,2,1.0
2016-6,E01000666,B26,3,1,3.0
2016-6,E01000666,B28,1,1,1.0
2016-6,E01000667,B17,2,2,1.0
2016-6,E01000667,B26,2,1,2.0
2016-6,E01000668,B1,1,1,1.0
2016-6,E01000668,B17,11,4,2.75
2016-6,E01000668,B23,1,1,1.0
2016-6,E01000668,B25,3,2,1.5
2016-6,E01000668,B26,20,4,5.0
2016-6,E01000668,B8,1,1,1.0
2016-6,E01000669,B1,1,1,1.0
2016-6,E01000669,B17,3,1,3.0
2016-6,E01000669,B24,1,1,1.0
2016-6,E01000669,B26,6,2,3.0
2016-6,E01000670,B17,3,2,1.5
