period,LSOA,SHEF_B_CODE,report_count,user_count,average
2015-12,E01000645,B19,2,2,1.0
2015-12,E01000645,B23,1,1,1.0
2015-12,E01000645,B25,3,3,1.0
2015-12,E01000645,B26,1,1,1.0
2015-12,E01000645,B8,2,2,1.0
2015-12,E01000646,B25,3,3,1.0
2015-12,E01000646,B26,3,3,1.0
2015-12,E01000647,B14,1,1,1.0
2015-12,E01000647,B25,1,1,1.0
2015-12,E01000647,B26,2,2,1.0
2015-12,E01000647,B7,1,1,1.0
2015-12,E01000647,B8,1,1,1.0
2015-12,E01000648,B25,1,1,1.0
2015-12,E01000648,B26,7,7,1.0
2015-12,E01000649,B1,1,1,1.0
2015-12,E01000649,B26,1,1,1.0
2015-12,E01000650,B14,1,1,1.0
2015-12,E01000651,B1,2,2,1.0
2015-12,E01000651,B17,1,1,1.0
2015-12,E01000651,B23,1,1,1.0
2015-12,E01000651,B26,2,2,1.0
2015-12,E01000651,B28,3,2,1.5
2015-12,E01000652,B14,2,2,1.0
2015-12,E01000652,B26,2,2,1.0
2015-12,E01000653,B1,2,2,1.0
2015-12,E01000653,B26,1,1,1.0
2015-12,E01000653,B28,1,1,1.0
2015-12,E01000654,B1,1,1,1.0
2015-12,E01000654,B25,1,1,1.0
2015-12,E01000654,B28,1,1,1.0
2015-12,E01000655,B25,1,1,1.0
2015-12,E01000655,B26,1,1,1.0
2015-12,E01000656,B19,1,1,1.0
2015-12,E01000656,B24,1,1,1.0
2015-12,E01000656,B25,2,2,1.0
2015-12,E01000656,B26,1,1,1.0
2015-12,E01000656,B28,2,2,1.0
2015-12,E01000657,B19,1,1,1.0
2015-12,E01000657,B25,1,1,1.0
2015-12,E01000657,B26,1,1,1.0
2015-12,E01000657,B28,2,2,1.0
2015-12,E01000658,B1,2,1,2.0
2015-12,E01000658,B25,1,1,1.0
2015-12,E01000659,B1,1,1,1.0
2015-12,E01000659,B17,1,1,1.0
2015-12,E01000659,B26,2,2,1.0
2015-12,E01000661,B24,1,1,1.0
2015-12,E01000661,B25,1,1,1.0
2015-12,E01000661,B26,4,3,1.3333333333333333
2015-12,E01000661,B28,1,1,1.0
2015-12,E01000662,B1,2,2,1.0
2015-12,E01000662,B17,1,1,1.0
2015-12,E01000662,B23,1,1,1.0
2015-12,E01000662,B26,1,1,1.0
2015-12,E01000663,B17,6,2,3.0
2015-12,E01000663,B19,2,2,1.0
2015-12,E01000663,B26,5,3,1.6666666666666667
2015-12,E01000664,B17,3,1,3.0
2015-12,E01000664,B26,7,3,2.3333333333333335
2015-12,E01000664,B28,1,1,1.0
2015-12,E01000665,B1,4,3,1.3333333333333333
2015-12,E01000665,B17,1,1,1.0
2015-12,E01000665,B25,1,1,1.0
2015-12,E01000665,B26,2,2,1.0
2015-12,E01000666,B17,1,1,1.0
2015-12,E01000666,B19,1,1,1.0
2015-12,E01000666,B24,1,1,1.0
2015-12,E01000666,B25,2,2,1.0
2015-12,E01000666,B26,4,4,1.0
2015-12,E01000666,B28,2,2,1.0
