period,LSOA,SHEF_B_CODE,report_count,user_count,average
2010-4,E01000117,B25,1,1,1.0
2010-4,E01000118,B18,1,1,1.0
2010-4,E01000118,B19,1,1,1.0
2010-4,E01000120,B25,1,1,1.0
2010-4,E01000124,B19,1,1,1.0
2010-4,E01000131,B25,1,1,1.0
2010-4,E01000131,B28,1,1,1.0
2010-4,E01000134,B25,1,1,1.0
2010-4,E01000135,B24,1,1,1.0
2010-4,E01000135,B25,1,1,1.0
2010-4,E01000139,B19,1,1,1.0
2010-4,E01000141,B25,1,1,1.0
2010-4,E01000141,B26,1,1,1.0
2010-4,E01000141,B28,1,1,1.0
2010-4,E01000144,B25,1,1,1.0
2010-4,E01000145,B28,1,1,1.0
2010-4,E01000146,B25,2,2,1.0
2010-4,E01000147,B25,2,2,1.0
2010-4,E01000150,B25,2,2,1.0
2010-4,E01000155,B25,1,1,1.0
2010-4,E01000156,B25,1,1,1.0
2010-4,E01000157,B25,2,2,1.0
2010-4,E01000162,B19,1,1,1.0
2010-4,E01000164,B19,1,1,1.0
2010-4,E01000167,B25,1,1,1.0
2010-4,E01000170,B13,1,1,1.0
2010-4,E01000170,B25,1,1,1.0
2010-4,E01000171,B25,1,1,1.0
2010-4,E01000172,B28,1,1,1.0
2010-4,E01000174,B18,1,1,1.0
2010-4,E01000174,B19,1,1,1.0
2010-4,E01000174,B25,1,1,1.0
2010-4,E01000176,B19,1,1,1.0
2010-4,E01000177,B6,1,1,1.0
2010-4,E01000178,B19,1,1,1.0
2010-4,E01000179,B6,1,1,1.0
2010-4,E01000180,B19,1,1,1.0
2010-4,E01000181,B24,1,1,1.0
2010-4,E01000181,B25,1,1,1.0
2010-4,E01000183,B16,1,1,1.0
2010-4,E01000183,B25,1,1,1.0
2010-4,E01000185,B25,1,1,1.0
2010-4,E01000187,B19,1,1,1.0
2010-4,E01000188,B25,1,1,1.0
2010-4,E01000190,B25,2,2,1.0
2010-4,E01000191,B19,1,1,1.0
2010-4,E01000191,B25,1,1,1.0
2010-4,E01000198,B25,1,1,1.0
2010-4,E01000201,B16,1,1,1.0
2010-4,E01000202,B19,1,1,1.0
2010-4,E01000204,B13,1,1,1.0
2010-4,E01000204,B25,1,1,1.0
2010-4,E01000208,B28,2,2,1.0
2010-4,E01000210,B25,1,1,1.0
2010-4,E01000211,B19,1,1,1.0
2010-4,E01000212,B19,3,2,1.5
2010-4,E01000212,B28,1,1,1.0
2010-4,E01000213,B25,4,4,1.0
2010-4,E01000214,B25,1,1,1.0
2010-4,E01000215,B25,1,1,1.0
2010-4,E01000221,B25,1,1,1.0
2010-4,E01000228,B25,1,1,1.0
2010-4,E01000230,B17,1,1,1.0
2010-4,E01000230,B19,1,1,1.0
2010-4,E01000230,B25,3,1,3.0
2010-4,E01000232,B19,1,1,1.0
2010-4,E01000232,B25,1,1,1.0
2010-4,E01000233,B19,1,1,1.0
2010-4,E01000235,B13,1,1,1.0
2010-4,E01000235,B25,1,1,1.0
2010-4,E01000236,B24,1,1,1.0
2010-4,E01000236,B25,2,1,2.0
2010-4,E01000238,B25,1,1,1.0
2010-4,E01000240,B25,1,1,1.0
2010-4,E01000241,B19,1,1,1.0
2010-4,E01000241,B25,1,1,1.0
2010-4,E01000243,B25,1,1,1.0
2010-4,E01000244,B25,1,1,1.0
2010-4,E01000245,B16,1,1,1.0
2010-4,E01000245,B25,1,1,1.0
2010-4,E01000246,B16,1,1,1.0
2010-4,E01000248,B16,1,1,1.0
2010-4,E01000248,B19,2,2,1.0
2010-4,E01000249,B19,1,1,1.0
2010-4,E01000249,B25,2,2,1.0
2010-4,E01000250,B25,3,2,1.5
2010-4,E01000253,B25,1,1,1.0
2010-4,E01000257,B13,1,1,1.0
2010-4,E01000257,B25,1,1,1.0
2010-4,E01000258,B25,1,1,1.0
2010-4,E01000259,B13,1,1,1.0
2010-4,E01000259,B16,1,1,1.0
2010-4,E01000259,B25,2,1,2.0
2010-4,E01000260,B25,1,1,1.0
2010-4,E01000262,B25,2,1,2.0
2010-4,E01000263,B25,1,1,1.0
2010-4,E01000269,B19,1,1,1.0
2010-4,E01000270,B13,1,1,1.0
2010-4,E01000274,B25,1,1,1.0
2010-4,E01000277,B14,1,1,1.0
2010-4,E01000277,B25,1,1,1.0
2010-4,E01000279,B19,1,1,1.0
2010-4,E01000280,B1,1,1,1.0
2010-4,E01000280,B25,2,2,1.0
2010-4,E01000282,B25,1,1,1.0
2010-4,E01000283,B26,1,1,1.0
2010-4,E01000285,B13,1,1,1.0
2010-4,E01000285,B19,1,1,1.0
2010-4,E01000287,B25,1,1,1.0
2010-4,E01000288,B25,1,1,1.0
2010-4,E01000289,B28,1,1,1.0
2010-4,E01000290,B25,1,1,1.0
2010-4,E01000292,B25,1,1,1.0
2010-4,E01000293,B16,1,1,1.0
2010-4,E01000293,B25,2,2,1.0
2010-4,E01000294,B13,1,1,1.0
2010-4,E01000294,B16,1,1,1.0
2010-4,E01000294,B18,1,1,1.0
2010-4,E01000294,B25,1,1,1.0
2010-4,E01000294,B26,1,1,1.0
2010-4,E01000294,B6,1,1,1.0
2010-4,E01000298,B25,1,1,1.0
2010-4,E01000302,B19,2,2,1.0
2010-4,E01000302,B25,4,4,1.0
2010-4,E01000304,B24,1,1,1.0
2010-4,E01000304,B25,1,1,1.0
2010-4,E01000306,B19,1,1,1.0
2010-4,E01000307,B19,1,1,1.0
2010-4,E01000307,B24,1,1,1.0
2010-4,E01000307,B25,1,1,1.0
2010-4,E01000313,B13,1,1,1.0
2010-4,E01000317,B19,1,1,1.0
2010-4,E01000318,B16,1,1,1.0
2010-4,E01000318,B25,1,1,1.0
2010-4,E01000318,B27,1,1,1.0
2010-4,E01000320,B25,1,1,1.0
2010-4,E01000323,B24,1,1,1.0
2010-4,E01000324,B25,1,1,1.0
2010-4,E01011454,B24,1,1,1.0
2010-4,E01011559,B26,2,1,2.0
2010-4,E01011671,B26,1,1,1.0
2010-4,E01033015,B26,1,1,1.0
2010-4,S01008676,B26,1,1,1.0
2010-4,S01008772,B14,1,1,1.0
2010-4,S01008970,B26,1,1,1.0
2010-4,W01001694,B26,1,1,1.0
2010-4,W01001754,B25,1,1,1.0
2010-4,W01001765,B16,1,1,1.0
2010-4,W01001765,B26,1,1,1.0
2010-4,W01001789,B19,1,1,1.0
2010-4,W01001860,B26,1,1,1.0
2010-4,W01001881,B16,1,1,1.0
2010-4,W01001889,B25,1,1,1.0
2010-4,W01001889,B28,1,1,1.0
2010-4,W01001890,B24,1,1,1.0
2010-4,W01001890,B25,1,1,1.0
2010-4,W01001892,B25,1,1,1.0
2010-4,W01001892,B28,1,1,1.0
2010-4,W01001939,B13,1,1,1.0
2010-4,W01001939,B25,1,1,1.0
2010-4,W01001942,B26,1,1,1.0
2010-4,W01001943,B26,1,1,1.0
