period,LSOA,SHEF_B_CODE,report_count,user_count,average
2016-1,E01000645,B19,1,1,1.0
2016-1,E01000645,B25,5,4,1.25
2016-1,E01000645,B26,1,1,1.0
2016-1,E01000645,B8,1,1,1.0
2016-1,E01000646,B1,1,1,1.0
2016-1,E01000646,B25,2,1,2.0
2016-1,E01000646,B26,2,2,1.0
2016-1,E01000647,B1,2,2,1.0
2016-1,E01000647,B14,1,1,1.0
2016-1,E01000647,B26,1,1,1.0
2016-1,E01000647,B28,1,1,1.0
2016-1,E01000647,B8,1,1,1.0
2016-1,E01000648,B24,1,1,1.0
2016-1,E01000648,B25,2,2,1.0
2016-1,E01000648,B26,1,1,1.0
2016-1,E01000648,B28,1,1,1.0
2016-1,E01000648,B7,1,1,1.0
2016-1,E01000649,B26,4,4,1.0
2016-1,E01000649,B7,1,1,1.0
2016-1,E01000650,B19,1,1,1.0
2016-1,E01000650,B25,2,2,1.0
2016-1,E01000650,B26,3,3,1.0
2016-1,E01000650,B28,1,1,1.0
2016-1,E01000650,B8,1,1,1.0
2016-1,E01000651,B1,1,1,1.0
2016-1,E01000651,B26,1,1,1.0
2016-1,E01000651,B8,1,1,1.0
2016-1,E01000652,B14,1,1,1.0
2016-1,E01000652,B15,1,1,1.0
2016-1,E01000652,B17,1,1,1.0
2016-1,E01000652,B19,1,1,1.0
2016-1,E01000652,B25,2,2,1.0
2016-1,E01000652,B26,1,1,1.0
2016-1,E01000653,B1,1,1,1.0
2016-1,E01000653,B19,1,1,1.0
2016-1,E01000653,B23,1,1,1.0
2016-1,E01000653,B26,2,2,1.0
2016-1,E01000654,B1,1,1,1.0
2016-1,E01000654,B17,1,1,1.0
2016-1,E01000654,B19,1,1,1.0
2016-1,E01000654,B25,2,2,1.0
2016-1,E01000654,B26,1,1,1.0
2016-1,E01000654,B28,2,2,1.0
2016-1,E01000655,B17,1,1,1.0
2016-1,E01000655,B26,1,1,1.0
2016-1,E01000656,B17,2,2,1.0
2016-1,E01000656,B25,3,3,1.0
2016-1,E01000656,B26,4,4,1.0
2016-1,E01000656,B28,4,3,1.3333333333333333
2016-1,E01000656,B7,1,1,1.0
2016-1,E01000657,B1,2,2,1.0
2016-1,E01000657,B23,1,1,1.0
2016-1,E01000657,B25,1,1,1.0
2016-1,E01000657,B26,3,3,1.0
2016-1,E01000657,B8,1,1,1.0
2016-1,E01000658,B19,3,1,3.0
2016-1,E01000658,B24,1,1,1.0
2016-1,E01000659,B26,1,1,1.0
2016-1,E01000659,B28,2,2,1.0
2016-1,E01000659,B7,1,1,1.0
2016-1,E01000661,B1,2,2,1.0
2016-1,E01000661,B25,2,2,1.0
2016-1,E01000661,B26,7,5,1.4
2016-1,E01000662,B26,4,3,1.3333333333333333
2016-1,E01000662,B28,2,2,1.0
2016-1,E01000662,B8,1,1,1.0
2016-1,E01000663,B19,2,2,1.0
2016-1,E01000663,B23,1,1,1.0
2016-1,E01000663,B26,9,4,2.25
2016-1,E01000664,B14,1,1,1.0
2016-1,E01000664,B19,1,1,1.0
2016-1,E01000664,B25,1,1,1.0
2016-1,E01000664,B26,5,3,1.6666666666666667
2016-1,E01000664,B28,3,3,1.0
2016-1,E01000665,B26,5,3,1.6666666666666667
2016-1,E01000666,B1,3,3,1.0
2016-1,E01000666,B14,1,1,1.0
2016-1,E01000666,B25,1,1,1.0
2016-1,E01000666,B26,8,5,1.6
2016-1,E01000666,B28,1,1,1.0
2016-1,E01000666,B8,1,1,1.0
2016-1,E01000667,B1,2,2,1.0
2016-1,E01000667,B17,1,1,1.0
2016-1,E01000667,B7,1,1,1.0
2016-1,E01000668,B1,1,1,1.0
2016-1,E01000668,B19,1,1,1.0
2016-1,E01000668,B24,1,1,1.0
2016-1,E01000668,B25,1,1,1.0
2016-1,E01000668,B26,15,5,3.0
2016-1,E01000668,B8,1,1,1.0
2016-1,E01000669,B19,1,1,1.0
2016-1,E01000669,B24,1,1,1.0
2016-1,E01000669,B26,1,1,1.0
2016-1,E01000670,B1,4,3,1.3333333333333333
2016-1,E01000670,B17,1,1,1.0
2016-1,E01000670,B19,1,1,1.0
2016-1,E01000670,B25,1,1,1.0
2016-1,E01000670,B26,4,4,1.0
2016-1,E01000670,B28,1,1,1.0
2016-1,E01000670,B7,1,1,1.0
2016-1,E01000671,B26,5,4,1.25
2016-1,E01000671,B28,1,1,1.0
2016-1,E01000671,B7,1,1,1.0
2016-1,E01000672,B26,6,5,1.2
2016-1,E01000672,B28,1,1,1.0
2016-1,E01000673,B24,1,1,1.0
2016-1,E01000673,B25,2,2,1.0
2016-1,E01000673,B26,4,4,1.0
2016-1,E01000674,B14,2,2,1.0
2016-1,E01000674,B26,1,1,1.0
2016-1,E01000675,B19,1,1,1.0
2016-1,E01000675,B24,1,1,1.0
2016-1,E01000675,B26,7,4,1.75
2016-1,E01000675,B28,1,1,1.0
2016-1,E01000675,B7,1,1,1.0
2016-1,E01000675,B8,2,2,1.0
2016-1,E01000676,B15,2,1,2.0
2016-1,E01000676,B24,1,1,1.0
2016-1,E01000676,B26,6,5,1.2
2016-1,E01000676,B28,3,2,1.5
2016-1,E01000676,B7,1,1,1.0
2016-1,E01000677,B1,1,1,1.0
2016-1,E01000677,B14,3,3,1.0
2016-1,E01000677,B19,2,2,1.0
2016-1,E01000677,B24,1,1,1.0
