lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000645,B1,1,1,1.0
E01000647,B1,3,2,1.5
E01000649,B1,1,1,1.0
E01000655,B1,2,2,1.0
E01000656,B1,1,1,1.0
E01000657,B1,2,2,1.0
E01000658,B1,1,1,1.0
E01000659,B1,1,1,1.0
E01000661,B1,1,1,1.0
E01000665,B1,2,2,1.0
E01000666,B1,1,1,1.0
E01000667,B1,2,2,1.0
E01000669,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000676,B1,3,3,1.0
E01000677,B1,1,1,1.0
E01000678,B1,1,1,1.0
E01000680,B1,1,1,1.0
E01000681,B1,1,1,1.0
E01000682,B1,2,2,1.0
E01000685,B1,1,1,1.0
E01000687,B1,3,2,1.5
E01000688,B1,1,1,1.0
E01000689,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000691,B1,2,2,1.0
E01000693,B1,2,2,1.0
E01000695,B1,1,1,1.0
E01000696,B1,1,1,1.0
E01000702,B1,1,1,1.0
E01000706,B1,1,1,1.0
E01000712,B1,1,1,1.0
E01000713,B1,2,2,1.0
E01000714,B1,1,1,1.0
E01000715,B1,1,1,1.0
E01000717,B1,2,2,1.0
E01000718,B1,1,1,1.0
E01000719,B1,2,2,1.0
E01000720,B1,2,2,1.0
E01000722,B1,2,2,1.0
E01000725,B1,2,2,1.0
E01000726,B1,1,1,1.0
E01000729,B1,1,1,1.0
E01000736,B1,1,1,1.0
E01000738,B1,1,1,1.0
E01000742,B1,3,3,1.0
E01000744,B1,1,1,1.0
E01000745,B1,1,1,1.0
E01000748,B1,1,1,1.0
E01000749,B1,3,2,1.5
E01000750,B1,1,1,1.0
E01000752,B1,1,1,1.0
E01000755,B1,1,1,1.0
E01000757,B1,1,1,1.0
E01000758,B1,1,1,1.0
E01000766,B1,1,1,1.0
E01000767,B1,1,1,1.0
E01000770,B1,1,1,1.0
E01000771,B1,2,2,1.0
E01000772,B1,1,1,1.0
E01000773,B1,1,1,1.0
E01000774,B1,1,1,1.0
E01000775,B1,1,1,1.0
E01000781,B1,2,2,1.0
E01000782,B1,1,1,1.0
E01000783,B1,1,1,1.0
E01000790,B1,1,1,1.0
E01000792,B1,3,3,1.0
E01000797,B1,1,1,1.0
E01000798,B1,1,1,1.0
E01000799,B1,1,1,1.0
E01000800,B1,1,1,1.0
E01000801,B1,4,2,2.0
E01000808,B1,1,1,1.0
E01000819,B1,1,1,1.0
E01000824,B1,2,2,1.0
E01000827,B1,1,1,1.0
E01000829,B1,1,1,1.0
E01000831,B1,1,1,1.0
E01000832,B1,1,1,1.0
E01000838,B1,1,1,1.0
E01000841,B1,1,1,1.0
E01001571,B1,1,1,1.0
E01001573,B1,3,3,1.0
E01001575,B1,1,1,1.0
E01001581,B1,1,1,1.0
E01001582,B1,1,1,1.0
E01001583,B1,1,1,1.0
E01001588,B1,1,1,1.0
E01001593,B1,3,3,1.0
E01001595,B1,3,2,1.5
E01001596,B1,1,1,1.0
E01001599,B1,1,1,1.0
E01001602,B1,1,1,1.0
E01001606,B1,1,1,1.0
E01001617,B1,1,1,1.0
E01001623,B1,1,1,1.0
E01001635,B1,1,1,1.0
E01001636,B1,1,1,1.0
E01001644,B1,1,1,1.0
E01001646,B1,1,1,1.0
E01001652,B1,1,1,1.0
E01001657,B1,1,1,1.0
E01001659,B1,2,2,1.0
E01001660,B1,1,1,1.0
E01001674,B1,2,2,1.0
E01001675,B1,1,1,1.0
E01001676,B1,1,1,1.0
E01001677,B1,1,1,1.0
E01001678,B1,1,1,1.0
E01001682,B1,1,1,1.0
E01001688,B1,1,1,1.0
E01001698,B1,1,1,1.0
E01001703,B1,2,2,1.0
E01001704,B1,1,1,1.0
E01001705,B1,1,1,1.0
E01001708,B1,2,2,1.0
E01001711,B1,2,2,1.0
E01020982,B1,1,1,1.0
E01021091,B1,1,1,1.0
E01021093,B1,1,1,1.0
E01021122,B1,1,1,1.0
E01022857,B1,1,1,1.0
E01022858,B1,1,1,1.0
E01022862,B1,1,1,1.0
E01022874,B1,1,1,1.0
E01022875,B1,1,1,1.0
E01022880,B1,1,1,1.0
E01022892,B1,1,1,1.0
E01022893,B1,1,1,1.0
E01022898,B1,1,1,1.0
E01023752,B1,1,1,1.0
E01023755,B1,2,2,1.0
E01023756,B1,3,2,1.5
E01023761,B1,2,2,1.0
E01023762,B1,4,3,1.3333333333333333
E01023763,B1,4,4,1.0
E01023764,B1,1,1,1.0
E01023766,B1,1,1,1.0
E01023767,B1,3,2,1.5
E01023768,B1,2,1,2.0
E01023771,B1,4,3,1.3333333333333333
E01023772,B1,1,1,1.0
E01023774,B1,1,1,1.0
E01023775,B1,3,2,1.5
E01023776,B1,1,1,1.0
E01023777,B1,2,2,1.0
E01023778,B1,2,2,1.0
E01023780,B1,1,1,1.0
E01023782,B1,2,2,1.0
E01023783,B1,1,1,1.0
E01023784,B1,2,1,2.0
E01023785,B1,1,1,1.0
E01023788,B1,4,4,1.0
E01023789,B1,1,1,1.0
E01023790,B1,2,2,1.0
E01023791,B1,2,1,2.0
E01023792,B1,4,3,1.3333333333333333
E01023793,B1,2,2,1.0
E01023794,B1,1,1,1.0
E01023795,B1,2,2,1.0
E01023796,B1,5,3,1.6666666666666667
E01023797,B1,7,5,1.4
E01023798,B1,3,2,1.5
E01023799,B1,1,1,1.0
E01023800,B1,4,2,2.0
E01023801,B1,4,3,1.3333333333333333
E01027645,B1,1,1,1.0
E01027652,B1,1,1,1.0
E01027660,B1,1,1,1.0
E01027685,B1,1,1,1.0
E01027703,B1,1,1,1.0
E01027708,B1,1,1,1.0
E01027729,B1,1,1,1.0
E01027731,B1,1,1,1.0
E01028425,B1,1,1,1.0
E01028560,B1,1,1,1.0
E01028655,B1,1,1,1.0
E01028732,B1,1,1,1.0
E01028757,B1,1,1,1.0
E01031006,B1,1,1,1.0
E01032563,B1,4,3,1.3333333333333333
E01032567,B1,1,1,1.0
E01032568,B1,2,2,1.0
E01033729,B1,1,1,1.0
E01033730,B1,1,1,1.0
E01033733,B1,1,1,1.0
E01033740,B1,1,1,1.0
E01033742,B1,1,1,1.0
E01033743,B1,1,1,1.0
E01032562,B10,1,1,1.0
E01021006,B11,1,1,1.0
E01031185,B12,1,1,1.0
E01031213,B12,1,1,1.0
E01031224,B12,1,1,1.0
E01031332,B12,1,1,1.0
E01001645,B13,1,1,1.0
E01001665,B13,1,1,1.0
E01001683,B13,1,1,1.0
E01020913,B13,1,1,1.0
E01020914,B13,1,1,1.0
E01020934,B13,1,1,1.0
E01020938,B13,1,1,1.0
E01020941,B13,2,1,2.0
E01020949,B13,1,1,1.0
E01020962,B13,1,1,1.0
E01020963,B13,1,1,1.0
E01020975,B13,1,1,1.0
E01020978,B13,1,1,1.0
E01021003,B13,1,1,1.0
E01021023,B13,1,1,1.0
E01021029,B13,1,1,1.0
E01021032,B13,1,1,1.0
E01021057,B13,1,1,1.0
E01021064,B13,1,1,1.0
E01021069,B13,1,1,1.0
E01021072,B13,1,1,1.0
E01021079,B13,1,1,1.0
E01021099,B13,1,1,1.0
E01021108,B13,1,1,1.0
E01021109,B13,2,1,2.0
E01021117,B13,1,1,1.0
E01021118,B13,1,1,1.0
E01021124,B13,1,1,1.0
E01021128,B13,1,1,1.0
E01021136,B13,1,1,1.0
E01021139,B13,1,1,1.0
E01021147,B13,2,2,1.0
E01021149,B13,1,1,1.0
E01021155,B13,1,1,1.0
E01021160,B13,1,1,1.0
E01021165,B13,2,2,1.0
E01021166,B13,1,1,1.0
E01021170,B13,1,1,1.0
E01021171,B13,2,2,1.0
E01021173,B13,1,1,1.0
E01021177,B13,1,1,1.0
E01021184,B13,2,2,1.0
E01021207,B13,1,1,1.0
E01021211,B13,1,1,1.0
E01021213,B13,1,1,1.0
E01021217,B13,1,1,1.0
E01021230,B13,1,1,1.0
E01021231,B13,1,1,1.0
E01022859,B13,2,2,1.0
E01022862,B13,2,2,1.0
E01022870,B13,1,1,1.0
E01022873,B13,1,1,1.0
E01022876,B13,1,1,1.0
E01022881,B13,1,1,1.0
E01022885,B13,1,1,1.0
E01028424,B13,2,2,1.0
E01028425,B13,1,1,1.0
E01028427,B13,1,1,1.0
E01028430,B13,1,1,1.0
E01028433,B13,1,1,1.0
E01028437,B13,1,1,1.0
E01028445,B13,1,1,1.0
E01028464,B13,2,2,1.0
