period,LSOA,SHEF_B_CODE,report_count,user_count,average
2013,E01000115,B13,4,4,1.0
2013,E01000115,B17,2,2,1.0
2013,E01000115,B19,3,3,1.0
2013,E01000115,B25,5,4,1.25
2013,E01000115,B26,3,3,1.0
2013,E01000115,B28,2,2,1.0
2013,E01000116,B11,1,1,1.0
2013,E01000116,B13,1,1,1.0
2013,E01000116,B17,2,2,1.0
2013,E01000116,B19,6,5,1.2
2013,E01000116,B24,1,1,1.0
2013,E01000116,B25,2,2,1.0
2013,E01000116,B26,5,5,1.0
2013,E01000116,B7,1,1,1.0
2013,E01000117,B13,3,3,1.0
2013,E01000117,B17,3,3,1.0
2013,E01000117,B19,4,4,1.0
2013,E01000117,B24,1,1,1.0
2013,E01000117,B25,3,3,1.0
2013,E01000117,B26,10,8,1.25
2013,E01000117,B28,6,6,1.0
2013,E01000117,B6,1,1,1.0
2013,E01000118,B12,1,1,1.0
2013,E01000118,B13,4,3,1.3333333333333333
2013,E01000118,B19,12,11,1.0909090909090908
2013,E01000118,B24,3,3,1.0
2013,E01000118,B25,1,1,1.0
2013,E01000118,B26,3,3,1.0
2013,E01000118,B28,2,2,1.0
2013,E01000118,B7,2,2,1.0
2013,E01000119,B11,1,1,1.0
2013,E01000119,B13,4,4,1.0
2013,E01000119,B17,2,2,1.0
2013,E01000119,B19,4,3,1.3333333333333333
2013,E01000119,B25,5,5,1.0
2013,E01000119,B26,4,4,1.0
2013,E01000119,B28,1,1,1.0
2013,E01000120,B12,1,1,1.0
2013,E01000120,B13,2,2,1.0
2013,E01000120,B14,1,1,1.0
2013,E01000120,B17,2,2,1.0
2013,E01000120,B19,9,9,1.0
2013,E01000120,B2,1,1,1.0
2013,E01000120,B24,1,1,1.0
2013,E01000120,B26,1,1,1.0
2013,E01000120,B28,4,3,1.3333333333333333
2013,E01000120,B6,1,1,1.0
2013,E01000120,B7,1,1,1.0
2013,E01000121,B12,1,1,1.0
2013,E01000121,B13,1,1,1.0
2013,E01000121,B17,1,1,1.0
2013,E01000121,B19,7,6,1.1666666666666667
2013,E01000121,B25,1,1,1.0
2013,E01000121,B26,4,3,1.3333333333333333
2013,E01000121,B28,3,3,1.0
2013,E01000122,B13,2,2,1.0
2013,E01000122,B17,1,1,1.0
2013,E01000122,B19,5,4,1.25
2013,E01000122,B24,1,1,1.0
2013,E01000122,B26,3,2,1.5
2013,E01000122,B28,2,2,1.0
2013,E01000123,B12,2,2,1.0
2013,E01000123,B13,3,3,1.0
2013,E01000123,B17,1,1,1.0
2013,E01000123,B19,4,4,1.0
2013,E01000123,B25,3,3,1.0
2013,E01000123,B26,7,7,1.0
2013,E01000123,B28,3,3,1.0
2013,E01000123,B6,4,3,1.3333333333333333
2013,E01000123,B7,1,1,1.0
2013,E01000124,B11,1,1,1.0
2013,E01000124,B13,5,5,1.0
2013,E01000124,B19,3,3,1.0
2013,E01000124,B24,1,1,1.0
2013,E01000124,B25,3,3,1.0
2013,E01000124,B26,10,7,1.4285714285714286
2013,E01000124,B28,8,7,1.1428571428571428
2013,E01000124,B6,1,1,1.0
2013,E01000124,B7,5,5,1.0
2013,E01000125,B12,1,1,1.0
2013,E01000125,B17,3,2,1.5
2013,E01000125,B25,3,2,1.5
2013,E01000125,B26,8,8,1.0
2013,E01000125,B28,1,1,1.0
2013,E01000126,B13,5,5,1.0
2013,E01000126,B17,2,2,1.0
2013,E01000126,B19,2,2,1.0
2013,E01000126,B26,14,5,2.8
2013,E01000126,B6,1,1,1.0
2013,E01000126,B7,1,1,1.0
2013,E01000127,B13,2,2,1.0
2013,E01000127,B14,1,1,1.0
2013,E01000127,B17,3,2,1.5
2013,E01000127,B25,2,2,1.0
2013,E01000127,B26,17,8,2.125
2013,E01000127,B7,2,2,1.0
2013,E01000128,B13,3,3,1.0
2013,E01000128,B17,1,1,1.0
2013,E01000128,B19,5,5,1.0
2013,E01000128,B24,2,2,1.0
2013,E01000128,B26,20,13,1.5384615384615385
2013,E01000128,B28,1,1,1.0
2013,E01000129,B13,8,6,1.3333333333333333
2013,E01000129,B19,2,2,1.0
2013,E01000129,B25,1,1,1.0
2013,E01000129,B26,22,12,1.8333333333333333
2013,E01000129,B28,1,1,1.0
2013,E01000129,B7,1,1,1.0
2013,E01000130,B13,5,4,1.25
2013,E01000130,B25,2,2,1.0
2013,E01000130,B26,3,3,1.0
2013,E01000130,B28,2,1,2.0
2013,E01000130,B6,1,1,1.0
2013,E01000130,B7,1,1,1.0
2013,E01000131,B11,1,1,1.0
2013,E01000131,B12,2,1,2.0
2013,E01000131,B13,5,4,1.25
2013,E01000131,B17,2,2,1.0
2013,E01000131,B19,1,1,1.0
2013,E01000131,B24,1,1,1.0
2013,E01000131,B25,2,2,1.0
2013,E01000131,B26,9,9,1.0
2013,E01000131,B28,1,1,1.0
2013,E01000131,B7,1,1,1.0
2013,E01000132,B12,1,1,1.0
2013,E01000132,B13,7,7,1.0
2013,E01000132,B19,2,2,1.0
2013,E01000132,B24,1,1,1.0
2013,E01000132,B25,3,3,1.0
2013,E01000132,B26,16,7,2.2857142857142856
2013,E01000133,B13,1,1,1.0
2013,E01000133,B19,3,3,1.0
2013,E01000133,B26,14,11,1.2727272727272727
2013,E01000133,B7,2,1,2.0
2013,E01000134,B17,1,1,1.0
2013,E01000134,B24,1,1,1.0
2013,E01000134,B26,7,7,1.0
2013,E01000134,B7,2,2,1.0
2013,E01000135,B12,1,1,1.0
2013,E01000135,B13,3,3,1.0
2013,E01000135,B17,1,1,1.0
2013,E01000135,B19,4,4,1.0
2013,E01000135,B24,1,1,1.0
2013,E01000135,B25,1,1,1.0
2013,E01000135,B26,8,7,1.1428571428571428
2013,E01000135,B28,4,3,1.3333333333333333
2013,E01000136,B13,5,5,1.0
2013,E01000136,B17,1,1,1.0
2013,E01000136,B19,5,5,1.0
2013,E01000136,B24,2,2,1.0
2013,E01000136,B25,4,4,1.0
2013,E01000136,B26,7,7,1.0
2013,E01000136,B28,1,1,1.0
2013,E01000137,B13,6,5,1.2
2013,E01000137,B17,1,1,1.0
2013,E01000137,B19,1,1,1.0
2013,E01000137,B25,1,1,1.0
2013,E01000137,B26,2,2,1.0
2013,E01000137,B28,3,3,1.0
2013,E01000138,B12,1,1,1.0
2013,E01000138,B13,4,4,1.0
2013,E01000138,B17,4,2,2.0
2013,E01000138,B19,2,2,1.0
2013,E01000138,B25,3,3,1.0
2013,E01000138,B26,16,11,1.4545454545454546
2013,E01000138,B28,1,1,1.0
2013,E01000138,B7,1,1,1.0
2013,E01000139,B13,1,1,1.0
2013,E01000139,B14,2,1,2.0
2013,E01000139,B17,2,2,1.0
2013,E01000139,B19,2,2,1.0
2013,E01000139,B25,4,4,1.0
2013,E01000139,B26,11,9,1.2222222222222223
2013,E01000140,B12,2,2,1.0
2013,E01000140,B13,3,2,1.5
2013,E01000140,B17,1,1,1.0
2013,E01000140,B19,3,3,1.0
2013,E01000140,B25,5,3,1.6666666666666667
2013,E01000140,B26,12,11,1.0909090909090908
2013,E01000140,B28,3,2,1.5
2013,E01000140,B7,5,5,1.0
2013,E01000141,B13,9,9,1.0
2013,E01000141,B17,1,1,1.0
2013,E01000141,B19,2,2,1.0
2013,E01000141,B24,2,2,1.0
2013,E01000141,B25,3,2,1.5
2013,E01000141,B26,22,19,1.1578947368421053
2013,E01000141,B28,2,2,1.0
2013,E01000141,B7,3,3,1.0
2013,E01000142,B13,5,3,1.6666666666666667
2013,E01000142,B14,2,1,2.0
2013,E01000142,B17,1,1,1.0
2013,E01000142,B19,1,1,1.0
2013,E01000142,B24,1,1,1.0
2013,E01000142,B25,1,1,1.0
2013,E01000142,B26,17,8,2.125
2013,E01000143,B13,2,2,1.0
2013,E01000143,B17,1,1,1.0
2013,E01000143,B19,2,2,1.0
2013,E01000143,B25,2,2,1.0
2013,E01000143,B26,3,3,1.0
2013,E01000143,B28,1,1,1.0
2013,E01000143,B6,1,1,1.0
2013,E01000144,B11,1,1,1.0
2013,E01000144,B12,2,2,1.0
2013,E01000144,B17,3,3,1.0
2013,E01000144,B19,2,2,1.0
2013,E01000144,B24,1,1,1.0
2013,E01000144,B26,5,5,1.0
2013,E01000144,B28,1,1,1.0
2013,E01000144,B7,1,1,1.0
2013,E01000145,B13,1,1,1.0
2013,E01000145,B17,3,3,1.0
2013,E01000145,B19,6,5,1.2
2013,E01000145,B24,1,1,1.0
2013,E01000145,B25,3,3,1.0
2013,E01000145,B26,6,6,1.0
2013,E01000145,B28,1,1,1.0
2013,E01000146,B13,4,4,1.0
2013,E01000146,B19,4,4,1.0
2013,E01000146,B25,1,1,1.0
2013,E01000146,B26,21,16,1.3125
2013,E01000146,B28,1,1,1.0
2013,E01000147,B13,7,6,1.1666666666666667
2013,E01000147,B17,1,1,1.0
2013,E01000147,B19,7,6,1.1666666666666667
2013,E01000147,B25,2,2,1.0
2013,E01000147,B26,10,6,1.6666666666666667
2013,E01000147,B28,2,2,1.0
2013,E01000147,B7,1,1,1.0
2013,E01000148,B12,1,1,1.0
2013,E01000148,B13,3,3,1.0
2013,E01000148,B24,2,2,1.0
2013,E01000148,B25,4,4,1.0
2013,E01000148,B26,2,2,1.0
2013,E01000148,B28,1,1,1.0
2013,E01000148,B7,3,2,1.5
2013,E01000150,B13,9,8,1.125
2013,E01000150,B17,3,3,1.0
2013,E01000150,B19,1,1,1.0
2013,E01000150,B25,4,4,1.0
2013,E01000150,B26,12,10,1.2
2013,E01000150,B28,2,2,1.0
2013,E01000150,B7,1,1,1.0
2013,E01000151,B19,1,1,1.0
2013,E01000151,B28,1,1,1.0
2013,E01000152,B13,3,3,1.0
2013,E01000152,B19,2,2,1.0
2013,E01000152,B25,1,1,1.0
2013,E01000152,B26,5,5,1.0
2013,E01000153,B12,1,1,1.0
2013,E01000153,B13,5,4,1.25
2013,E01000153,B19,1,1,1.0
2013,E01000153,B25,1,1,1.0
2013,E01000153,B26,4,2,2.0
2013,E01000153,B7,3,3,1.0
2013,E01000154,B13,2,2,1.0
2013,E01000154,B17,1,1,1.0
2013,E01000154,B19,2,2,1.0
2013,E01000154,B26,2,2,1.0
2013,E01000154,B6,1,1,1.0
2013,E01000154,B7,1,1,1.0
2013,E01000155,B13,3,3,1.0
2013,E01000155,B17,2,2,1.0
2013,E01000155,B19,3,3,1.0
2013,E01000155,B24,1,1,1.0
2013,E01000155,B25,5,3,1.6666666666666667
2013,E01000155,B26,13,7,1.8571428571428572
2013,E01000155,B28,3,3,1.0
2013,E01000155,B6,2,1,2.0
2013,E01000156,B11,2,2,1.0
2013,E01000156,B13,3,3,1.0
2013,E01000156,B19,7,6,1.1666666666666667
2013,E01000156,B25,2,2,1.0
2013,E01000156,B26,6,5,1.2
2013,E01000156,B28,3,3,1.0
2013,E01000157,B11,1,1,1.0
2013,E01000157,B13,4,4,1.0
2013,E01000157,B19,2,2,1.0
2013,E01000157,B25,2,1,2.0
2013,E01000157,B26,8,5,1.6
2013,E01000157,B28,1,1,1.0
2013,E01000157,B6,1,1,1.0
2013,E01000157,B7,1,1,1.0
2013,E01000158,B13,5,4,1.25
2013,E01000158,B17,4,3,1.3333333333333333
2013,E01000158,B19,5,4,1.25
2013,E01000158,B25,3,2,1.5
2013,E01000158,B26,11,9,1.2222222222222223
2013,E01000158,B28,4,4,1.0
2013,E01000158,B6,1,1,1.0
2013,E01000158,B7,5,5,1.0
2013,E01000159,B11,2,2,1.0
2013,E01000159,B12,2,1,2.0
2013,E01000159,B13,5,5,1.0
2013,E01000159,B17,1,1,1.0
2013,E01000159,B19,7,7,1.0
2013,E01000159,B25,4,3,1.3333333333333333
2013,E01000159,B26,5,5,1.0
2013,E01000159,B28,4,4,1.0
2013,E01000159,B6,1,1,1.0
2013,E01000159,B7,4,3,1.3333333333333333
2013,E01000160,B13,3,2,1.5
2013,E01000160,B17,2,2,1.0
2013,E01000160,B19,1,1,1.0
2013,E01000160,B24,2,2,1.0
2013,E01000160,B26,10,9,1.1111111111111112
2013,E01000160,B28,3,2,1.5
2013,E01000160,B6,1,1,1.0
2013,E01000160,B7,4,3,1.3333333333333333
2013,E01000161,B12,1,1,1.0
2013,E01000161,B13,4,4,1.0
2013,E01000161,B14,1,1,1.0
2013,E01000161,B17,3,2,1.5
2013,E01000161,B19,2,1,2.0
2013,E01000161,B24,1,1,1.0
2013,E01000161,B25,1,1,1.0
2013,E01000161,B26,13,9,1.4444444444444444
2013,E01000162,B12,2,2,1.0
2013,E01000162,B13,8,7,1.1428571428571428
2013,E01000162,B17,2,2,1.0
2013,E01000162,B19,5,5,1.0
2013,E01000162,B25,3,3,1.0
2013,E01000162,B26,5,5,1.0
2013,E01000162,B28,2,2,1.0
2013,E01000162,B7,1,1,1.0
2013,E01000163,B11,1,1,1.0
2013,E01000163,B13,3,3,1.0
2013,E01000163,B25,1,1,1.0
2013,E01000163,B26,2,2,1.0
2013,E01000163,B28,1,1,1.0
2013,E01000164,B13,9,7,1.2857142857142858
2013,E01000164,B17,4,4,1.0
2013,E01000164,B19,3,3,1.0
2013,E01000164,B25,1,1,1.0
2013,E01000164,B26,9,8,1.125
2013,E01000164,B28,1,1,1.0
2013,E01000164,B7,2,2,1.0
2013,E01000165,B13,5,5,1.0
2013,E01000165,B17,1,1,1.0
2013,E01000165,B25,1,1,1.0
2013,E01000165,B26,1,1,1.0
2013,E01000165,B28,4,4,1.0
2013,E01000165,B7,2,2,1.0
2013,E01000166,B13,3,3,1.0
2013,E01000166,B17,3,2,1.5
2013,E01000166,B2,1,1,1.0
2013,E01000166,B25,5,4,1.25
2013,E01000166,B26,4,4,1.0
2013,E01000166,B28,3,3,1.0
2013,E01000166,B6,2,1,2.0
2013,E01000167,B11,2,2,1.0
2013,E01000167,B13,1,1,1.0
2013,E01000167,B17,2,2,1.0
2013,E01000167,B19,2,2,1.0
2013,E01000167,B24,2,2,1.0
2013,E01000167,B25,69,6,11.5
2013,E01000167,B26,9,7,1.2857142857142858
2013,E01000167,B28,3,3,1.0
2013,E01000167,B6,1,1,1.0
2013,E01000167,B7,2,2,1.0
2013,E01000168,B11,3,3,1.0
2013,E01000168,B12,1,1,1.0
2013,E01000168,B19,9,9,1.0
2013,E01000168,B25,5,4,1.25
2013,E01000168,B26,2,2,1.0
2013,E01000168,B28,5,4,1.25
