period,LSOA,SHEF_B_CODE,report_count,user_count,average
2010-11,E01000120,B13,1,1,1.0
2010-11,E01000126,B16,1,1,1.0
2010-11,E01000130,B19,1,1,1.0
2010-11,E01000138,B24,1,1,1.0
2010-11,E01000141,B4,2,2,1.0
2010-11,E01000142,B13,2,1,2.0
2010-11,E01000142,B16,1,1,1.0
2010-11,E01000144,B16,1,1,1.0
2010-11,E01000145,B13,1,1,1.0
2010-11,E01000146,B19,1,1,1.0
2010-11,E01000150,B26,1,1,1.0
2010-11,E01000160,B13,1,1,1.0
2010-11,E01000161,B17,1,1,1.0
2010-11,E01000164,B16,1,1,1.0
2010-11,E01000164,B28,1,1,1.0
2010-11,E01000168,B19,1,1,1.0
2010-11,E01000170,B13,1,1,1.0
2010-11,E01000173,B19,1,1,1.0
2010-11,E01000175,B13,1,1,1.0
2010-11,E01000175,B25,1,1,1.0
2010-11,E01000177,B13,1,1,1.0
2010-11,E01000177,B16,2,2,1.0
2010-11,E01000178,B19,1,1,1.0
2010-11,E01000185,B25,1,1,1.0
2010-11,E01000188,B19,1,1,1.0
2010-11,E01000191,B19,1,1,1.0
2010-11,E01000192,B19,1,1,1.0
2010-11,E01000195,B19,1,1,1.0
2010-11,E01000196,B19,1,1,1.0
2010-11,E01000199,B19,1,1,1.0
2010-11,E01000199,B28,1,1,1.0
2010-11,E01000202,B19,1,1,1.0
2010-11,E01000203,B19,1,1,1.0
2010-11,E01000205,B13,1,1,1.0
2010-11,E01000205,B26,1,1,1.0
2010-11,E01000206,B19,1,1,1.0
2010-11,E01000208,B19,1,1,1.0
2010-11,E01000210,B19,1,1,1.0
2010-11,E01000212,B13,2,2,1.0
2010-11,E01000212,B19,1,1,1.0
2010-11,E01000212,B28,1,1,1.0
2010-11,E01000213,B24,1,1,1.0
2010-11,E01000214,B26,1,1,1.0
2010-11,E01000219,B25,1,1,1.0
2010-11,E01000221,B25,1,1,1.0
2010-11,E01000226,B25,1,1,1.0
2010-11,E01000228,B19,1,1,1.0
2010-11,E01000230,B19,1,1,1.0
2010-11,E01000232,B16,1,1,1.0
2010-11,E01000233,B17,1,1,1.0
2010-11,E01000237,B16,1,1,1.0
2010-11,E01000237,B19,1,1,1.0
2010-11,E01000237,B24,1,1,1.0
2010-11,E01000238,B19,1,1,1.0
2010-11,E01000239,B13,1,1,1.0
2010-11,E01000242,B28,1,1,1.0
2010-11,E01000244,B19,1,1,1.0
2010-11,E01000245,B13,1,1,1.0
2010-11,E01000247,B24,1,1,1.0
2010-11,E01000248,B16,1,1,1.0
2010-11,E01000249,B19,1,1,1.0
2010-11,E01000249,B26,1,1,1.0
2010-11,E01000254,B24,1,1,1.0
2010-11,E01000256,B19,1,1,1.0
2010-11,E01000257,B28,1,1,1.0
2010-11,E01000259,B19,1,1,1.0
2010-11,E01000261,B28,1,1,1.0
2010-11,E01000262,B13,1,1,1.0
2010-11,E01000262,B19,1,1,1.0
2010-11,E01000264,B16,1,1,1.0
2010-11,E01000264,B19,1,1,1.0
2010-11,E01000266,B13,1,1,1.0
2010-11,E01000267,B19,1,1,1.0
2010-11,E01000271,B28,1,1,1.0
2010-11,E01000275,B13,1,1,1.0
2010-11,E01000275,B28,1,1,1.0
2010-11,E01000277,B19,1,1,1.0
2010-11,E01000282,B19,1,1,1.0
2010-11,E01000284,B6,1,1,1.0
2010-11,E01000287,B27,1,1,1.0
2010-11,E01000288,B19,2,2,1.0
2010-11,E01000291,B19,1,1,1.0
2010-11,E01000292,B16,1,1,1.0
2010-11,E01000293,B16,1,1,1.0
2010-11,E01000293,B19,2,2,1.0
2010-11,E01000300,B19,1,1,1.0
2010-11,E01000302,B18,3,1,3.0
2010-11,E01000302,B19,1,1,1.0
2010-11,E01000307,B13,1,1,1.0
2010-11,E01000313,B25,1,1,1.0
2010-11,E01000314,B19,1,1,1.0
2010-11,E01000320,B19,1,1,1.0
2010-11,E01000321,B19,1,1,1.0
2010-11,E01011292,B26,1,1,1.0
2010-11,E01011293,B26,1,1,1.0
2010-11,E01011310,B26,1,1,1.0
2010-11,E01011314,B26,2,2,1.0
2010-11,E01011325,B26,1,1,1.0
2010-11,E01011329,B16,1,1,1.0
2010-11,E01011344,B26,1,1,1.0
2010-11,E01011351,B26,1,1,1.0
2010-11,E01011352,B26,1,1,1.0
2010-11,E01011359,B26,2,2,1.0
2010-11,E01011362,B26,1,1,1.0
2010-11,E01011384,B26,1,1,1.0
2010-11,E01011386,B26,1,1,1.0
2010-11,E01011430,B26,1,1,1.0
2010-11,E01011441,B26,1,1,1.0
2010-11,E01011443,B26,1,1,1.0
2010-11,E01011444,B26,1,1,1.0
2010-11,E01011511,B25,1,1,1.0
2010-11,E01011515,B26,1,1,1.0
2010-11,E01011541,B26,3,3,1.0
2010-11,E01011554,B26,1,1,1.0
2010-11,E01011557,B26,1,1,1.0
2010-11,E01011561,B26,1,1,1.0
2010-11,E01011585,B16,1,1,1.0
2010-11,E01011586,B26,1,1,1.0
2010-11,E01011606,B26,1,1,1.0
2010-11,E01011636,B26,1,1,1.0
2010-11,E01011642,B26,3,3,1.0
2010-11,E01011647,B26,1,1,1.0
2010-11,E01011651,B26,1,1,1.0
2010-11,E01011653,B26,1,1,1.0
2010-11,E01011669,B15,1,1,1.0
2010-11,E01011669,B26,3,3,1.0
2010-11,E01011685,B26,1,1,1.0
2010-11,E01011692,B26,1,1,1.0
2010-11,E01011703,B25,1,1,1.0
2010-11,E01011703,B26,1,1,1.0
2010-11,E01011706,B26,1,1,1.0
2010-11,E01011711,B26,1,1,1.0
2010-11,E01011722,B26,1,1,1.0
2010-11,E01011728,B26,1,1,1.0
2010-11,E01011730,B26,1,1,1.0
2010-11,E01011731,B26,1,1,1.0
2010-11,E01011737,B26,1,1,1.0
2010-11,E01033006,B14,1,1,1.0
2010-11,E01033006,B26,2,2,1.0
2010-11,E01033011,B18,1,1,1.0
2010-11,E01033011,B26,1,1,1.0
2010-11,S01008542,B25,1,1,1.0
2010-11,S01008553,B16,1,1,1.0
2010-11,S01008829,B28,1,1,1.0
2010-11,S01008843,B28,1,1,1.0
2010-11,S01008954,B28,1,1,1.0
2010-11,S01008993,B25,1,1,1.0
2010-11,W01001739,B25,1,1,1.0
2010-11,W01001834,B1,1,1,1.0
2010-11,W01001859,B17,1,1,1.0
2010-11,W01001868,B25,1,1,1.0
2010-11,W01001879,B16,1,1,1.0
2010-11,W01001922,B19,1,1,1.0
