period,LSOA,SHEF_B_CODE,report_count,user_count,average
2013-3,E01000115,B13,1,1,1.0
2013-3,E01000115,B19,1,1,1.0
2013-3,E01000115,B26,2,2,1.0
2013-3,E01000117,B25,2,2,1.0
2013-3,E01000117,B26,1,1,1.0
2013-3,E01000118,B25,1,1,1.0
2013-3,E01000119,B19,1,1,1.0
2013-3,E01000119,B25,1,1,1.0
2013-3,E01000120,B24,1,1,1.0
2013-3,E01000121,B12,1,1,1.0
2013-3,E01000121,B19,1,1,1.0
2013-3,E01000121,B25,1,1,1.0
2013-3,E01000123,B13,1,1,1.0
2013-3,E01000123,B25,1,1,1.0
2013-3,E01000123,B26,1,1,1.0
2013-3,E01000123,B7,1,1,1.0
2013-3,E01000124,B28,1,1,1.0
2013-3,E01000125,B12,1,1,1.0
2013-3,E01000125,B25,1,1,1.0
2013-3,E01000126,B26,2,2,1.0
2013-3,E01000126,B6,1,1,1.0
2013-3,E01000127,B25,1,1,1.0
2013-3,E01000127,B26,1,1,1.0
2013-3,E01000127,B7,1,1,1.0
2013-3,E01000128,B13,1,1,1.0
2013-3,E01000128,B19,1,1,1.0
2013-3,E01000129,B25,1,1,1.0
2013-3,E01000129,B28,1,1,1.0
2013-3,E01000129,B7,1,1,1.0
2013-3,E01000131,B25,1,1,1.0
2013-3,E01000131,B26,1,1,1.0
2013-3,E01000132,B26,3,1,3.0
2013-3,E01000133,B26,2,2,1.0
2013-3,E01000135,B28,1,1,1.0
2013-3,E01000136,B13,1,1,1.0
2013-3,E01000136,B26,2,2,1.0
2013-3,E01000137,B13,1,1,1.0
2013-3,E01000138,B12,1,1,1.0
2013-3,E01000138,B13,1,1,1.0
2013-3,E01000138,B25,1,1,1.0
2013-3,E01000138,B26,2,1,2.0
2013-3,E01000138,B7,1,1,1.0
2013-3,E01000139,B25,1,1,1.0
2013-3,E01000139,B26,2,2,1.0
2013-3,E01000140,B13,1,1,1.0
2013-3,E01000140,B28,1,1,1.0
2013-3,E01000140,B7,2,2,1.0
2013-3,E01000141,B26,2,2,1.0
2013-3,E01000142,B17,1,1,1.0
2013-3,E01000142,B26,2,2,1.0
2013-3,E01000143,B6,1,1,1.0
2013-3,E01000145,B25,1,1,1.0
2013-3,E01000147,B7,1,1,1.0
2013-3,E01000148,B13,1,1,1.0
2013-3,E01000148,B25,1,1,1.0
2013-3,E01000150,B13,1,1,1.0
2013-3,E01000150,B17,1,1,1.0
2013-3,E01000150,B25,1,1,1.0
2013-3,E01000150,B26,3,3,1.0
2013-3,E01000153,B25,1,1,1.0
2013-3,E01000154,B7,1,1,1.0
2013-3,E01000155,B25,1,1,1.0
2013-3,E01000156,B19,2,2,1.0
2013-3,E01000156,B26,3,2,1.5
2013-3,E01000157,B13,1,1,1.0
2013-3,E01000157,B19,1,1,1.0
2013-3,E01000158,B19,1,1,1.0
2013-3,E01000158,B25,1,1,1.0
2013-3,E01000158,B26,1,1,1.0
2013-3,E01000159,B13,1,1,1.0
2013-3,E01000159,B19,1,1,1.0
2013-3,E01000159,B25,2,2,1.0
2013-3,E01000160,B7,1,1,1.0
2013-3,E01000161,B24,1,1,1.0
