lsoa,SHEF_B_CODE,reports,unique_users,average_per_user
E01000328,B1,1,1,1.0
E01000331,B1,3,3,1.0
E01000332,B1,1,1,1.0
E01000337,B1,1,1,1.0
E01000338,B1,2,2,1.0
E01000339,B1,1,1,1.0
E01000341,B1,1,1,1.0
E01000342,B1,2,2,1.0
E01000343,B1,1,1,1.0
E01000345,B1,1,1,1.0
E01000346,B1,1,1,1.0
E01000349,B1,1,1,1.0
E01000350,B1,2,2,1.0
E01000352,B1,1,1,1.0
E01000355,B1,1,1,1.0
E01000356,B1,1,1,1.0
E01000361,B1,1,1,1.0
E01000365,B1,1,1,1.0
E01000369,B1,2,2,1.0
E01000371,B1,2,2,1.0
E01000374,B1,1,1,1.0
E01000375,B1,1,1,1.0
E01000377,B1,2,2,1.0
E01000378,B1,4,4,1.0
E01000380,B1,1,1,1.0
E01000381,B1,3,3,1.0
E01000382,B1,3,3,1.0
E01000383,B1,1,1,1.0
E01000384,B1,3,3,1.0
E01000385,B1,3,3,1.0
E01000386,B1,1,1,1.0
E01000390,B1,2,2,1.0
E01000392,B1,5,4,1.25
E01000394,B1,2,2,1.0
E01000395,B1,2,2,1.0
E01000396,B1,3,2,1.5
E01000399,B1,1,1,1.0
E01000402,B1,2,1,2.0
E01000403,B1,1,1,1.0
E01000405,B1,3,3,1.0
E01000407,B1,1,1,1.0
E01000408,B1,1,1,1.0
E01000414,B1,1,1,1.0
E01000415,B1,2,2,1.0
E01000423,B1,1,1,1.0
E01000426,B1,1,1,1.0
E01000427,B1,3,3,1.0
E01000430,B1,2,2,1.0
E01000431,B1,1,1,1.0
E01000433,B1,1,1,1.0
E01000435,B1,1,1,1.0
E01000438,B1,1,1,1.0
E01000440,B1,2,1,2.0
E01000441,B1,4,3,1.3333333333333333
E01000442,B1,1,1,1.0
E01000444,B1,1,1,1.0
E01000445,B1,1,1,1.0
E01000446,B1,1,1,1.0
E01000447,B1,1,1,1.0
E01000452,B1,1,1,1.0
E01000455,B1,3,2,1.5
E01000457,B1,1,1,1.0
E01000459,B1,1,1,1.0
E01000465,B1,1,1,1.0
E01000466,B1,2,2,1.0
E01000469,B1,1,1,1.0
E01000645,B1,2,2,1.0
E01000647,B1,1,1,1.0
E01000648,B1,2,1,2.0
E01000651,B1,1,1,1.0
E01000654,B1,1,1,1.0
E01000655,B1,2,2,1.0
E01000657,B1,1,1,1.0
E01000662,B1,1,1,1.0
E01000664,B1,1,1,1.0
E01000665,B1,3,2,1.5
E01000670,B1,1,1,1.0
E01000672,B1,1,1,1.0
E01000675,B1,2,2,1.0
E01000678,B1,1,1,1.0
E01000683,B1,3,2,1.5
E01000685,B1,2,2,1.0
E01000686,B1,2,2,1.0
E01000687,B1,1,1,1.0
E01000690,B1,1,1,1.0
E01000693,B1,1,1,1.0
