period,LAD,SHEF_C,report_count,user_count,average
2016-4,E06000001,Environmental Health,3,3,1.0
2016-4,E06000001,Public Space,1,1,1.0
2016-4,E06000001,Road Safety & Defects,6,6,1.0
2016-4,E06000002,Environmental Health,1,1,1.0
2016-4,E06000002,Road Safety & Defects,7,6,1.1666666666666667
2016-4,E06000002,Vehicles,1,1,1.0
2016-4,E06000003,Environmental Health,3,3,1.0
2016-4,E06000003,Other,5,3,1.6666666666666667
2016-4,E06000003,Road Safety & Defects,5,4,1.25
2016-4,E06000004,Abandoned Vehicles & Parking,3,3,1.0
2016-4,E06000004,Environmental Disruptions,1,1,1.0
2016-4,E06000004,Environmental Health,2,2,1.0
2016-4,E06000004,Other,3,3,1.0
2016-4,E06000004,Road Safety & Defects,22,17,1.2941176470588236
2016-4,E06000004,Vehicles,1,1,1.0
2016-4,E06000005,Environmental Disruptions,1,1,1.0
2016-4,E06000005,Environmental Health,10,5,2.0
2016-4,E06000005,Other,1,1,1.0
2016-4,E06000005,Road Safety & Defects,6,5,1.2
2016-4,E06000006,Environmental Health,6,5,1.2
2016-4,E06000006,Incivilities,1,1,1.0
2016-4,E06000006,Road Safety & Defects,6,5,1.2
2016-4,E06000006,Vehicles,2,2,1.0
2016-4,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2016-4,E06000007,Environmental Disruptions,3,3,1.0
2016-4,E06000007,Environmental Health,1,1,1.0
2016-4,E06000007,Other,1,1,1.0
2016-4,E06000007,Road Safety & Defects,8,7,1.1428571428571428
2016-4,E06000008,Environmental Health,8,8,1.0
2016-4,E06000008,Other,3,3,1.0
2016-4,E06000008,Public Space,1,1,1.0
2016-4,E06000008,Road Safety & Defects,14,11,1.2727272727272727
2016-4,E06000008,Vehicles,3,3,1.0
2016-4,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2016-4,E06000009,Environmental Disruptions,3,3,1.0
2016-4,E06000009,Environmental Health,6,4,1.5
2016-4,E06000009,Public Space,2,2,1.0
2016-4,E06000009,Road Safety & Defects,11,8,1.375
2016-4,E06000010,Environmental Disruptions,2,1,2.0
2016-4,E06000010,Environmental Health,54,19,2.8421052631578947
2016-4,E06000010,Incivilities,13,1,13.0
2016-4,E06000010,Other,13,3,4.333333333333333
2016-4,E06000010,Public Space,1,1,1.0
2016-4,E06000010,Road Safety & Defects,57,16,3.5625
2016-4,E06000011,Abandoned Vehicles & Parking,2,2,1.0
2016-4,E06000011,Environmental Disruptions,1,1,1.0
2016-4,E06000011,Environmental Health,29,11,2.6363636363636362
2016-4,E06000011,Incivilities,6,1,6.0
2016-4,E06000011,Other,13,3,4.333333333333333
2016-4,E06000011,Road Safety & Defects,108,24,4.5
2016-4,E06000012,Environmental Health,5,5,1.0
2016-4,E06000012,Other,1,1,1.0
2016-4,E06000012,Road Safety & Defects,1,1,1.0
2016-4,E06000012,Vehicles,1,1,1.0
2016-4,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2016-4,E06000013,Environmental Disruptions,1,1,1.0
2016-4,E06000013,Environmental Health,9,4,2.25
2016-4,E06000013,Other,5,2,2.5
2016-4,E06000013,Road Safety & Defects,8,6,1.3333333333333333
2016-4,E06000014,Environmental Health,9,6,1.5
2016-4,E06000014,Public Space,1,1,1.0
2016-4,E06000014,Road Safety & Defects,6,6,1.0
2016-4,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2016-4,E06000015,Environmental Health,4,4,1.0
2016-4,E06000015,Road Safety & Defects,6,6,1.0
2016-4,E06000016,Abandoned Vehicles & Parking,5,5,1.0
2016-4,E06000016,Environmental Health,2,2,1.0
2016-4,E06000016,Other,1,1,1.0
2016-4,E06000016,Public Space,1,1,1.0
2016-4,E06000016,Road Safety & Defects,9,8,1.125
2016-4,E06000017,Road Safety & Defects,10,4,2.5
2016-4,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2016-4,E06000018,Environmental Disruptions,1,1,1.0
2016-4,E06000018,Environmental Health,4,2,2.0
2016-4,E06000018,Incivilities,3,2,1.5
