period,LAD,SHEF_C,report_count,user_count,average
2016-12,E06000001,Environmental Health,6,1,6.0
2016-12,E06000001,Road Safety & Defects,5,5,1.0
2016-12,E06000002,Environmental Health,2,2,1.0
2016-12,E06000002,Other,1,1,1.0
2016-12,E06000002,Road Safety & Defects,9,7,1.2857142857142858
2016-12,E06000003,Abandoned Vehicles & Parking,2,2,1.0
2016-12,E06000003,Environmental Health,4,4,1.0
2016-12,E06000003,Road Safety & Defects,5,5,1.0
2016-12,E06000004,Abandoned Vehicles & Parking,2,2,1.0
2016-12,E06000004,Environmental Disruptions,1,1,1.0
2016-12,E06000004,Environmental Health,5,4,1.25
2016-12,E06000004,Other,1,1,1.0
2016-12,E06000004,Public Space,1,1,1.0
2016-12,E06000004,Road Safety & Defects,22,15,1.4666666666666666
2016-12,E06000005,Environmental Disruptions,1,1,1.0
2016-12,E06000005,Environmental Health,8,7,1.1428571428571428
2016-12,E06000005,Road Safety & Defects,1,1,1.0
2016-12,E06000006,Environmental Health,2,2,1.0
2016-12,E06000006,Vehicles,2,2,1.0
2016-12,E06000007,Abandoned Vehicles & Parking,3,3,1.0
2016-12,E06000007,Environmental Health,1,1,1.0
2016-12,E06000007,Road Safety & Defects,6,5,1.2
2016-12,E06000007,Vehicles,1,1,1.0
2016-12,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2016-12,E06000008,Environmental Health,13,10,1.3
2016-12,E06000008,Road Safety & Defects,10,9,1.1111111111111112
2016-12,E06000008,Vehicles,2,2,1.0
2016-12,E06000009,Abandoned Vehicles & Parking,2,2,1.0
2016-12,E06000009,Environmental Health,2,2,1.0
2016-12,E06000009,Other,2,2,1.0
2016-12,E06000009,Road Safety & Defects,2,2,1.0
2016-12,E06000009,Vehicles,1,1,1.0
2016-12,E06000010,,1,1,1.0
2016-12,E06000010,Environmental Health,39,4,9.75
2016-12,E06000010,Incivilities,7,1,7.0
2016-12,E06000010,Other,6,1,6.0
2016-12,E06000010,Road Safety & Defects,58,9,6.444444444444445
2016-12,E06000010,Vehicles,2,1,2.0
2016-12,E06000011,Environmental Disruptions,6,2,3.0
2016-12,E06000011,Environmental Health,38,3,12.666666666666666
2016-12,E06000011,Incivilities,6,1,6.0
2016-12,E06000011,Other,6,2,3.0
2016-12,E06000011,Road Safety & Defects,145,12,12.083333333333334
2016-12,E06000012,Abandoned Vehicles & Parking,2,1,2.0
2016-12,E06000012,Environmental Health,2,2,1.0
2016-12,E06000012,Road Safety & Defects,2,2,1.0
