period,LAD,SHEF_C,report_count,user_count,average
2009-4,E06000001,Environmental Health,2,2,1.0
2009-4,E06000001,Other,1,1,1.0
2009-4,E06000001,Road Safety & Defects,8,6,1.3333333333333333
2009-4,E06000002,Environmental Disruptions,2,2,1.0
2009-4,E06000002,Road Safety & Defects,6,3,2.0
2009-4,E06000003,Abandoned Vehicles & Parking,4,3,1.3333333333333333
2009-4,E06000003,Environmental Disruptions,1,1,1.0
2009-4,E06000003,Environmental Health,2,2,1.0
2009-4,E06000003,Other,2,2,1.0
2009-4,E06000003,Road Safety & Defects,4,3,1.3333333333333333
2009-4,E06000004,Environmental Disruptions,1,1,1.0
2009-4,E06000004,Environmental Health,1,1,1.0
2009-4,E06000004,Other,1,1,1.0
2009-4,E06000004,Road Safety & Defects,7,5,1.4
2009-4,E06000004,Vehicles,1,1,1.0
2009-4,E06000005,Environmental Disruptions,1,1,1.0
2009-4,E06000005,Other,1,1,1.0
2009-4,E06000005,Road Safety & Defects,5,4,1.25
2009-4,E06000006,Other,1,1,1.0
2009-4,E06000006,Road Safety & Defects,4,4,1.0
2009-4,E06000006,Vehicles,1,1,1.0
2009-4,E06000007,Abandoned Vehicles & Parking,3,3,1.0
2009-4,E06000007,Environmental Health,1,1,1.0
2009-4,E06000007,Other,1,1,1.0
2009-4,E06000007,Public Space,1,1,1.0
2009-4,E06000007,Road Safety & Defects,5,5,1.0
2009-4,E06000008,Road Safety & Defects,15,6,2.5
2009-4,E06000009,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000009,Environmental Disruptions,1,1,1.0
2009-4,E06000009,Environmental Health,6,3,2.0
2009-4,E06000009,Other,2,2,1.0
2009-4,E06000009,Road Safety & Defects,23,22,1.0454545454545454
2009-4,E06000009,Vehicles,1,1,1.0
2009-4,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000010,Environmental Health,2,2,1.0
2009-4,E06000010,Road Safety & Defects,4,2,2.0
2009-4,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000011,Environmental Health,3,3,1.0
2009-4,E06000011,Incivilities,1,1,1.0
2009-4,E06000011,Public Space,1,1,1.0
2009-4,E06000011,Road Safety & Defects,11,7,1.5714285714285714
2009-4,E06000011,Vehicles,1,1,1.0
2009-4,E06000012,Environmental Health,1,1,1.0
2009-4,E06000013,Environmental Health,2,2,1.0
2009-4,E06000013,Other,1,1,1.0
2009-4,E06000013,Road Safety & Defects,2,2,1.0
2009-4,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000014,Environmental Disruptions,1,1,1.0
2009-4,E06000014,Environmental Health,1,1,1.0
2009-4,E06000014,Road Safety & Defects,2,2,1.0
2009-4,E06000014,Vehicles,1,1,1.0
2009-4,E06000015,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000015,Environmental Health,1,1,1.0
2009-4,E06000015,Road Safety & Defects,8,7,1.1428571428571428
2009-4,E06000016,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000016,Environmental Disruptions,1,1,1.0
2009-4,E06000016,Environmental Health,2,2,1.0
2009-4,E06000016,Incivilities,3,3,1.0
2009-4,E06000016,Other,4,4,1.0
2009-4,E06000016,Road Safety & Defects,4,4,1.0
2009-4,E06000017,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000017,Other,1,1,1.0
2009-4,E06000018,Environmental Health,4,4,1.0
2009-4,E06000018,Incivilities,3,2,1.5
2009-4,E06000018,Other,4,3,1.3333333333333333
2009-4,E06000018,Road Safety & Defects,6,3,2.0
2009-4,E06000018,Vehicles,1,1,1.0
2009-4,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000019,Environmental Health,3,3,1.0
2009-4,E06000019,Other,2,2,1.0
2009-4,E06000019,Road Safety & Defects,3,3,1.0
2009-4,E06000020,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000020,Environmental Health,4,2,2.0
2009-4,E06000020,Incivilities,2,2,1.0
2009-4,E06000020,Other,1,1,1.0
2009-4,E06000020,Road Safety & Defects,8,7,1.1428571428571428
2009-4,E06000020,Vehicles,1,1,1.0
2009-4,E06000021,Environmental Health,3,3,1.0
2009-4,E06000021,Other,2,2,1.0
2009-4,E06000021,Public Space,2,2,1.0
2009-4,E06000021,Road Safety & Defects,10,8,1.25
2009-4,E06000022,Environmental Disruptions,1,1,1.0
2009-4,E06000022,Environmental Health,3,3,1.0
2009-4,E06000022,Other,2,2,1.0
2009-4,E06000022,Road Safety & Defects,4,4,1.0
2009-4,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000023,Environmental Health,1,1,1.0
2009-4,E06000023,Incivilities,1,1,1.0
2009-4,E06000023,Other,2,2,1.0
2009-4,E06000023,Road Safety & Defects,10,9,1.1111111111111112
2009-4,E06000024,Environmental Disruptions,1,1,1.0
2009-4,E06000024,Environmental Health,2,2,1.0
2009-4,E06000024,Road Safety & Defects,18,12,1.5
2009-4,E06000025,Environmental Health,3,3,1.0
2009-4,E06000025,Other,1,1,1.0
2009-4,E06000025,Road Safety & Defects,6,5,1.2
2009-4,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000026,Environmental Health,5,3,1.6666666666666667
2009-4,E06000026,Other,1,1,1.0
2009-4,E06000026,Road Safety & Defects,9,8,1.125
2009-4,E06000027,Road Safety & Defects,1,1,1.0
2009-4,E06000027,Vehicles,2,2,1.0
2009-4,E06000028,Environmental Disruptions,1,1,1.0
2009-4,E06000028,Environmental Health,1,1,1.0
2009-4,E06000028,Other,2,1,2.0
2009-4,E06000028,Road Safety & Defects,5,5,1.0
2009-4,E06000029,Environmental Health,1,1,1.0
2009-4,E06000029,Other,2,2,1.0
2009-4,E06000029,Road Safety & Defects,2,2,1.0
2009-4,E06000030,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000030,Environmental Health,4,3,1.3333333333333333
2009-4,E06000030,Incivilities,1,1,1.0
2009-4,E06000030,Other,1,1,1.0
2009-4,E06000030,Road Safety & Defects,3,3,1.0
2009-4,E06000030,Vehicles,1,1,1.0
2009-4,E06000031,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000031,Environmental Health,1,1,1.0
2009-4,E06000031,Incivilities,9,1,9.0
2009-4,E06000031,Public Space,3,1,3.0
2009-4,E06000031,Road Safety & Defects,4,4,1.0
2009-4,E06000032,Other,1,1,1.0
2009-4,E06000032,Road Safety & Defects,1,1,1.0
2009-4,E06000033,Other,1,1,1.0
2009-4,E06000034,Road Safety & Defects,2,2,1.0
2009-4,E06000034,Vehicles,1,1,1.0
2009-4,E06000035,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000035,Environmental Disruptions,1,1,1.0
2009-4,E06000035,Other,1,1,1.0
2009-4,E06000035,Road Safety & Defects,10,8,1.25
2009-4,E06000036,Environmental Health,2,2,1.0
2009-4,E06000036,Road Safety & Defects,3,2,1.5
2009-4,E06000037,Environmental Disruptions,1,1,1.0
2009-4,E06000037,Environmental Health,2,2,1.0
2009-4,E06000037,Incivilities,1,1,1.0
2009-4,E06000037,Other,2,2,1.0
2009-4,E06000037,Road Safety & Defects,8,8,1.0
2009-4,E06000038,Environmental Disruptions,30,4,7.5
2009-4,E06000038,Environmental Health,7,3,2.3333333333333335
2009-4,E06000038,Incivilities,6,5,1.2
2009-4,E06000038,Other,5,4,1.25
2009-4,E06000038,Road Safety & Defects,51,10,5.1
2009-4,E06000038,Vehicles,2,2,1.0
2009-4,E06000039,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000039,Environmental Health,2,2,1.0
2009-4,E06000039,Other,2,2,1.0
2009-4,E06000039,Road Safety & Defects,1,1,1.0
2009-4,E06000039,Vehicles,1,1,1.0
2009-4,E06000040,Incivilities,1,1,1.0
2009-4,E06000040,Road Safety & Defects,4,3,1.3333333333333333
2009-4,E06000041,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000041,Environmental Health,1,1,1.0
2009-4,E06000041,Incivilities,1,1,1.0
2009-4,E06000041,Other,1,1,1.0
2009-4,E06000041,Road Safety & Defects,3,3,1.0
2009-4,E06000042,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000042,Environmental Health,4,4,1.0
2009-4,E06000042,Incivilities,2,1,2.0
2009-4,E06000042,Public Space,2,2,1.0
2009-4,E06000042,Road Safety & Defects,8,8,1.0
2009-4,E06000043,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000043,Other,5,5,1.0
2009-4,E06000043,Road Safety & Defects,5,5,1.0
2009-4,E06000044,Environmental Health,2,2,1.0
2009-4,E06000044,Incivilities,2,2,1.0
2009-4,E06000044,Other,3,3,1.0
2009-4,E06000045,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000045,Environmental Disruptions,1,1,1.0
2009-4,E06000045,Environmental Health,2,2,1.0
2009-4,E06000045,Road Safety & Defects,5,5,1.0
2009-4,E06000046,Road Safety & Defects,3,2,1.5
2009-4,E06000047,Other,12,8,1.5
2009-4,E06000047,Road Safety & Defects,25,20,1.25
2009-4,E06000049,Environmental Health,2,2,1.0
2009-4,E06000049,Incivilities,2,2,1.0
2009-4,E06000049,Other,2,2,1.0
2009-4,E06000049,Road Safety & Defects,19,13,1.4615384615384615
2009-4,E06000050,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E06000050,Environmental Health,5,4,1.25
2009-4,E06000050,Incivilities,1,1,1.0
2009-4,E06000050,Other,3,3,1.0
2009-4,E06000050,Road Safety & Defects,7,5,1.4
2009-4,E06000050,Vehicles,1,1,1.0
2009-4,E06000051,Environmental Health,2,2,1.0
2009-4,E06000051,Incivilities,1,1,1.0
2009-4,E06000051,Other,1,1,1.0
2009-4,E06000051,Road Safety & Defects,7,5,1.4
2009-4,E06000051,Vehicles,2,1,2.0
2009-4,E06000052,Environmental Health,6,4,1.5
2009-4,E06000052,Other,5,5,1.0
2009-4,E06000052,Road Safety & Defects,8,7,1.1428571428571428
2009-4,E06000054,Environmental Disruptions,3,2,1.5
2009-4,E06000054,Environmental Health,2,2,1.0
2009-4,E06000054,Other,5,3,1.6666666666666667
2009-4,E06000054,Public Space,1,1,1.0
2009-4,E06000054,Road Safety & Defects,28,22,1.2727272727272727
2009-4,E06000054,Vehicles,1,1,1.0
2009-4,E06000055,Abandoned Vehicles & Parking,2,2,1.0
2009-4,E06000055,Environmental Health,1,1,1.0
2009-4,E06000055,Other,6,3,2.0
2009-4,E06000056,Environmental Disruptions,2,2,1.0
2009-4,E06000056,Environmental Health,4,4,1.0
2009-4,E06000056,Other,1,1,1.0
2009-4,E06000056,Public Space,1,1,1.0
2009-4,E06000056,Road Safety & Defects,22,16,1.375
2009-4,E06000057,Environmental Health,1,1,1.0
2009-4,E06000057,Road Safety & Defects,22,16,1.375
2009-4,E06000057,Vehicles,2,2,1.0
2009-4,E07000004,Environmental Health,2,1,2.0
2009-4,E07000004,Incivilities,3,2,1.5
2009-4,E07000004,Road Safety & Defects,10,8,1.25
2009-4,E07000005,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000005,Incivilities,1,1,1.0
2009-4,E07000005,Other,1,1,1.0
2009-4,E07000005,Road Safety & Defects,4,4,1.0
2009-4,E07000006,Environmental Health,1,1,1.0
2009-4,E07000006,Other,1,1,1.0
2009-4,E07000006,Road Safety & Defects,10,8,1.25
2009-4,E07000007,Incivilities,4,1,4.0
2009-4,E07000007,Public Space,1,1,1.0
2009-4,E07000007,Road Safety & Defects,7,7,1.0
2009-4,E07000007,Vehicles,4,3,1.3333333333333333
2009-4,E07000008,Environmental Health,2,2,1.0
2009-4,E07000008,Incivilities,11,2,5.5
2009-4,E07000008,Other,4,3,1.3333333333333333
2009-4,E07000008,Public Space,1,1,1.0
2009-4,E07000008,Road Safety & Defects,23,15,1.5333333333333334
2009-4,E07000009,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000009,Environmental Health,1,1,1.0
2009-4,E07000009,Other,1,1,1.0
2009-4,E07000009,Road Safety & Defects,1,1,1.0
2009-4,E07000010,Other,1,1,1.0
2009-4,E07000010,Road Safety & Defects,5,4,1.25
2009-4,E07000011,Environmental Health,2,2,1.0
2009-4,E07000011,Incivilities,1,1,1.0
2009-4,E07000011,Road Safety & Defects,7,4,1.75
2009-4,E07000012,Environmental Health,2,2,1.0
2009-4,E07000012,Incivilities,1,1,1.0
2009-4,E07000012,Road Safety & Defects,12,10,1.2
2009-4,E07000012,Vehicles,1,1,1.0
2009-4,E07000026,Environmental Health,4,1,4.0
2009-4,E07000026,Road Safety & Defects,3,3,1.0
2009-4,E07000027,Environmental Health,3,2,1.5
2009-4,E07000027,Other,1,1,1.0
2009-4,E07000028,Environmental Health,1,1,1.0
2009-4,E07000028,Road Safety & Defects,1,1,1.0
2009-4,E07000029,Environmental Health,1,1,1.0
2009-4,E07000029,Road Safety & Defects,5,5,1.0
2009-4,E07000030,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000030,Road Safety & Defects,3,3,1.0
2009-4,E07000031,Environmental Disruptions,1,1,1.0
2009-4,E07000031,Environmental Health,1,1,1.0
2009-4,E07000031,Other,1,1,1.0
2009-4,E07000031,Road Safety & Defects,12,11,1.0909090909090908
2009-4,E07000031,Vehicles,1,1,1.0
2009-4,E07000032,Environmental Disruptions,1,1,1.0
2009-4,E07000032,Other,1,1,1.0
2009-4,E07000032,Road Safety & Defects,2,2,1.0
2009-4,E07000032,Vehicles,1,1,1.0
2009-4,E07000033,Other,1,1,1.0
2009-4,E07000034,Environmental Health,2,2,1.0
2009-4,E07000034,Other,4,2,2.0
2009-4,E07000034,Road Safety & Defects,3,3,1.0
2009-4,E07000034,Vehicles,1,1,1.0
2009-4,E07000035,Environmental Disruptions,1,1,1.0
2009-4,E07000035,Other,4,2,2.0
2009-4,E07000035,Road Safety & Defects,3,3,1.0
2009-4,E07000036,Environmental Disruptions,1,1,1.0
2009-4,E07000036,Environmental Health,1,1,1.0
2009-4,E07000036,Other,3,2,1.5
2009-4,E07000036,Public Space,1,1,1.0
2009-4,E07000036,Road Safety & Defects,1,1,1.0
2009-4,E07000038,Environmental Health,1,1,1.0
2009-4,E07000038,Road Safety & Defects,5,4,1.25
2009-4,E07000040,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000040,Environmental Health,2,2,1.0
2009-4,E07000040,Other,1,1,1.0
2009-4,E07000040,Road Safety & Defects,2,2,1.0
2009-4,E07000041,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000042,Other,1,1,1.0
2009-4,E07000042,Road Safety & Defects,4,4,1.0
2009-4,E07000043,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000044,Road Safety & Defects,2,2,1.0
2009-4,E07000045,Environmental Health,1,1,1.0
2009-4,E07000045,Other,1,1,1.0
2009-4,E07000045,Road Safety & Defects,3,3,1.0
2009-4,E07000046,Environmental Health,3,2,1.5
2009-4,E07000046,Road Safety & Defects,4,4,1.0
2009-4,E07000047,Environmental Health,1,1,1.0
2009-4,E07000048,Environmental Disruptions,1,1,1.0
2009-4,E07000049,Environmental Health,1,1,1.0
2009-4,E07000049,Road Safety & Defects,3,3,1.0
2009-4,E07000050,Environmental Health,1,1,1.0
2009-4,E07000052,Road Safety & Defects,3,3,1.0
2009-4,E07000053,Environmental Health,1,1,1.0
2009-4,E07000053,Road Safety & Defects,3,3,1.0
2009-4,E07000061,Abandoned Vehicles & Parking,1,1,1.0
2009-4,E07000061,Environmental Disruptions,1,1,1.0
2009-4,E07000061,Environmental Health,2,2,1.0
2009-4,E07000061,Incivilities,1,1,1.0
2009-4,E07000061,Other,3,3,1.0
2009-4,E07000061,Road Safety & Defects,1,1,1.0
