lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000057,C1,1,1,1.0
E07000143,C1,2,1,2.0
E07000144,C1,2,1,2.0
E07000168,C1,1,1,1.0
E07000180,C1,2,2,1.0
E07000234,C1,1,1,1.0
E07000244,C1,1,1,1.0
E08000019,C1,1,1,1.0
E08000030,C1,1,1,1.0
E06000007,C2,1,1,1.0
E06000008,C2,1,1,1.0
E06000009,C2,1,1,1.0
E06000010,C2,1,1,1.0
E06000011,C2,1,1,1.0
E06000014,C2,1,1,1.0
E06000018,C2,1,1,1.0
E06000021,C2,1,1,1.0
E06000023,C2,1,1,1.0
E06000024,C2,2,1,2.0
E06000026,C2,2,2,1.0
E06000031,C2,4,2,2.0
E06000036,C2,1,1,1.0
E06000037,C2,2,1,2.0
E06000041,C2,4,3,1.3333333333333333
E06000042,C2,2,2,1.0
E06000046,C2,1,1,1.0
E06000049,C2,3,3,1.0
E06000052,C2,2,2,1.0
E06000054,C2,2,1,2.0
E06000056,C2,2,2,1.0
E06000057,C2,2,2,1.0
E06000058,C2,2,1,2.0
E06000059,C2,1,1,1.0
E07000009,C2,1,1,1.0
E07000012,C2,3,3,1.0
E07000026,C2,1,1,1.0
E07000034,C2,1,1,1.0
E07000036,C2,1,1,1.0
E07000044,C2,2,2,1.0
E07000062,C2,1,1,1.0
E07000073,C2,1,1,1.0
E07000075,C2,1,1,1.0
E07000078,C2,2,2,1.0
E07000090,C2,1,1,1.0
E07000091,C2,1,1,1.0
E07000094,C2,1,1,1.0
E07000096,C2,2,2,1.0
E07000108,C2,1,1,1.0
E07000119,C2,2,2,1.0
E07000131,C2,1,1,1.0
E07000148,C2,1,1,1.0
E07000163,C2,1,1,1.0
E07000165,C2,2,1,2.0
E07000173,C2,2,1,2.0
E07000178,C2,1,1,1.0
E07000187,C2,1,1,1.0
E07000194,C2,1,1,1.0
E07000196,C2,1,1,1.0
E07000202,C2,1,1,1.0
E07000209,C2,1,1,1.0
E07000229,C2,1,1,1.0
E07000240,C2,2,1,2.0
E07000241,C2,3,1,3.0
E07000244,C2,2,2,1.0
E07000245,C2,1,1,1.0
E08000001,C2,2,2,1.0
E08000004,C2,1,1,1.0
E08000006,C2,1,1,1.0
E08000009,C2,1,1,1.0
E08000010,C2,1,1,1.0
E08000012,C2,4,4,1.0
E08000014,C2,2,2,1.0
E08000017,C2,1,1,1.0
E08000018,C2,1,1,1.0
E08000019,C2,3,3,1.0
