period,LAD,SHEF_C,report_count,user_count,average
2009-11,E06000001,Environmental Health,2,1,2.0
2009-11,E06000001,Other,1,1,1.0
2009-11,E06000001,Road Safety & Defects,1,1,1.0
2009-11,E06000002,Environmental Health,3,1,3.0
2009-11,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2009-11,E06000003,Other,1,1,1.0
2009-11,E06000003,Road Safety & Defects,1,1,1.0
2009-11,E06000004,Incivilities,2,2,1.0
2009-11,E06000005,Other,1,1,1.0
2009-11,E06000006,Abandoned Vehicles & Parking,3,2,1.5
2009-11,E06000006,Environmental Disruptions,1,1,1.0
2009-11,E06000006,Environmental Health,1,1,1.0
2009-11,E06000006,Other,1,1,1.0
2009-11,E06000007,Other,1,1,1.0
2009-11,E06000007,Road Safety & Defects,3,3,1.0
2009-11,E06000008,Environmental Health,4,4,1.0
2009-11,E06000008,Other,1,1,1.0
2009-11,E06000008,Road Safety & Defects,4,2,2.0
2009-11,E06000009,Access,1,1,1.0
2009-11,E06000009,Incivilities,1,1,1.0
2009-11,E06000009,Other,1,1,1.0
2009-11,E06000009,Public Space,1,1,1.0
2009-11,E06000009,Road Safety & Defects,12,9,1.3333333333333333
2009-11,E06000011,Environmental Disruptions,1,1,1.0
2009-11,E06000011,Other,2,2,1.0
2009-11,E06000011,Road Safety & Defects,7,3,2.3333333333333335
2009-11,E06000012,Road Safety & Defects,1,1,1.0
2009-11,E06000013,Environmental Disruptions,1,1,1.0
2009-11,E06000013,Road Safety & Defects,1,1,1.0
2009-11,E06000014,Road Safety & Defects,1,1,1.0
2009-11,E06000015,Environmental Health,2,2,1.0
2009-11,E06000015,Public Space,1,1,1.0
2009-11,E06000015,Road Safety & Defects,2,2,1.0
2009-11,E06000016,Environmental Health,2,2,1.0
2009-11,E06000016,Incivilities,1,1,1.0
2009-11,E06000016,Other,1,1,1.0
2009-11,E06000016,Road Safety & Defects,7,6,1.1666666666666667
2009-11,E06000017,Road Safety & Defects,1,1,1.0
2009-11,E06000018,Environmental Disruptions,4,2,2.0
2009-11,E06000018,Environmental Health,2,2,1.0
2009-11,E06000018,Other,2,1,2.0
2009-11,E06000018,Road Safety & Defects,1,1,1.0
2009-11,E06000019,Environmental Health,2,1,2.0
2009-11,E06000019,Other,1,1,1.0
2009-11,E06000019,Road Safety & Defects,3,3,1.0
2009-11,E06000020,Environmental Health,7,2,3.5
2009-11,E06000020,Road Safety & Defects,11,4,2.75
2009-11,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2009-11,E06000021,Environmental Health,1,1,1.0
2009-11,E06000021,Other,7,6,1.1666666666666667
2009-11,E06000021,Road Safety & Defects,2,2,1.0
2009-11,E06000022,Environmental Health,2,2,1.0
2009-11,E06000022,Other,1,1,1.0
2009-11,E06000022,Road Safety & Defects,1,1,1.0
2009-11,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2009-11,E06000023,Environmental Disruptions,1,1,1.0
2009-11,E06000023,Environmental Health,8,5,1.6
2009-11,E06000023,Other,6,6,1.0
2009-11,E06000023,Road Safety & Defects,14,14,1.0
2009-11,E06000023,Vehicles,3,3,1.0
2009-11,E06000024,Environmental Disruptions,2,2,1.0
2009-11,E06000024,Incivilities,1,1,1.0
2009-11,E06000024,Other,1,1,1.0
2009-11,E06000024,Public Space,1,1,1.0
2009-11,E06000024,Road Safety & Defects,11,9,1.2222222222222223
2009-11,E06000025,Abandoned Vehicles & Parking,1,1,1.0
2009-11,E06000025,Other,2,2,1.0
2009-11,E06000025,Public Space,1,1,1.0
2009-11,E06000025,Road Safety & Defects,2,1,2.0
2009-11,E06000026,Abandoned Vehicles & Parking,2,2,1.0
2009-11,E06000026,Environmental Health,2,1,2.0
2009-11,E06000026,Other,2,2,1.0
2009-11,E06000026,Road Safety & Defects,6,4,1.5
2009-11,E06000027,Road Safety & Defects,1,1,1.0
2009-11,E06000028,Abandoned Vehicles & Parking,1,1,1.0
2009-11,E06000028,Environmental Disruptions,1,1,1.0
2009-11,E06000028,Environmental Health,4,2,2.0
2009-11,E06000028,Incivilities,3,3,1.0
2009-11,E06000028,Road Safety & Defects,48,7,6.857142857142857
2009-11,E06000029,Road Safety & Defects,2,2,1.0
2009-11,E06000030,Abandoned Vehicles & Parking,1,1,1.0
2009-11,E06000030,Environmental Health,2,2,1.0
2009-11,E06000030,Other,3,2,1.5
2009-11,E06000030,Road Safety & Defects,4,4,1.0
2009-11,E06000031,Environmental Health,5,5,1.0
2009-11,E06000031,Incivilities,2,1,2.0
2009-11,E06000031,Public Space,1,1,1.0
