lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000013,C1,1,1,1.0
E06000016,C1,1,1,1.0
E06000017,C1,24,20,1.2
E06000019,C1,1,1,1.0
E06000022,C1,10,8,1.25
E06000023,C1,32,27,1.1851851851851851
E06000031,C1,21,18,1.1666666666666667
E06000037,C1,19,17,1.1176470588235294
E06000051,C1,2,2,1.0
E06000052,C1,1,1,1.0
E06000056,C1,1,1,1.0
E07000037,C1,1,1,1.0
E07000061,C1,1,1,1.0
E07000062,C1,1,1,1.0
E07000063,C1,2,2,1.0
E07000064,C1,3,3,1.0
E07000065,C1,1,1,1.0
E07000070,C1,5,2,2.5
E07000071,C1,1,1,1.0
E07000072,C1,2,2,1.0
E07000073,C1,2,1,2.0
E07000077,C1,2,2,1.0
E07000079,C1,6,3,2.0
E07000081,C1,1,1,1.0
E07000084,C1,1,1,1.0
E07000086,C1,2,2,1.0
E07000090,C1,1,1,1.0
E07000091,C1,2,1,2.0
E07000092,C1,1,1,1.0
E07000093,C1,1,1,1.0
E07000096,C1,2,2,1.0
E07000098,C1,1,1,1.0
E07000102,C1,1,1,1.0
E07000137,C1,5,3,1.6666666666666667
E07000138,C1,1,1,1.0
E07000139,C1,2,2,1.0
E07000140,C1,7,6,1.1666666666666667
E07000141,C1,4,4,1.0
E07000142,C1,3,3,1.0
E07000143,C1,45,6,7.5
E07000144,C1,4,3,1.3333333333333333
E07000145,C1,2,1,2.0
E07000146,C1,26,5,5.2
E07000147,C1,4,2,2.0
E07000148,C1,2,2,1.0
E07000149,C1,5,3,1.6666666666666667
E07000150,C1,1,1,1.0
E07000151,C1,3,3,1.0
E07000152,C1,8,7,1.1428571428571428
E07000153,C1,5,2,2.5
E07000154,C1,4,4,1.0
E07000155,C1,8,7,1.1428571428571428
E07000156,C1,2,2,1.0
E07000195,C1,1,1,1.0
E07000207,C1,5,4,1.25
E07000209,C1,2,2,1.0
E07000211,C1,4,4,1.0
E07000212,C1,2,2,1.0
E07000213,C1,2,2,1.0
E07000214,C1,5,4,1.25
E07000215,C1,2,2,1.0
E07000217,C1,1,1,1.0
E07000218,C1,5,4,1.25
E07000219,C1,10,10,1.0
E07000220,C1,9,6,1.5
E07000221,C1,12,9,1.3333333333333333
E07000222,C1,22,17,1.2941176470588236
E07000241,C1,1,1,1.0
E07000242,C1,3,3,1.0
E07000243,C1,5,5,1.0
E07000244,C1,5,5,1.0
E07000245,C1,2,2,1.0
E08000024,C1,1,1,1.0
E09000004,C1,116,68,1.7058823529411764
E09000006,C1,3,3,1.0
E09000007,C1,1,1,1.0
E09000008,C1,1,1,1.0
E09000011,C1,1,1,1.0
E09000012,C1,9,8,1.125
E09000018,C1,56,39,1.435897435897436
E09000019,C1,1,1,1.0
E09000022,C1,1,1,1.0
E09000023,C1,2,2,1.0
E09000032,C1,1,1,1.0
W06000013,C1,1,1,1.0
E06000001,C2,1,1,1.0
E06000003,C2,1,1,1.0
E06000004,C2,7,7,1.0
E06000005,C2,1,1,1.0
E06000006,C2,3,3,1.0
E06000007,C2,4,3,1.3333333333333333
E06000008,C2,2,2,1.0
E06000009,C2,2,1,2.0
E06000010,C2,10,4,2.5
E06000011,C2,3,1,3.0
E06000013,C2,9,4,2.25
E06000014,C2,2,2,1.0
E06000016,C2,2,2,1.0
E06000017,C2,24,16,1.5
E06000019,C2,3,3,1.0
E06000021,C2,4,4,1.0
E06000022,C2,55,42,1.3095238095238095
E06000023,C2,22,11,2.0
E06000024,C2,5,5,1.0
E06000025,C2,5,5,1.0
E06000027,C2,2,2,1.0
E06000031,C2,20,16,1.25
E06000032,C2,6,6,1.0
E06000036,C2,4,4,1.0
E06000037,C2,10,10,1.0
E06000038,C2,5,5,1.0
E06000039,C2,1,1,1.0
E06000040,C2,3,3,1.0
E06000041,C2,7,7,1.0
E06000042,C2,7,7,1.0
E06000043,C2,3,3,1.0
E06000049,C2,32,24,1.3333333333333333
E06000050,C2,1,1,1.0
E06000051,C2,4,4,1.0
E06000052,C2,6,6,1.0
E06000055,C2,4,4,1.0
E06000057,C2,3,2,1.5
E06000058,C2,1,1,1.0
E06000059,C2,4,4,1.0
E06000060,C2,96,88,1.0909090909090908
E07000008,C2,1,1,1.0
E07000010,C2,1,1,1.0
E07000011,C2,3,3,1.0
E07000026,C2,1,1,1.0
E07000029,C2,1,1,1.0
E07000031,C2,2,1,2.0
E07000032,C2,3,3,1.0
E07000033,C2,4,4,1.0
E07000034,C2,3,3,1.0
E07000035,C2,1,1,1.0
E07000038,C2,2,2,1.0
E07000039,C2,2,2,1.0
E07000040,C2,1,1,1.0
E07000041,C2,1,1,1.0
E07000045,C2,1,1,1.0
E07000061,C2,3,3,1.0
