period,LAD,SHEF_C_CODE,report_count,user_count,average
2014,,C7,5,3,1.6666666666666667
2014,E06000001,C2,5,5,1.0
2014,E06000001,C3,13,12,1.0833333333333333
2014,E06000001,C5,3,3,1.0
2014,E06000001,C7,45,27,1.6666666666666667
2014,E06000001,C8,1,1,1.0
2014,E06000002,C2,8,7,1.1428571428571428
2014,E06000002,C3,17,8,2.125
2014,E06000002,C4,1,1,1.0
2014,E06000002,C5,10,8,1.25
2014,E06000002,C6,2,2,1.0
2014,E06000002,C7,38,26,1.4615384615384615
2014,E06000002,C8,1,1,1.0
2014,E06000003,C3,19,13,1.4615384615384615
2014,E06000003,C4,3,2,1.5
2014,E06000003,C5,4,4,1.0
2014,E06000003,C7,32,22,1.4545454545454546
2014,E06000003,C8,5,5,1.0
2014,E06000004,C2,18,16,1.125
2014,E06000004,C3,41,37,1.1081081081081081
2014,E06000004,C4,7,5,1.4
2014,E06000004,C5,31,27,1.1481481481481481
2014,E06000004,C6,10,9,1.1111111111111112
2014,E06000004,C7,176,116,1.5172413793103448
2014,E06000004,C8,31,21,1.4761904761904763
2014,E06000005,C2,1,1,1.0
2014,E06000005,C3,21,15,1.4
2014,E06000005,C4,3,3,1.0
2014,E06000005,C5,8,6,1.3333333333333333
2014,E06000005,C6,2,2,1.0
2014,E06000005,C7,48,34,1.411764705882353
2014,E06000005,C8,3,3,1.0
2014,E06000006,C2,10,9,1.1111111111111112
2014,E06000006,C3,25,18,1.3888888888888888
2014,E06000006,C4,3,2,1.5
2014,E06000006,C5,13,12,1.0833333333333333
2014,E06000006,C6,5,5,1.0
2014,E06000006,C7,66,44,1.5
2014,E06000006,C8,7,7,1.0
2014,E06000007,C2,8,6,1.3333333333333333
2014,E06000007,C3,34,24,1.4166666666666667
2014,E06000007,C4,2,2,1.0
2014,E06000007,C5,18,13,1.3846153846153846
2014,E06000007,C6,4,4,1.0
2014,E06000007,C7,179,99,1.8080808080808082
2014,E06000007,C8,14,9,1.5555555555555556
2014,E06000008,C2,8,7,1.1428571428571428
2014,E06000008,C3,102,47,2.1702127659574466
2014,E06000008,C4,4,3,1.3333333333333333
2014,E06000008,C5,38,29,1.3103448275862069
2014,E06000008,C6,9,7,1.2857142857142858
2014,E06000008,C7,262,158,1.6582278481012658
2014,E06000008,C8,11,11,1.0
2014,E06000009,C2,1,1,1.0
2014,E06000009,C3,57,33,1.7272727272727273
2014,E06000009,C5,22,21,1.0476190476190477
2014,E06000009,C6,1,1,1.0
2014,E06000009,C7,87,56,1.5535714285714286
2014,E06000009,C8,13,12,1.0833333333333333
2014,E06000010,C2,14,7,2.0
2014,E06000010,C3,121,30,4.033333333333333
2014,E06000010,C4,4,2,2.0
2014,E06000010,C5,17,11,1.5454545454545454
2014,E06000010,C6,5,4,1.25
2014,E06000010,C7,349,62,5.629032258064516
2014,E06000010,C8,18,11,1.6363636363636365
2014,E06000011,C2,15,9,1.6666666666666667
2014,E06000011,C3,90,23,3.9130434782608696
2014,E06000011,C4,11,2,5.5
2014,E06000011,C5,32,17,1.8823529411764706
2014,E06000011,C6,13,7,1.8571428571428572
2014,E06000011,C7,583,117,4.982905982905983
2014,E06000011,C8,12,10,1.2
2014,E06000012,C2,1,1,1.0
2014,E06000012,C3,38,15,2.533333333333333
2014,E06000012,C5,5,5,1.0
2014,E06000012,C6,3,3,1.0
