period,LAD,SHEF_C,report_count,user_count,average
2016-9,E06000001,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000001,Environmental Health,3,3,1.0
2016-9,E06000001,Incivilities,1,1,1.0
2016-9,E06000001,Road Safety & Defects,13,7,1.8571428571428572
2016-9,E06000002,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000002,Environmental Health,2,2,1.0
2016-9,E06000002,Other,1,1,1.0
2016-9,E06000002,Public Space,1,1,1.0
2016-9,E06000002,Road Safety & Defects,5,4,1.25
2016-9,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000003,Environmental Disruptions,1,1,1.0
2016-9,E06000003,Environmental Health,3,3,1.0
2016-9,E06000003,Road Safety & Defects,4,4,1.0
2016-9,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000004,Environmental Disruptions,2,2,1.0
2016-9,E06000004,Environmental Health,11,7,1.5714285714285714
2016-9,E06000004,Other,11,9,1.2222222222222223
2016-9,E06000004,Road Safety & Defects,26,23,1.1304347826086956
2016-9,E06000004,Vehicles,2,1,2.0
2016-9,E06000005,Environmental Disruptions,1,1,1.0
2016-9,E06000005,Environmental Health,9,5,1.8
2016-9,E06000005,Other,4,2,2.0
2016-9,E06000005,Road Safety & Defects,5,3,1.6666666666666667
2016-9,E06000005,Vehicles,1,1,1.0
2016-9,E06000006,Environmental Disruptions,2,2,1.0
2016-9,E06000006,Environmental Health,2,2,1.0
2016-9,E06000006,Other,3,2,1.5
2016-9,E06000006,Road Safety & Defects,3,3,1.0
2016-9,E06000006,Vehicles,1,1,1.0
2016-9,E06000007,Abandoned Vehicles & Parking,4,1,4.0
2016-9,E06000007,Environmental Disruptions,1,1,1.0
2016-9,E06000007,Environmental Health,4,4,1.0
2016-9,E06000007,Other,2,2,1.0
2016-9,E06000007,Public Space,3,3,1.0
2016-9,E06000007,Road Safety & Defects,6,6,1.0
2016-9,E06000007,Vehicles,2,2,1.0
2016-9,E06000008,Abandoned Vehicles & Parking,3,3,1.0
2016-9,E06000008,Environmental Disruptions,1,1,1.0
2016-9,E06000008,Environmental Health,8,7,1.1428571428571428
2016-9,E06000008,Other,1,1,1.0
2016-9,E06000008,Road Safety & Defects,14,10,1.4
2016-9,E06000008,Vehicles,3,3,1.0
2016-9,E06000009,Abandoned Vehicles & Parking,2,1,2.0
2016-9,E06000009,Environmental Disruptions,1,1,1.0
2016-9,E06000009,Environmental Health,9,6,1.5
2016-9,E06000009,Incivilities,1,1,1.0
2016-9,E06000009,Public Space,1,1,1.0
2016-9,E06000009,Road Safety & Defects,3,3,1.0
2016-9,E06000009,Vehicles,1,1,1.0
2016-9,E06000010,,2,2,1.0
2016-9,E06000010,Abandoned Vehicles & Parking,5,4,1.25
2016-9,E06000010,Environmental Health,32,9,3.5555555555555554
2016-9,E06000010,Incivilities,11,3,3.6666666666666665
2016-9,E06000010,Other,7,3,2.3333333333333335
2016-9,E06000010,Public Space,1,1,1.0
2016-9,E06000010,Road Safety & Defects,36,8,4.5
2016-9,E06000011,,1,1,1.0
2016-9,E06000011,Abandoned Vehicles & Parking,2,2,1.0
2016-9,E06000011,Access,2,1,2.0
2016-9,E06000011,Environmental Disruptions,7,5,1.4
2016-9,E06000011,Environmental Health,63,7,9.0
2016-9,E06000011,Incivilities,65,1,65.0
2016-9,E06000011,Other,11,5,2.2
2016-9,E06000011,Road Safety & Defects,93,14,6.642857142857143
2016-9,E06000011,Vehicles,1,1,1.0
2016-9,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000012,Environmental Disruptions,1,1,1.0
2016-9,E06000012,Environmental Health,4,3,1.3333333333333333
2016-9,E06000012,Road Safety & Defects,1,1,1.0
2016-9,E06000012,Vehicles,1,1,1.0
2016-9,E06000013,Environmental Disruptions,1,1,1.0
2016-9,E06000013,Environmental Health,4,2,2.0
2016-9,E06000013,Incivilities,1,1,1.0
2016-9,E06000013,Other,2,2,1.0
2016-9,E06000013,Road Safety & Defects,11,2,5.5
2016-9,E06000014,Abandoned Vehicles & Parking,2,2,1.0
2016-9,E06000014,Environmental Health,5,2,2.5
2016-9,E06000014,Incivilities,1,1,1.0
2016-9,E06000014,Other,1,1,1.0
2016-9,E06000014,Road Safety & Defects,10,8,1.25
2016-9,E06000014,Vehicles,1,1,1.0
2016-9,E06000015,Environmental Health,6,3,2.0
2016-9,E06000015,Other,2,2,1.0
2016-9,E06000015,Road Safety & Defects,4,4,1.0
2016-9,E06000015,Vehicles,1,1,1.0
2016-9,E06000016,Abandoned Vehicles & Parking,4,4,1.0
2016-9,E06000016,Environmental Disruptions,1,1,1.0
2016-9,E06000016,Environmental Health,4,4,1.0
2016-9,E06000016,Other,1,1,1.0
2016-9,E06000016,Public Space,1,1,1.0
2016-9,E06000016,Road Safety & Defects,4,4,1.0
2016-9,E06000016,Vehicles,3,3,1.0
2016-9,E06000017,Environmental Health,1,1,1.0
2016-9,E06000017,Road Safety & Defects,1,1,1.0
2016-9,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2016-9,E06000018,Environmental Health,18,11,1.6363636363636365
2016-9,E06000018,Incivilities,5,2,2.5
2016-9,E06000018,Other,3,3,1.0
2016-9,E06000018,Public Space,1,1,1.0
2016-9,E06000018,Road Safety & Defects,13,8,1.625
2016-9,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000019,Access,1,1,1.0
2016-9,E06000019,Environmental Health,4,3,1.3333333333333333
2016-9,E06000019,Other,1,1,1.0
2016-9,E06000019,Road Safety & Defects,15,13,1.1538461538461537
2016-9,E06000020,Other,1,1,1.0
2016-9,E06000020,Road Safety & Defects,3,2,1.5
2016-9,E06000020,Vehicles,1,1,1.0
2016-9,E06000021,Abandoned Vehicles & Parking,3,3,1.0
2016-9,E06000021,Environmental Disruptions,1,1,1.0
2016-9,E06000021,Environmental Health,7,5,1.4
2016-9,E06000021,Other,2,2,1.0
2016-9,E06000021,Public Space,1,1,1.0
2016-9,E06000021,Road Safety & Defects,6,3,2.0
2016-9,E06000021,Vehicles,1,1,1.0
2016-9,E06000022,Abandoned Vehicles & Parking,2,2,1.0
2016-9,E06000022,Environmental Health,2,2,1.0
2016-9,E06000022,Other,1,1,1.0
2016-9,E06000022,Road Safety & Defects,9,7,1.2857142857142858
2016-9,E06000022,Vehicles,1,1,1.0
2016-9,E06000023,Abandoned Vehicles & Parking,11,10,1.1
2016-9,E06000023,Access,12,9,1.3333333333333333
2016-9,E06000023,Environmental Disruptions,7,7,1.0
2016-9,E06000023,Environmental Health,118,69,1.710144927536232
2016-9,E06000023,Incivilities,4,4,1.0
2016-9,E06000023,Other,24,16,1.5
2016-9,E06000023,Public Space,12,9,1.3333333333333333
2016-9,E06000023,Road Safety & Defects,43,31,1.3870967741935485
2016-9,E06000023,Vehicles,4,4,1.0
2016-9,E06000024,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000024,Environmental Health,7,4,1.75
2016-9,E06000024,Other,1,1,1.0
2016-9,E06000024,Road Safety & Defects,11,9,1.2222222222222223
2016-9,E06000024,Vehicles,1,1,1.0
2016-9,E06000025,Abandoned Vehicles & Parking,1,1,1.0
2016-9,E06000025,Environmental Disruptions,2,2,1.0
2016-9,E06000025,Environmental Health,7,6,1.1666666666666667
