period,LAD,SHEF_C_CODE,report_count,user_count,average
2014-2,,C3,2,1,2.0
2014-2,,C5,1,1,1.0
2014-2,,C7,14,13,1.0769230769230769
2014-2,,C8,1,1,1.0
2014-2,E06000001,C7,6,3,2.0
2014-2,E06000002,C3,5,1,5.0
2014-2,E06000002,C5,1,1,1.0
2014-2,E06000002,C7,5,4,1.25
2014-2,E06000003,C3,1,1,1.0
2014-2,E06000003,C5,1,1,1.0
2014-2,E06000003,C7,5,4,1.25
2014-2,E06000003,C8,1,1,1.0
2014-2,E06000004,C7,3,3,1.0
2014-2,E06000005,C5,1,1,1.0
2014-2,E06000005,C7,5,5,1.0
2014-2,E06000006,C3,3,3,1.0
2014-2,E06000006,C5,1,1,1.0
2014-2,E06000006,C6,1,1,1.0
2014-2,E06000006,C7,11,9,1.2222222222222223
2014-2,E06000006,C8,1,1,1.0
2014-2,E06000007,C2,1,1,1.0
2014-2,E06000007,C3,5,5,1.0
2014-2,E06000007,C5,1,1,1.0
2014-2,E06000007,C7,25,17,1.4705882352941178
2014-2,E06000008,C3,4,4,1.0
2014-2,E06000008,C4,1,1,1.0
2014-2,E06000008,C5,4,4,1.0
2014-2,E06000008,C7,20,14,1.4285714285714286
2014-2,E06000008,C8,1,1,1.0
2014-2,E06000009,C3,1,1,1.0
2014-2,E06000009,C5,1,1,1.0
2014-2,E06000009,C7,3,2,1.5
2014-2,E06000010,C3,11,1,11.0
2014-2,E06000010,C7,19,7,2.7142857142857144
2014-2,E06000011,C3,2,2,1.0
2014-2,E06000011,C5,1,1,1.0
2014-2,E06000011,C7,32,13,2.4615384615384617
2014-2,E06000012,C3,4,3,1.3333333333333333
2014-2,E06000012,C5,1,1,1.0
2014-2,E06000012,C7,4,2,2.0
2014-2,E06000013,C1,1,1,1.0
2014-2,E06000013,C3,2,1,2.0
2014-2,E06000013,C5,7,1,7.0
2014-2,E06000013,C7,8,6,1.3333333333333333
2014-2,E06000014,C3,3,3,1.0
2014-2,E06000014,C5,1,1,1.0
2014-2,E06000014,C7,14,13,1.0769230769230769
2014-2,E06000015,C3,2,2,1.0
2014-2,E06000015,C5,2,2,1.0
2014-2,E06000015,C6,1,1,1.0
2014-2,E06000015,C7,5,3,1.6666666666666667
2014-2,E06000016,C7,6,4,1.5
2014-2,E06000017,C7,4,1,4.0
2014-2,E06000018,C2,1,1,1.0
2014-2,E06000018,C3,6,6,1.0
2014-2,E06000018,C4,2,2,1.0
2014-2,E06000018,C6,1,1,1.0
2014-2,E06000018,C7,7,6,1.1666666666666667
2014-2,E06000019,C1,1,1,1.0
2014-2,E06000019,C3,2,2,1.0
2014-2,E06000019,C5,2,2,1.0
2014-2,E06000019,C7,113,54,2.0925925925925926
2014-2,E06000020,C3,1,1,1.0
2014-2,E06000020,C5,1,1,1.0
2014-2,E06000020,C7,9,7,1.2857142857142858
2014-2,E06000021,C3,4,2,2.0
2014-2,E06000021,C5,2,1,2.0
2014-2,E06000021,C7,39,19,2.0526315789473686
2014-2,E06000022,C3,7,7,1.0
2014-2,E06000022,C7,45,28,1.6071428571428572
2014-2,E06000022,C8,4,2,2.0
2014-2,E06000023,C2,1,1,1.0
2014-2,E06000023,C3,14,11,1.2727272727272727
2014-2,E06000023,C4,1,1,1.0
2014-2,E06000023,C5,4,4,1.0
2014-2,E06000023,C6,1,1,1.0
2014-2,E06000023,C7,51,37,1.3783783783783783
2014-2,E06000023,C8,1,1,1.0
2014-2,E06000024,C5,1,1,1.0
2014-2,E06000024,C7,44,25,1.76
2014-2,E06000025,C2,1,1,1.0
2014-2,E06000025,C5,1,1,1.0
2014-2,E06000025,C7,43,28,1.5357142857142858
2014-2,E06000026,C1,1,1,1.0
2014-2,E06000026,C2,2,2,1.0
2014-2,E06000026,C3,9,6,1.5
2014-2,E06000026,C5,3,3,1.0
