period,LAD,SHEF_C,report_count,user_count,average
2014-3,E06000001,Road Safety & Defects,2,1,2.0
2014-3,E06000002,Environmental Disruptions,2,2,1.0
2014-3,E06000002,Environmental Health,1,1,1.0
2014-3,E06000002,Road Safety & Defects,5,5,1.0
2014-3,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000003,Road Safety & Defects,4,4,1.0
2014-3,E06000004,Environmental Health,7,5,1.4
2014-3,E06000004,Incivilities,1,1,1.0
2014-3,E06000004,Road Safety & Defects,5,5,1.0
2014-3,E06000005,Road Safety & Defects,2,2,1.0
2014-3,E06000006,Environmental Disruptions,1,1,1.0
2014-3,E06000006,Environmental Health,1,1,1.0
2014-3,E06000006,Road Safety & Defects,12,6,2.0
2014-3,E06000007,Environmental Health,3,3,1.0
2014-3,E06000007,Other,2,1,2.0
2014-3,E06000007,Road Safety & Defects,22,16,1.375
2014-3,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000008,Environmental Health,15,10,1.5
2014-3,E06000008,Other,3,1,3.0
2014-3,E06000008,Road Safety & Defects,26,19,1.368421052631579
2014-3,E06000008,Vehicles,1,1,1.0
2014-3,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000009,Environmental Health,5,4,1.25
2014-3,E06000009,Other,2,2,1.0
2014-3,E06000009,Road Safety & Defects,8,8,1.0
2014-3,E06000010,Environmental Disruptions,1,1,1.0
2014-3,E06000010,Environmental Health,1,1,1.0
2014-3,E06000010,Other,3,3,1.0
2014-3,E06000010,Road Safety & Defects,9,7,1.2857142857142858
2014-3,E06000011,Environmental Health,2,1,2.0
2014-3,E06000011,Other,1,1,1.0
2014-3,E06000011,Road Safety & Defects,21,13,1.6153846153846154
2014-3,E06000012,Road Safety & Defects,2,2,1.0
2014-3,E06000013,Road Safety & Defects,1,1,1.0
2014-3,E06000014,Environmental Disruptions,1,1,1.0
2014-3,E06000014,Environmental Health,5,3,1.6666666666666667
2014-3,E06000014,Incivilities,1,1,1.0
2014-3,E06000014,Road Safety & Defects,15,9,1.6666666666666667
2014-3,E06000015,Environmental Health,2,2,1.0
2014-3,E06000015,Other,2,1,2.0
2014-3,E06000015,Road Safety & Defects,14,13,1.0769230769230769
2014-3,E06000016,Other,1,1,1.0
2014-3,E06000016,Road Safety & Defects,7,7,1.0
2014-3,E06000017,Road Safety & Defects,5,2,2.5
2014-3,E06000018,Environmental Disruptions,1,1,1.0
2014-3,E06000018,Environmental Health,8,7,1.1428571428571428
2014-3,E06000018,Other,4,4,1.0
2014-3,E06000018,Public Space,1,1,1.0
2014-3,E06000018,Road Safety & Defects,5,5,1.0
2014-3,E06000019,Environmental Disruptions,1,1,1.0
2014-3,E06000019,Environmental Health,2,2,1.0
2014-3,E06000019,Other,1,1,1.0
2014-3,E06000019,Road Safety & Defects,39,27,1.4444444444444444
2014-3,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000020,Environmental Health,1,1,1.0
2014-3,E06000020,Road Safety & Defects,11,8,1.375
2014-3,E06000020,Vehicles,1,1,1.0
2014-3,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000021,Environmental Disruptions,1,1,1.0
2014-3,E06000021,Environmental Health,5,4,1.25
2014-3,E06000021,Other,4,3,1.3333333333333333
2014-3,E06000021,Road Safety & Defects,25,16,1.5625
2014-3,E06000022,Environmental Disruptions,1,1,1.0
2014-3,E06000022,Environmental Health,4,4,1.0
2014-3,E06000022,Road Safety & Defects,28,16,1.75
2014-3,E06000022,Vehicles,2,2,1.0
2014-3,E06000023,Environmental Health,16,13,1.2307692307692308
2014-3,E06000023,Incivilities,3,3,1.0
2014-3,E06000023,Other,2,2,1.0
2014-3,E06000023,Public Space,1,1,1.0
2014-3,E06000023,Road Safety & Defects,54,18,3.0
2014-3,E06000023,Vehicles,1,1,1.0
2014-3,E06000024,Environmental Health,6,3,2.0
2014-3,E06000024,Road Safety & Defects,57,23,2.4782608695652173
2014-3,E06000025,Environmental Disruptions,1,1,1.0
2014-3,E06000025,Environmental Health,3,3,1.0
2014-3,E06000025,Other,1,1,1.0
2014-3,E06000025,Road Safety & Defects,34,28,1.2142857142857142
2014-3,E06000025,Vehicles,1,1,1.0
2014-3,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000026,Environmental Health,8,6,1.3333333333333333
2014-3,E06000026,Other,3,3,1.0
2014-3,E06000026,Road Safety & Defects,124,53,2.339622641509434
2014-3,E06000026,Vehicles,1,1,1.0
2014-3,E06000027,Incivilities,1,1,1.0
2014-3,E06000027,Road Safety & Defects,5,4,1.25
2014-3,E06000028,Environmental Disruptions,1,1,1.0
2014-3,E06000028,Incivilities,3,2,1.5
2014-3,E06000028,Other,1,1,1.0
2014-3,E06000028,Road Safety & Defects,34,12,2.8333333333333335
2014-3,E06000029,Incivilities,1,1,1.0
2014-3,E06000029,Other,1,1,1.0
2014-3,E06000029,Road Safety & Defects,5,4,1.25
2014-3,E06000030,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000030,Environmental Disruptions,1,1,1.0
2014-3,E06000030,Environmental Health,7,7,1.0
2014-3,E06000030,Other,1,1,1.0
2014-3,E06000030,Public Space,2,2,1.0
2014-3,E06000030,Road Safety & Defects,12,11,1.0909090909090908
2014-3,E06000030,Vehicles,2,2,1.0
2014-3,E06000031,Abandoned Vehicles & Parking,1,1,1.0
2014-3,E06000031,Environmental Disruptions,1,1,1.0
2014-3,E06000031,Environmental Health,37,17,2.176470588235294
2014-3,E06000031,Incivilities,4,1,4.0
2014-3,E06000031,Public Space,2,2,1.0
2014-3,E06000031,Road Safety & Defects,18,13,1.3846153846153846
2014-3,E06000032,Environmental Disruptions,1,1,1.0
2014-3,E06000032,Environmental Health,16,5,3.2
2014-3,E06000032,Road Safety & Defects,5,4,1.25
2014-3,E06000033,Environmental Health,8,4,2.0
2014-3,E06000033,Other,17,4,4.25
2014-3,E06000033,Public Space,1,1,1.0
2014-3,E06000034,Environmental Disruptions,3,1,3.0
2014-3,E06000034,Road Safety & Defects,16,7,2.2857142857142856
2014-3,E06000035,Environmental Health,4,3,1.3333333333333333
2014-3,E06000035,Public Space,1,1,1.0
2014-3,E06000035,Road Safety & Defects,6,5,1.2
2014-3,E06000036,Environmental Health,1,1,1.0
2014-3,E06000036,Incivilities,2,2,1.0
2014-3,E06000036,Public Space,1,1,1.0
2014-3,E06000036,Road Safety & Defects,11,8,1.375
2014-3,E06000037,,1,1,1.0
2014-3,E06000037,Access,1,1,1.0
