period,LAD,SHEF_C,report_count,user_count,average
2017-5,E06000001,Environmental Health,8,5,1.6
2017-5,E06000001,Other,2,2,1.0
2017-5,E06000001,Road Safety & Defects,5,3,1.6666666666666667
2017-5,E06000002,Environmental Disruptions,1,1,1.0
2017-5,E06000002,Environmental Health,3,2,1.5
2017-5,E06000002,Other,5,3,1.6666666666666667
2017-5,E06000002,Public Space,1,1,1.0
2017-5,E06000002,Road Safety & Defects,7,2,3.5
2017-5,E06000003,Abandoned Vehicles & Parking,2,2,1.0
2017-5,E06000003,Environmental Health,3,3,1.0
2017-5,E06000003,Road Safety & Defects,2,2,1.0
2017-5,E06000004,Abandoned Vehicles & Parking,4,4,1.0
2017-5,E06000004,Environmental Disruptions,4,4,1.0
2017-5,E06000004,Environmental Health,10,8,1.25
2017-5,E06000004,Incivilities,4,1,4.0
2017-5,E06000004,Other,7,6,1.1666666666666667
2017-5,E06000004,Public Space,2,2,1.0
2017-5,E06000004,Road Safety & Defects,14,14,1.0
2017-5,E06000004,Vehicles,5,5,1.0
2017-5,E06000005,Environmental Disruptions,1,1,1.0
2017-5,E06000005,Environmental Health,8,4,2.0
2017-5,E06000005,Road Safety & Defects,7,4,1.75
2017-5,E06000006,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000006,Environmental Disruptions,3,3,1.0
2017-5,E06000006,Environmental Health,2,2,1.0
2017-5,E06000006,Other,3,3,1.0
2017-5,E06000006,Road Safety & Defects,6,5,1.2
2017-5,E06000006,Vehicles,3,3,1.0
2017-5,E06000007,Abandoned Vehicles & Parking,4,3,1.3333333333333333
2017-5,E06000007,Environmental Disruptions,2,2,1.0
2017-5,E06000007,Environmental Health,2,2,1.0
2017-5,E06000007,Other,3,3,1.0
2017-5,E06000007,Public Space,1,1,1.0
2017-5,E06000007,Road Safety & Defects,12,10,1.2
2017-5,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000008,Environmental Health,7,6,1.1666666666666667
2017-5,E06000008,Other,2,2,1.0
2017-5,E06000008,Road Safety & Defects,14,7,2.0
2017-5,E06000008,Vehicles,1,1,1.0
2017-5,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000009,Environmental Health,12,9,1.3333333333333333
2017-5,E06000009,Other,3,3,1.0
2017-5,E06000009,Road Safety & Defects,5,3,1.6666666666666667
2017-5,E06000010,Abandoned Vehicles & Parking,3,3,1.0
2017-5,E06000010,Environmental Disruptions,2,2,1.0
2017-5,E06000010,Environmental Health,22,8,2.75
2017-5,E06000010,Incivilities,22,2,11.0
2017-5,E06000010,Other,11,1,11.0
2017-5,E06000010,Public Space,1,1,1.0
2017-5,E06000010,Road Safety & Defects,48,7,6.857142857142857
2017-5,E06000010,Vehicles,5,4,1.25
2017-5,E06000011,,1,1,1.0
2017-5,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000011,Environmental Disruptions,1,1,1.0
2017-5,E06000011,Environmental Health,10,10,1.0
2017-5,E06000011,Incivilities,1,1,1.0
2017-5,E06000011,Other,2,2,1.0
2017-5,E06000011,Road Safety & Defects,16,12,1.3333333333333333
2017-5,E06000012,,1,1,1.0
2017-5,E06000012,Abandoned Vehicles & Parking,2,1,2.0
2017-5,E06000012,Environmental Health,7,5,1.4
2017-5,E06000012,Other,1,1,1.0
2017-5,E06000012,Road Safety & Defects,2,1,2.0
2017-5,E06000013,Environmental Health,4,4,1.0
2017-5,E06000013,Incivilities,2,1,2.0
2017-5,E06000013,Other,1,1,1.0
2017-5,E06000013,Road Safety & Defects,7,2,3.5
2017-5,E06000014,Environmental Disruptions,1,1,1.0
2017-5,E06000014,Road Safety & Defects,9,8,1.125
2017-5,E06000015,Environmental Disruptions,2,2,1.0
2017-5,E06000015,Environmental Health,23,9,2.5555555555555554
2017-5,E06000015,Public Space,1,1,1.0
2017-5,E06000015,Road Safety & Defects,10,8,1.25
2017-5,E06000015,Vehicles,1,1,1.0
2017-5,E06000016,Abandoned Vehicles & Parking,6,5,1.2
2017-5,E06000016,Environmental Health,10,8,1.25
2017-5,E06000016,Other,5,3,1.6666666666666667
2017-5,E06000016,Road Safety & Defects,11,5,2.2
2017-5,E06000016,Vehicles,1,1,1.0
2017-5,E06000017,Environmental Health,1,1,1.0
2017-5,E06000017,Road Safety & Defects,2,2,1.0
2017-5,E06000018,Abandoned Vehicles & Parking,2,2,1.0
2017-5,E06000018,Environmental Disruptions,1,1,1.0
2017-5,E06000018,Environmental Health,16,8,2.0
2017-5,E06000018,Other,3,3,1.0
2017-5,E06000018,Public Space,1,1,1.0
2017-5,E06000018,Road Safety & Defects,6,6,1.0
2017-5,E06000018,Vehicles,1,1,1.0
2017-5,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000019,Access,1,1,1.0
2017-5,E06000019,Environmental Disruptions,1,1,1.0
2017-5,E06000019,Environmental Health,1,1,1.0
2017-5,E06000019,Road Safety & Defects,41,19,2.1578947368421053
2017-5,E06000019,Vehicles,2,2,1.0
2017-5,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2017-5,E06000020,Environmental Health,4,4,1.0
2017-5,E06000020,Road Safety & Defects,4,2,2.0
