period,LAD,SHEF_C,report_count,user_count,average
2008-4,E06000001,Road Safety & Defects,1,1,1.0
2008-4,E06000002,Environmental Health,1,1,1.0
2008-4,E06000003,Environmental Health,2,1,2.0
2008-4,E06000004,Road Safety & Defects,1,1,1.0
2008-4,E06000006,Environmental Health,1,1,1.0
2008-4,E06000007,Road Safety & Defects,1,1,1.0
2008-4,E06000008,Environmental Health,2,1,2.0
2008-4,E06000008,Road Safety & Defects,1,1,1.0
2008-4,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2008-4,E06000009,Road Safety & Defects,1,1,1.0
2008-4,E06000011,Environmental Health,1,1,1.0
2008-4,E06000011,Other,1,1,1.0
2008-4,E06000011,Road Safety & Defects,10,3,3.3333333333333335
2008-4,E06000013,Public Space,1,1,1.0
2008-4,E06000014,Environmental Health,1,1,1.0
2008-4,E06000014,Incivilities,1,1,1.0
2008-4,E06000015,Incivilities,1,1,1.0
2008-4,E06000015,Road Safety & Defects,1,1,1.0
2008-4,E06000016,Environmental Health,2,2,1.0
2008-4,E06000016,Road Safety & Defects,2,2,1.0
2008-4,E06000016,Vehicles,1,1,1.0
2008-4,E06000018,Environmental Disruptions,3,1,3.0
2008-4,E06000018,Environmental Health,1,1,1.0
2008-4,E06000018,Other,5,1,5.0
2008-4,E06000018,Road Safety & Defects,8,1,8.0
2008-4,E06000019,Environmental Disruptions,1,1,1.0
2008-4,E06000020,Environmental Health,1,1,1.0
2008-4,E06000020,Road Safety & Defects,8,2,4.0
2008-4,E06000021,Environmental Health,3,3,1.0
2008-4,E06000023,Environmental Health,8,6,1.3333333333333333
2008-4,E06000023,Incivilities,3,1,3.0
2008-4,E06000023,Other,1,1,1.0
2008-4,E06000023,Road Safety & Defects,7,7,1.0
2008-4,E06000024,Abandoned Vehicles & Parking,2,2,1.0
2008-4,E06000024,Environmental Health,2,2,1.0
2008-4,E06000024,Other,1,1,1.0
2008-4,E06000024,Road Safety & Defects,4,3,1.3333333333333333
2008-4,E06000025,Road Safety & Defects,1,1,1.0
2008-4,E06000026,Environmental Health,2,2,1.0
2008-4,E06000026,Other,1,1,1.0
2008-4,E06000026,Public Space,1,1,1.0
2008-4,E06000026,Road Safety & Defects,3,3,1.0
2008-4,E06000027,Abandoned Vehicles & Parking,1,1,1.0
2008-4,E06000027,Environmental Health,1,1,1.0
2008-4,E06000028,Vehicles,1,1,1.0
2008-4,E06000029,Environmental Disruptions,1,1,1.0
2008-4,E06000029,Environmental Health,1,1,1.0
2008-4,E06000030,Environmental Health,3,2,1.5
2008-4,E06000030,Road Safety & Defects,3,2,1.5
2008-4,E06000031,Access,1,1,1.0
2008-4,E06000031,Environmental Health,4,3,1.3333333333333333
2008-4,E06000031,Incivilities,6,1,6.0
2008-4,E06000031,Public Space,1,1,1.0
