period,LAD,SHEF_C,report_count,user_count,average
2008-3,E06000002,Environmental Health,1,1,1.0
2008-3,E06000002,Road Safety & Defects,2,2,1.0
2008-3,E06000004,Other,1,1,1.0
2008-3,E06000004,Road Safety & Defects,2,2,1.0
2008-3,E06000005,Environmental Health,2,2,1.0
2008-3,E06000005,Road Safety & Defects,3,3,1.0
2008-3,E06000006,Environmental Health,3,2,1.5
2008-3,E06000006,Other,1,1,1.0
2008-3,E06000006,Road Safety & Defects,1,1,1.0
2008-3,E06000007,Environmental Disruptions,1,1,1.0
2008-3,E06000007,Environmental Health,1,1,1.0
2008-3,E06000007,Other,2,2,1.0
2008-3,E06000007,Road Safety & Defects,2,1,2.0
2008-3,E06000008,Environmental Health,2,2,1.0
2008-3,E06000009,Road Safety & Defects,2,2,1.0
2008-3,E06000010,Environmental Health,1,1,1.0
2008-3,E06000010,Road Safety & Defects,3,2,1.5
2008-3,E06000011,Environmental Health,3,3,1.0
2008-3,E06000011,Other,3,3,1.0
2008-3,E06000011,Road Safety & Defects,2,2,1.0
2008-3,E06000011,Vehicles,1,1,1.0
2008-3,E06000012,Other,1,1,1.0
2008-3,E06000012,Road Safety & Defects,1,1,1.0
2008-3,E06000013,Road Safety & Defects,1,1,1.0
2008-3,E06000014,Environmental Disruptions,1,1,1.0
2008-3,E06000014,Road Safety & Defects,2,2,1.0
2008-3,E06000014,Vehicles,1,1,1.0
2008-3,E06000015,Environmental Health,1,1,1.0
2008-3,E06000016,Environmental Health,1,1,1.0
2008-3,E06000016,Public Space,1,1,1.0
2008-3,E06000016,Road Safety & Defects,1,1,1.0
2008-3,E06000016,Vehicles,3,1,3.0
2008-3,E06000018,Environmental Health,3,2,1.5
2008-3,E06000018,Incivilities,2,1,2.0
2008-3,E06000018,Other,1,1,1.0
2008-3,E06000018,Road Safety & Defects,3,3,1.0
2008-3,E06000019,Environmental Health,1,1,1.0
2008-3,E06000019,Incivilities,1,1,1.0
2008-3,E06000020,Road Safety & Defects,10,1,10.0
2008-3,E06000021,Other,1,1,1.0
2008-3,E06000021,Road Safety & Defects,1,1,1.0
2008-3,E06000021,Vehicles,1,1,1.0
2008-3,E06000022,Road Safety & Defects,2,2,1.0
2008-3,E06000023,Environmental Health,3,3,1.0
