period,LAD,SHEF_C,report_count,user_count,average
2017-2,E06000001,Environmental Health,5,3,1.6666666666666667
2017-2,E06000001,Road Safety & Defects,5,5,1.0
2017-2,E06000002,Environmental Health,3,3,1.0
2017-2,E06000002,Other,2,2,1.0
2017-2,E06000002,Road Safety & Defects,8,5,1.6
2017-2,E06000003,Environmental Disruptions,1,1,1.0
2017-2,E06000003,Environmental Health,2,1,2.0
2017-2,E06000003,Other,1,1,1.0
2017-2,E06000003,Road Safety & Defects,6,6,1.0
2017-2,E06000003,Vehicles,3,2,1.5
2017-2,E06000004,Abandoned Vehicles & Parking,4,4,1.0
2017-2,E06000004,Environmental Health,6,6,1.0
2017-2,E06000004,Other,3,3,1.0
2017-2,E06000004,Public Space,1,1,1.0
2017-2,E06000004,Road Safety & Defects,22,19,1.1578947368421053
2017-2,E06000004,Vehicles,1,1,1.0
2017-2,E06000005,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000005,Environmental Disruptions,1,1,1.0
2017-2,E06000005,Environmental Health,8,2,4.0
2017-2,E06000005,Incivilities,2,1,2.0
2017-2,E06000005,Other,1,1,1.0
2017-2,E06000005,Road Safety & Defects,18,8,2.25
2017-2,E06000005,Vehicles,1,1,1.0
2017-2,E06000006,Environmental Disruptions,2,2,1.0
2017-2,E06000006,Environmental Health,2,2,1.0
2017-2,E06000006,Other,1,1,1.0
2017-2,E06000006,Road Safety & Defects,4,3,1.3333333333333333
2017-2,E06000006,Vehicles,4,2,2.0
2017-2,E06000007,Environmental Disruptions,1,1,1.0
2017-2,E06000007,Environmental Health,4,3,1.3333333333333333
2017-2,E06000007,Road Safety & Defects,14,13,1.0769230769230769
2017-2,E06000008,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000008,Environmental Disruptions,2,1,2.0
2017-2,E06000008,Environmental Health,6,5,1.2
2017-2,E06000008,Other,2,2,1.0
2017-2,E06000008,Road Safety & Defects,13,12,1.0833333333333333
2017-2,E06000008,Vehicles,2,2,1.0
2017-2,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000009,Environmental Health,3,3,1.0
2017-2,E06000009,Road Safety & Defects,4,3,1.3333333333333333
2017-2,E06000009,Vehicles,3,3,1.0
2017-2,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000010,Environmental Disruptions,2,1,2.0
2017-2,E06000010,Environmental Health,54,11,4.909090909090909
2017-2,E06000010,Incivilities,8,1,8.0
2017-2,E06000010,Other,3,1,3.0
2017-2,E06000010,Road Safety & Defects,39,11,3.5454545454545454
2017-2,E06000011,,4,3,1.3333333333333333
2017-2,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000011,Access,1,1,1.0
2017-2,E06000011,Environmental Disruptions,6,1,6.0
2017-2,E06000011,Environmental Health,52,8,6.5
2017-2,E06000011,Incivilities,11,1,11.0
2017-2,E06000011,Other,1,1,1.0
2017-2,E06000011,Public Space,1,1,1.0
2017-2,E06000011,Road Safety & Defects,122,20,6.1
2017-2,E06000012,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000012,Environmental Health,12,5,2.4
2017-2,E06000012,Other,5,2,2.5
2017-2,E06000012,Road Safety & Defects,9,5,1.8
2017-2,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000013,Environmental Disruptions,1,1,1.0
2017-2,E06000013,Environmental Health,15,3,5.0
2017-2,E06000013,Incivilities,1,1,1.0
2017-2,E06000013,Other,1,1,1.0
2017-2,E06000013,Road Safety & Defects,32,10,3.2
2017-2,E06000013,Vehicles,1,1,1.0
2017-2,E06000014,Environmental Disruptions,1,1,1.0
2017-2,E06000014,Environmental Health,6,6,1.0
2017-2,E06000014,Incivilities,2,2,1.0
2017-2,E06000014,Road Safety & Defects,23,8,2.875
2017-2,E06000014,Vehicles,1,1,1.0
2017-2,E06000015,Abandoned Vehicles & Parking,4,4,1.0
2017-2,E06000015,Environmental Disruptions,1,1,1.0
2017-2,E06000015,Environmental Health,64,21,3.0476190476190474
2017-2,E06000015,Incivilities,1,1,1.0
2017-2,E06000015,Other,3,3,1.0
2017-2,E06000015,Public Space,4,3,1.3333333333333333
2017-2,E06000015,Road Safety & Defects,23,14,1.6428571428571428
2017-2,E06000016,Abandoned Vehicles & Parking,4,4,1.0
2017-2,E06000016,Environmental Disruptions,1,1,1.0
2017-2,E06000016,Environmental Health,1,1,1.0
2017-2,E06000016,Incivilities,3,2,1.5
2017-2,E06000016,Road Safety & Defects,10,7,1.4285714285714286
2017-2,E06000017,Environmental Health,2,2,1.0
2017-2,E06000017,Road Safety & Defects,7,6,1.1666666666666667
2017-2,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000018,Environmental Health,33,8,4.125
2017-2,E06000018,Other,3,3,1.0
2017-2,E06000018,Road Safety & Defects,23,18,1.2777777777777777
2017-2,E06000018,Vehicles,3,3,1.0
2017-2,E06000019,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000019,Environmental Disruptions,6,2,3.0
2017-2,E06000019,Environmental Health,5,4,1.25
2017-2,E06000019,Other,1,1,1.0
2017-2,E06000019,Road Safety & Defects,72,42,1.7142857142857142
2017-2,E06000019,Vehicles,1,1,1.0
2017-2,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000020,Environmental Health,2,2,1.0
2017-2,E06000020,Other,4,4,1.0
2017-2,E06000020,Road Safety & Defects,5,2,2.5
2017-2,E06000021,Abandoned Vehicles & Parking,3,3,1.0
2017-2,E06000021,Environmental Disruptions,2,2,1.0
2017-2,E06000021,Environmental Health,8,6,1.3333333333333333
2017-2,E06000021,Other,2,2,1.0
2017-2,E06000021,Public Space,1,1,1.0
2017-2,E06000021,Road Safety & Defects,26,11,2.3636363636363638
2017-2,E06000022,Abandoned Vehicles & Parking,1,1,1.0
2017-2,E06000022,Environmental Disruptions,1,1,1.0
2017-2,E06000022,Environmental Health,6,4,1.5
2017-2,E06000022,Other,1,1,1.0
2017-2,E06000022,Road Safety & Defects,42,16,2.625
2017-2,E06000022,Vehicles,1,1,1.0
2017-2,E06000023,Abandoned Vehicles & Parking,13,12,1.0833333333333333
2017-2,E06000023,Access,10,5,2.0
2017-2,E06000023,Environmental Disruptions,9,8,1.125
2017-2,E06000023,Environmental Health,75,54,1.3888888888888888
2017-2,E06000023,Incivilities,4,4,1.0
2017-2,E06000023,Other,18,17,1.0588235294117647
2017-2,E06000023,Public Space,3,2,1.5
2017-2,E06000023,Road Safety & Defects,73,52,1.4038461538461537
2017-2,E06000023,Vehicles,8,8,1.0
2017-2,E06000024,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000024,Environmental Health,6,5,1.2
2017-2,E06000024,Other,2,2,1.0
2017-2,E06000024,Road Safety & Defects,41,28,1.4642857142857142
2017-2,E06000024,Vehicles,2,2,1.0
2017-2,E06000025,Abandoned Vehicles & Parking,3,3,1.0
2017-2,E06000025,Environmental Disruptions,2,2,1.0
2017-2,E06000025,Environmental Health,8,5,1.6
2017-2,E06000025,Incivilities,1,1,1.0
2017-2,E06000025,Other,5,5,1.0
2017-2,E06000025,Public Space,1,1,1.0
2017-2,E06000025,Road Safety & Defects,33,25,1.32
2017-2,E06000025,Vehicles,2,2,1.0
2017-2,E06000026,Abandoned Vehicles & Parking,10,8,1.25
2017-2,E06000026,Environmental Health,2,2,1.0
2017-2,E06000026,Incivilities,1,1,1.0
2017-2,E06000026,Other,1,1,1.0
2017-2,E06000026,Road Safety & Defects,10,9,1.1111111111111112
2017-2,E06000026,Vehicles,2,2,1.0
2017-2,E06000027,Environmental Health,3,3,1.0
2017-2,E06000027,Incivilities,1,1,1.0
2017-2,E06000027,Other,4,4,1.0
2017-2,E06000027,Road Safety & Defects,4,4,1.0
2017-2,E06000027,Vehicles,1,1,1.0
2017-2,E06000028,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000028,Environmental Health,10,10,1.0
2017-2,E06000028,Incivilities,2,2,1.0
2017-2,E06000028,Other,7,6,1.1666666666666667
2017-2,E06000028,Road Safety & Defects,15,12,1.25
2017-2,E06000029,Environmental Disruptions,1,1,1.0
2017-2,E06000029,Environmental Health,2,2,1.0
2017-2,E06000029,Road Safety & Defects,15,3,5.0
2017-2,E06000029,Vehicles,1,1,1.0
2017-2,E06000030,Abandoned Vehicles & Parking,8,7,1.1428571428571428
2017-2,E06000030,Environmental Health,3,3,1.0
2017-2,E06000030,Road Safety & Defects,18,12,1.5
2017-2,E06000030,Vehicles,1,1,1.0
2017-2,E06000031,Abandoned Vehicles & Parking,2,2,1.0
2017-2,E06000031,Environmental Disruptions,3,3,1.0
2017-2,E06000031,Environmental Health,22,16,1.375
2017-2,E06000031,Other,3,2,1.5
2017-2,E06000031,Public Space,2,2,1.0
2017-2,E06000031,Road Safety & Defects,38,19,2.0
2017-2,E06000031,Vehicles,2,2,1.0
2017-2,E06000032,Abandoned Vehicles & Parking,5,5,1.0
2017-2,E06000032,Environmental Health,91,25,3.64
2017-2,E06000032,Incivilities,1,1,1.0
2017-2,E06000032,Other,3,3,1.0
2017-2,E06000032,Public Space,2,1,2.0
2017-2,E06000032,Road Safety & Defects,19,13,1.4615384615384615
2017-2,E06000032,Vehicles,13,11,1.1818181818181819
2017-2,E06000033,Abandoned Vehicles & Parking,3,3,1.0
2017-2,E06000033,Environmental Health,9,6,1.5
2017-2,E06000033,Other,13,6,2.1666666666666665
2017-2,E06000033,Public Space,1,1,1.0
2017-2,E06000033,Vehicles,2,2,1.0
2017-2,E06000034,Abandoned Vehicles & Parking,3,2,1.5
2017-2,E06000034,Other,1,1,1.0
2017-2,E06000034,Public Space,1,1,1.0
2017-2,E06000034,Road Safety & Defects,19,12,1.5833333333333333
2017-2,E06000034,Vehicles,2,2,1.0
2017-2,E06000035,Abandoned Vehicles & Parking,8,5,1.6
2017-2,E06000035,Environmental Health,12,9,1.3333333333333333
2017-2,E06000035,Other,1,1,1.0
2017-2,E06000035,Road Safety & Defects,11,8,1.375
2017-2,E06000035,Vehicles,2,2,1.0
2017-2,E06000036,Environmental Health,4,4,1.0
2017-2,E06000036,Incivilities,1,1,1.0
2017-2,E06000036,Other,3,3,1.0
2017-2,E06000036,Road Safety & Defects,18,16,1.125
2017-2,E06000036,Vehicles,1,1,1.0
2017-2,E06000037,,1,1,1.0
2017-2,E06000037,Access,16,10,1.6
2017-2,E06000037,Environmental Health,4,4,1.0
2017-2,E06000037,Road Safety & Defects,62,25,2.48
2017-2,E06000038,Abandoned Vehicles & Parking,3,3,1.0
2017-2,E06000038,Environmental Disruptions,1,1,1.0
2017-2,E06000038,Environmental Health,11,11,1.0
2017-2,E06000038,Other,9,9,1.0
2017-2,E06000038,Road Safety & Defects,41,31,1.3225806451612903
2017-2,E06000038,Vehicles,6,6,1.0
2017-2,E06000039,Abandoned Vehicles & Parking,3,2,1.5
2017-2,E06000039,Environmental Disruptions,1,1,1.0
2017-2,E06000039,Environmental Health,9,4,2.25
2017-2,E06000039,Incivilities,1,1,1.0
2017-2,E06000039,Other,2,2,1.0
2017-2,E06000039,Public Space,1,1,1.0
2017-2,E06000039,Road Safety & Defects,8,5,1.6
2017-2,E06000040,Abandoned Vehicles & Parking,5,5,1.0
2017-2,E06000040,Environmental Disruptions,3,3,1.0
2017-2,E06000040,Environmental Health,12,12,1.0
2017-2,E06000040,Other,3,3,1.0
2017-2,E06000040,Road Safety & Defects,40,26,1.5384615384615385
