period,LAD,SHEF_C_CODE,report_count,user_count,average
2015-10,,C2,1,1,1.0
2015-10,,C3,4,4,1.0
2015-10,,C4,1,1,1.0
2015-10,,C5,7,7,1.0
2015-10,,C7,15,14,1.0714285714285714
2015-10,,C8,1,1,1.0
2015-10,E06000002,C2,1,1,1.0
2015-10,E06000002,C3,1,1,1.0
2015-10,E06000002,C5,1,1,1.0
2015-10,E06000002,C7,2,2,1.0
2015-10,E06000003,C5,1,1,1.0
2015-10,E06000003,C7,1,1,1.0
2015-10,E06000003,C8,1,1,1.0
2015-10,E06000004,C3,4,3,1.3333333333333333
2015-10,E06000004,C4,1,1,1.0
2015-10,E06000004,C5,1,1,1.0
2015-10,E06000004,C7,20,14,1.4285714285714286
2015-10,E06000004,C8,1,1,1.0
2015-10,E06000005,C3,2,2,1.0
2015-10,E06000005,C4,2,1,2.0
2015-10,E06000005,C7,3,3,1.0
2015-10,E06000005,C8,1,1,1.0
2015-10,E06000006,C2,1,1,1.0
2015-10,E06000006,C6,2,1,2.0
2015-10,E06000006,C7,4,3,1.3333333333333333
2015-10,E06000006,C8,2,2,1.0
2015-10,E06000007,C2,3,3,1.0
2015-10,E06000007,C7,13,10,1.3
2015-10,E06000007,C8,1,1,1.0
2015-10,E06000008,C2,1,1,1.0
2015-10,E06000008,C3,11,8,1.375
2015-10,E06000008,C5,3,3,1.0
2015-10,E06000008,C7,10,8,1.25
2015-10,E06000008,C8,2,2,1.0
2015-10,E06000009,C3,4,3,1.3333333333333333
2015-10,E06000009,C5,2,2,1.0
2015-10,E06000009,C6,1,1,1.0
2015-10,E06000009,C7,6,4,1.5
2015-10,E06000009,C8,3,3,1.0
2015-10,E06000010,,1,1,1.0
2015-10,E06000010,C2,1,1,1.0
2015-10,E06000010,C3,20,8,2.5
2015-10,E06000010,C4,11,1,11.0
2015-10,E06000010,C5,1,1,1.0
2015-10,E06000010,C6,3,2,1.5
2015-10,E06000010,C7,20,11,1.8181818181818181
2015-10,E06000010,C8,2,2,1.0
2015-10,E06000011,C1,3,3,1.0
2015-10,E06000011,C2,4,4,1.0
2015-10,E06000011,C3,7,4,1.75
2015-10,E06000011,C4,2,1,2.0
2015-10,E06000011,C5,3,3,1.0
2015-10,E06000011,C6,1,1,1.0
2015-10,E06000011,C7,45,8,5.625
2015-10,E06000011,C8,1,1,1.0
2015-10,E06000012,C3,5,2,2.5
2015-10,E06000012,C7,3,1,3.0
2015-10,E06000012,C8,2,2,1.0
2015-10,E06000013,C2,1,1,1.0
2015-10,E06000013,C3,7,3,2.3333333333333335
2015-10,E06000013,C7,6,2,3.0
2015-10,E06000014,C2,2,2,1.0
2015-10,E06000014,C3,18,2,9.0
2015-10,E06000014,C4,1,1,1.0
2015-10,E06000014,C5,5,2,2.5
2015-10,E06000014,C6,4,1,4.0
2015-10,E06000014,C7,39,13,3.0
2015-10,E06000014,C8,1,1,1.0
2015-10,E06000015,C2,2,2,1.0
2015-10,E06000015,C5,3,3,1.0
2015-10,E06000015,C7,5,5,1.0
2015-10,E06000015,C8,1,1,1.0
2015-10,E06000016,C3,2,1,2.0
2015-10,E06000016,C5,1,1,1.0
2015-10,E06000016,C7,10,7,1.4285714285714286
2015-10,E06000016,C8,1,1,1.0
2015-10,E06000018,C3,6,5,1.2
2015-10,E06000018,C4,4,2,2.0
2015-10,E06000018,C5,2,2,1.0
2015-10,E06000018,C6,1,1,1.0
2015-10,E06000018,C7,9,5,1.8
2015-10,E06000019,C2,1,1,1.0
2015-10,E06000019,C3,4,4,1.0
