lad,SHEF_C_CODE,reports,unique_users,average_per_user
E07000128,C1,1,1,1.0
E09000022,C1,1,1,1.0
E06000018,C2,1,1,1.0
E06000042,C2,1,1,1.0
E06000050,C2,1,1,1.0
E06000054,C2,1,1,1.0
E06000056,C2,1,1,1.0
E06000060,C2,2,2,1.0
E07000012,C2,1,1,1.0
E07000070,C2,1,1,1.0
E07000078,C2,2,2,1.0
E07000114,C2,1,1,1.0
E07000128,C2,1,1,1.0
E07000147,C2,2,2,1.0
E07000174,C2,1,1,1.0
E07000179,C2,1,1,1.0
E07000180,C2,1,1,1.0
E07000209,C2,1,1,1.0
E07000212,C2,1,1,1.0
E07000226,C2,1,1,1.0
E07000228,C2,1,1,1.0
E07000237,C2,1,1,1.0
E07000242,C2,3,3,1.0
E08000005,C2,1,1,1.0
E08000007,C2,1,1,1.0
E08000010,C2,1,1,1.0
E08000016,C2,1,1,1.0
E08000024,C2,3,2,1.5
E08000026,C2,2,2,1.0
E08000033,C2,1,1,1.0
E08000035,C2,2,2,1.0
E09000003,C2,1,1,1.0
E09000008,C2,1,1,1.0
E09000022,C2,1,1,1.0
E09000032,C2,1,1,1.0
S12000014,C2,2,2,1.0
W06000004,C2,2,2,1.0
E06000006,C3,1,1,1.0
E06000009,C3,1,1,1.0
E06000015,C3,1,1,1.0
E06000021,C3,3,2,1.5
E06000022,C3,1,1,1.0
E06000023,C3,5,5,1.0
E06000024,C3,1,1,1.0
E06000026,C3,1,1,1.0
E06000034,C3,1,1,1.0
E06000035,C3,2,1,2.0
E06000042,C3,3,2,1.5
E06000043,C3,4,3,1.3333333333333333
E06000045,C3,1,1,1.0
E06000047,C3,1,1,1.0
E06000050,C3,1,1,1.0
E06000052,C3,1,1,1.0
E06000054,C3,1,1,1.0
E06000055,C3,1,1,1.0
E06000058,C3,1,1,1.0
E07000012,C3,3,2,1.5
E07000032,C3,1,1,1.0
E07000036,C3,1,1,1.0
E07000062,C3,3,3,1.0
E07000064,C3,1,1,1.0
E07000066,C3,1,1,1.0
E07000078,C3,2,2,1.0
E07000079,C3,1,1,1.0
E07000084,C3,1,1,1.0
E07000086,C3,1,1,1.0
E07000093,C3,1,1,1.0
E07000098,C3,1,1,1.0
E07000103,C3,1,1,1.0
E07000105,C3,1,1,1.0
E07000106,C3,2,2,1.0
E07000110,C3,1,1,1.0
E07000113,C3,1,1,1.0
E07000114,C3,3,3,1.0
E07000118,C3,1,1,1.0
E07000119,C3,1,1,1.0
E07000132,C3,1,1,1.0
E07000141,C3,1,1,1.0
E07000145,C3,4,4,1.0
E07000147,C3,5,4,1.25
E07000148,C3,1,1,1.0
E07000149,C3,1,1,1.0
E07000170,C3,2,1,2.0
E07000177,C3,1,1,1.0
E07000179,C3,1,1,1.0
E07000207,C3,2,2,1.0
E07000211,C3,2,2,1.0
E07000216,C3,1,1,1.0
E07000218,C3,1,1,1.0
E07000228,C3,1,1,1.0
E07000241,C3,2,2,1.0
E07000244,C3,1,1,1.0
E08000003,C3,2,2,1.0
E08000005,C3,1,1,1.0
E08000010,C3,2,2,1.0
E08000014,C3,1,1,1.0
E08000015,C3,1,1,1.0
E08000016,C3,3,2,1.5
E08000018,C3,6,2,3.0
E08000019,C3,1,1,1.0
E08000021,C3,1,1,1.0
E08000026,C3,1,1,1.0
E08000032,C3,2,2,1.0
E08000034,C3,3,3,1.0
E08000035,C3,1,1,1.0
E09000003,C3,1,1,1.0
E09000006,C3,1,1,1.0
E09000009,C3,2,2,1.0
E09000010,C3,4,1,4.0
E09000012,C3,4,3,1.3333333333333333
E09000013,C3,2,2,1.0
E09000014,C3,2,2,1.0
E09000016,C3,1,1,1.0
E09000018,C3,1,1,1.0
E09000019,C3,8,3,2.6666666666666665
E09000021,C3,3,3,1.0
E09000022,C3,6,6,1.0
E09000023,C3,1,1,1.0
E09000024,C3,2,2,1.0
E09000026,C3,4,4,1.0
E09000028,C3,3,2,1.5
E09000029,C3,1,1,1.0
E09000030,C3,1,1,1.0
E09000031,C3,5,5,1.0
E09000032,C3,2,2,1.0
S12000014,C3,2,2,1.0
S12000036,C3,4,4,1.0
S12000038,C3,1,1,1.0
S12000042,C3,1,1,1.0
S12000047,C3,1,1,1.0
S12000048,C3,2,2,1.0
S12000050,C3,1,1,1.0
W06000001,C3,2,2,1.0
W06000004,C3,1,1,1.0
W06000009,C3,2,1,2.0
W06000011,C3,1,1,1.0
W06000013,C3,1,1,1.0
W06000014,C3,2,2,1.0
W06000016,C3,1,1,1.0
E06000015,C4,1,1,1.0
E06000016,C4,1,1,1.0
E06000030,C4,1,1,1.0
E06000037,C4,1,1,1.0
E06000038,C4,4,4,1.0
E06000045,C4,2,1,2.0
E06000055,C4,1,1,1.0
E06000057,C4,1,1,1.0
E07000026,C4,1,1,1.0
E07000066,C4,1,1,1.0
E07000086,C4,1,1,1.0
E07000106,C4,1,1,1.0
E07000130,C4,1,1,1.0
E07000154,C4,1,1,1.0
E07000170,C4,1,1,1.0
E07000171,C4,1,1,1.0
E07000175,C4,1,1,1.0
E07000243,C4,2,2,1.0
E08000003,C4,1,1,1.0
E08000008,C4,1,1,1.0
E08000015,C4,1,1,1.0
E08000024,C4,1,1,1.0
E09000003,C4,4,3,1.3333333333333333
E09000008,C4,2,2,1.0
E09000009,C4,2,1,2.0
E09000011,C4,1,1,1.0
E09000012,C4,2,2,1.0
E09000017,C4,2,2,1.0
E09000019,C4,1,1,1.0
E09000024,C4,1,1,1.0
E09000031,C4,1,1,1.0
S12000011,C4,2,1,2.0
S12000014,C4,2,2,1.0
S12000034,C4,1,1,1.0
S12000036,C4,2,2,1.0
S12000050,C4,1,1,1.0
W06000013,C4,2,1,2.0
W06000015,C4,1,1,1.0
W06000016,C4,2,2,1.0
E06000023,C5,1,1,1.0
E06000030,C5,1,1,1.0
E06000031,C5,1,1,1.0
E06000045,C5,1,1,1.0
E06000047,C5,1,1,1.0
E06000050,C5,1,1,1.0
E06000055,C5,1,1,1.0
E06000056,C5,2,2,1.0
E06000058,C5,3,1,3.0
E07000012,C5,1,1,1.0
E07000029,C5,1,1,1.0
E07000032,C5,1,1,1.0
E07000071,C5,1,1,1.0
E07000078,C5,3,3,1.0
E07000082,C5,1,1,1.0
E07000083,C5,2,2,1.0
E07000087,C5,1,1,1.0
E07000093,C5,2,2,1.0
E07000098,C5,1,1,1.0
E07000103,C5,1,1,1.0
E07000113,C5,1,1,1.0
E07000114,C5,1,1,1.0
E07000116,C5,1,1,1.0
E07000122,C5,1,1,1.0
E07000132,C5,1,1,1.0
E07000143,C5,1,1,1.0
E07000145,C5,1,1,1.0
E07000149,C5,1,1,1.0
E07000152,C5,1,1,1.0
E07000174,C5,1,1,1.0
E07000177,C5,1,1,1.0
E07000194,C5,1,1,1.0
E07000195,C5,1,1,1.0
E07000210,C5,1,1,1.0
E07000222,C5,1,1,1.0
E07000226,C5,1,1,1.0
E07000241,C5,2,1,2.0
E07000242,C5,2,2,1.0
E07000243,C5,1,1,1.0
E08000003,C5,1,1,1.0
E08000010,C5,4,2,2.0
E08000015,C5,1,1,1.0
E08000016,C5,3,2,1.5
E08000017,C5,1,1,1.0
E08000018,C5,2,2,1.0
E08000026,C5,2,2,1.0
E08000028,C5,1,1,1.0
E08000029,C5,1,1,1.0
E08000032,C5,4,4,1.0
E09000004,C5,1,1,1.0
E09000007,C5,6,3,2.0
E09000008,C5,2,2,1.0
E09000009,C5,1,1,1.0
E09000012,C5,7,6,1.1666666666666667
E09000013,C5,1,1,1.0
E09000019,C5,1,1,1.0
E09000022,C5,5,4,1.25
E09000026,C5,3,3,1.0
E09000032,C5,1,1,1.0
S12000014,C5,1,1,1.0
S12000020,C5,1,1,1.0
S12000036,C5,1,1,1.0
S12000039,C5,1,1,1.0
S12000049,C5,2,1,2.0
W06000005,C5,1,1,1.0
W06000010,C5,1,1,1.0
W06000013,C5,1,1,1.0
W06000016,C5,2,2,1.0
E06000004,C6,1,1,1.0
E06000030,C6,1,1,1.0
E06000041,C6,1,1,1.0
E06000052,C6,1,1,1.0
E06000057,C6,1,1,1.0
E07000078,C6,3,3,1.0
E07000089,C6,1,1,1.0
E07000147,C6,1,1,1.0
E07000149,C6,2,2,1.0
E07000165,C6,1,1,1.0
E07000178,C6,1,1,1.0
E08000010,C6,1,1,1.0
E09000011,C6,1,1,1.0
E09000022,C6,1,1,1.0
S12000036,C6,1,1,1.0
S12000045,C6,1,1,1.0
E06000003,C7,1,1,1.0
E06000006,C7,1,1,1.0
E06000009,C7,2,2,1.0
E06000010,C7,2,2,1.0
E06000011,C7,1,1,1.0
E06000013,C7,1,1,1.0
E06000015,C7,2,2,1.0
E06000016,C7,1,1,1.0
E06000018,C7,2,2,1.0
E06000021,C7,3,2,1.5
E06000023,C7,1,1,1.0
E06000025,C7,1,1,1.0
E06000026,C7,2,2,1.0
E06000030,C7,1,1,1.0
E06000031,C7,4,2,2.0
E06000035,C7,1,1,1.0
E06000037,C7,2,1,2.0
E06000038,C7,4,4,1.0
E06000040,C7,2,2,1.0
E06000041,C7,3,2,1.5
E06000042,C7,3,3,1.0
E06000043,C7,2,2,1.0
E06000045,C7,1,1,1.0
E06000046,C7,1,1,1.0
E06000049,C7,5,3,1.6666666666666667
E06000052,C7,1,1,1.0
E06000054,C7,1,1,1.0
E06000058,C7,2,2,1.0
E06000060,C7,8,5,1.6
E07000008,C7,5,3,1.6666666666666667
E07000010,C7,1,1,1.0
E07000011,C7,1,1,1.0
E07000012,C7,4,3,1.3333333333333333
E07000030,C7,1,1,1.0
E07000032,C7,1,1,1.0
E07000035,C7,1,1,1.0
E07000041,C7,2,2,1.0
E07000044,C7,1,1,1.0
E07000064,C7,1,1,1.0
E07000065,C7,1,1,1.0
E07000066,C7,3,3,1.0
E07000068,C7,1,1,1.0
E07000076,C7,1,1,1.0
E07000078,C7,6,4,1.5
E07000079,C7,1,1,1.0
E07000082,C7,1,1,1.0
E07000083,C7,1,1,1.0
E07000085,C7,1,1,1.0
E07000086,C7,1,1,1.0
E07000090,C7,2,2,1.0
E07000093,C7,5,2,2.5
E07000094,C7,3,3,1.0
E07000095,C7,1,1,1.0
E07000096,C7,2,2,1.0
E07000098,C7,1,1,1.0
E07000099,C7,2,2,1.0
