lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000017,C1,5,5,1.0
E06000022,C1,8,8,1.0
E06000023,C1,24,21,1.1428571428571428
E06000031,C1,10,9,1.1111111111111112
E06000037,C1,10,9,1.1111111111111112
E06000060,C1,9,5,1.8
E07000061,C1,1,1,1.0
E07000062,C1,1,1,1.0
E07000064,C1,4,4,1.0
E07000065,C1,71,5,14.2
E07000068,C1,3,2,1.5
E07000072,C1,1,1,1.0
E07000075,C1,1,1,1.0
E07000077,C1,2,2,1.0
E07000078,C1,2,2,1.0
E07000081,C1,1,1,1.0
E07000085,C1,1,1,1.0
E07000089,C1,1,1,1.0
E07000094,C1,1,1,1.0
E07000096,C1,2,2,1.0
E07000098,C1,2,2,1.0
E07000099,C1,10,2,5.0
E07000102,C1,4,4,1.0
E07000103,C1,1,1,1.0
E07000136,C1,2,2,1.0
E07000137,C1,10,8,1.25
E07000138,C1,5,5,1.0
E07000139,C1,3,3,1.0
E07000140,C1,4,4,1.0
E07000141,C1,4,4,1.0
E07000142,C1,1,1,1.0
E07000143,C1,5,2,2.5
E07000144,C1,3,2,1.5
E07000146,C1,5,4,1.25
E07000147,C1,47,4,11.75
E07000149,C1,1,1,1.0
E07000150,C1,2,2,1.0
E07000151,C1,3,3,1.0
E07000152,C1,5,4,1.25
E07000153,C1,3,3,1.0
E07000154,C1,6,6,1.0
E07000155,C1,1,1,1.0
E07000177,C1,1,1,1.0
E07000179,C1,1,1,1.0
E07000202,C1,1,1,1.0
E07000207,C1,2,1,2.0
E07000210,C1,1,1,1.0
E07000211,C1,3,3,1.0
E07000212,C1,1,1,1.0
E07000213,C1,2,2,1.0
E07000214,C1,2,2,1.0
E07000216,C1,2,2,1.0
E07000218,C1,8,6,1.3333333333333333
E07000219,C1,3,3,1.0
E07000220,C1,4,4,1.0
E07000221,C1,14,10,1.4
E07000222,C1,12,11,1.0909090909090908
E07000240,C1,1,1,1.0
E07000241,C1,3,3,1.0
E07000242,C1,10,8,1.25
E07000243,C1,12,8,1.5
E08000019,C1,1,1,1.0
E09000004,C1,56,50,1.12
E09000006,C1,2,2,1.0
E09000008,C1,1,1,1.0
E09000011,C1,2,2,1.0
E09000018,C1,45,37,1.2162162162162162
E09000022,C1,3,3,1.0
E09000023,C1,5,4,1.25
E09000027,C1,1,1,1.0
E09000033,C1,1,1,1.0
W06000003,C1,1,1,1.0
W06000013,C1,1,1,1.0
E06000001,C2,5,3,1.6666666666666667
E06000003,C2,1,1,1.0
E06000004,C2,2,2,1.0
E06000007,C2,2,2,1.0
E06000008,C2,1,1,1.0
E06000010,C2,5,4,1.25
E06000011,C2,1,1,1.0
E06000013,C2,1,1,1.0
E06000015,C2,1,1,1.0
E06000016,C2,1,1,1.0
E06000017,C2,7,5,1.4
E06000019,C2,2,2,1.0
E06000021,C2,3,3,1.0
E06000022,C2,30,24,1.25
E06000023,C2,25,18,1.3888888888888888
E06000025,C2,5,4,1.25
E06000030,C2,1,1,1.0
E06000031,C2,7,5,1.4
E06000032,C2,7,6,1.1666666666666667
E06000033,C2,3,3,1.0
E06000035,C2,4,4,1.0
E06000036,C2,3,3,1.0
E06000037,C2,4,4,1.0
E06000038,C2,8,5,1.6
E06000039,C2,2,2,1.0
E06000040,C2,3,3,1.0
E06000041,C2,11,10,1.1
E06000042,C2,9,8,1.125
E06000043,C2,4,4,1.0
E06000044,C2,1,1,1.0
E06000045,C2,2,2,1.0
E06000046,C2,1,1,1.0
E06000051,C2,1,1,1.0
E06000052,C2,9,8,1.125
E06000055,C2,2,2,1.0
E06000057,C2,1,1,1.0
E06000059,C2,1,1,1.0
E06000060,C2,120,103,1.1650485436893203
E07000032,C2,1,1,1.0
E07000033,C2,1,1,1.0
E07000035,C2,1,1,1.0
E07000036,C2,4,3,1.3333333333333333
E07000037,C2,1,1,1.0
E07000038,C2,1,1,1.0
E07000043,C2,1,1,1.0
E07000044,C2,1,1,1.0
E07000045,C2,2,2,1.0
E07000061,C2,2,2,1.0
E07000062,C2,5,5,1.0
E07000063,C2,6,6,1.0
E07000064,C2,8,7,1.1428571428571428
E07000065,C2,8,7,1.1428571428571428
E07000066,C2,1,1,1.0
E07000070,C2,3,2,1.5
E07000072,C2,3,3,1.0
E07000075,C2,1,1,1.0
E07000077,C2,2,2,1.0
E07000078,C2,1,1,1.0
E07000079,C2,2,2,1.0
E07000080,C2,3,2,1.5
E07000081,C2,7,7,1.0
E07000082,C2,3,1,3.0
E07000083,C2,8,6,1.3333333333333333
E07000084,C2,4,4,1.0
E07000085,C2,2,2,1.0
E07000086,C2,1,1,1.0
E07000087,C2,2,1,2.0
E07000088,C2,1,1,1.0
E07000090,C2,1,1,1.0
E07000091,C2,1,1,1.0
E07000093,C2,1,1,1.0
E07000094,C2,4,4,1.0
E07000095,C2,1,1,1.0
E07000096,C2,13,13,1.0
E07000098,C2,7,7,1.0
E07000099,C2,1,1,1.0
E07000102,C2,15,6,2.5
E07000103,C2,2,2,1.0
E07000105,C2,2,2,1.0
E07000108,C2,2,2,1.0
E07000109,C2,2,2,1.0
E07000111,C2,3,3,1.0
E07000112,C2,3,3,1.0
E07000113,C2,2,2,1.0
E07000115,C2,1,1,1.0
E07000116,C2,6,4,1.5
E07000118,C2,1,1,1.0
E07000119,C2,1,1,1.0
E07000120,C2,1,1,1.0
E07000121,C2,1,1,1.0
E07000130,C2,2,2,1.0
E07000135,C2,1,1,1.0
E07000136,C2,4,4,1.0
E07000137,C2,22,17,1.2941176470588236
E07000138,C2,8,6,1.3333333333333333
E07000139,C2,18,16,1.125
E07000140,C2,1,1,1.0
E07000141,C2,9,9,1.0
E07000142,C2,9,7,1.2857142857142858
E07000143,C2,4,4,1.0
E07000144,C2,1,1,1.0
E07000145,C2,1,1,1.0
E07000147,C2,1,1,1.0
E07000148,C2,1,1,1.0
E07000150,C2,2,2,1.0
E07000151,C2,5,4,1.25
E07000152,C2,3,3,1.0
E07000153,C2,3,3,1.0
E07000154,C2,9,7,1.2857142857142858
E07000155,C2,11,11,1.0
E07000156,C2,4,4,1.0
E07000174,C2,1,1,1.0
E07000176,C2,3,3,1.0
E07000177,C2,46,40,1.15
E07000178,C2,11,10,1.1
