period,LAD,SHEF_C,report_count,user_count,average
2007-4,E06000002,Other,1,1,1.0
2007-4,E06000003,Environmental Disruptions,1,1,1.0
2007-4,E06000003,Other,1,1,1.0
2007-4,E06000006,Other,1,1,1.0
2007-4,E06000007,Other,1,1,1.0
2007-4,E06000007,Road Safety & Defects,2,2,1.0
2007-4,E06000008,Environmental Health,1,1,1.0
2007-4,E06000009,Environmental Health,1,1,1.0
2007-4,E06000009,Road Safety & Defects,1,1,1.0
2007-4,E06000010,Environmental Health,1,1,1.0
2007-4,E06000010,Road Safety & Defects,1,1,1.0
2007-4,E06000011,Road Safety & Defects,1,1,1.0
2007-4,E06000012,Other,1,1,1.0
2007-4,E06000012,Road Safety & Defects,1,1,1.0
2007-4,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E06000013,Incivilities,1,1,1.0
2007-4,E06000013,Road Safety & Defects,2,1,2.0
2007-4,E06000014,Incivilities,2,2,1.0
2007-4,E06000014,Road Safety & Defects,5,3,1.6666666666666667
2007-4,E06000015,Environmental Disruptions,1,1,1.0
2007-4,E06000015,Environmental Health,1,1,1.0
2007-4,E06000015,Incivilities,1,1,1.0
2007-4,E06000016,Environmental Health,2,2,1.0
2007-4,E06000016,Incivilities,3,2,1.5
2007-4,E06000018,Environmental Health,2,2,1.0
2007-4,E06000018,Incivilities,1,1,1.0
2007-4,E06000018,Road Safety & Defects,2,2,1.0
2007-4,E06000019,Environmental Health,1,1,1.0
2007-4,E06000019,Other,1,1,1.0
2007-4,E06000020,Other,1,1,1.0
2007-4,E06000020,Road Safety & Defects,6,2,3.0
2007-4,E06000021,Environmental Health,10,2,5.0
2007-4,E06000021,Other,3,2,1.5
2007-4,E06000021,Road Safety & Defects,1,1,1.0
2007-4,E06000021,Vehicles,3,1,3.0
2007-4,E06000022,Environmental Health,1,1,1.0
2007-4,E06000022,Incivilities,1,1,1.0
2007-4,E06000022,Road Safety & Defects,1,1,1.0
2007-4,E06000023,Environmental Disruptions,1,1,1.0
2007-4,E06000023,Environmental Health,3,3,1.0
2007-4,E06000023,Incivilities,1,1,1.0
2007-4,E06000023,Other,2,2,1.0
2007-4,E06000023,Road Safety & Defects,3,3,1.0
2007-4,E06000024,Environmental Health,1,1,1.0
2007-4,E06000024,Incivilities,1,1,1.0
2007-4,E06000024,Other,1,1,1.0
2007-4,E06000024,Public Space,1,1,1.0
2007-4,E06000024,Road Safety & Defects,2,2,1.0
2007-4,E06000025,Environmental Health,2,2,1.0
2007-4,E06000025,Public Space,1,1,1.0
2007-4,E06000026,Environmental Health,4,4,1.0
2007-4,E06000026,Road Safety & Defects,5,4,1.25
2007-4,E06000026,Vehicles,1,1,1.0
2007-4,E06000027,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E06000027,Environmental Health,1,1,1.0
2007-4,E06000028,Road Safety & Defects,1,1,1.0
2007-4,E06000029,Environmental Disruptions,1,1,1.0
2007-4,E06000029,Other,1,1,1.0
2007-4,E06000029,Public Space,3,1,3.0
2007-4,E06000030,Other,2,2,1.0
2007-4,E06000030,Public Space,1,1,1.0
2007-4,E06000030,Road Safety & Defects,1,1,1.0
2007-4,E06000030,Vehicles,1,1,1.0
2007-4,E06000031,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E06000031,Environmental Health,1,1,1.0
2007-4,E06000031,Incivilities,1,1,1.0
2007-4,E06000031,Road Safety & Defects,3,2,1.5
2007-4,E06000031,Vehicles,2,2,1.0
2007-4,E06000032,Other,1,1,1.0
2007-4,E06000033,Other,1,1,1.0
2007-4,E06000034,Abandoned Vehicles & Parking,2,2,1.0
2007-4,E06000034,Incivilities,1,1,1.0
2007-4,E06000034,Road Safety & Defects,1,1,1.0
2007-4,E06000035,Environmental Disruptions,1,1,1.0
2007-4,E06000035,Environmental Health,1,1,1.0
2007-4,E06000035,Vehicles,1,1,1.0
2007-4,E06000036,Environmental Disruptions,1,1,1.0
2007-4,E06000036,Environmental Health,1,1,1.0
2007-4,E06000037,Environmental Disruptions,1,1,1.0
2007-4,E06000037,Road Safety & Defects,1,1,1.0
2007-4,E06000038,Environmental Disruptions,1,1,1.0
2007-4,E06000038,Incivilities,5,2,2.5
2007-4,E06000038,Road Safety & Defects,2,2,1.0
2007-4,E06000039,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E06000039,Environmental Disruptions,1,1,1.0
2007-4,E06000039,Environmental Health,1,1,1.0
2007-4,E06000039,Road Safety & Defects,1,1,1.0
2007-4,E06000040,Environmental Disruptions,1,1,1.0
2007-4,E06000040,Environmental Health,1,1,1.0
2007-4,E06000040,Road Safety & Defects,2,2,1.0
2007-4,E06000041,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E06000041,Road Safety & Defects,4,4,1.0
2007-4,E06000042,Environmental Health,2,2,1.0
2007-4,E06000042,Incivilities,1,1,1.0
2007-4,E06000042,Road Safety & Defects,1,1,1.0
2007-4,E06000043,Environmental Health,1,1,1.0
2007-4,E06000043,Road Safety & Defects,2,2,1.0
2007-4,E06000044,Environmental Health,1,1,1.0
2007-4,E06000044,Other,1,1,1.0
2007-4,E06000044,Road Safety & Defects,1,1,1.0
2007-4,E06000044,Vehicles,1,1,1.0
2007-4,E06000045,Environmental Health,1,1,1.0
2007-4,E06000045,Other,1,1,1.0
2007-4,E06000045,Vehicles,1,1,1.0
2007-4,E06000046,Road Safety & Defects,1,1,1.0
2007-4,E06000047,Environmental Health,5,5,1.0
2007-4,E06000047,Other,3,3,1.0
2007-4,E06000047,Public Space,1,1,1.0
2007-4,E06000047,Road Safety & Defects,2,2,1.0
2007-4,E06000049,Environmental Disruptions,1,1,1.0
2007-4,E06000049,Environmental Health,2,2,1.0
2007-4,E06000049,Public Space,2,1,2.0
2007-4,E06000049,Road Safety & Defects,3,3,1.0
2007-4,E06000050,Other,1,1,1.0
2007-4,E06000050,Road Safety & Defects,3,3,1.0
2007-4,E06000051,Environmental Health,1,1,1.0
2007-4,E06000051,Other,1,1,1.0
2007-4,E06000051,Public Space,1,1,1.0
2007-4,E06000052,Environmental Health,3,3,1.0
2007-4,E06000052,Incivilities,2,2,1.0
2007-4,E06000052,Other,1,1,1.0
2007-4,E06000052,Vehicles,1,1,1.0
2007-4,E06000054,Environmental Health,2,2,1.0
2007-4,E06000054,Other,2,2,1.0
2007-4,E06000054,Road Safety & Defects,4,4,1.0
2007-4,E06000055,Vehicles,1,1,1.0
2007-4,E06000056,Other,1,1,1.0
2007-4,E06000056,Road Safety & Defects,1,1,1.0
2007-4,E06000057,Environmental Health,1,1,1.0
2007-4,E06000057,Other,1,1,1.0
2007-4,E07000004,Environmental Disruptions,1,1,1.0
2007-4,E07000004,Other,1,1,1.0
2007-4,E07000004,Road Safety & Defects,4,3,1.3333333333333333
2007-4,E07000005,Abandoned Vehicles & Parking,1,1,1.0
2007-4,E07000005,Road Safety & Defects,1,1,1.0
2007-4,E07000006,Road Safety & Defects,2,1,2.0
2007-4,E07000007,Environmental Health,1,1,1.0
2007-4,E07000007,Road Safety & Defects,1,1,1.0
2007-4,E07000008,Environmental Disruptions,1,1,1.0
2007-4,E07000008,Incivilities,1,1,1.0
2007-4,E07000008,Other,1,1,1.0
2007-4,E07000008,Road Safety & Defects,14,11,1.2727272727272727
2007-4,E07000010,Road Safety & Defects,1,1,1.0
2007-4,E07000012,Environmental Disruptions,1,1,1.0
2007-4,E07000012,Other,1,1,1.0
2007-4,E07000012,Road Safety & Defects,4,4,1.0
2007-4,E07000026,Road Safety & Defects,1,1,1.0
2007-4,E07000028,Road Safety & Defects,2,2,1.0
2007-4,E07000029,Other,1,1,1.0
2007-4,E07000029,Public Space,1,1,1.0
2007-4,E07000031,Environmental Health,2,2,1.0
2007-4,E07000032,Road Safety & Defects,1,1,1.0
2007-4,E07000034,Road Safety & Defects,1,1,1.0
2007-4,E07000035,Other,1,1,1.0
2007-4,E07000036,Environmental Disruptions,1,1,1.0
2007-4,E07000036,Other,1,1,1.0
2007-4,E07000036,Road Safety & Defects,1,1,1.0
2007-4,E07000039,Environmental Health,1,1,1.0
2007-4,E07000040,Environmental Health,1,1,1.0
2007-4,E07000041,Road Safety & Defects,2,1,2.0
