period,LAD,SHEF_C,report_count,user_count,average
2013-2,E06000001,Environmental Health,1,1,1.0
2013-2,E06000001,Road Safety & Defects,6,4,1.5
2013-2,E06000002,Road Safety & Defects,8,4,2.0
2013-2,E06000003,Road Safety & Defects,7,6,1.1666666666666667
2013-2,E06000004,Environmental Health,2,2,1.0
2013-2,E06000004,Road Safety & Defects,10,7,1.4285714285714286
2013-2,E06000005,Environmental Disruptions,1,1,1.0
2013-2,E06000005,Environmental Health,4,3,1.3333333333333333
2013-2,E06000005,Road Safety & Defects,5,5,1.0
2013-2,E06000006,Environmental Health,7,4,1.75
2013-2,E06000006,Other,1,1,1.0
2013-2,E06000006,Road Safety & Defects,6,4,1.5
2013-2,E06000007,Other,2,1,2.0
2013-2,E06000007,Road Safety & Defects,31,19,1.631578947368421
2013-2,E06000008,Environmental Disruptions,1,1,1.0
2013-2,E06000008,Environmental Health,15,9,1.6666666666666667
2013-2,E06000008,Other,4,3,1.3333333333333333
2013-2,E06000008,Public Space,1,1,1.0
2013-2,E06000008,Road Safety & Defects,55,44,1.25
2013-2,E06000008,Vehicles,1,1,1.0
2013-2,E06000009,Environmental Health,3,3,1.0
2013-2,E06000009,Other,3,3,1.0
2013-2,E06000009,Road Safety & Defects,15,11,1.3636363636363635
2013-2,E06000009,Vehicles,1,1,1.0
2013-2,E06000010,Environmental Health,2,2,1.0
2013-2,E06000010,Road Safety & Defects,11,7,1.5714285714285714
2013-2,E06000010,Vehicles,1,1,1.0
2013-2,E06000011,Environmental Health,6,5,1.2
2013-2,E06000011,Other,1,1,1.0
2013-2,E06000011,Road Safety & Defects,41,26,1.5769230769230769
2013-2,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2013-2,E06000012,Environmental Health,11,4,2.75
2013-2,E06000012,Other,9,4,2.25
2013-2,E06000012,Road Safety & Defects,9,7,1.2857142857142858
2013-2,E06000013,Environmental Disruptions,1,1,1.0
2013-2,E06000013,Environmental Health,2,2,1.0
2013-2,E06000013,Road Safety & Defects,7,6,1.1666666666666667
2013-2,E06000014,Environmental Disruptions,2,2,1.0
2013-2,E06000014,Environmental Health,6,5,1.2
2013-2,E06000014,Public Space,2,1,2.0
2013-2,E06000014,Road Safety & Defects,23,15,1.5333333333333334
2013-2,E06000015,Environmental Disruptions,2,1,2.0
2013-2,E06000015,Environmental Health,1,1,1.0
2013-2,E06000015,Other,1,1,1.0
2013-2,E06000015,Road Safety & Defects,8,8,1.0
2013-2,E06000016,Abandoned Vehicles & Parking,2,2,1.0
2013-2,E06000016,Incivilities,1,1,1.0
2013-2,E06000016,Other,1,1,1.0
2013-2,E06000016,Road Safety & Defects,11,10,1.1
2013-2,E06000017,Road Safety & Defects,1,1,1.0
2013-2,E06000018,Environmental Health,7,6,1.1666666666666667
2013-2,E06000018,Incivilities,2,2,1.0
2013-2,E06000018,Other,2,2,1.0
2013-2,E06000018,Public Space,1,1,1.0
2013-2,E06000018,Road Safety & Defects,9,8,1.125
2013-2,E06000018,Vehicles,3,3,1.0
2013-2,E06000019,Abandoned Vehicles & Parking,1,1,1.0
2013-2,E06000019,Access,1,1,1.0
2013-2,E06000019,Environmental Disruptions,2,2,1.0
2013-2,E06000019,Environmental Health,3,3,1.0
2013-2,E06000019,Other,1,1,1.0
2013-2,E06000019,Road Safety & Defects,108,59,1.8305084745762712
2013-2,E06000020,Other,1,1,1.0
2013-2,E06000020,Road Safety & Defects,17,9,1.8888888888888888
2013-2,E06000021,Environmental Health,11,10,1.1
2013-2,E06000021,Other,3,3,1.0
2013-2,E06000021,Road Safety & Defects,60,23,2.608695652173913
2013-2,E06000021,Vehicles,1,1,1.0
2013-2,E06000022,Environmental Health,1,1,1.0
2013-2,E06000022,Road Safety & Defects,26,9,2.888888888888889
2013-2,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2013-2,E06000023,Environmental Disruptions,1,1,1.0
2013-2,E06000023,Environmental Health,16,14,1.1428571428571428
2013-2,E06000023,Incivilities,1,1,1.0
2013-2,E06000023,Other,3,2,1.5
2013-2,E06000023,Public Space,1,1,1.0
2013-2,E06000023,Road Safety & Defects,26,16,1.625
2013-2,E06000023,Vehicles,1,1,1.0
2013-2,E06000024,Environmental Disruptions,1,1,1.0
2013-2,E06000024,Environmental Health,3,3,1.0
2013-2,E06000024,Other,1,1,1.0
2013-2,E06000024,Road Safety & Defects,25,12,2.0833333333333335
2013-2,E06000024,Vehicles,1,1,1.0
2013-2,E06000025,Environmental Health,15,6,2.5
2013-2,E06000025,Road Safety & Defects,35,26,1.3461538461538463
2013-2,E06000026,Abandoned Vehicles & Parking,3,2,1.5
2013-2,E06000026,Environmental Disruptions,3,3,1.0
2013-2,E06000026,Environmental Health,3,3,1.0
2013-2,E06000026,Incivilities,1,1,1.0
2013-2,E06000026,Other,3,3,1.0
2013-2,E06000026,Public Space,1,1,1.0
2013-2,E06000026,Road Safety & Defects,31,20,1.55
2013-2,E06000027,Environmental Health,3,3,1.0
2013-2,E06000027,Other,1,1,1.0
2013-2,E06000027,Road Safety & Defects,9,5,1.8
2013-2,E06000028,Abandoned Vehicles & Parking,2,1,2.0
2013-2,E06000028,Environmental Health,4,3,1.3333333333333333
2013-2,E06000028,Incivilities,14,5,2.8
2013-2,E06000028,Road Safety & Defects,4,4,1.0
2013-2,E06000029,Incivilities,3,2,1.5
2013-2,E06000029,Road Safety & Defects,4,4,1.0
2013-2,E06000030,Abandoned Vehicles & Parking,2,2,1.0
2013-2,E06000030,Environmental Health,4,4,1.0
2013-2,E06000030,Road Safety & Defects,4,4,1.0
2013-2,E06000031,Environmental Disruptions,1,1,1.0
2013-2,E06000031,Environmental Health,22,14,1.5714285714285714
2013-2,E06000031,Incivilities,19,4,4.75
2013-2,E06000031,Other,5,5,1.0
2013-2,E06000031,Public Space,4,4,1.0
2013-2,E06000031,Road Safety & Defects,28,16,1.75
2013-2,E06000031,Vehicles,1,1,1.0
2013-2,E06000032,Abandoned Vehicles & Parking,1,1,1.0
2013-2,E06000032,Other,1,1,1.0
2013-2,E06000032,Road Safety & Defects,6,6,1.0
2013-2,E06000033,Environmental Health,2,2,1.0
2013-2,E06000033,Other,22,7,3.142857142857143
2013-2,E06000033,Public Space,1,1,1.0
2013-2,E06000034,Environmental Health,1,1,1.0
2013-2,E06000034,Road Safety & Defects,14,9,1.5555555555555556
2013-2,E06000035,Environmental Health,3,3,1.0
2013-2,E06000035,Road Safety & Defects,4,4,1.0
2013-2,E06000036,Abandoned Vehicles & Parking,1,1,1.0
2013-2,E06000036,Environmental Disruptions,3,2,1.5
2013-2,E06000036,Environmental Health,1,1,1.0
2013-2,E06000036,Incivilities,2,1,2.0
2013-2,E06000036,Road Safety & Defects,11,11,1.0
2013-2,E06000037,,3,3,1.0
2013-2,E06000037,Environmental Health,3,3,1.0
2013-2,E06000037,Road Safety & Defects,55,39,1.4102564102564104
2013-2,E06000038,Abandoned Vehicles & Parking,1,1,1.0
