period,LAD,SHEF_C,report_count,user_count,average
2014-5,E06000001,Environmental Health,2,2,1.0
2014-5,E06000001,Road Safety & Defects,2,2,1.0
2014-5,E06000002,Environmental Health,1,1,1.0
2014-5,E06000002,Public Space,1,1,1.0
2014-5,E06000002,Road Safety & Defects,4,3,1.3333333333333333
2014-5,E06000003,Environmental Health,1,1,1.0
2014-5,E06000003,Other,1,1,1.0
2014-5,E06000003,Road Safety & Defects,2,2,1.0
2014-5,E06000004,Other,1,1,1.0
2014-5,E06000004,Road Safety & Defects,1,1,1.0
2014-5,E06000005,Road Safety & Defects,6,5,1.2
2014-5,E06000006,Environmental Disruptions,2,2,1.0
2014-5,E06000006,Road Safety & Defects,4,3,1.3333333333333333
2014-5,E06000007,Environmental Disruptions,1,1,1.0
2014-5,E06000007,Environmental Health,1,1,1.0
2014-5,E06000007,Other,1,1,1.0
2014-5,E06000007,Road Safety & Defects,12,9,1.3333333333333333
2014-5,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000008,Environmental Health,4,4,1.0
2014-5,E06000008,Other,5,4,1.25
2014-5,E06000008,Public Space,2,2,1.0
2014-5,E06000008,Road Safety & Defects,20,16,1.25
2014-5,E06000009,Environmental Health,2,2,1.0
2014-5,E06000009,Other,1,1,1.0
2014-5,E06000009,Road Safety & Defects,5,3,1.6666666666666667
2014-5,E06000010,Environmental Disruptions,1,1,1.0
2014-5,E06000010,Environmental Health,3,2,1.5
2014-5,E06000010,Other,1,1,1.0
2014-5,E06000010,Road Safety & Defects,21,14,1.5
2014-5,E06000011,Abandoned Vehicles & Parking,2,2,1.0
2014-5,E06000011,Environmental Health,4,4,1.0
2014-5,E06000011,Other,1,1,1.0
2014-5,E06000011,Public Space,1,1,1.0
2014-5,E06000011,Road Safety & Defects,31,23,1.3478260869565217
2014-5,E06000012,Environmental Health,1,1,1.0
2014-5,E06000012,Public Space,1,1,1.0
2014-5,E06000012,Road Safety & Defects,2,2,1.0
2014-5,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000013,Environmental Health,1,1,1.0
2014-5,E06000013,Other,1,1,1.0
2014-5,E06000013,Road Safety & Defects,1,1,1.0
2014-5,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000014,Environmental Health,3,3,1.0
2014-5,E06000014,Incivilities,1,1,1.0
2014-5,E06000014,Other,1,1,1.0
2014-5,E06000014,Road Safety & Defects,10,5,2.0
2014-5,E06000015,Abandoned Vehicles & Parking,2,2,1.0
2014-5,E06000015,Other,1,1,1.0
2014-5,E06000015,Road Safety & Defects,14,11,1.2727272727272727
2014-5,E06000015,Vehicles,1,1,1.0
2014-5,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000016,Incivilities,1,1,1.0
2014-5,E06000016,Road Safety & Defects,9,8,1.125
2014-5,E06000017,Other,1,1,1.0
2014-5,E06000017,Road Safety & Defects,2,2,1.0
2014-5,E06000018,Environmental Disruptions,1,1,1.0
2014-5,E06000018,Environmental Health,4,4,1.0
2014-5,E06000018,Public Space,1,1,1.0
2014-5,E06000018,Road Safety & Defects,22,14,1.5714285714285714
2014-5,E06000019,Environmental Disruptions,1,1,1.0
2014-5,E06000019,Environmental Health,1,1,1.0
2014-5,E06000019,Other,1,1,1.0
2014-5,E06000019,Road Safety & Defects,20,14,1.4285714285714286
2014-5,E06000020,Environmental Disruptions,1,1,1.0
2014-5,E06000020,Other,1,1,1.0
2014-5,E06000020,Public Space,1,1,1.0
2014-5,E06000020,Road Safety & Defects,3,3,1.0
2014-5,E06000021,Environmental Disruptions,2,2,1.0
2014-5,E06000021,Environmental Health,8,5,1.6
2014-5,E06000021,Road Safety & Defects,15,10,1.5
2014-5,E06000022,Environmental Health,3,3,1.0
2014-5,E06000022,Public Space,1,1,1.0
2014-5,E06000022,Road Safety & Defects,12,10,1.2
2014-5,E06000023,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000023,Environmental Disruptions,3,3,1.0
2014-5,E06000023,Environmental Health,9,7,1.2857142857142858
2014-5,E06000023,Incivilities,5,5,1.0
2014-5,E06000023,Other,4,4,1.0
2014-5,E06000023,Public Space,4,3,1.3333333333333333
2014-5,E06000023,Road Safety & Defects,19,16,1.1875
2014-5,E06000024,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000024,Environmental Disruptions,1,1,1.0
2014-5,E06000024,Environmental Health,1,1,1.0
2014-5,E06000024,Other,1,1,1.0
2014-5,E06000024,Public Space,1,1,1.0
2014-5,E06000024,Road Safety & Defects,35,20,1.75
2014-5,E06000024,Vehicles,1,1,1.0
2014-5,E06000025,Environmental Disruptions,1,1,1.0
2014-5,E06000025,Environmental Health,5,4,1.25
2014-5,E06000025,Other,1,1,1.0
2014-5,E06000025,Road Safety & Defects,27,16,1.6875
2014-5,E06000026,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000026,Environmental Disruptions,2,1,2.0
2014-5,E06000026,Environmental Health,4,4,1.0
2014-5,E06000026,Other,8,5,1.6
2014-5,E06000026,Public Space,1,1,1.0
2014-5,E06000026,Road Safety & Defects,26,17,1.5294117647058822
2014-5,E06000027,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000027,Other,1,1,1.0
2014-5,E06000027,Road Safety & Defects,7,6,1.1666666666666667
2014-5,E06000028,Environmental Disruptions,2,2,1.0
2014-5,E06000028,Environmental Health,3,3,1.0
2014-5,E06000028,Incivilities,5,2,2.5
2014-5,E06000028,Road Safety & Defects,15,12,1.25
2014-5,E06000029,Road Safety & Defects,4,4,1.0
2014-5,E06000030,Environmental Disruptions,2,2,1.0
2014-5,E06000030,Environmental Health,5,3,1.6666666666666667
2014-5,E06000030,Incivilities,2,2,1.0
2014-5,E06000030,Other,2,2,1.0
2014-5,E06000030,Public Space,2,1,2.0
2014-5,E06000030,Road Safety & Defects,11,6,1.8333333333333333
2014-5,E06000031,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000031,Access,1,1,1.0
2014-5,E06000031,Environmental Disruptions,1,1,1.0
2014-5,E06000031,Environmental Health,31,10,3.1
2014-5,E06000031,Incivilities,5,2,2.5
2014-5,E06000031,Other,3,3,1.0
2014-5,E06000031,Road Safety & Defects,12,10,1.2
2014-5,E06000032,Abandoned Vehicles & Parking,3,2,1.5
2014-5,E06000032,Environmental Disruptions,2,2,1.0
2014-5,E06000032,Environmental Health,9,4,2.25
2014-5,E06000032,Other,2,2,1.0
2014-5,E06000032,Road Safety & Defects,9,6,1.5
2014-5,E06000033,Environmental Disruptions,1,1,1.0
2014-5,E06000033,Other,6,4,1.5
2014-5,E06000033,Vehicles,1,1,1.0
2014-5,E06000034,Abandoned Vehicles & Parking,2,2,1.0
2014-5,E06000034,Public Space,3,1,3.0
2014-5,E06000034,Road Safety & Defects,10,2,5.0
2014-5,E06000035,Environmental Health,2,2,1.0
2014-5,E06000035,Road Safety & Defects,6,5,1.2
2014-5,E06000036,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000036,Environmental Disruptions,1,1,1.0
2014-5,E06000036,Environmental Health,1,1,1.0
2014-5,E06000036,Incivilities,1,1,1.0
2014-5,E06000036,Road Safety & Defects,11,9,1.2222222222222223
2014-5,E06000037,Access,4,4,1.0
2014-5,E06000037,Environmental Health,2,2,1.0
2014-5,E06000037,Road Safety & Defects,12,10,1.2
2014-5,E06000038,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000038,Environmental Disruptions,1,1,1.0
2014-5,E06000038,Environmental Health,17,8,2.125
2014-5,E06000038,Incivilities,4,1,4.0
2014-5,E06000038,Other,6,3,2.0
2014-5,E06000038,Public Space,2,2,1.0
2014-5,E06000038,Road Safety & Defects,19,9,2.111111111111111
2014-5,E06000039,Public Space,1,1,1.0
2014-5,E06000039,Road Safety & Defects,6,5,1.2
2014-5,E06000040,Abandoned Vehicles & Parking,2,2,1.0
2014-5,E06000040,Environmental Disruptions,1,1,1.0
2014-5,E06000040,Environmental Health,5,5,1.0
2014-5,E06000040,Other,1,1,1.0
2014-5,E06000040,Road Safety & Defects,32,17,1.8823529411764706
2014-5,E06000040,Vehicles,1,1,1.0
2014-5,E06000041,Abandoned Vehicles & Parking,1,1,1.0
2014-5,E06000041,Environmental Disruptions,1,1,1.0
2014-5,E06000041,Environmental Health,7,6,1.1666666666666667
2014-5,E06000041,Incivilities,4,2,2.0
2014-5,E06000041,Other,4,4,1.0
2014-5,E06000041,Public Space,1,1,1.0
2014-5,E06000041,Road Safety & Defects,60,32,1.875
2014-5,E06000042,Environmental Disruptions,2,1,2.0
