lad,SHEF_C_CODE,reports,unique_users,average_per_user
E06000004,C2,1,1,1.0
E06000019,C2,1,1,1.0
E06000021,C2,1,1,1.0
E06000031,C2,3,3,1.0
E06000038,C2,1,1,1.0
E06000041,C2,2,2,1.0
E06000054,C2,1,1,1.0
E06000057,C2,2,2,1.0
E07000066,C2,1,1,1.0
E07000072,C2,1,1,1.0
E07000078,C2,3,3,1.0
E07000094,C2,2,1,2.0
E07000103,C2,1,1,1.0
E07000107,C2,1,1,1.0
E07000110,C2,1,1,1.0
E07000137,C2,1,1,1.0
E07000147,C2,1,1,1.0
E07000165,C2,1,1,1.0
E07000197,C2,1,1,1.0
E07000215,C2,1,1,1.0
E07000216,C2,1,1,1.0
E07000217,C2,1,1,1.0
E08000016,C2,2,1,2.0
E08000018,C2,2,2,1.0
E08000019,C2,1,1,1.0
E09000003,C2,1,1,1.0
E09000015,C2,1,1,1.0
E09000018,C2,1,1,1.0
E09000019,C2,2,2,1.0
E09000022,C2,2,2,1.0
E09000030,C2,1,1,1.0
E09000032,C2,1,1,1.0
E09000033,C2,1,1,1.0
S12000014,C2,2,2,1.0
S12000036,C2,1,1,1.0
S12000038,C2,2,2,1.0
E06000004,C3,1,1,1.0
E06000012,C3,2,2,1.0
E06000013,C3,1,1,1.0
E06000014,C3,1,1,1.0
E06000016,C3,1,1,1.0
E06000018,C3,2,1,2.0
E06000019,C3,2,1,2.0
E06000020,C3,1,1,1.0
E06000021,C3,3,1,3.0
E06000023,C3,6,6,1.0
E06000026,C3,3,3,1.0
E06000027,C3,1,1,1.0
E06000030,C3,3,3,1.0
E06000031,C3,4,4,1.0
E06000035,C3,1,1,1.0
E06000038,C3,1,1,1.0
E06000039,C3,1,1,1.0
E06000042,C3,4,3,1.3333333333333333
E06000043,C3,1,1,1.0
E06000050,C3,1,1,1.0
E06000052,C3,1,1,1.0
E06000054,C3,8,7,1.1428571428571428
E06000055,C3,1,1,1.0
E06000057,C3,1,1,1.0
E06000059,C3,2,2,1.0
E07000010,C3,1,1,1.0
E07000012,C3,1,1,1.0
E07000026,C3,1,1,1.0
E07000036,C3,2,1,2.0
E07000040,C3,1,1,1.0
E07000043,C3,1,1,1.0
E07000045,C3,1,1,1.0
E07000062,C3,2,2,1.0
E07000066,C3,3,2,1.5
E07000071,C3,1,1,1.0
E07000074,C3,1,1,1.0
E07000078,C3,6,5,1.2
E07000084,C3,1,1,1.0
E07000095,C3,1,1,1.0
E07000096,C3,3,3,1.0
E07000099,C3,1,1,1.0
E07000103,C3,2,2,1.0
E07000109,C3,1,1,1.0
E07000113,C3,2,2,1.0
E07000114,C3,1,1,1.0
E07000117,C3,2,1,2.0
E07000118,C3,2,2,1.0
E07000120,C3,2,2,1.0
E07000124,C3,1,1,1.0
E07000137,C3,1,1,1.0
E07000138,C3,3,2,1.5
E07000144,C3,1,1,1.0
E07000145,C3,1,1,1.0
E07000165,C3,1,1,1.0
E07000170,C3,1,1,1.0
E07000172,C3,1,1,1.0
E07000178,C3,6,2,3.0
E07000181,C3,1,1,1.0
E07000196,C3,1,1,1.0
E07000197,C3,1,1,1.0
E07000209,C3,1,1,1.0
E07000214,C3,1,1,1.0
E07000225,C3,2,2,1.0
E07000236,C3,1,1,1.0
E07000238,C3,1,1,1.0
E07000240,C3,1,1,1.0
E07000246,C3,1,1,1.0
E08000002,C3,1,1,1.0
E08000003,C3,1,1,1.0
E08000004,C3,1,1,1.0
E08000005,C3,2,2,1.0
E08000006,C3,1,1,1.0
E08000007,C3,1,1,1.0
E08000009,C3,2,2,1.0
E08000010,C3,3,3,1.0
E08000011,C3,1,1,1.0
E08000012,C3,2,2,1.0
E08000015,C3,1,1,1.0
E08000016,C3,1,1,1.0
E08000017,C3,2,2,1.0
E08000019,C3,4,4,1.0
E08000021,C3,1,1,1.0
E08000023,C3,2,2,1.0
E08000025,C3,3,3,1.0
E08000026,C3,1,1,1.0
E08000030,C3,2,1,2.0
E08000031,C3,1,1,1.0
E08000032,C3,8,7,1.1428571428571428
E08000033,C3,2,1,2.0
E08000034,C3,1,1,1.0
E08000035,C3,1,1,1.0
E08000037,C3,1,1,1.0
E09000001,C3,1,1,1.0
E09000003,C3,1,1,1.0
E09000005,C3,2,1,2.0
E09000008,C3,1,1,1.0
E09000009,C3,4,4,1.0
E09000010,C3,2,2,1.0
E09000012,C3,3,3,1.0
E09000013,C3,1,1,1.0
E09000017,C3,1,1,1.0
E09000018,C3,2,1,2.0
E09000019,C3,14,4,3.5
E09000021,C3,1,1,1.0
E09000022,C3,10,4,2.5
E09000025,C3,1,1,1.0
E09000026,C3,3,3,1.0
E09000028,C3,1,1,1.0
E09000029,C3,1,1,1.0
E09000030,C3,1,1,1.0
E09000031,C3,2,2,1.0
E09000032,C3,5,4,1.25
