period,LAD,SHEF_C,report_count,user_count,average
2011-7,E06000001,Road Safety & Defects,2,2,1.0
2011-7,E06000002,Environmental Health,3,2,1.5
2011-7,E06000002,Other,4,4,1.0
2011-7,E06000003,Environmental Health,2,2,1.0
2011-7,E06000003,Road Safety & Defects,1,1,1.0
2011-7,E06000004,Environmental Health,2,1,2.0
2011-7,E06000004,Road Safety & Defects,1,1,1.0
2011-7,E06000005,Other,2,2,1.0
2011-7,E06000005,Road Safety & Defects,3,3,1.0
2011-7,E06000006,Road Safety & Defects,1,1,1.0
2011-7,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2011-7,E06000007,Environmental Disruptions,2,2,1.0
2011-7,E06000007,Environmental Health,2,2,1.0
2011-7,E06000007,Other,2,2,1.0
2011-7,E06000007,Road Safety & Defects,3,3,1.0
2011-7,E06000007,Vehicles,2,2,1.0
2011-7,E06000008,Environmental Disruptions,2,2,1.0
2011-7,E06000008,Environmental Health,5,5,1.0
2011-7,E06000008,Incivilities,1,1,1.0
2011-7,E06000008,Other,1,1,1.0
2011-7,E06000008,Public Space,7,6,1.1666666666666667
2011-7,E06000008,Road Safety & Defects,5,5,1.0
2011-7,E06000009,Environmental Health,2,2,1.0
2011-7,E06000009,Other,3,3,1.0
2011-7,E06000009,Road Safety & Defects,3,3,1.0
2011-7,E06000010,Abandoned Vehicles & Parking,2,1,2.0
2011-7,E06000010,Environmental Disruptions,1,1,1.0
2011-7,E06000010,Environmental Health,3,2,1.5
2011-7,E06000010,Other,2,2,1.0
2011-7,E06000010,Road Safety & Defects,7,2,3.5
2011-7,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2011-7,E06000011,Environmental Health,1,1,1.0
2011-7,E06000011,Other,24,15,1.6
2011-7,E06000011,Road Safety & Defects,7,6,1.1666666666666667
2011-7,E06000012,Environmental Health,1,1,1.0
2011-7,E06000012,Other,1,1,1.0
2011-7,E06000012,Road Safety & Defects,2,2,1.0
2011-7,E06000014,Other,2,2,1.0
2011-7,E06000014,Road Safety & Defects,1,1,1.0
2011-7,E06000015,Environmental Health,5,3,1.6666666666666667
2011-7,E06000015,Road Safety & Defects,1,1,1.0
2011-7,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2011-7,E06000016,Environmental Disruptions,1,1,1.0
2011-7,E06000016,Road Safety & Defects,5,4,1.25
2011-7,E06000017,Other,1,1,1.0
2011-7,E06000017,Road Safety & Defects,1,1,1.0
2011-7,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2011-7,E06000018,Environmental Health,3,3,1.0
2011-7,E06000018,Incivilities,1,1,1.0
2011-7,E06000018,Road Safety & Defects,6,5,1.2
2011-7,E06000019,Access,1,1,1.0
2011-7,E06000019,Other,1,1,1.0
2011-7,E06000019,Road Safety & Defects,5,4,1.25
2011-7,E06000020,Environmental Health,1,1,1.0
2011-7,E06000020,Incivilities,1,1,1.0
2011-7,E06000020,Other,2,2,1.0
2011-7,E06000020,Public Space,1,1,1.0
2011-7,E06000020,Road Safety & Defects,9,7,1.2857142857142858
2011-7,E06000021,Environmental Health,4,4,1.0
2011-7,E06000021,Other,2,2,1.0
2011-7,E06000021,Road Safety & Defects,8,6,1.3333333333333333
2011-7,E06000021,Vehicles,4,2,2.0
2011-7,E06000022,Environmental Health,1,1,1.0
2011-7,E06000022,Incivilities,1,1,1.0
2011-7,E06000022,Road Safety & Defects,3,2,1.5
2011-7,E06000023,Abandoned Vehicles & Parking,1,1,1.0
2011-7,E06000023,Environmental Disruptions,1,1,1.0
2011-7,E06000023,Environmental Health,2,2,1.0
2011-7,E06000023,Incivilities,3,2,1.5
2011-7,E06000023,Other,3,3,1.0
2011-7,E06000023,Road Safety & Defects,15,12,1.25
2011-7,E06000023,Vehicles,2,2,1.0
