period,LAD,SHEF_C,report_count,user_count,average
2015-7,E06000001,Environmental Health,3,1,3.0
2015-7,E06000001,Incivilities,1,1,1.0
2015-7,E06000001,Road Safety & Defects,2,1,2.0
2015-7,E06000002,Environmental Health,1,1,1.0
2015-7,E06000002,Incivilities,2,1,2.0
2015-7,E06000002,Other,2,2,1.0
2015-7,E06000002,Road Safety & Defects,3,2,1.5
2015-7,E06000003,Environmental Health,1,1,1.0
2015-7,E06000003,Public Space,1,1,1.0
2015-7,E06000003,Road Safety & Defects,1,1,1.0
2015-7,E06000004,Abandoned Vehicles & Parking,2,2,1.0
2015-7,E06000004,Environmental Disruptions,2,2,1.0
2015-7,E06000004,Environmental Health,3,3,1.0
2015-7,E06000004,Other,2,1,2.0
2015-7,E06000004,Public Space,1,1,1.0
2015-7,E06000004,Road Safety & Defects,10,8,1.25
2015-7,E06000004,Vehicles,2,2,1.0
2015-7,E06000005,Environmental Health,2,1,2.0
2015-7,E06000005,Road Safety & Defects,3,2,1.5
2015-7,E06000006,Abandoned Vehicles & Parking,2,2,1.0
2015-7,E06000006,Environmental Disruptions,1,1,1.0
2015-7,E06000006,Environmental Health,8,5,1.6
2015-7,E06000006,Other,2,2,1.0
2015-7,E06000006,Road Safety & Defects,9,7,1.2857142857142858
2015-7,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2015-7,E06000007,Environmental Disruptions,1,1,1.0
2015-7,E06000007,Environmental Health,4,2,2.0
2015-7,E06000007,Other,2,2,1.0
2015-7,E06000007,Road Safety & Defects,19,15,1.2666666666666666
2015-7,E06000007,Vehicles,1,1,1.0
2015-7,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2015-7,E06000008,Environmental Health,11,7,1.5714285714285714
2015-7,E06000008,Other,2,1,2.0
2015-7,E06000008,Public Space,1,1,1.0
2015-7,E06000008,Road Safety & Defects,19,14,1.3571428571428572
2015-7,E06000009,Environmental Health,5,4,1.25
2015-7,E06000009,Other,2,2,1.0
2015-7,E06000009,Road Safety & Defects,6,5,1.2
2015-7,E06000009,Vehicles,3,2,1.5
2015-7,E06000010,Abandoned Vehicles & Parking,1,1,1.0
2015-7,E06000010,Environmental Disruptions,1,1,1.0
2015-7,E06000010,Environmental Health,15,11,1.3636363636363635
2015-7,E06000010,Incivilities,6,1,6.0
2015-7,E06000010,Other,15,12,1.25
2015-7,E06000010,Public Space,1,1,1.0
2015-7,E06000010,Road Safety & Defects,24,9,2.6666666666666665
2015-7,E06000011,Access,2,2,1.0
2015-7,E06000011,Environmental Disruptions,6,4,1.5
2015-7,E06000011,Environmental Health,48,27,1.7777777777777777
2015-7,E06000011,Incivilities,9,2,4.5
2015-7,E06000011,Other,201,164,1.225609756097561
2015-7,E06000011,Public Space,1,1,1.0
2015-7,E06000011,Road Safety & Defects,56,15,3.7333333333333334
2015-7,E06000012,Environmental Health,7,5,1.4
2015-7,E06000012,Other,2,2,1.0
2015-7,E06000012,Public Space,1,1,1.0
2015-7,E06000012,Road Safety & Defects,1,1,1.0
2015-7,E06000013,Access,1,1,1.0
2015-7,E06000013,Environmental Disruptions,6,2,3.0
2015-7,E06000013,Environmental Health,5,1,5.0
2015-7,E06000013,Incivilities,2,1,2.0
2015-7,E06000013,Other,2,1,2.0
2015-7,E06000013,Road Safety & Defects,9,6,1.5
2015-7,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2015-7,E06000014,Environmental Disruptions,2,2,1.0
2015-7,E06000014,Environmental Health,2,2,1.0
2015-7,E06000014,Incivilities,1,1,1.0
2015-7,E06000014,Road Safety & Defects,6,6,1.0
2015-7,E06000014,Vehicles,3,3,1.0
2015-7,E06000015,Environmental Health,2,1,2.0
2015-7,E06000015,Road Safety & Defects,6,5,1.2
2015-7,E06000016,Abandoned Vehicles & Parking,4,4,1.0
2015-7,E06000016,Environmental Disruptions,1,1,1.0
2015-7,E06000016,Environmental Health,5,5,1.0
2015-7,E06000016,Road Safety & Defects,2,2,1.0
2015-7,E06000017,Environmental Health,2,2,1.0
2015-7,E06000017,Other,1,1,1.0
2015-7,E06000017,Road Safety & Defects,64,4,16.0
2015-7,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2015-7,E06000018,Environmental Health,16,6,2.6666666666666665
2015-7,E06000018,Incivilities,1,1,1.0
2015-7,E06000018,Other,6,5,1.2
2015-7,E06000018,Public Space,2,2,1.0
