period,LAD,SHEF_C,report_count,user_count,average
2015-8,E06000001,Environmental Disruptions,1,1,1.0
2015-8,E06000001,Environmental Health,3,1,3.0
2015-8,E06000001,Public Space,1,1,1.0
2015-8,E06000001,Road Safety & Defects,1,1,1.0
2015-8,E06000002,Other,1,1,1.0
2015-8,E06000002,Road Safety & Defects,5,4,1.25
2015-8,E06000003,Environmental Health,2,2,1.0
2015-8,E06000003,Road Safety & Defects,3,3,1.0
2015-8,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000004,Environmental Disruptions,1,1,1.0
2015-8,E06000004,Environmental Health,7,3,2.3333333333333335
2015-8,E06000004,Other,10,8,1.25
2015-8,E06000004,Road Safety & Defects,30,16,1.875
2015-8,E06000005,Environmental Health,5,3,1.6666666666666667
2015-8,E06000005,Other,2,2,1.0
2015-8,E06000005,Road Safety & Defects,6,5,1.2
2015-8,E06000005,Vehicles,1,1,1.0
2015-8,E06000006,Abandoned Vehicles & Parking,4,1,4.0
2015-8,E06000006,Environmental Disruptions,2,2,1.0
2015-8,E06000006,Environmental Health,1,1,1.0
2015-8,E06000006,Other,5,3,1.6666666666666667
2015-8,E06000006,Road Safety & Defects,8,4,2.0
2015-8,E06000007,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000007,Environmental Disruptions,2,2,1.0
2015-8,E06000007,Environmental Health,1,1,1.0
2015-8,E06000007,Road Safety & Defects,7,6,1.1666666666666667
2015-8,E06000008,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000008,Environmental Health,15,12,1.25
2015-8,E06000008,Other,4,4,1.0
2015-8,E06000008,Road Safety & Defects,6,6,1.0
2015-8,E06000008,Vehicles,1,1,1.0
2015-8,E06000009,Abandoned Vehicles & Parking,3,3,1.0
2015-8,E06000009,Environmental Disruptions,1,1,1.0
2015-8,E06000009,Environmental Health,2,2,1.0
2015-8,E06000009,Public Space,1,1,1.0
2015-8,E06000009,Road Safety & Defects,7,6,1.1666666666666667
2015-8,E06000010,Abandoned Vehicles & Parking,3,3,1.0
2015-8,E06000010,Environmental Disruptions,5,3,1.6666666666666667
2015-8,E06000010,Environmental Health,28,11,2.5454545454545454
2015-8,E06000010,Incivilities,35,1,35.0
2015-8,E06000010,Other,22,19,1.1578947368421053
2015-8,E06000010,Road Safety & Defects,36,11,3.272727272727273
2015-8,E06000011,Access,3,2,1.5
2015-8,E06000011,Environmental Disruptions,1,1,1.0
2015-8,E06000011,Environmental Health,30,16,1.875
2015-8,E06000011,Incivilities,5,1,5.0
2015-8,E06000011,Other,181,118,1.5338983050847457
2015-8,E06000011,Road Safety & Defects,55,14,3.9285714285714284
2015-8,E06000011,Vehicles,1,1,1.0
2015-8,E06000012,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000012,Environmental Health,7,4,1.75
2015-8,E06000012,Other,1,1,1.0
2015-8,E06000012,Road Safety & Defects,3,3,1.0
2015-8,E06000013,Environmental Health,16,5,3.2
2015-8,E06000013,Incivilities,3,2,1.5
2015-8,E06000013,Other,2,2,1.0
2015-8,E06000013,Road Safety & Defects,4,1,4.0
2015-8,E06000013,Vehicles,1,1,1.0
2015-8,E06000014,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000014,Environmental Disruptions,3,2,1.5
2015-8,E06000014,Environmental Health,3,3,1.0
2015-8,E06000014,Incivilities,1,1,1.0
2015-8,E06000014,Other,1,1,1.0
2015-8,E06000014,Public Space,1,1,1.0
2015-8,E06000014,Road Safety & Defects,10,10,1.0
2015-8,E06000014,Vehicles,4,2,2.0
2015-8,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000015,Environmental Disruptions,1,1,1.0
2015-8,E06000015,Road Safety & Defects,6,6,1.0
2015-8,E06000016,Environmental Health,4,4,1.0
2015-8,E06000016,Other,3,3,1.0
2015-8,E06000016,Road Safety & Defects,7,5,1.4
2015-8,E06000016,Vehicles,2,2,1.0
2015-8,E06000017,Environmental Disruptions,1,1,1.0
2015-8,E06000017,Environmental Health,1,1,1.0
2015-8,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000018,Environmental Disruptions,1,1,1.0
2015-8,E06000018,Environmental Health,16,7,2.2857142857142856
2015-8,E06000018,Other,5,3,1.6666666666666667
2015-8,E06000018,Public Space,1,1,1.0
2015-8,E06000018,Road Safety & Defects,8,7,1.1428571428571428
2015-8,E06000019,Environmental Health,4,3,1.3333333333333333
2015-8,E06000019,Other,4,4,1.0
2015-8,E06000019,Public Space,1,1,1.0
2015-8,E06000019,Road Safety & Defects,7,5,1.4
2015-8,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000020,Environmental Disruptions,2,2,1.0
2015-8,E06000020,Environmental Health,1,1,1.0
2015-8,E06000020,Incivilities,1,1,1.0
2015-8,E06000020,Public Space,2,2,1.0
2015-8,E06000020,Road Safety & Defects,6,6,1.0
2015-8,E06000020,Vehicles,1,1,1.0
2015-8,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000021,Environmental Disruptions,4,4,1.0
2015-8,E06000021,Environmental Health,8,6,1.3333333333333333
2015-8,E06000021,Incivilities,1,1,1.0
2015-8,E06000021,Other,6,5,1.2
2015-8,E06000021,Road Safety & Defects,11,10,1.1
2015-8,E06000022,Abandoned Vehicles & Parking,2,2,1.0
2015-8,E06000022,Environmental Disruptions,1,1,1.0
2015-8,E06000022,Environmental Health,5,4,1.25
2015-8,E06000022,Other,2,2,1.0
2015-8,E06000022,Road Safety & Defects,11,10,1.1
2015-8,E06000023,Abandoned Vehicles & Parking,2,2,1.0
2015-8,E06000023,Environmental Disruptions,3,3,1.0
2015-8,E06000023,Environmental Health,25,17,1.4705882352941178
2015-8,E06000023,Other,4,4,1.0
2015-8,E06000023,Road Safety & Defects,26,17,1.5294117647058822
2015-8,E06000023,Vehicles,2,2,1.0
2015-8,E06000024,Abandoned Vehicles & Parking,2,2,1.0
2015-8,E06000024,Environmental Disruptions,1,1,1.0
2015-8,E06000024,Environmental Health,6,5,1.2
2015-8,E06000024,Incivilities,1,1,1.0
2015-8,E06000024,Other,3,3,1.0
2015-8,E06000024,Road Safety & Defects,11,6,1.8333333333333333
2015-8,E06000024,Vehicles,1,1,1.0
2015-8,E06000025,Abandoned Vehicles & Parking,6,4,1.5
2015-8,E06000025,Environmental Disruptions,2,2,1.0
2015-8,E06000025,Environmental Health,9,8,1.125
2015-8,E06000025,Other,4,2,2.0
2015-8,E06000025,Road Safety & Defects,11,9,1.2222222222222223
2015-8,E06000025,Vehicles,2,2,1.0
2015-8,E06000026,Environmental Disruptions,4,4,1.0
2015-8,E06000026,Environmental Health,1,1,1.0
2015-8,E06000026,Incivilities,1,1,1.0
2015-8,E06000026,Other,2,1,2.0
2015-8,E06000026,Public Space,2,1,2.0
2015-8,E06000026,Road Safety & Defects,11,8,1.375
2015-8,E06000026,Vehicles,2,2,1.0
2015-8,E06000027,Environmental Health,2,2,1.0
2015-8,E06000027,Incivilities,1,1,1.0
2015-8,E06000027,Other,2,2,1.0
2015-8,E06000027,Road Safety & Defects,4,4,1.0
2015-8,E06000028,Environmental Health,5,5,1.0
2015-8,E06000028,Incivilities,2,2,1.0
2015-8,E06000028,Other,4,4,1.0
2015-8,E06000028,Road Safety & Defects,20,14,1.4285714285714286
2015-8,E06000029,Abandoned Vehicles & Parking,1,1,1.0
2015-8,E06000029,Environmental Disruptions,2,2,1.0
2015-8,E06000029,Environmental Health,2,2,1.0
2015-8,E06000029,Incivilities,1,1,1.0
2015-8,E06000029,Public Space,1,1,1.0
2015-8,E06000029,Road Safety & Defects,4,4,1.0
2015-8,E06000030,Abandoned Vehicles & Parking,2,2,1.0
2015-8,E06000030,Environmental Health,2,1,2.0
2015-8,E06000030,Other,1,1,1.0
