period,LAD,SHEF_C,report_count,user_count,average
2014-7,E06000001,Environmental Disruptions,2,2,1.0
2014-7,E06000001,Environmental Health,3,3,1.0
2014-7,E06000001,Road Safety & Defects,6,6,1.0
2014-7,E06000002,Environmental Health,3,2,1.5
2014-7,E06000002,Public Space,1,1,1.0
2014-7,E06000002,Road Safety & Defects,3,2,1.5
2014-7,E06000003,Abandoned Vehicles & Parking,1,1,1.0
2014-7,E06000003,Environmental Health,2,2,1.0
2014-7,E06000003,Other,1,1,1.0
2014-7,E06000003,Road Safety & Defects,4,4,1.0
2014-7,E06000004,Abandoned Vehicles & Parking,5,4,1.25
2014-7,E06000004,Environmental Disruptions,7,6,1.1666666666666667
2014-7,E06000004,Environmental Health,10,8,1.25
2014-7,E06000004,Incivilities,3,2,1.5
2014-7,E06000004,Other,11,11,1.0
2014-7,E06000004,Public Space,3,3,1.0
2014-7,E06000004,Road Safety & Defects,45,42,1.0714285714285714
2014-7,E06000004,Vehicles,2,2,1.0
2014-7,E06000005,Abandoned Vehicles & Parking,2,2,1.0
2014-7,E06000005,Environmental Health,4,3,1.3333333333333333
2014-7,E06000005,Other,1,1,1.0
2014-7,E06000005,Road Safety & Defects,10,6,1.6666666666666667
2014-7,E06000006,Environmental Disruptions,1,1,1.0
2014-7,E06000006,Environmental Health,1,1,1.0
2014-7,E06000006,Other,2,2,1.0
2014-7,E06000006,Public Space,2,2,1.0
2014-7,E06000006,Road Safety & Defects,4,4,1.0
2014-7,E06000006,Vehicles,1,1,1.0
2014-7,E06000007,Environmental Disruptions,3,1,3.0
2014-7,E06000007,Environmental Health,3,3,1.0
2014-7,E06000007,Incivilities,1,1,1.0
2014-7,E06000007,Other,4,4,1.0
2014-7,E06000007,Road Safety & Defects,6,5,1.2
2014-7,E06000007,Vehicles,1,1,1.0
2014-7,E06000008,Environmental Disruptions,1,1,1.0
2014-7,E06000008,Environmental Health,9,8,1.125
2014-7,E06000008,Other,4,3,1.3333333333333333
2014-7,E06000008,Public Space,1,1,1.0
2014-7,E06000008,Road Safety & Defects,13,10,1.3
2014-7,E06000009,Abandoned Vehicles & Parking,2,2,1.0
2014-7,E06000009,Environmental Health,4,3,1.3333333333333333
2014-7,E06000009,Other,4,4,1.0
2014-7,E06000009,Road Safety & Defects,10,9,1.1111111111111112
2014-7,E06000010,Abandoned Vehicles & Parking,3,3,1.0
2014-7,E06000010,Environmental Disruptions,2,2,1.0
2014-7,E06000010,Environmental Health,17,8,2.125
2014-7,E06000010,Other,2,2,1.0
2014-7,E06000010,Public Space,2,1,2.0
2014-7,E06000010,Road Safety & Defects,29,7,4.142857142857143
2014-7,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2014-7,E06000011,Environmental Disruptions,5,2,2.5
2014-7,E06000011,Environmental Health,13,2,6.5
2014-7,E06000011,Incivilities,1,1,1.0
2014-7,E06000011,Other,4,4,1.0
2014-7,E06000011,Road Safety & Defects,75,11,6.818181818181818
2014-7,E06000012,Environmental Health,9,2,4.5
2014-7,E06000012,Road Safety & Defects,19,4,4.75
2014-7,E06000013,Environmental Health,2,2,1.0
2014-7,E06000013,Other,2,1,2.0
2014-7,E06000013,Public Space,1,1,1.0
2014-7,E06000013,Road Safety & Defects,15,2,7.5
2014-7,E06000013,Vehicles,1,1,1.0
2014-7,E06000014,Environmental Disruptions,3,2,1.5
2014-7,E06000014,Environmental Health,2,2,1.0
2014-7,E06000014,Public Space,3,3,1.0
2014-7,E06000014,Road Safety & Defects,10,6,1.6666666666666667
2014-7,E06000014,Vehicles,1,1,1.0
2014-7,E06000015,Environmental Disruptions,1,1,1.0
2014-7,E06000015,Public Space,1,1,1.0
2014-7,E06000015,Road Safety & Defects,9,6,1.5
2014-7,E06000016,Abandoned Vehicles & Parking,3,1,3.0
2014-7,E06000016,Environmental Health,5,4,1.25
2014-7,E06000016,Other,1,1,1.0
2014-7,E06000016,Public Space,1,1,1.0
2014-7,E06000016,Road Safety & Defects,15,10,1.5
2014-7,E06000017,Road Safety & Defects,2,2,1.0
2014-7,E06000018,Environmental Disruptions,1,1,1.0
2014-7,E06000018,Environmental Health,11,8,1.375
2014-7,E06000018,Incivilities,1,1,1.0
2014-7,E06000018,Other,1,1,1.0
2014-7,E06000018,Public Space,1,1,1.0
2014-7,E06000018,Road Safety & Defects,12,8,1.5
2014-7,E06000019,Access,1,1,1.0
2014-7,E06000019,Environmental Health,4,2,2.0
2014-7,E06000019,Incivilities,1,1,1.0
2014-7,E06000019,Other,1,1,1.0
2014-7,E06000019,Road Safety & Defects,21,15,1.4
2014-7,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2014-7,E06000020,Environmental Disruptions,2,2,1.0
2014-7,E06000020,Environmental Health,2,2,1.0
2014-7,E06000020,Road Safety & Defects,3,3,1.0
