period,LAD,SHEF_C,report_count,user_count,average
2011-2,E06000001,Environmental Disruptions,1,1,1.0
2011-2,E06000001,Environmental Health,2,1,2.0
2011-2,E06000001,Road Safety & Defects,2,2,1.0
2011-2,E06000002,Other,2,2,1.0
2011-2,E06000002,Road Safety & Defects,4,4,1.0
2011-2,E06000003,Road Safety & Defects,3,3,1.0
2011-2,E06000004,Environmental Health,2,2,1.0
2011-2,E06000004,Road Safety & Defects,2,2,1.0
2011-2,E06000005,Road Safety & Defects,10,6,1.6666666666666667
2011-2,E06000005,Vehicles,1,1,1.0
2011-2,E06000006,Road Safety & Defects,2,2,1.0
2011-2,E06000007,Environmental Disruptions,1,1,1.0
2011-2,E06000007,Environmental Health,1,1,1.0
2011-2,E06000007,Public Space,1,1,1.0
2011-2,E06000007,Road Safety & Defects,23,14,1.6428571428571428
2011-2,E06000008,Environmental Health,8,8,1.0
2011-2,E06000008,Other,2,2,1.0
2011-2,E06000008,Road Safety & Defects,14,7,2.0
2011-2,E06000008,Vehicles,1,1,1.0
2011-2,E06000009,Environmental Health,1,1,1.0
2011-2,E06000009,Incivilities,1,1,1.0
2011-2,E06000009,Road Safety & Defects,6,6,1.0
2011-2,E06000010,Environmental Health,1,1,1.0
2011-2,E06000010,Road Safety & Defects,23,17,1.3529411764705883
2011-2,E06000011,Abandoned Vehicles & Parking,1,1,1.0
2011-2,E06000011,Environmental Disruptions,1,1,1.0
2011-2,E06000011,Road Safety & Defects,19,13,1.4615384615384615
2011-2,E06000012,Environmental Disruptions,1,1,1.0
2011-2,E06000012,Other,2,2,1.0
2011-2,E06000012,Road Safety & Defects,7,3,2.3333333333333335
2011-2,E06000013,Environmental Health,1,1,1.0
2011-2,E06000014,Environmental Disruptions,2,1,2.0
2011-2,E06000014,Environmental Health,2,2,1.0
2011-2,E06000014,Road Safety & Defects,9,9,1.0
2011-2,E06000015,Abandoned Vehicles & Parking,1,1,1.0
2011-2,E06000015,Environmental Health,4,4,1.0
2011-2,E06000015,Other,1,1,1.0
2011-2,E06000015,Road Safety & Defects,4,4,1.0
2011-2,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2011-2,E06000016,Other,2,2,1.0
2011-2,E06000016,Road Safety & Defects,17,11,1.5454545454545454
2011-2,E06000017,Road Safety & Defects,6,3,2.0
2011-2,E06000018,Abandoned Vehicles & Parking,1,1,1.0
2011-2,E06000018,Environmental Disruptions,2,2,1.0
2011-2,E06000018,Environmental Health,20,7,2.857142857142857
2011-2,E06000018,Incivilities,12,7,1.7142857142857142
2011-2,E06000018,Other,1,1,1.0
2011-2,E06000018,Public Space,1,1,1.0
2011-2,E06000018,Road Safety & Defects,15,12,1.25
2011-2,E06000019,Environmental Disruptions,1,1,1.0
2011-2,E06000019,Environmental Health,3,3,1.0
2011-2,E06000019,Other,1,1,1.0
2011-2,E06000019,Road Safety & Defects,24,15,1.6
2011-2,E06000020,Abandoned Vehicles & Parking,3,2,1.5
2011-2,E06000020,Environmental Disruptions,2,1,2.0
2011-2,E06000020,Environmental Health,8,6,1.3333333333333333
2011-2,E06000020,Incivilities,4,1,4.0
2011-2,E06000020,Other,3,2,1.5
2011-2,E06000020,Road Safety & Defects,29,12,2.4166666666666665
2011-2,E06000020,Vehicles,1,1,1.0
2011-2,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2011-2,E06000021,Environmental Health,10,5,2.0
2011-2,E06000021,Other,4,4,1.0
2011-2,E06000021,Road Safety & Defects,32,9,3.5555555555555554
2011-2,E06000021,Vehicles,1,1,1.0
2011-2,E06000022,Environmental Health,1,1,1.0
2011-2,E06000022,Other,1,1,1.0
2011-2,E06000022,Road Safety & Defects,12,10,1.2
2011-2,E06000022,Vehicles,1,1,1.0
2011-2,E06000023,Environmental Disruptions,2,2,1.0
2011-2,E06000023,Environmental Health,9,9,1.0
2011-2,E06000023,Incivilities,1,1,1.0
2011-2,E06000023,Road Safety & Defects,21,13,1.6153846153846154
2011-2,E06000023,Vehicles,2,2,1.0
2011-2,E06000024,Environmental Health,3,2,1.5
2011-2,E06000024,Incivilities,4,1,4.0
2011-2,E06000024,Other,3,3,1.0
2011-2,E06000024,Road Safety & Defects,38,19,2.0
2011-2,E06000024,Vehicles,1,1,1.0
2011-2,E06000025,Abandoned Vehicles & Parking,1,1,1.0
