period,LAD,SHEF_C,report_count,user_count,average
2015-1,E06000001,Road Safety & Defects,4,4,1.0
2015-1,E06000002,Environmental Health,3,3,1.0
2015-1,E06000002,Other,3,3,1.0
2015-1,E06000002,Road Safety & Defects,3,3,1.0
2015-1,E06000003,Abandoned Vehicles & Parking,2,2,1.0
2015-1,E06000003,Road Safety & Defects,1,1,1.0
2015-1,E06000004,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000004,Environmental Health,2,2,1.0
2015-1,E06000004,Other,1,1,1.0
2015-1,E06000004,Road Safety & Defects,17,14,1.2142857142857142
2015-1,E06000005,Environmental Health,1,1,1.0
2015-1,E06000005,Incivilities,1,1,1.0
2015-1,E06000005,Other,1,1,1.0
2015-1,E06000005,Road Safety & Defects,3,3,1.0
2015-1,E06000006,Environmental Disruptions,3,2,1.5
2015-1,E06000006,Environmental Health,4,4,1.0
2015-1,E06000006,Incivilities,1,1,1.0
2015-1,E06000006,Other,1,1,1.0
2015-1,E06000006,Road Safety & Defects,4,2,2.0
2015-1,E06000007,Abandoned Vehicles & Parking,2,2,1.0
2015-1,E06000007,Environmental Disruptions,3,2,1.5
2015-1,E06000007,Environmental Health,6,6,1.0
2015-1,E06000007,Other,3,3,1.0
2015-1,E06000007,Public Space,2,2,1.0
2015-1,E06000007,Road Safety & Defects,41,21,1.9523809523809523
2015-1,E06000008,Environmental Health,17,7,2.4285714285714284
2015-1,E06000008,Other,1,1,1.0
2015-1,E06000008,Road Safety & Defects,13,11,1.1818181818181819
2015-1,E06000008,Vehicles,1,1,1.0
2015-1,E06000009,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000009,Environmental Health,8,6,1.3333333333333333
2015-1,E06000009,Other,1,1,1.0
2015-1,E06000009,Road Safety & Defects,15,9,1.6666666666666667
2015-1,E06000009,Vehicles,1,1,1.0
2015-1,E06000010,Environmental Disruptions,4,2,2.0
2015-1,E06000010,Environmental Health,11,5,2.2
2015-1,E06000010,Incivilities,13,2,6.5
2015-1,E06000010,Other,4,2,2.0
2015-1,E06000010,Road Safety & Defects,46,11,4.181818181818182
2015-1,E06000010,Vehicles,1,1,1.0
2015-1,E06000011,Environmental Disruptions,3,3,1.0
2015-1,E06000011,Environmental Health,5,5,1.0
2015-1,E06000011,Incivilities,17,1,17.0
2015-1,E06000011,Other,6,3,2.0
2015-1,E06000011,Road Safety & Defects,51,13,3.923076923076923
2015-1,E06000012,Environmental Health,2,2,1.0
2015-1,E06000012,Road Safety & Defects,1,1,1.0
2015-1,E06000013,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000013,Environmental Disruptions,1,1,1.0
2015-1,E06000013,Environmental Health,2,1,2.0
2015-1,E06000013,Road Safety & Defects,5,2,2.5
2015-1,E06000014,Environmental Disruptions,3,3,1.0
2015-1,E06000014,Environmental Health,2,2,1.0
2015-1,E06000014,Public Space,2,1,2.0
2015-1,E06000014,Road Safety & Defects,6,6,1.0
2015-1,E06000015,Environmental Health,2,2,1.0
2015-1,E06000015,Road Safety & Defects,8,5,1.6
2015-1,E06000016,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000016,Environmental Health,3,3,1.0
2015-1,E06000016,Public Space,1,1,1.0
2015-1,E06000016,Road Safety & Defects,8,8,1.0
2015-1,E06000017,Road Safety & Defects,4,1,4.0
2015-1,E06000018,Abandoned Vehicles & Parking,4,4,1.0
2015-1,E06000018,Environmental Health,8,6,1.3333333333333333
2015-1,E06000018,Incivilities,1,1,1.0
2015-1,E06000018,Other,2,2,1.0
2015-1,E06000018,Road Safety & Defects,12,12,1.0
2015-1,E06000019,Environmental Health,1,1,1.0
2015-1,E06000019,Road Safety & Defects,27,21,1.2857142857142858
2015-1,E06000020,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000020,Environmental Health,3,1,3.0
2015-1,E06000020,Public Space,1,1,1.0
2015-1,E06000020,Road Safety & Defects,10,9,1.1111111111111112
2015-1,E06000021,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000021,Environmental Health,13,8,1.625
2015-1,E06000021,Other,2,2,1.0
2015-1,E06000021,Road Safety & Defects,19,12,1.5833333333333333
2015-1,E06000021,Vehicles,1,1,1.0
2015-1,E06000022,Abandoned Vehicles & Parking,1,1,1.0
2015-1,E06000022,Environmental Disruptions,1,1,1.0
2015-1,E06000022,Environmental Health,4,4,1.0
2015-1,E06000022,Other,1,1,1.0
2015-1,E06000022,Road Safety & Defects,19,10,1.9
2015-1,E06000023,Abandoned Vehicles & Parking,3,3,1.0
2015-1,E06000023,Environmental Disruptions,3,3,1.0
2015-1,E06000023,Environmental Health,32,22,1.4545454545454546
2015-1,E06000023,Incivilities,2,2,1.0
2015-1,E06000023,Other,8,8,1.0
2015-1,E06000023,Public Space,1,1,1.0
2015-1,E06000023,Road Safety & Defects,39,25,1.56
2015-1,E06000023,Vehicles,2,2,1.0
2015-1,E06000024,Environmental Disruptions,1,1,1.0
2015-1,E06000024,Environmental Health,3,3,1.0
2015-1,E06000024,Road Safety & Defects,26,18,1.4444444444444444
2015-1,E06000024,Vehicles,1,1,1.0
2015-1,E06000025,Abandoned Vehicles & Parking,2,2,1.0
2015-1,E06000025,Environmental Health,5,4,1.25
2015-1,E06000025,Other,2,2,1.0
2015-1,E06000025,Road Safety & Defects,20,16,1.25
2015-1,E06000025,Vehicles,2,2,1.0
2015-1,E06000026,Abandoned Vehicles & Parking,4,4,1.0
2015-1,E06000026,Environmental Disruptions,2,2,1.0
2015-1,E06000026,Environmental Health,6,6,1.0
